skt	tib
 nāhetoḥ svabhāvato jñeyā ajñānena tṛṣṇayā jātāḥ || sl_50 || kālaḥ pacati bhūtāni kālaḥ saṃharate prajāḥ | kālaḥ supteṣu jāgarti kālo hi duratikramaḥ ||	མི་ཤེས་ལས་དང་སྲེད་ལས་བྱུང་རིག་མཛོད་༎
 ātmani mithyādṛṣṭiḥ śīlavrataparāmarśo vicikitsā ca |	ཚུལ་ཁྲིམས་བརྟུལ་ཞུགས་མཆོག་འཛིན་རང་ལུས་ལ་༎ ཕྱིན་ཅི་ལོག་པར་ལྟ་དང་ཐེ་ཚོམ་སྟེ་༎
 muktipuradvārāṇāṃ bādhakaṃ saṃyojanatrayamavagacchet || sl_51 ||	ཀུན་དུ་སྦྱོར་བ་འདི་གསུམ་ཐར་པ་ཡི་༎ གྲོང་ཁྱེར་སྒོ་འགེགས་ལགས་པར་མཁྱེན་པར་གྱིས་༎
 ātmāpekṣo mokṣaḥ parasmānna labhyate kimapi sāhāyyam |	ཐར་པ་བདག་ལ་རག་ལས་འདི་ལ་ནི་༎ གཞན་གྱིས་གྲོགས་བགྱིར་ཅི་ཡང་མ་མཆིས་པས་༎
 catvāryāryasatyāni vṛttasthaḥ śrutacintābhirabhyasyecca || sl_52 ||	ཐོས་དང་ཚུལ་ཁྲིམས་བསམ་གཏན་ལྡན་པ་ཡིས་༎ བདེན་པ་རྣམ་པ་བཞི་ལ་འབད་པར་མཛོད་༎
 adhiśīlacittaprajñāstistro 'pi śikṣāḥ sadaiva śikṣaṇīyāḥ |	ལྷག་པའི་ཚུལ་ཁྲིམས་ལྷག་པའི་ཤེས་རབ་དང་༏་། ལྷག་པའི་སེམས་ལ་རྟག་ཏུ་བསླབ་པར་བགྱི་༎
 etāsvantarbhūtāni śatamekapañcāśacca śikṣāpadāni || sl_53 ||	བསླབ་པ་བརྒྱ་རྩ་ལྔ་བཅུ་ལྷག་ཅིག་ནི་༎ གསུམ་པོ་འདི་ནང་ཡང་དག་འདུ་བར་འགྱུར་༎ དབང་ཕྱུག་ལུས་རྟོག་དྲན་པ་བདེ་གཤེགས་ཀྱིས་༎
 rājan, buddhenoktaḥ kāyagatā smṛtiścaikāyano mārgaḥ |	བགྲོད་པ་གཅིག་པའི་ལམ་དུ་ཉེ་བར་བསྟན་༎ དེ་ནི་བསྒྲིམས་ནས་མངོན་པར་བསྲུང་བགྱི་སྟེ་༎
 rakṣedimaṃ sayatnaṃ smṛtināśācca sarvadharmapradhvaṃsaḥ || sl_54 ||	དྲན་པ་ཉམས་པས་ཆོས་ཀུན་འཇིག་པར་འགྱུར་༎
 bahubādhaṃ tu jīvanaṃ vāyūdbhūtajalabudbudavadanityaṃ ca |	ཚེ་ནི་གནོད་མང་རླུང་གིས་བཏབ་པ་ཡི་༎ ཆུ་ཡི་ཆུ་བུར་བས་ཀྱང་མི་རྟག་ན་༎
 āścaryaṃ jāgarteḥ kṣaṇamidaṃ niḥśvāsocchvāsanidrābhyaḥ || sl_55 ||	དབུགས་རྡུབ་དབུགས་འབྱུང་གཉིད་ཀྱིས་ལོག་པ་ལས་༎ སད་ཁོམ་གང་ལགས་དེ་ནི་ངོ་མཚར་ཚེ་༎
 viśaraṇagalanaḥ pūtiḥ śoṣāsāraśucisvabhāvaḥ kāyaḥ | rajaḥsadharmī cānte sadā viyogaśīlo naśvaro jñeyaḥ || sl_56 ||	ལུས་མཐའ་ཐལ་བ་མཐར་སྐམ་མཐར་འདྲུལ་ཞིང་༎ ཐ་མར་མི་གཙང་སྙིང་པོ་མ་མཆིས་པ་༎ རྣམ་པར་འཇིག་དེངས་མྱགས་པར་འགྱུར་བ་སྟེ་༎ སོ་སོར་འགྱེས་ཆོས་ཅན་དུ་མཁྱེན་པར་མཛོད་༎
 pṛthvīmerusamudrāḥ saptārkajvālairnāvaśiṣyante |	ས་དང་ལྷུན་པོ་རྒྱ་མཚོ་ཉི་མ་བདུན་༎ འབར་བས་བསྲེགས་པའི་ལུས་ཅན་འདི་དག་ཀྱང་། ཐལ་བ་ཡང་ནི་ལུས་པར་མི་འགྱུར་ན་༎
 dhūlimātraṃ hi mūrtāḥ kā kathā durbalavapuṣāṃ mānavānām || sl_57 ||	ཤིན་ཏུ་ཉམ་ཆུང་མི་ལྟ་༄༤༣བ་སྨོས་ཅི་འཚལ་༎
 itthaṃ sarvamanityaṃ hyanātmakamaśaraṇamanāthamaniketam |	དེ་ལྟར་འདི་ཀུན་མི་རྟག་བདག་མེད་དེ་༎ སྐྱབས་མེད་མགོན་མེད་གནས་མེད་དེ་སླད་དུ་༎
 kadalītaruriva rājan cittamapasārayāsārasaṃsārāt || sl_58 ||	འཁོར་བ་ཆུ་ཤིང་སྙིང་པོ་མེད་པ་ལས་༎ མི་མཆོག་ཁྱོད་ཀྱི་ཐུགས་ནི་དབྱུང་བར་མཛོད་༎
 mahārṇavayugacchidre hi kūrmagrīvārpaṇācca mānuṣaṃ janma |	རྒྱ་མཚོ་གཅིག་གནས་གཉའ་ཤིང་བུ་ག་དང་༎ རུས་སྦལ་ཕྲད་པ་བས་ཀྱང་དུད་འགྲོ་ལས་༎
 tiryagādisudurlabhaṃ saphalīkuru saddharmābhyāsānnarendra || sl_59 ||	མི་ཉིད་ཆེས་ཐོབ་དཀའ་བས་མི་དབང་གིས་༎ དམ་ཆོས་སྤྱོད་པས་དེ་འབྲས་མཆིས་པར་མཛོད་༎
 kecid ratnālaṅkṛtakanakapātraṃ ca pūrayanti purīṣeṇa |	གང་ཞིག་གསེར་སྣོད་རིན་ཆེན་སྤྲས་པ་ཡིས་༎ ངན་སྐྱུགས་འཕྱགས་པར་བགྱིད་པ་དེ་བས་ནི་༎
 tato 'pyasāvatimūḍho yaśca nṛjanma labdhvāpi pāpamācarati || sl_60 ||	།
 pratirūpadeśavāsaḥ satpuruṣasamāśrayaḥ śubhapraṇidhānaṃ ca |	མཐུན་པར་གྱུར་པའི་ཡུལ་དུ་གནས་པ་དང་༎ སྐྱེས་བུ་དམ་པ་ལ་ནི་བརྟེན་པ་དང་༎ བདག་ཉིད་ལེགས་སྨོན་སྔོན་ཡང་བསོད་ནམས་བགྱིས་༎
 svakīyapūrvakuśalaṃ hyetaccakracatuṣkaṃ hi vidyate tvayi || sl_61 ||	འཁོར་ལོ་ཆེན་པོ་བཞི་ནི་ཁྱོད་ལ་མངའ་༎
 kalyāṇamitrasevā brahmacaryapūrtaye deśitā muninā |	དགེ་བའི་བཤེས་གཉེན་བསྟེན་པ་ཚངས་པར་སྤྱོད་༎ ཡོངས་སུ་རྫོགས་པ་ཐུབ་བས་གསུངས་དེའི་ཕྱིར་༎ སྐྱེས་བུ་དམ་པ་བསྟེན་བགྱི་རྒྱལ་བ་ལ་༎
 sevyaḥ sadā supuruṣaḥ śamaḥ prāpto yato jinamapekṣya bahubhiḥ || sl_62 ||	བརྟེན་ནས་རབ་ཏུ་མང་པོས་ཞི་བ་ཐོབ་༎
 mithyādṛk pratyante narakapretatiryakṣūtpadyamānaḥ |	ལོག་པར་ལྟ་བ་འཛིན་དང་དུད་འགྲོ་དང་༎ ཡི་དགས་ཉིད་དང་དམྱལ་བར་སྐྱེ་བ་དང་༎ རྒྱལ་བའི་བཀའ་མེད་པ་དང་མཐའ་འཁོབ་ཏུ་༎
 mleccho jaḍaśca sattvo yo hyutpanno buddhavirahite || sl_63 ||	ཀླ་ཀློར་སྐྱེ་དང་གླེན་ཞིང་ལྐུགས་པ་ཉིད་༎ ཚེ་རིང་ལྷ་ཉིད་གང་ཡང་རུང་བར་ནི་༎ སྐྱེ་བ་ཞེས་བགྱི་མི་ཁོམ་སྐྱོན་བརྒྱད་པོ་༎
 dīrghāyuṣi devakule janilabdhaścāṣṭākṣaṇā ime doṣāḥ |	དེ་དག་དང་བྲལ་ཁོམ་པ་རྙེད་ནས་ནི་༎
 ebhī rahito bhūtvā kṣaṇaṃ labdhvā janmanivṛttau prayateta || sl_64 ||	སྐྱེ་བ་བཟློག་པའི་སླད་དུ་འབད་པར་མཛོད་༎
 iṣṭavighātavyādhimṛtyujarādiduḥkhāvahaḥ saṃsāraḥ |	དེས་པ་འདོད་པས་ཕོངས་དང་འཆི་བ་དང་། ན་དང་རྒ་སོགས་སྡུག་བསྔལ་དུ་མ་ཡི་༎ འབྱུང་གནས་འཁོར་བ་ལ་ནི་སྐྱོ་མཛད་ཅིང་༎
 virajya tataḥ śṛṇu tāvad doṣānetasyāvagacchan naradeva || sl_65 || mitratvena ca śatruḥ putratvena pitāmbā ca bhāryātvena |	འདི་ཡི་ཉེས་པའི་ཤས་ཀྱང་གསན་པར་མཛོད་༏་། ཕ་ནི་བུ་ཉིད་མ་ནི་ཆུང་མ་ཉིད་༎ སྐྱེ་བོ་དགྲར་གྱུར་པ་དག་བཤེས་ཉིད་དང་། བཟློག་པ་ཉིད་དུ་མཆི་བས་དེ་སླད་དུ་༎
 parivartyotpadyante tasmānna niyataṃ kimapīha saṃsāre || sl_66 ||	འཁོར་བ་དག་ན་ངེས་པ་འགའ་མ་མཆིས་༎
 catuḥsamudrajalādapi janairadhikaṃ jananyāḥ stanyaṃ pītam |	རེ་རེས་རྒྱ་མཚོ་བཞི་བས་ལྷག་པ་ཡི་༎ འོ་མ་འཐུངས་ཏེ་ད་དུང་སོ་སོ་ཡི་༎
 pṛthagjanānanusṛtya hi punastato 'pyadhikañca pāsyanti lokāḥ || sl_67 ||	སྐྱེ་བོའི་རྗེས་སུ་འབྲང་བའི་འཁོར་བ་པས་༎ དེ་བས་ཆོས་མང་ཉིད་ཅིག་བཏུང་འཚལ་ལོ་༎
 ātmanaścāsthipuñjaṃ merusamaṃ tato 'dhikamuccairjāyeta |	རེ་རེའི་བདག་ཉིད་རུས་པའི་ཕུང་པོ་ནི་༎ ལྷུན་པོ་མཉམ་པ་སྙེད་ཅིག་འདས་གྱུར་ཏེ་༎
 bhūmimṛdā badarāṇāṃ gulikābhirna gaṇanā sambhavāmbānām || sl_68 ||	མ་ཡི་ཐུག་མཐའ་རྒྱ་ཤུག་ཚི་གུ་ཙམ་༎ རི་ལུར་བ་གྲངས་ཀྱང་ས་ཡིས་ལང་མི་འགྱུར་༎ བརྒྱ་བྱིན་འཇིག་རྟེན་མཆོད་འོས་གྱུར་ནས་ནི་༎
 lokapūjyo 'pi śakraḥ patati ca punaḥ karmavaśāddhi saṃsāre |	ལས་ཀྱི་དབང་གིས་ཕྱིར་ཡང་༄༤༤ཨ་༌་༎ ས་སྟེང་ལྷུང་༎
 tadvacca cakravartī rājāpi punarbhavati hi dāso loke || sl_69 ||	འཁོར་ལོས་སྒྱུར་བ་ཉིད་དུ་གྱུར་ནས་ཀྱང་༎ འཁོར་བ་དག་ཏུ་ཡང་བྲན་ཉིད་དུ་འགྱུར་། མཐོ་རིས་བུ་མོའི་ནུ་མ་རྐེད་བ་ལ་༎
 svarge 'psarasāṃ saukhyaṃ kucataṭisparśajaṃ caiva ciramanubhūya |	རེག་པའི་བདེ་བ་ཡུན་རིང་མྱོང་ནས་སླར་༎
 narake duḥsahaduḥkhaṃ peṣaṇachedanabhedanayantrairbhuṅkte || sl_70 ||	དམྱལ་བར་འཐག་གཅོད་དབང་བའི་འཁྲུལ་འཁོར་གྱིས་༎ རེག་པ་ཤིན་ཏུ་མི་བཟད་བསྟེན་འཚལ་ལོ་༎ རྐང་པའི་རེག་པས་ནེམ་པར་བདེ་བཟོད་པ་༎
 sukhade sumeruśikhare ciramanubhavaṃścaraṃścaraṇasparśasukham |	ལྷུན་པོའི་སྤོ་ལ་ཡུན་རིང་གནས་ནས་ནི་༎
 cañcalakukkulakuṇapairgāḍhaṃ duḥkhaṃ cintayet sadā manasā || sl_71 ||	སླར་ཡང་མེ་མུར་རོ་མྱག་རྒྱུ་བ་ཡི་༎ སྡུག་བསྔལ་མི་བཟད་ཕོག་སྙམ་བགྱིད་འཚལ་ལོ་༎
 devāṅganāsevite nandane ramye copavane ca vihṛtya |	མཐོ་རིས་བུ་མོས་འབྲོངས་ཤིང་དགའ་བ་དང་། རྣམ་པར་མཛེས་འཚལ་སོན་པར་རྩེས་ནས་སླར་༎ འདབ་མ་རལ་གྲི་འདྲ་ཚལ་ནགས་རྣམས་ཀྱིས་༎
 asipatravane teṣāṃ hastapādakarṇanāsāśca chidyante || sl_72 ||	རྐང་ལག་རྣ་བ་སྣ་གཅོད་འཐོབ་པར་འགྱུར་༎
 suvadanadevasutābhiḥ svarṇotpalairyutāyāṃ mandākinyām |	དལ་གྱིས་འབབ་པ་ལྷ་ཡི་བུ་མོ་ནི་༎ གདོང་མཛེས་གསེར་གྱི་པདམ་ལྷན་བཞུགས་ནས་༎
 snātvā punaśca narake kṣāroṣṇodakavaitaraṇyāṃ hi patanti || sl_73 ||	སླར་ཡང་དམྱལ་བའི་ཆུ་བོ་རབ་མེད་པར་༎ ཚ་སྒོ་བཟོད་བརླག་ཆུ་ཚན་འཇུག་འཚལ་ལོ་༎
 deveṣu kāmasukhaṃ ca kāmavītarāgasukhaṃ brahmalokeṣu |	ལྷ་ཡུལ་འདོད་བདེ་ཤིན་ཏུ་ཆེན་པོ་དང་། ཚངས་ཉིད་ཆགས་བྲལ་བདེ་བ་ཐོབ་ནས་སླར་༎
 prāpyāvīcau satataṃ labhyate 'gnerindhanībhūya ca duḥkham || sl_74 ||	མནར་མེད་མེ་ཡི་བུད་ཤིང་གྱུར་པ་ཡི་༎ སྡུག་བསྔལ་རྒྱུན་མི་འཆད་པ་བསྟན་འཚལ་ལོ་༎
 padamavāpya suryendvoḥ svakāyaprabhayā pradīpya hi saṃsāram |	ཉི་མ་ཟླ་བ་ཉིད་ཐོབ་རང་ལུས་ཀྱི་༎ འོད་ཀྱིས་འཇིག་རྟེན་མཐའ་དག་སྣང་བྱས་ཏེ་༎ སླར་ཡང་མུན་ནག་སྨག་ཏུ་ཕྱིན་གྱུར་ནས་༎
 tamasi ca ghane praviṣṭaḥ prasāritamapi ca svīyakaraṃ na paśyati || sl_75 ||	རང་གི་ལག་པ་བརྐྱང་བའང་མི་མཐོང་འགྱུར་༎
 evaṃ mṛtyuṃ jñātvā grāhyastrividhapuṇyamayadīpālokaḥ |	དེ་ལྟར་ནོངས་པར་འགྱུར་འཚལ་བསོད་ནམས་ནི་༎ རྣམ་གསུམ་མར་མེའི་སྣང་བ་རབ་བཞེས་ཤིག་། 
 anyathā ravīndubhyāmamardanīye 'ndhatamasi praveṣṭavyam || sl_76 ||	གཅིག་པུ་ཉི་མ་ཟླ་བས་མི་བརྫི་བའི་༎ མུན་ནག་མཐའ་ཡས་ནང་དུ་འཇུག་འཚལ་ལོ་༎
 duṣṭācaraṇe lagnāḥ sattvāḥ saṃjīvakālasūtratapaneṣu |	སེམས་ཅན་ཉེས་པར་སྤྱད་པ་སྤྱོད་རྣམས་ལ་༎ ཡང་སོས་ཐིག་ནག་རབ་ཏུ་ཚ་བ་དང་༎ བསྡུས་འཇོམས་དུ་འབོད་མནར་མེད་ལ་སོགས་པའི་༎
 rauravāvīcyādau hi saṃghāte cāpi narake sadā duḥkham || sl_77 ||	དམྱལ་བ་རྣམས་སུ་རྟག་ཏུ་སྡུག་བསྔལ་འགྱུར་༎
 niṣpīḍyante tilavat kecanānye cūrṇavat peṣyante ca |	ཁ་ཅིག་ཏིལ་བཞིན་འཚིར་ཏེ་དེ་བཞིན་གཞན་༎ ཕྱེམ་ཞིབ་མོ་བཞིན་དུ་ཕྱེ་མར་རློག་། 
 chidyante śāṇenānye dīryante tathā tīkṣṇaparaśunāpi || sl_78 || āsye 'nyeṣāṃ tadvat pātyate jvalitaṃ tāvallauhadravam |	ཁ་ཅིག་སོག་ལེས་འདྲ་སྟེ་དེ་བཞིན་གཞན་༎
 āropyante kecana sakaṇṭake taptāyase sadā śūle || sl_79 ||	སྟ་རེ་མི་བཟད་སོ་རྣོན་རྣམས་ཀྱིས་གཤགས་༎ དེ་བཞིན་གཞན་དག་ཁྲོ་ཆུ་བཞུ་བ་ཡི་༎ ཁུ་བ་འབར་བ་འཁྲིགས་པ་ལྡུད་པར་བགྱིད་༎
 śvabhiḥ kecana krūrairlauhadantairvidīryante garjadbhiḥ |	ཁ་ཅིག་ལྕགས་ཀྱི་གསལ་ཤིང་རབ་འབར་བ་༎ ཆེར་མ་ཅན་ལ་ཀུན་དུ་རྒྱུད་པར་བགྱིད་༎
 utthāya karau vivaśā luñcyante tīkṣṇanakhatuṇḍaiśca kākaiḥ || sl_80 ||	ཁ་ཅིག་ལྕགས་ཀྱིས་མཆེ་བ་ལྡན་པའི་ཁྱི་༎ ༄༤༤བ་གཏུམ་པོས་དབད་ཅིང་ལག་བ་གནམ་དུ་བསྒྲེང་༎
 kecit kṛmisaṃsparśād māṃsādakṛṣṇamakṣikāyutapātācca |	དབང་མེད་གཞན་ངག་ལྕགས་མཆུ་རྣོན་པོ་དང་༎ སེན་མོ་མི་བཟད་ལྡན་པའི་ཁབ༹་རྣམས་འཐོག་། ཁ་ཅིག་སྲིན་བུ་སྦུར་བ་སྣ་ཚོགས་དང་༎ ཤ་སྦྲང་སྦྲང་བུ་མཆུ་རིངས་ཁྲི་ཕྲག་དག་། 
 vṛddhaṃ vraṇantvasahyaṃ bhakṣyamāṇaṃ rudanti cākulā bhūmyām || sl_81 ||	རེག་ན་མི་བཟད་རྨ་སྲོལ་ཆེར་འབྱིན་པས་༎ ཟ་བར་བགྱིད་ཅིང་འགྲེ་ལྡོག་སྨྲེ་སྔགས་འདོན་༎
 dahyante 'gnikuṇḍeṣu tena tadānanāni ca bhavanti vivṛtāni |	ཁ་ཅིག་མདག་མེ་འབར་བའི་ཚོགས་སུ་ནི་༎ རྒྱུན་མི་འཆད་བར་རབ་བསྲེག་ཁ་ཡང་བགྲད་༎
 pacyante ca kaṭāhe taṇḍulavallauhamaye 'dhaḥśirasaste || sl_82 ||	ཁ་ཅིག་ལྕགས་ལས་བྱས་པའི་ཟངས་ཆེན་དུ་༎ སྤྱིའུ་ཚུགས་འབྲས་ཀྱི་ཅུང་འཕེད་བཞིན་དུ་འཚེད་༎
 śvāsāvarodhasamaye pāpaḥ kālaṃkṛte ca narakaṃ prayāti |	།
 śrutvāpi narakaduḥkhaṃ sahasraśo vajrasvabhāvātra bibheti || sl_83 ||	སྡུག་བསྔལ་གཞལ་ཡས་ཐོས་ནས་རྣམ་སྟོང་དུ་༎ མི་འཇིག་གང་ལགས་རྡོ་རྗེའི་རང་བཞིན་ནོ་༎
 śrutvā dṛṣṭvā smṛtvā paṭhitvā cāpi citrāṅkanaṃ narakasya |	དམྱལ་བ་བྲིས་པ་མཐོང་དང་ཐོས་བ་དང་༎ དྲན་དང་བཀླགས་དང་གཟུགས་སུ་བགྱིས་རྣམས་ཀྱང་༎ འཇིགས་པ་སྐྱེ་བར་འགྱུར་ན་མི་བཟད་པའི་༎
 ākṛtirapi bhayajanikā kā kathā tadasahyavipākānubhavasya || sl_84 ||	རྣམ་སྨིན་ཉམས་སུ་མྱོང་ན་སྨོས་ཅི་འཚལ་༎
 yathā samastasukhānāṃ tṛṣṇākṣaya eva sarvottamaṃ sukhamiti |	བདེ་བ་ཀུན་གྱི་ནང་ན་སྲེད་ཟད་པ་༎ བདེ་བའི་བདག་པོར་བགྱིད་པ་ཇི་ལྟ་བར་༎
 tadvat sarvaduḥkheṣvavīcinarakaduḥkhamatyasahanīyaṃ tat || sl_85 ||	དེ་བཞིན་སྡུག་བསྔལ་ཀུན་གྱི་ནང་ན་ནི་༎ མནར་མེད་དམྱལ་བའི་སྡུག་བསྔལ་རབ་མི་བཟད་༎
 ihaikasmiṃśca divase,	འདི་ན་ཉིན་གཅིག་མདུང་ཐུང་སུམ་བརྒྱ་ཡིས་༎
 triśataśūlaghātād bhavati ca yad duḥkham | nārakīyaduḥkhasya hi tatrāpnoti samatāṃ na laghukalāṃ cāpi || sl_86 ||	རབ་ཏུ་དྲག་བཏབ་སྡུག་བསྔལ་གང་ལགས་པ་༎
 koṭivarṣaparyantaṃ dāruṇātiduḥkheṣvanubhavatsu satsvapi |	དེས་ནི་དམྱལ་བའི་སྡུག་བསྔལ་ཆུང་ངུ་ལའང་༎ འོལ་ཡང་མི་བགྱིད་ཆར་ཡང་མི་ཕོད་དེ་༎ དེ་ལྟར་སྡུག་བསྔལ་ཤིན་ཏུ་མི་བཟད་ལོ་༎ བྱེ་བ་ཕྲག་བརྒྱར་ཉམས་སུ་མྱོང་ཡང་ནི་༎ ཇི་སྲིད་མི་དགེ་དེ་ཟད་མ་གྱུར་པ་༎
 yāvattānyakuśalāni na kṣīṇāni tāvatra jīvanānmuktiḥ || sl_87 ||	དེ་སྲིད་སྲོག་དང་འབལ་བར་མི་འགྱུར་རོ་༎
 aniṣṭaphalabījāni tu kāyavākcittānāṃ hi durācaraṇāni |	མི་དགེའི་འབྲས་འདི་རྣམས་ཀྱི་ས་བོན་ནི་༎ ལུས་ངག་ཡིད་ཀྱི་ཉེས་སྤྱད་ཁྱོད་ཀྱིས་ནི་༎
 bhavataivaṃ yatanīyaṃ śaktyā yena tadaṇumātraṃ na śiṣyeta || sl_88 ||	ཅི་ནས་དེ་རྡུལ་ཙམ་ཡང་མ་མཆིས་པ་༎ དེ་ལྟར་ཉིད་ཀྱི་རྩལ་གྱིས་འབད་པར་མཛོད་༎
 tiryagyoniṣu nānā duḥkhāni bhavanti ca badhabandhanādīni | parasparaṃ bhakṣayanti śamamūlaśubhakarmaparihartāraste || sl_89 ||	དུད་འགྲོའི་སྐྱེ་གནས་ན་ཡང་གསོད་པ་དང་༎ བཅིངས་དང་བརྡེག་སོགས་སྡུག་བསྔལ་སྣ་ཚོགས་པ་༏་། ཞི་འགྱུར་དགེ་བ་སྤངས་པ་རྣམས་ལ་ནི་༎ གཅིག་ལ་གཅིག་ཟ་ཤིན་ཏུ་མ་བཟད་པ་༎
 kecid vai hanyante muktorṇāsthimāṃsacarmārthaṃ jīvāḥ |	ཁ་ཅིག་མུ་ཏིག་བལ་དང་རུས་པ་དང་༎ ཤ་དང་པགས་པའི་ཆེད་དུ་འཆི་བར་འགྱུར་༎
 yojyante khalu vivaśā anye padamuṣṭikaśāṅkuśaiḥ paśavaśca || sl_90 ||	དབང་མེད་གཞན་དག་རྡོག་པ་ལག་པ་དང་། ལྕགས་དང་ལྕགས་ཀྱུ་འདེབས་པས་བཏབ་སྟེ་བཀོལ་༎ ༄༤༥ཨ་༌་༎ ཡི་དགས་ན་ཡང་འདོད་པས་ཕོངས་པ་ཡིས་༎
 pretayonau na kṣayaṃ yātīṣṭālābhajanitā duḥkhadhārā ca |	བསྐྱེད་པའི་སྡུག་བསྔལ་རྒྱུན་ཆགས་མི་འཆོས་པ་༎
 duḥkhamasahyaṃ labhate śītoṣṇakṣuttṛṣāśramabhayajanitaṃ hi || sl_91 ||	བཀྲེས་སྐོམ་གྲང་དྲོ་ངལ་དང་འཇིགས་པ་ཡིས་༎ བསྐྱེད་པ་ཤིན་ཏུ་མི་བཟད་བསྟེན་འཚལ་ལོ་༎
 sūcīchidravadāsyaṃ keṣāñcidudaramativiśālaṃ nagavacca |	ཁ་ཅིག་ཁ་ནི་ཁབ་ཀྱི་མིག་ཙམ་ལ་༎ ལྟོ་བ་རི་ཡི་གཏོས་ཙམ་བཀྲེས་པས་ཉེ་ན་༎
 tacca pīḍitaṃ kṣudhayā kṣiptamaśuci vastu na pratikārakṣamam || sl_92 ||	མི་གཙང་གྱི་ནར་བོར་བ་ཅུང་ཟད་ཀྱང་༎ འཚལ་བའི་མཐུ་དང་ལྡན་པ་མ་ལགས་སོ་༎
 kecit pretā nagnāḥ śuṣkatālaśikharavadasthicarmāṇaḥ |	ཁ་ཅིག་པགས་རུས་ལུས་ཤིང་གཅེར་བུ་སྟེ་༎ ཏ་ལའི་ཡང་ཏོག་བསྐམས་པ་ལྟ་བུ་ལགས་༎ ཁ་ཅིག་མཚན་ཞིང་ཁ་ནས་འབར་བ་སྟེ་༎
 naktamagnimudgiratāṃ mukhe patattaptasikatāśanaṃ teṣām || sl_93 ||	ཟས་སུ་འབར་བའི་ཁར་བབས་བྱེམ་འཚལ་༎
 nimnakoṭikaiḥ kaiścit pūyaraktādyaśucīni na ca labhyante |	སྨད་རིགས་འགའ་ནི་རྣག་དང་ཕྱིས་དང་༎ ཁྲག་སོགས་མི་གཙང་བ་ཡང་མི་རྙེད་དེ་༎
 ākramyānyamukhopari galanirgatalasikādīni ca khādyante || sl_94 ||	ཕན་ཚུན་གདོང་དུ་འཚོག་ཅིང་མགྲིན་པ་ནས་༎ ཝ་བ་བྱུང་བ་སྨིན་པའི་རྣག་འཚལ་ལོ་༎ ཡི་དགས་རྣམས་ལ་སོས་ཀའི་དུས་སུ་ནི་༎
 candro grīṣme taptaḥ śaitye śīto bhānuśca hyetebhyaḥ |	ཟླ་བའང་ཚལ་དགུན་ནི་ཉི་མའང་གྲང་༎
 teṣāṃ dṛṣṭi pātācca niṣphalāstaravo nadyaśca śuṣyante || sl_95 ||	ལྗོན་ཤིང་འབྲས་བུ་མེད་འགྱུར་འདི་དག་གིས་༎ བལྟས་པ་ཙམ་གྱིས་ཀླུང་ཡང་བསྐམ་པར་འགྱུར་༎ བར་ཆད་མེད་པར་སྡུག་བསྔལ་རྟེན་གྱུར་པ་༎
 satataṃ duḥkhabhājaste duścaritakarmapāśasudṛḍhabaddhā vai |	ཉེས་པར་སྤྱད་པའི་ལས་ཀྱི་ཞགས་པ་ནི་༎ སྲ་བས་བཅིངས་པའི་ལུས་ཅན་ཁ་ཅིག་ལོ་༎
 na ca mriyante kecit pañca vā daśa sahasravarṣāṇi sattvāḥ || sl_96 ||	ལྔ་སྟོང་དག་དང་ཁྲིར་ཡང་འཆི་མི་འགྱུར་༎ དེ་ལྟར་ཡི་དགས་རྣམས་ཀྱིས་སྣ་ཚོགས་པའི་༎
 yacca labhante pretā nānāduḥkhāsvādamekavidhamittham |	སྡུག་བསྔལ་རོ་གཅིག་ཐོབ་པ་གང་ལགས་པ་༎ དེ་ཡི་རྒྱུ་ནི་སྐྱེ་བོ་འཇུངས་དགའ་བ་༎
 prītiratra kārpaṇye mātsaryamanāryamuktamato buddhena || sl_97 ||	སེར་སྣ་འཕགས་མིན་ལགས་པར་སངས་རྒྱས་གསུངས་༎
 svarge cātisukhaṃ yat tato 'pyadhikaduḥkhaṃ tataścyuternūnam |	མཐོ་རིས་ན་ཡང་བདེ་ཆེན་དེ་དག་གི་།འཆི་འཕོའི་སྡུག་བསྔལ་ཉིད་ནི་དེ་བས་ཆེ་༎
 evaṃ vicintya tajjñaiḥ kṣaratsukhāya na tṛṣṇā kāryā svarge || sl_98 ||	དེ་ལྟར་བསམས་ནས་ཡ་རབས་རྣམས་ཀྱིས་ནི་༎ ཟད་འགྱུར་མཐོ་རིས་སླད་དུ་སྲེད་མི་བགྱི་༎
 vaivarṇyaṃ dehasya svāsane na ratirmlāyate 'pi mālā ca |	ལུས་ཀྱི་ཁ་དོག་མི་སྡུག་འགྱུར་བ་དང་༎ སྟན་ལ་མི་དགའ་མེ་ཏོག་ཕྲེང་རྙིང་དང་༎ གོས་ལ་དྲི་མ་ཆགས་དང་ལུས་ལས་ནི་༎ སྔོན་ཆད་མེད་པའི་རྡུལ་འབྱུང་ཞེས་བགྱི་བ་༎
 vasaneṣvapi daurgandhyaṃ svedaścāpūrvo niryāti dehāttu || sl_99 ||	མཐོ་རིས་འཆི་འཕོ་སྤྲོན་བགྱིད་འཆི་ལྟས་ལྔ་༎
 lakṣaṇāni hi pañcaiva mṛtyorbhavanti svargasthadeveṣu |	ལྷ་ཡུལ་གནས་པའི་ལྷ་རྣམས་ལ་འབྱུང་སྟེ་༎ ས་སྟེང་མི་རྣམས་འཆེ་བར་འགྱུར་བ་དག་། 
