skt	tib
 tataḥ punastatraivālambane cittasyānabhisaṃskāravāhitāyaṃ yatnaṃ kurvīta |	དེ་ནས་ཡང་དམིགས་པ་དེ་ཉིད་ལ་སེམས་མངོན་པར་འདུ་བྱེད་པ་མེད་པར་འཇུག་པ་ལ་འབད་པར་བྱའོ་པའམ་། ངོ་༎ ཞི་བར་བྱའོ་༎ 
 atha yadā layauddhatyabhyāṃ viviktatayā samapravṛttaṃ svarasavāhicittaṃ paśyet tadābhogaśithīlīkaraṇād (bhk 183) upekṣate | yadā tu samapravṛtte satyābhogaḥ kriyate,	༎ གང་གི་ཚེ་བྱིང་བ་དང་རྒོད་པ་གཉིས་ཀ་དང་བྲལ་ཏེ་མཉམ་པར་འཇུག་ཅིང་སེམས་རང་གི་ངང་གིས་འབྱུང་བར་མཐོང་བ་དེའི་ཚེ་རྩོལ་བ་ཀློང་དེ་བཏང་སྙོམས་སུ་བྱའོ་༎
 tadā cittaṃ vikṣipet |	གལ་ཏེ་མཉམ་པར་འཇུག་པ་ལ་རྩོལ་བ་བྱས་ན་སེམས་རྣམ་པར་ག-ཡེང་བར་འགྱུར་རོ་༎
 yadā tu tatrālambane 'nabhisaṃskāravāhi yāvadicchaṃ cittaṃ pravṛttaṃ bhavati, tadā śamatho niṣpanno veditavyaḥ |	གང་གི་ཚེ་དམིགས་པ་དེ་ཉིད་ལ་མངོན་པར་འདུ་བྱེད་པ་མེད་པར་ཇི་སྲིད་འདོད་པའི་བར་དུ་སེམས་འཇུག་པར་འགྱུར་བ་དེའི་ཚེ་ཞི་གནས་རྫོགས་པ་ཡིན་པར་རིག་པར་བྱ་སྟེ་།
 etacca sarvaśamathānāṃ sāmānyalakṣaṇam, cittaikagratāmātrasvabhāvatvāt | śamathasya |	ཞི་གནས་ཀྱི་ངོ་བོ་ཉིད་ནི་སེམས་རྩེ་གཅིག་པ་ཙམ་དུ་ཟད་པའི་ཕྱིར་འདི་ནི་ཞི་གནས་ཐམས་ཅད་ཀྱི་སྤྱིའི་མཚན་ཉིད་ཡིན་ནོ་༎
 ālambanaṃ tu tasyāniyatameva |	དེའི་དམིགས་པ་ལ་ནི་ངེས་པ་མེད་དོ་༎
 ayaṃ ca śamathamārgo bhagavatā āryaprajñāpāramitādau nirdiṣṭaḥ |	ཞི་གནས་ཀྱི་ལམ་འདི་ནི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སོགས་པ་ལས་ཀྱང་བཤད་དེ་། 
 yad āha- “tatra cittaṃ sthāpayati,	བཀའ་སྩལ་པ་། དེ་དང་དེ་ལ་སེམས་འཇོག་གོ་༎
 saṃsthāpayati,	རྒྱུན་དུ་འཇོག་གོ་༎
 avasthāpayati,	བླན་ཏེ་འཇོག་གོ་༎
 upasthāpayati,	ཉེ་བར་འཇོག་གོ་༎
 damayati,	འདུལ་བར་བྱེད་དོ་༎
 śamayati,	ཞི་བར་བྱེད་དོ་༎
 vyupaśamayati,	རྣམ་པར་ཞི་བར་བྱེད་དོ་༎
 ekotīkaroti,	རྩེ་གཅིག་ཏུ་བྱེད་དོ་༎ མཉམ་༄༣༢ཨ་༌་༎
 samādadhāti” iti navapadaiḥ |	པར་འཇོག་གོ་ཞེས་ཚིག་དགུ་སྨོས་སོ་༎
 tatra sthāpayati,	དེ་ལ་འཇོག་ཅེས་བྱ་བ་ནི་དམིགས་པ་ལ་སེམས་འདོགས་པའོ་༎
 ālambanena badhnāti | saṃsthāpayati, tatraivālambane prabandhena pravartayati |	རྒྱུན་དུ་འཇོག་ཅེས་བྱ་བ་ནི་དམིགས་པ་དེ་ཉིད་ལ་རྒྱུན་དུ་འཇོག་པའོ་༎
 avasthāpayati, vikṣepam avagamya taṃ pariharati |	བླན་ཏེ་འཇོག་ཅེས་བྱ་བ་ནི་རྣམ་པར་ག-ཡེང་བ་ཤེས་ནས་དེ་སྤོང་བའོ་༎
 upasthāpayati, vikṣepaṃ parihṛtya uparyupari punastatraivālambane sthāpayati |	ཉེ་བར་འཇོག་ཅེས་བྱ་བ་ནི་རྣམ་པར་ག-ཡེང་བ་སྤངས་ནས་ཕྱི་ཕྱིར་བརྟུན་ཏེ་དམིགས་པ་དེ་ཉིད་ལ་འཇོག་པའོ་༎
 damayati, ratimutpādayati |	འདུལ་བར་བྱེད་དོ་ཞེས་བྱ་བ་ནི་དགའ་བ་བསྐྱེད་པའོ་༎
 śamayati, aratiṃ vyupaśāmayati vikṣepadoṣadarśanāt | vyupaśamayati,	ཞི་བར་བྱེད་དོ་ཞེས་བྱ་བ་ནི་རྣམ་པར་ག-ཡེང་བའི་ཉེས་པ་མཐོང་ནས་མི་དགའ་བར་རབ་ཏུ་ཞི་བར་བྱེད་དོ་༎
 styānamiddhādīn vyutthitān vyupaśamayati | ekotīkaroti,	རྣམ་པར་ཞི་བར་བྱེད་པ་ནི་རྨུགས་པ་དང་གཉིད་ལ་སོགས་པ་ལངས་པ་རྣམས་སེལ་བའོ་༎
 ālambane 'nabhisaṃskāravāhitāyaṃ yatnaṃ karoti |	རྩེ་གཅིག་ཏུ་བྱེད་པ་ནི་མངོན་པར་འདུ་བྱེད་པ་མེད་པས་འཇུག་པར་འབད་པར་བྱེད་པའོ་༎
 samādadhāti, samaprāptaṃ cittam upekṣate samanvāharatītyarthaḥ |	མཉམ་པར་འཇོག་ཅེས་བྱ་བ་ནི་སེམས་མཉམ་པར་གྱུར་པ་ན་བཏང་སྙོམས་སུ་བྱེད་པ་སྟེ་། མཉམ་པར་འཛིན་ཅེས་བྱ་བའི་ཐ་ཚིག་གོ་༎
 eṣa caiṣāṃ padānām arthaḥ pūrvācāryaiḥ maitreyeṇa ca vyākhyātaḥ |	ཚིག་འདི་རྣམས་ཀྱི་དོན་འདི་ནི་འཕགས་པ་བྱམས་པ་དང་། སྔོན་གྱི་མཁན་པོ་རྣམས་ཀྱིས་བཤད་དོ་༎
 saṃkṣepeṇa sarvasaiva samādheḥ ṣaḍ doṣā bhavanti |	མདོར་ན་ཏིང་ངེ་འཛིན་ཐམས་ཅད་ཀྱི་ཉེས་པ་དྲུག་ཡོད་དེ་།
 kauṣidyam ālambanasaṃpramoṣaḥ, layauddhatyam, anābhogaḥ,	ལེ་ལོ་དང་། དམིགས་པ་བརྗེད་པ་དང་། བྱིང་བ་དང་། རྒོད་པ་དང་། མི་རྩོལ་བ་དང་། རྩོལ་བའོ་༎
 ābhogateti | teṣāṃ pratipakṣeṇāṣṭau prahāṇasaṃskārā bhavanīyāḥ |	དེ་རྣམས་ཀྱི་གཉེན་པོར་སྤོང་བའི་འདུ་བྱེད་བརྒྱད་བསྒོམ་མོ་།
 tad yathā- śraddhā,	འདི་ལྟ་སྟེ་།
 chandaḥ, vyāyāmaḥ praśrabdhiḥ, smṛtiḥ, samprajanyam,	དད་པ་དང་། འདུན་པ་དང་། རྩོལ་བ་དང་། ཤིན་ཏུ་སྦྱངས་པ་དང་། དྲན་པ་དང་། ཤེས་བཞིན་དང་། སེམས་པ་དང་། བཏང་སྙོམས་སོ་༎
 cetanā, upekṣā ceti | tatrādyāścatvāraḥ kausīdyasya pratipakṣāḥ |	དེ་ལ་གོང་མ་བཞི་ནི་ལེ་ལོའི་གཉེན་པོ་སྟེ་།
 tathā hi- samādherguṇeṣvabhisampratyayalakṣaṇayā śraddhayā tatra yogino 'bhilāṣa utpadyate |	འདི་ལྟར་ཏིང་ངེ་འཛིན་གྱི་ཡོན་ཏན་དག་ལ་མངོན་པར་ཡིད་ཆེས་པའི་མཚན་ཉིད་དང་ལྡན་པའི་དད་པ་རྣལ་འབྱོར་པ་རྣམས་དེ་ལ་འདོད་པ་སྐྱེའོ་༎ 
 tato 'bhilāṣād vīryamarabheta |	དེ་ནས་འདོད་པས་བརྩོན་འགྲུས་རྩོམ་མོ་།
 tadvīryabalena kāyacittakarmaṇyatām (bhk 184) āsādayati |	དེ་བརྩོན་འགྲུས་ཀྱི་སྟོབས་ཀྱིས་ལུས་དང་སེམས་ལས་སུ་རུང་བ་ཉིད་བྱེད་དོ་༎
 tataḥ praśrabdhakāyacetasaḥ kausīdyam āvartate |	དེ་ནས་ལུས་དང་སེམས་ཤིན་ཏུ་སྦྱངས་པར་གྱུར་པས་ལེ་ལོ་ལྡོག་སྟེ་།
 ataḥ śraddhādayaḥ kausīdyaprahāṇāya bhāvanīyāḥ |	དེ་བས་ན་དད་པ་ལ་སོགས་པ་ནི་ལེ་ལོ་སྤང་བའི་ཕྱིར་བསྒོམ་མོ་༎
 smṛtirālambanasampramoṣasya pratipakṣaḥ |	དྲན་པ་ནི་དམིགས་པ་བརྗེད་པའི་གཉེན་པོའོ་༎
 samprajanyaṃ layauddhatyayoḥ pratipakṣaḥ |	ཤེས་བཞིན་ནི་བྱིང་བ་དང་རྒོད་པའི་གཉེན་པོ་སྟེ་།
 tena layauddhatyayoḥ samyagupaṃlakṣaṇāt |	དེས་བྱིང་བ་དང་རྒོད་པ་ཡང་དག་པར་རྟོགས་པའི་ཕྱིར་རོ་༎
 layauddhatyāpraśamanakāle tvanābhogadoṣaḥ tatpratipakṣeṇa ca cetanā bhāvanīyā |	བྱིང་བ་དང་རྒོད་པ་རབ་ཏུ་མ་ཞི་བའི་དུས་ན་མི་རྩོལ་བ་ཉེས་པ་སྟེ་། དེའི་གཉེན་༄༣༢བ་པོར་སེམས་པ་བསྒོམ་མོ་།
 layauddhatyapraśame sati yadā cittaṃ praśamavāhi tadābhogadoṣaḥ,	བྱིང་བ་དང་རྒོད་པ་རབ་ཏུ་ཞི་སྟེ་། གང་གི་ཚེ་སེམས་རྣལ་དུ་འཇུག་པ་དེའི་ཚེ་རྩོལ་བ་ཉེས་པ་ཡིན་ཏེ་།
 tatpratipakṣastadānīmupekṣā bhāvanīyā |	དེའི་གཉེན་པོར་དེའི་ཚེ་བཏང་སྙོམས་བསྒོམ་མོ་༎
 ebhiraṣṭābhiḥ prahāṇasaṃskāraiḥ samanvāgataḥ samādhiḥ paramakarmaṇyo bhavati | ṛddhayādīn guṇān niṣpādayati |	སྤོང་བའི་འདུ་བྱེད་བརྒྱད་པོ་དེ་དག་དང་ལྡན་ན་ཏིང་ངེ་འཛིན་ཤིན་ཏུ་ཁུགས་པ་ཡིན་ཏེ་། དེས་རྫུ་འཕྲུལ་ལ་སོགས་པ་ཡོན་ཏན་རྣམས་སྒྲུབ་པར་བྱེད་དོ་༎
 ata evoktaṃ sūtra- “[aṣṭa]prahāṇa [saṃskāra]samanvāgataḥ ṛddhipādaṃ bhāvayati” iti |	དེ་ལྟ་བས་ན་མདོ་སྡེ་ལས་སྤོང་བའི་འདུ་བྱེད་བརྒྱད་དང་ལྡན་པའི་རྫུ་འཕྲུལ་གྱི་རྐང་པ་བསྒོམ་མོ་ཞེས་བཀའ་སྩལ་ཏོ་༎
 eṣā ca cittaikāgratā uttarottarakarmaṇyatāsamprayogād ālambanādiguṇaviśeṣayogācca dhyānārūpisamāpattiḥ vimokṣādivyapadeśaṃ labhate |	སེམས་རྩེ་གཅིག་པ་དེ་ཕྱི་ཕྱིར་ལས་སུ་རུང་བ་ཉིད་དང་ལྡན་ཞིང་དམིགས་པ་ལ་སོགས་པའི་ཡོན་ཏན་གྱི་ཁྱད་པར་ཐོབ་པས་བསམ་གཏན་དང་། གཟུགས་མེད་པའི་སྙོམས་པར་འཇུག་པ་དང་། རྣམ་པར་ཐར་པ་ལ་སོགས་པའི་མིང་ཐོབ་བོ་༎
 tathā hi yadopekṣāvedanāsamprayuktā savitarkasavicārā sā bhavati,	འདི་ལྟར་གང་གི་ཚེ་བཏང་སྙོམས་ཀྱི་ཚོར་བ་དང་ལྡན་ཞིང་རྟོག་པ་དང་བཅས་པ་དང་། དཔྱོད་པ་དང་བཅས་པར་གྱུར་པ་དེའི་ཚེ་མི་ལྕོགས་པ་མེད་པ་ཞེས་བྱ་སྟེ་།
 tadānāgamyā ucyate [prathamadhyānaprayogacittatvāt] |	བསམ་གཏན་དང་པོའི་སྦྱོར་བའི་སེམས་སོ་༎
 yadā ca kāmatṛṣṇayā pāpadharmaiśca] viviktā bhavati [vitarkavicāra]prītisukhādhyātmasamprasādaiḥ samprayuktā bhavati, tadā prathamaṃ dhyānam ucyate |	གང་གི་ཚེ་འདོད་པའི་སྲེད་པ་དང་། སྡིག་པའི་ཆོས་རྣམས་དང་བྲལ་ཞིང་རྟོག་པ་དང་། དཔྱོད་པ་དང་། དགའ་བ་དང་། བདེ་བ་དང་ལྡན་པར་གྱུར་པ་དེའི་ཚེ་བསམ་གཏན་དང་པོ་ཞེས་བྱའོ་༎
 ata eva prathamadhyānaṃ vitarkamātrarahitaṃ dhyānāntaramucyate |	བསམ་གཏན་དང་པོ་དེ་ཉིད་ལས་རྟོག་པ་ཙམ་མེད་པ་དེ་ནི་བསམ་གཏན་ཁྱད་པར་ཅན་ཞེས་བྱའོ་༎ 
 yadā vitarkavicārarahitā prathamadhyānabhūmitṛṣṇayā viviktā ca bhavati | prītisukhādhyātmasamprasādaiḥ samprayuktā bhavati, tadā dvitīyaṃ dhyānamucyate |	གང་གི་ཚེ་རྟོག་པ་དང་དཔྱོད་པ་དང་བྲལ་ཏེ་བསམ་གཏན་དང་པོའི་སའི་སྲེད་པ་དང་བྲལ་བར་གྱུར་ནས་དགའ་བ་དང་བདེ་བ་བྱའོ་༎ དང་། ནང་ཡོངས་སུ་དང་བདག་དང་ལྡན་པར་གྱུར་པ་དེའི་ཚེ་བསམ་གཏན་གཉིས་པ་བྱའོ་༎ དང་། ཞེས་བྱའོ་༎ 
 yadā tu dvitīyadhyānabhūmitṛṣṇayā viviktā bhavati, sukhopekṣāsmṛtisamprajanyasamprayuktā bhavati, tadā tṛtīyaṃ dhyānam ucyate |	གང་གི་ཚེ་བསམ་གཏན་གཉིས་པའི་སའི་སྲེད་པ་དང་བྲལ་བར་གྱུར་ཏེ་བདེ་བ་དང་། བཏང་སྙོམས་དང་། དྲན་པ་དང་། ཤེས་བཞིན་དག་དང་ལྡན་པར་གྱུར་པ་དེའི་ཚེ་བསམ་གཏན་གསུམ་པ་ཞེས་བྱའོ་༎
 yadā tṛtīyadhyānabhūmitṛṣṇayā viviktā bhavati |	གང་གི་ཚེ་བསམ་གཏན་གསུམ་པའི་སའི་སྲེད་པ་དང་བྲལ་ཏེ་སྡུག་བསྔལ་ཡང་མ་ཡིན་བདེ་བ་ཡང་མ་ཡིན་ཞིང་།
 aduḥkhāsukhā upekṣāsmṛtyabhisamprayuktā bhavati, tadā caturthaṃ dhyānamucyate |	བཏང་སྙོམས་དང་། དྲན་པ་དག་དང་ལྡན་པར་གྱུར་པ་དེའི་ཚེ་བསམ་གཏན་བཞི་བ་ཞེས་བྱའོ་༎
 evam arūpyasamāpattivimokṣābhibhavāyatanādiṣvālambanākārādibhedena yojyam | (bhk 185)	དེ་བཞིན་དུ་གཟུགས་མེད་པའི་སྙོམས་པར་འཇུག་པ་དང་། རྣམ་པར་ཐར་པ་དང་། ཟིལ་གྱིས་གནོན་པའི་སྐྱེ་མཆེད་ལ་སོགས་པ་ཡང་དམིགས་པ་དང་རྣམ་པ་ལ་སོགས་པའི་བྱེ་བྲག་གིས་སྦྱར་བར་བྱའོ་༎
 tadevamālambane cittaṃ sthirīkṛtya prajñayā vivecayet |	དེ་ལྟར་དམིགས་༄༣༣ཨ་༌་༎ པ་དེ་ལ་སེམས་བརྟན་པར་བྱས་ནས་ཤེས་རབ་ཀྱིས་རྣམ་པར་དཔྱད་པར་བྱ་སྟེ་།
 yato jñānālokotpādāt sammohabījasyātyantaprahāṇaṃ bhavati | anyathā hi tīrthikānāmiva samādhimātreṇa kleśaprahāṇaṃ na syāt |	འདི་ལྟར་ཤེས་པའི་སྣང་བ་བྱུང་བས་ཀུན་ཏུ་རྨོངས་པའི་ས་བོན་ཤིན་ཏུ་སྤོང་བར་འགྱུར་རོ་༎ དེ་ལྟ་མ་ཡིན་ན་མུ་སྟེགས་ཅན་རྣམས་ཀྱི་བཞིན་དུ་ཏིང་ངེ་འཛིན་ཙམ་གྱིས་ཉོན་མོངས་པ་སྤོང་བར་མི་འགྱུར་རོ་༎
 yathoktaṃ sutre-	མདོ་སྡེ་ལས་ཇི་སྐད་དུ་།
 kiñcāpi bhāvayet samādhimetaṃ na co bibhāveyya sā ātmasaṃjñām |	ཏིང་ངེ་འཛིན་དེ་སྒོམ་པར་བྱེད་མོད་ཀྱི་༎ དེ་ནི་བདག་ཏུ་འདུ་ཤེས་འཇིག་མི་བྱེད་༎
 punaḥ prakupyati kileṣu tasya yathodrakasyeha samādhibhāvanā || iti |	དེ་ཡི་ཉོན་མོངས་ཕྱིར་ཞིང་རབ་འཁྲུག་སྟེ་༎ ལྷག་སྤྱོད་འདི་ནི་ཏིང་འཛིན་བསྒོམ་པ་བཞིན་༎
 tatrāyam āryalaṅkāvatāre saṃkṣepāt prajñābhāvanākramo nirdiṣṭaḥ-	ཞེས་གསུངས་པ་ལྟ་བུའོ་༎ དེ་ལ་འཕགས་པ་ལང་ཀར་གཤེགས་པ་ལས་། ཤེས་རབ་བསྒོམ་པའི་རིམ་པ་མདོར་བཀའ་སྩལ་ཏེ་།
 cittamātraṃ samāruhya bāhyamarthaṃ na kalpayet |	སེམས་ཙམ་ལ་ནི་རབ་བརྟེན་ནས་༎ ཕྱི་རོལ་དོན་ལ་མི་བརྟག་གོ་༎
 tathatālambane sthitvā cittamātramatikramet ||	དེ་བཞིན་ཉིད་ཀྱི་དམིགས་གནས་ནས་༎ སེམས་ཙམ་ལས་ཀྱང་བཟླ་བར་བྱ་༎ སེམས་ཙམ་ལས་ནི་བཟླས་ནས་སུ་༎
 cittamātramatikramya nirābhāsamatikramet |	སྣང་བ་མེད་ལས་བཟླ་བར་བྱ་༎
 nirābhāsasthito yogī mahāyānaṃ sa paśyati ||	སྣང་མེད་གནས་པའི་རྣལ་འབྱོར་པ་༎ དེ་ཡིས་ཐེག་པ་ཆེན་པོ་མཐོང་༎
 anābhogagatiḥ śāntā praṇidhānairviśodhitā |	ཞི་བ་ལྷུན་གྱིས་གྲུབ་པའི་གནས་༎ སྨོན་ལམ་དག་གིས་རྣམ་པར་སྦྱངས་༎
 jñānaṃ nirātmakaṃ śreṣṭhaṃ nirābhāse na paśyati || iti |	ཡེ་ཤེས་དམ་པ་བདག་མེད་པ་༎ སྣང་བ་མེད་པས་མཐོང་བར་འགྱུར་༎
 tatrāyamarthaḥ- prathamaṃ yogī ye rūpiṇo dharmā bāhyārthatayā paraiḥ parikalpitāsteṣu tāvad vicārayet | kimete vijñānād anye,	དེ་ལ་དོན་ནི་འདི་ཡིན་ཏེ་༎ ཐོག་མར་རྣལ་འབྱོར་པས་ཆོས་གཟུགས་ཅན་གང་དག་གཟུགས་ལ་སོགས་པ་ཕྱི་རོལ་གྱི་དོན་དུ་གཞན་དག་གིས་བརྟགས་པ་དེ་དག་ལ་ཅི་འདི་དག་རྣམ་པར་ཤེས་པ་ལས་གཞན་ཞིག་ཡིན་ནམ་།
 āhosvid vijñānamevaitat tathā pratibhāsate,	འོན་ཏེ་རྣམ་པར་ཤེས་པ་དེ་ཉིད་དེ་ལྟར་སྣང་སྟེ་།
 yathā svapnāvasthāyāmiti |	རྨི་ལམ་གྱི་གནས་སྐབས་ཇི་ལྟ་བ་བཞིན་ནམ་ཞེས་དཔྱད་པར་བྱའོ་༎
 tatra vijñānād bahiḥ paramāṇuśo vicārayet |	དེ་ལ་རྣམ་པར་ཤེས་པ་ལས་ཕྱི་རོལ་བ་རྡུལ་ཕྲ་རབ་ཏུ་བཤིག་སྟེ་།
 paramāṇūṃśca bhāgaśaḥ pratyavekṣa- māṇo yogī tān arthānna samanupaśyati |	རྡུལ་ཕྲ་རབ་རྣམས་ཀྱང་ཆ་ཤས་ཀྱིས་སོ་སོར་བརྟགས་ན་རྣལ་འབྱོར་པས་དོན་དེ་དག་མི་མཐོང་ངོ་༎ 
 tasyāsamanupaśyata evaṃ bhavati cittamātramevaitat sarvaṃ na punarbāhyo 'rthā vipadyate | tadevam- (bhk 186)	དེས་དེ་དག་མ་མཐོང་བས་འདི་སྙམ་དུ་འདི་དག་ཐམས་ཅད་ནི་སེམས་ཙམ་སྟེ་ཕྱི་རོལ་གྱི་དོན་མེད་དོ་སྙམ་དུ་སེམས་སོ་༎
 “cittamātraṃ samāruhya bāhyamarthaṃ na kalpayet | “	འདི་ལྟར་། སེམས་ཙམ་ལ་ནི་རབ་བརྟེན་ནས་༎ ཕྱི་རོལ་དོན་ལ་མི་བརྟག་གོ་༎
 rūpidharmavikalpāṃstyajed ityarthaḥ |	ཞེས་དེ་སྐད་འབྱུང་བ་ནི་ཆོས་གཟུགས་ཅན་ལ་རྣམ་པར་རྟོག་པ་སྤོང་བའོ་ཞེས་བྱ་བའི་ཐ་ཚིག་གོ་༎ 
 teṣām upalabdhilakṣaṇaprāptānāṃ vicārayed anupalabdheḥ |	དམིགས་སུ་རུང་བའི་མཚན་ཉིད་དུ་གྱུར་པ་དེ་དག་རྣམ་པར་དཔྱད་ན་མི་དམིགས་ཚིག་གོ་༎ པའི་ཕྱིར་རོ་༎ 
 evaṃ rūpiṇo dharmān vibhāvyārupiṇo vibhāvayet |	༄༣༣བ་དེ་ལྟར་ཆོས་གཟུགས་ཅན་རྣམས་རྣམ་པར་བཤིག་ནས་གཟུགས་ཅན་མ་ཡིན་པ་རྣམ་པར་བཤིག་པར་བྱ་སྟེ་།
 tatra yaccittamātraṃ tadapyasati grāhye grāhako na yukto grāhakasya grāhyapekṣatvad tataścittaṃ grāhyagrāhakaviviktam advayameva cittamiti vicārayed	དེ་ལ་སེམས་ཙམ་གང་ཡིན་པ་དེ་ཡང་གཟུང་བ་མེད་ན་འཛིན་པར་མི་རུང་སྟེ་། འཛིན་པ་ནི་གཟུང་བ་ལ་ལྟོས་པའི་ཕྱིར་རོ་༎ དེ་ལྟ་བས་ན་སེམས་ན་གཟུང་བ་དང་འཛིན་པ་ལས་དབེན་ཞིང་གཉིས་སུ་མེད་པ་ཁོ་ན་ཡིན་པར་རྣམ་པར་དཔྱད་ནས་གཉིས་སུ་མེད་པའི་མཚན་ཉིད་། 
 “tathatālambane sthitvā tadapi cittamātram atikramet | “	དེ་བཞིན་ཉིད་ཀྱི་དམིགས་གནས་ནས་༎ སེམས་ཙམ་ལས་ཀྱང་བཟླ་བར་བྱ་༎
 grahakamākāramatikrameta |	འཛིན་པའི་རྣམ་པ་ལས་ཤིན་ཏུ་བཟླ་བར་བྱ་སྟེ་།
 dvayanirābhāsa eva advayajñāne tiṣṭhedityarthaḥ |	གཉིས་སུ་སྣང་བ་མེད་པ་གཉིས་མེད་པའི་ཤེས་པ་ལ་གནས་པར་བྱ་ཞེས་བྱ་བའི་ཐ་ཚིག་གོ་༎ 
 evaṃ cittamātramatikramya tadapi dvayanirābhasaṃ yajjñānaṃ tadatikrameta |	དེ་ལྟར་སེམས་ཙམ་ལ་བཟླས་ནས་གཉིས་སྣང་བ་མེད་པའི་ཤེས་པ་ལས་ཀྱང་བཟླ་བར་གོ་༎ 
 svataḥ parato bhāvānāṃ janmānupapatteḥ grāhyagrāhakayoścālīkatve tadavyatirekāt tasyāpi satyatvamayuktamiti vicārayet |	བྱ་སྟེ་། བདག་དང་གཞན་ལས་དངོས་པོ་རྣམས་སྐྱེ་བ་མི་འཐད་པའི་ཕྱིར་གཟུང་བ་དང་འཛིན་པ་བརྫུན་པ་ཁོ་ན་ཡིན་ལ་།
 tatrāpyadvayajñāne vastutvābhiniveśaṃ tyajet,	དེ་དག་ལས་དེ་ཡང་གུད་ན་མེད་པའི་ཕྱིར་དེ་ཡང་བདེན་པ་ཉིད་མ་ཡིན་པར་བརྟགས་ལ་གཉིས་མེད་པའི་ཤེས་པ་དེ་ལ་ཡང་དངོས་པོར་མངོན་པར་ཞེན་པ་དོར་བར་བྱ་སྟེ་།
 advayajñānanirābhāsa eva jñāne tiṣṭhedityarthaḥ |	གཉིས་མེད་པའི་ཤེས་པ་སྣང་བ་མེད་པའི་ཤེས་པ་ཁོ་ན་ལ་གནས་པར་བྱ་ཞེས་བྱ་བའི་ཐ་ཚིག་གོ་༎ 
 evaṃ sati sarvadharmaniḥsvabhāvatāpratipattau sthito bhavati |	དེ་ལྟར་ན་ཆོས་ཐམས་ཅད་ལ་ངོ་བོ་ཉིད་མེད་པར་རྟོགས་པ་ལ་གནས་ཐ་ཚིག་གོ་༎ པ་ཡིན་ནོ་༎ 
 tatra sthitasya paramatattvapraveśāt nirvikalpasamādhipraveśaḥ |	དེ་ལ་གནས་པས་ཡང་དག་པ་ཉིད་ཀྱི་མཆོག་ལ་ཞུགས་པས་རྣམ་པར་མི་རྟོག་པའི་ཏིང་ངེ་འཛིན་ལ་ཞུགས་པ་ཡིན་ནོ་༎
 tathā cādvayajñānanirābhāse jñāne yadā sthito yogī tadā paramatattve sthitatvāt, mahāyānaṃ sa paśyati |	དེ་ལྟར་རྣལ་འབྱོར་པ་གང་གི་ཚེ་གཉིས་མེད་པའི་ཤེས་པ་སྣང་བ་མེད་པའི་ཤེས་པ་ལ་གནས་པར་གྱུར་པ་དེའི་ཚེ་། མཐོང་བའི་ལམ་ལ་གནས་པས་ཐེག་པ་ཆེན་པོ་མཐོང་ངོ་༎
 etadeva tat mahāyānam ucyate yat paramatattvadarśanam |	དེ་ཁོ་ན་དམ་པ་མཐོང་བ་གང་ཡིན་པ་དེ་ཉིད་ཐེག་པ་ཆེན་པོ་ཞེས་བྱའོ་༎
 etadeva tat paramatattvadarśanaṃ yat sarvadharmān prajñācakṣuṣā nirūpayataḥ samyagjñānāvaloke satyadarśanam |	དེ་ཁོ་ན་དམ་པ་མཐོང་བ་དེ་ནི་ཆོས་ཐམས་ཅད་ཤེས་རབ་ཀྱི་མིག་གིས་བརྟགས་ཏེ་ཡང་དག་པའི་ཡེ་ཤེས་ཀྱི་སྣང་བ་ཤར་ན་ཅི་ཡང་མཐོང་བ་མེད་པ་གང་ཡིན་པའོ་༎
 tathā coktaṃ sutre- “katamaṃ paramārthadarśanam?	དེ་སྐད་མདོ་ལས་ཀྱང་གསུངས་ཏེ་། དོན་དམ་པ་མཐོང་བ་གང་ཞེ་ན་།
 sarvadharmāṇām adarśanam |” iti |	ཆོས་ཐམས་ཅད་མཐོང་བ་མེད་པ་གང་ཡིན་པའོ་ཞེས་འབྱུང་ངོ་༎
 atredṛśamevādarśanamabhipretaṃ na tu nimīlitākṣajātyandhānāmiva pratyayavaikalyād amanasikārato vā yadadarśanam |	འདིར་དེ་ལྟ་བུའི་མཐོང་བ་མེད་པ་ལ་དགོངས་ཏེ་། མི་མཐོང་བ་ཞེས་བཀའ་སྩལ་གྱི་མིག་བཙུམས་པ་དང་། དམུས་ལོང་ལ་སོགས་པ་ལྟ་བུ་རྐྱེན་མ་ཚང་བ་དང་། ཡིད་ལ་མི་བྱེད་པས་མི་མཐོང་བ་ནི་མ་ཡིན་ནོ་༎
