skt	tib
 pariniṣpanna ākhyātaḥsahetupratyayodbhavaḥ || 62 ||	ཡོངས་སུ་གྲུབ་པར་འདོད་པ་ཡིན་༎ རྒྱུ་དང་རྐྱེན་དང་ལྡན་སྐྱེ་བ་༎
 sarvadā dvividho jñeyaḥ kartrādirahitastathā |	ནམ་ཡང་རྣམ་གཉིས་ཤེས་པར་བྱ་༎ བྱེད་པ་པོ་ལ་སོགས་པས་དབེན་༎ གསོ་བ་གསོག་སྟོང་སོགས་སྙིང་པོ་མེད་༎
 tucchaśūnyāditiḥsāraḥprajñayaivaṃ ya īkṣitaḥ || 63 ||	དེ་ལྟར་ཤེས་རབ་ཀྱིས་མཐོང་གང་༎
 kiṃ kathaṃ vā kuto kena kalpavādādihānitaḥ |	ཅི་ཅིར་ཇི་ལྟར་གང་དུ་ཅིས་༎ སྙམ་པའི་རྟོག་སྨྲ་སོགས་སྤངས་པ་༎
 udacandrasya yathā bimbaṃ tataḥ kaścicca na cyutaḥ || 64 ||	ཆུ་ཟླའི་གཟུགས་བརྙན་ཇི་བཞིན་པ་༎ དེ་བཞིན་འདི་ནས་འཆི་འཕོ་བ་༎ འགའ་མེད་འགྲོ་བར་སྐྱེ་བའང་སྣང་༎ ༄༢༠བ་ཇི་ལྟར་བུད་ཤིང་དང་འབྲེལ་ན་༎
 loke janmāpi cābhāti yathā pādapasaṅgataḥ | vahnistrotaḥ pravṛtiḥsyād hetuvaikalpatastathā || 65 ||	མེ་ཡི་རྒྱུན་ནི་འཇུག་འགྱུར་གྱི་༎ རྒྱུ་ནི་མ་ཚང་གྱུར་པ་ལས་༎
 nānupravartate hyagnitadvatsaṃkleśabījake |	མེ་ནི་རྗེས་སུ་འཇུག་པ་མིན་༎ དེ་བཞིན་ཀུན་ནས་ཉོན་མོངས་པའི་༎ ས་བོན་ཡེ་ཤེས་མེས་བསྲེགས་ན་༎
 dagdhe jñānāgninā hetorabhāvānnaphalaṃ tathā || 66 ||	རྒྱུ་མེད་ཕྱིར་ན་འབྲས་མེད་དེ་༎
 kriyā karmāpi naivāstianantācintyaguṇyakam |	བྱ་བ་དང་ནི་ལས་ཀྱང་མེད་༎ ཡོན་ཏན་མཐའ་ཡས་བསམ་མི་ཁྱབ་༎
 śāntadharmātmakaṃ kāyamādimadhyāntavarjitam || 67 ||	ཞི་བ་ཆོས་ཀྱི་རང་བཞིན་སྐུ་༎ ཐོག་མ་དབུས་དང་མཐའ་བྲལ་བ་༎
 jñātvā prāpnoti buddhatvaṃ ya evaṃ tathatākṣamaḥ |	རྟོགས་ནས་སངས་རྒྱས་གོ་འཕང་འཐོབ་༎ གང་གིས་དེ་ལྟར་དེ་ཉིད་བཟོད་༎
 tasmai vyākriyate nūnaṃ maitreyastu svayaṃ tathā || 68 ||	དེ་ནི་ལུང་བསྟན་ཐེ་ཚོམ་མེད་༎ དེ་སྐད་བྱམས་བདག་བདག་ཉིད་ཀྱིས་༎
 uvāca śāriputrāya śālistambopamā kṛtā |	ཤའ་རིའི་བུ་ལ་སྨྲས་པ་དང་༎ སའ་ལུ་ལྗང་པ་དཔེར་མཛད་པ་༎
 śāriputrastu tacchruttvā devasaṃghānumoditaḥ || 69 ||	དེ་ནི་ཤའ་རིའི་བུས་ཐོས་ནས་༎
 saṃstuto dhṛtasāraśca gatvotthāya praharṣitaḥ | ākhyātavāṃśca bhiksubhyaḥ || 70 || āryānāgārjunaviracitā āryaśālistambakasūtrakārikā samāptā |	སྙིང་པོ་བླངས་ཏེ་ལྷ་ཚོགས་ཀྱིས་༎
 bhāvatīyopādhyāyena dharmaśrībhadreṇa mahāsaṃśodhakalokacakṣussādhumatijñānakumārābhyām cānūditaḥ |	རྗེས་སུ་ཡི་རངས་མངོན་བསྟོད་ནས་༎
