skt	tib
 pratyayairjanitattvāddhi śūnye kalpyakakalpane || 61 ||	དེ་ཕྱིར་བརྟག་བྱ་རྟོག་པ་དག་། རྐྱེན་ལས་སྐྱེས་ཕྱིར་སྟོང་པ་ཉིད་༎ དེ་ཉིད་རྟོགས་པས་ཕྱིན་ཅི་ལོག་། 
 caturviparyayai rjātā nāvidyā tattvadarśanāt |	བཞི་ལས་བྱུང་བའི་མ་རིག་མེད་༎
 tadabhāve na saṃskārāḥ syuḥ śeṣā api tādṛśāḥ || 62 ||	དེ་མེད་ན་ནི་འདུ་བྱེད་རྣམས་། མི་འབྱུང་ལྷག་མའང་དེ་བཞིན་ནོ་༎
 yadyatpratītya yajjātaṃ tadabhāve na tattataḥ |	གང་གང་ལ་བརྟེན་སྐྱེ་བའི་དངོས་༎ དེ་དེ་མེད་པས་དེ་མི་སྐྱེ་༎
 bhāvābhāvāśca saṃskārāsaṃskārāḥ śāntanirvṛtāḥ || 63 ||	དངོས་དང་དངོས་མེད་འདུས་བྱས་དང་༎ འདུས་མ་བྱས་འདི་མྱ་ངན་འདས་༎
 hetupratyayajā bhāvāḥ kalpyante ye ca tatvataḥ |	རྒྱུ་རྐྱེན་ལས་སྐྱེས་དངོས་པོ་རྣམས་༎ ཡང་དག་ཉིད་དུ་རྟོག་པ་གང་༎
 proktā śāstrā hyavidyā sā dvādaśāṅgaṃ tato bhavet || 64 ||	དེ་ནི་སྟོན་པས་མ་རིག་གསུངས་༎ དེ་ལས་ཡན་ལག་བཅུ་གཉིས་འབྱུང་༎
 bhāvaśūnyatvasajjñānānnāvidyā tattvadarśanāt |	དངོས་པོ་སྟོང་པར་དེ་རྟོགས་ནས་༎ ཡང་དག་མཐོང་ཕྱིར་རྨོངས་མི་འགྱུར་༎
 so hyavidyānirodho 'to dvādaśāṅgaṃ nirudhyate || 65 ||	དེ་ནི་མ་རིག་འགོག་པ་ཡིན་༎
 māyāmarīcigandharvapurabudbudaphenavat | saṃskārāḥ svapnasaṃkāśā vidyante 'lātacakravat || 66 || bhāvaḥ svabhāvataḥ kaścinnātrābhāvo 'pi vidyate | hetupratyayato jāto bhāvo 'bhāvaśca śūnyakaḥ || 67 ||	དེ་ལས་ཡན་ལག་བཅུ་གཉིས་འགག་།འདུ་བྱེད་དྲི་ཟའི་གྲོང་ཁྱེར་དང་༎ སྒྱུ་མ་སྨིག་རྒྱུ་སྐྲ་ཤད་དང་༎ དབུ་བ་ཆུ་བུར་སྤྲུལ་པ་དང་༎ རྨི་ལམ་མགལ་མེའི་འཁོར་ལོ་མཚུངས་༎
 sarvabhāvasvabhāvānāṃ śūnyatvādupadiṣṭavān | sarve pratītyajā bhāvā ityatulyastathāgataḥ || 68 ||	དངོས་ཀུན་རང་བཞིན་སྟོང་བས་ན་༎ དེ་བཞིན་གཤེགས་པ་མཚུངས་མེད་པས་༎ རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བ་འདི་༎ དངོས་པོ་རྣམས་སུ་ཉེ་བར་བསྟན་༎
 tanmātraḥ paramārtho hi bhagavān buddha uktavān |	དམ་པའི་དོན་ནི་དེར་ཟད་དེ་༎ འཇིག་རྟེན་དོར་བྱས་ཐ་སྙད་དག་། སྣ་ཚོགས་ཐམས་ཅད་རྫོགས་སངས་རྒྱས་༎
 lokavartanamāśritya sarvaṃ nānā yathārthataḥ || 69 || lokabhāsanabhaṅgo na dharmaḥ kaścinna tattvataḥ |	བཅོམ་ལྡན་འདས་ཀྱིས་བརྟེན་བརྟག་མཛད་༎ འཇིག་རྟེན་པ་ཡི་ཆོས་བསྟན་མི་འཇིག་ཅིང་༎ ཡང་དག་ཉིད་དུ་ནམ་ཡང་ཆོས་བསྟེན་མེད་༎ དེ་བཞིན་གཤེགས་པས་གསུངས་པ་མ་རིག་པས་༎ དེ་ལས་དྲི་མེད་བརྗོད་པ་འདི་ལས་སྐྲག་།འདི་ལ་བརྟེན་ནས་འདི་འབྱུང་ཞེས་༎
 bhīto 'jño 'kalpanirhāre saugate vacane tvataḥ || 70 || idampratītya cāstīdaṃ na rodho lokapaddhateḥ |	འཇིག་རྟེན་ཚུལ་འདི་མི་འགོག་ཅིང་༎ གང་བརྟེན་རང་བཞིན་མེད་པས་དེ་༎
 pratītyajaḥ sa niḥsattvaḥ santyete niścayaḥ katham || 71 ||	ཇི་ལྟར་ཡོད་འགྱུར་དེ་ཉིད་ངེས་༎
 tattvānvīkṣārataḥ śrāddha ukte kutrāpi na sthitaḥ |	དད་ལྡན་དེ་ཉིད་ཆོས་ལ་བརྩོན་༎ ཚུལ་འདི་རིགས་པས་རྗེས་དཔོགས་གང་༎ བརྟེན་མེད་ཆོས་འགལ་བརྟན་པ་ཡི་༎
 prāpya yuktyā nayaṃ śāntaḥ bhāvābhāvaprahāṇataḥ || 72 ||	སྲིད་དང་སྲིད་མིན་སྤངས་ནས་ཞི་༎
 idampratyayatājñānāt dṛṣṭijālavinirgataḥ |	འདི་དག་རྐྱེན་འདི་ལས་རིགས་ནས་༎ ལྟ་ངན་དྲ་བ་ཀུན་ལྡོག་དེས་༎
 aspṛṣṭaṃ yāti nirvāṇaṃ rāgapratighamohahaḥ || 73 ||	ཆགས་རྨོངས་ཁོང་ཁྲོ་སྤངས་པའི་ཕྱིར་༎ མ་གོས་མྱ་ངན་འདས་པ་ཐོག་། 
