skt	tib
 tatra cetaḥparyāyajñānaṃ buddhabodhisattvānāṃ katamat |	དེ་ལ་སངས་རྒྱས་དང་། བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ཀྱིས་སེམས་ཀྱི་རྣམ་གྲངས་མཁྱེན་པ་གང་ཡིན་ཞེ་ན་།
 iha bodhisattvo vā tathāgato vā pareṣāṃ daśasu dikṣvaprameyāsaṃkhyeyeṣu lokadhātuṣu sattvānāṃ kleśaparyavasthitamapi cittaṃ jānāti | vigatakleśaparyavasthānamapi kleśasānubandhaṃ sānuśayamapi kleśaniranubandhaṃ niranuśayamapi mithyāpraṇihitamapi cittaṃ jānāti |	འདི་ལ་བྱང་ཆུབ་སེམས་དཔའམ་། དེ་བཞིན་གཤེགས་པ་ནི་ཕྱོགས་བཅུའི་འཇིག་རྟེན་གྱི་ཁམས་དཔག་ཏུ་མེད་གྲངས་མེད་པ་དག་ན་སེམས་ཅན་འཁོད་པ་གཞན་དག་གི་སེམས་ཉོན་མོངས་པས་ཀུན་ནས་དཀྲིས་པ་དང་བྲལ་བ་དང་། ཉོན་མོངས་པ་དང་འབྲེལ་པར་བཅས་ཤིང་བག་ལ་ཉལ་བ་དང་བཅས་པ་དང་། ཉོན་མོངས་པ་དང་འབྲེལ་པ་མ་ཡིན་ཞིང་བག་ལ་ཉལ་བ་མེད་པ་ཡང་མཁྱེན་ཏོ་༎ སྨོན་ལམ་ལོག་པར་བཏབ་པའི་སེམས་འདི་ལྟ་སྟེ་།
 tadyathā tīrthikacittaṃ sāmiṣābhiprāyasya kliṣṭamapi cittaṃ samyak praṇihitamapi cittaṃ jānāti |	མུ་སྟེགས་ཅན་གྱི་སེམས་དང་། ཟང་ཟིང་དང་བཅས་པའི་བསམ་པ་ཅན་གྱི་ཉོན་མོངས་པ་མ་ཡིན་པའི་སེམས་གང་ཡང་རུང་བ་ཡང་མཁྱེན་ཏོ་༎ དེ་ལས་བཟློག་པ་སྨོན་ལམ་༄༣༨བ་ལེགས་པར་བཏབ་པའི་སེམས་ཀྱང་མཁྱེན་ཏོ་༎ སྨོན་པའི་སེམས་འདི་ལྟ་སྟེ་།
 etadviparyayeṇa hīnamapi cittaṃ jānāti | tadyathā kāmadhātūpapannānāṃ sarvasattvānāmantato mṛgapakṣiṇāmapi |	འདོད་པའི་ཁམས་སུ་སྐྱེས་པའི་སེམས་ཅན་ཐ་ན་རི་དབ༹གས་དང་བྱ་ཡན་ཆད་ཐམས་ཅད་ཀྱི་སེམས་ཀྱང་མཁྱེན་ཏོ་༎ 
 madhyamacittaṃ jānāti tadyathā sarveṣāṃ rūpadhātūpapannānāṃ sattvānām |	བར་མའི་སེམས་འདི་ལྟ་སྟེ་། གཟུགས་ཀྱི་ཁམས་སུ་སྐྱེས་པའི་སེམས་ཅན་ཐམས་ཅད་ཀྱི་ཡང་མཁྱེན་ཏོ་༎
 praṇītamapi cittaṃ jānāti tadyathā sarveṣāmārūpyopapannāṃ sattvānām |	གྱ་ནོམ་པའི་སེམས་ཅན་འདི་ལྟ་སྟེ་། གཟུགས་མེད་པར་སྐྱེས་པའི་སེམས་ཅན་ཐམས་ཅད་ཀྱི་ཡང་མཁྱེན་ཏོ་༎
 sukhaprasaṃyuktamapi duḥkhaprasaṃyuktamapyaduḥkhāsukhavedanāsaṃprayuktamapi cittaṃ jānāti | ekena paracittajñānenaikasya sattvasya yasya yadyathā yādṛśaṃ yāvaccitaṃ pratyupasthitaṃ bhavati tatsakṛdyathābhūtaṃ prajānāti |	བདེ་བ་དང་ལྡན་པ་དང་། སྡུག་བསྔལ་དང་ལྡན་པ་དང་། སྡུག་བསྔལ་ཡང་མ་ཡིན་བདེ་བ་ཡང་མ་ཡིན་པའི་ཚོར་བ་དང་ལྡན་པའི་སེམས་ཀྱང་མཁྱེན་ཏོ་༎ ཕ་རོལ་གྱི་སེམས་མཁྱེན་པ་གཅིག་གིས་སེམས་ཅན་གཅིག་གང་གི་སེམས་གང་ཡིན་པ་དང་། ཇི་ལྟ་བུ་དང་། ཅི་འདྲ་བ་དང་། ཇི་སྙེད་པ་ཉེ་བར་གནས་པ་དེ་ཡང་ཅིག་ཅར་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་མཁྱེན་ཏོ་༎ 
 ekenaiva paracittajñānena prabhūtānāmapi sattvānāṃ yeṣāṃ yadyathā yādṛśaṃ yāvaccittaṃ pratyupasthitaṃ bhavati tadapi sakṛdyathābhūtaṃ prajānāti	ཕ་རོལ་གྱི་སེམས་མཁྱེན་པ་གཅིག་ཁོ་ནས་སེམས་ཅན་མང་པོ་གང་དག་གི་སེམས་གང་ཏོ་༎ ཡིན་པ་དང་། ཇི་ལྟ་བུ་དང་། ཅི་འདྲ་པ་དང་། ཇི་སྙེད་ཉེ་བར་གནས་པ་དེ་ཡང་ཅིག་ཅར་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་མཁྱེན་ཏོ་༎ སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ཀྱི་མངོན་པར་ཤེས་པ་དེ་ཡང་སེམས་ཅན་རྣམས་ཀྱི་དབང་པོ་མཆོག་དང་མཆོག་མ་ཡིན་པ་མཁྱེན་པ་༎ དང་། 
 sā punariyamabhijñā buddhasya bodhisattvānāmindriyaparāparajñānāya sattvānāṃ nānādhimuktijñānāya nānādhātucaritajñānāya yathāyogañca pratipatsu citrāsu nirvāṇapuraḥsarīṣu samyaksanniyogāya |	མོས་པ་སྣ་ཚོགས་མཁྱེན་པ་དང་། ཁམས་དང་། སྤྱོད་པ་སྣ་ཚོགས་མཁྱེན་པ་དང་། མྱ་ངན་ལས་འདས་པར་འགྲོ་བའི་ལམ་སྣ་ཚོགས་དག་ཏུ་ཅི་རིགས་པར་ཡང་དག་པར་སྦྱོར་བར་བྱེད་པ་སྟེ་། 
 idamasyāḥ karma veditavyam |	དེ་ནི་དེའི་ལས་ཡིན་པར་རིག་པར་བྱའོ་༎
 tatrāsravakṣayajñānaṃ buddhabodhisattvānāṃ katamat |	དེ་ལ་སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ཀྱི་ཟག་པ་ཟད་པ་མཁྱེན་པ་གང་ཞེ་ན་། འདི་ལ་དེ་བཞིན་གཤེགས་པའམ་།
 iha tathāgato vā bodhisattvo vā kleśānāṃ kṣayaprāptiṃ yathābhūtaṃ prajānāti | prāpto mayā parairvā āsravakṣayo na veti |	བྱང་ཆུབ་སེམས་དཔས་ཉོན་མོངས་པ་རྣམས་ཟད་པ་ཐོབ་པ་ཟག་པ་ཟད་པ་བདག་གིས་སམ་གཞན་དག་གིས་ཐོབ་པའམ་། མ་ཐོབ་པ་ཡང་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་རབ་ཏུ་མཁྱེན་ཏོ་༎
 āsravakṣayaprāptyupāyamapyātmanaḥ pareṣāñca yathābhūtaṃ prajānāti |	བདག་དང་གཞན་དག་གི་ཟག་པ་ཟད་པ་འཐོབ་པའི་ཐབས་ཀྱང་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་རབ་ཏུ་མཁྱེན་ཏོ་༎
 (dutt 50) yathā upāyamevamanupāyamapi yathābhūtaṃ prajānāti |	ཐབས་ཇི་ལྟ་བ་བཞིན་དུ་ཐབས་མ་ཡིན་པ་ཡང་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་རབ་ཏུ་མཁྱེན་ཏོ་༎ 
 āsravakṣayaprāptāvabhimānaṃ pareṣāṃ yathābhūtaṃ prajānāti |	གཞན་དག་གི་ཟག་པ་ཟད་པ་ཐོབ་པའི་མངོན་པའི་ང་རྒྱལ་ཡར་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་རབ་ཏུ་མཁྱེན་ཏོ་ཏུ་མཁྱེན་ཏོ་༎ 
 nirabhimānamapi yathābhūtaṃ prajānāti |	༎ མངོན་པའི་ང་རྒྱལ་མེད་༄༣༩ཨ་༌་༎ པ་ཡང་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་རབ་ཏུ་མཁྱེན་ཏོ་༎
 bodhisattvaḥ punaḥ sarvaṃ caitat prajānātyāsravakṣayañca svayaṃ na sākṣātkaroti | ataḥ sāsravañca svayaṃ na sākṣātkaroti |	བྱང་ཆུབ་སེམས་དཔའ་ནི་དེ་དག་ཐམས་ཅད་ནི་མཁྱེན་ཀྱང་ཟག་པ་ཟད་པ་ཡང་བདག་ཉིད་ཀྱིས་མངོན་སུམ་དུ་མི་མཛད་དོ་༎
 ataḥ sāsravāñca vastu bodhisattvaḥ sahasravairna vijahāti |	དེ་བས་ན་བྱང་ཆུབ་སེམས་དཔའ་ནི་ཟག་པ་དང་བཅས་པའི་དངོས་པོ་ཟག་པ་རྣམས་དང་ལྷན་ཅིག་ཏུ་མི་འདོར་རོ་༎
 tatra ca vicarati sāsrave vastuni |	ཟག་པ་དང་བཅས་པའི་དངོས་པོ་དེ་ལ་ཡང་སྤྱོད་ལ་ཀུན་ནས་ཉོན་མོངས་པ་ཅན་དུ་ཡང་མི་འགྱུར་ཏེ་། 
 na ca saṃkliśyata iti so 'sya sarvaprabhāvāṇāṃ mahattamaḥ prabhāvo veditavyaḥ |	དེ་ནི་དེའི་མཐུ་ཐམས་ཅད་ཀྱི་ནང་ན་ཆེས་མཐུ་ཆེ་བ་ཡིན་པར་རིག་མི་འགྱུར་ཏེ་། 
 tena khalvāsravakṣayajñānena buddhabodhisattvāḥ svayaṃ na kliśyante | pareṣāñca vyapadiśantya bhimānañca nāśayanti |	པར་བྱ་སྟེ་། ཟག་པ་ཟད་པ་མཁྱེན་པ་དེས་སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་བདག་ཉིད་ཀྱང་ཀུན་ནས་ཉོན་མོངས་པ་ཅན་དུ་མི་འགྱུར་ལ་།
 idamasya karma veditavyam |	གཞན་དག་ལ་ཡང་སྟོན་ཅིང་མངོན་པའི་ང་རྒྱལ་ཡང་སེལ་བར་མཛད་པ་འདི་ནི་དེའི་ལས་ཡིན་པར་རིག་པར་བྱའོ་༎
 tatra dharmaprabhāvaḥ katamaḥ |	དེ་ལ་ཆོས་ཀྱི་མཐུ་གང་ཞེ་ན་།
 dānaprabhāvaḥ śīlakṣāntivīryadhyānaprajñāprabhāvaśca |	སྦྱིན་པའི་མཐུ་དང་། ཚུལ་ཁྲིམས་དང་། བཟོད་པ་དང་། བརྩོན་འགྲུས་དང་། བསམ་གཏན་དང་། ཤེས་རབ་ཀྱི་མཐུའོ་༎
 sa punareṣa dānādīnāṃ dharmāṇāṃ prabhāvaḥ samāsataścaturbhirākārairveditavyaḥ |	སྦྱིན་པ་ལ་སོགས་པའི་ཆོས་འདི་དག་གི་མཐུ་དེ་ཡང་མདོར་བསྡུ་ན་རྣམ་པ་བཞིར་རིག་པར་བྱ་སྟེ་། 
 vipakṣaprahāṇataḥ saṃbhāraparipākataḥ svaparānugrahataḥ āyatyāṃ phaladānataśca |	མི་མཐུན་པའི་ཕྱོགས་སྤོང་བ་དང་། ཚོགས་ཡོངས་སུ་སྨིན་པར་བྱེད་པ་དང་། བདག་དང་གཞན་ལ་ཕན་འདོགས་པ་དང་། ཕྱི་མ་ལ་འབྲས་བུ་འབྱིན་པར་བྱེད་པའོ་༎
 dānaṃ dadad bodhisattvo dānavipakṣaṃ mātsaryaṃ prajahāti | ātmano bodhisaṃbhārabhūtañca bhavati tadasya dānam | dānena ca saṃgrahavastunā sattvān paripācayati |	བྱང་ཆུབ་སེམས་དཔའ་སྦྱིན་པ་སྦྱིན་པ་ན་སྦྱིན་པའི་མི་མཐུན་པའི་ཕྱོགས་སེར་སྣ་ཡང་སྤོང་ངོ་༎ དེའི་སྦྱིན་པ་དེ་བདག་ཉིད་ཀྱི་བྱང་ཆུབ་ཀྱི་ཚོགས་སུ་གྱུར་པ་ཡང་ཡིན་ལ་བསྡུ་བའི་དངོས་པོ་སྦྱིན་པས་ཀྱང་སེམས་ཅན་རྣམས་ཡོངས་སུ་སྨིན་པར་བྱེད་དོ་༎ སྦྱིན་པའི་སྔ་རོལ་དུ་ཡང་ཡིད་དགའ་ལ་།
 pūrvaṃ dānāt sumanā dadaccittaṃ prasādayati | dattvā cāvipratisārī |	སྦྱིན་པའི་ཚེ་ཡང་སེམས་དང་བར་བྱེད་ཅིང་བྱིན་པའི་འོག་ཏུ་ཡང་འགྱོད་པ་མེད་དེ་།
 triṣu kāleṣu pramuditacittatayā ātmānamanugṛhaṇāti | pareṣāṃ ca jighatsāpipāsāśotoṣṇavyādhīcchāvighātabhayaduḥkhāpanayanāt paramanugṛhṇāti | paratra ca yatra yatra pratyājāyate āḍhyo bhavati mahābhogo mahāpakṣo mahāparivāra ityeṣa caturākāro dānasya prabhāvo nāta uttari nāto bhūyaḥ	དུས་གསུམ་དུ་རབ་ཏུ་དགའ་བའི་སེམས་ཀྱིས་བདག་ཉིད་ལ་ཕན་འདོགས་པ་དང་། གཞན་དག་བཀྲེས་པ་དང་། སྐོམ་པ་དང་། གྲང་བ་དང་། ཚ་བ་དང་། ན་བ་དང་། འདོད་པས་ཕོངས་པ་དང་། འཇིགས་པའི་སྡུག་བསྔལ་སེལ་བས་གཞན་ལ་ཕན་འདོགས་པ་དང་། ཕ་རོལ་ཏུ་ཡང་གང་དང་གང་དུ་སྐྱེས་པར་ཕྱུག་པ་དང་། ལོངས་སྤྱོད་ཆེ་བ་དང་། བཙན་འགྱིང་ཆེ་བ་དང་། ག-ཡོག་འཁོར་མང་བར་འགྱུར་ལ་། སྦྱིན་པ་ལ་ཡང་མོས་པར་འགྱུར་ཏེ་། དེ་ལྟར་ན་རྣམ་པ་བཞི་པོ་འདི་དག་ནི་སྦྱིན་པའི་མཐུ་ཡིན་ཏེ་། འདི་ལས་གང་ན་ཡང་༄༣༩བ་མེད་དོ་༎
 kāyavāksaṃvaraśīlaṃ samādadāno bodhisattvaḥ śīlavipakṣaṃ dauḥśīlyaṃ prajahāti |	འདི་ལས་ལྷག་པ་ཡང་མད་དོ་༎ བྱང་ཆུབ་སེམས་དཔའ་ལུས་དང་ངག་གི་སྡོམ་པའི་ཚུལ་ཁྲིམས་ཡང་དག་པར་ལེན་པ་ན་ཚུལ་ཁྲིམས་ཀྱི་མི་མཐུན་པའི་ཕྱོགས་འཆལ་པའི་ཚུལ་ཁྲིམས་ཀྱང་སྤོང་ངོ་༎ 
 bodheśca saṃbhārabhūtaṃ bhavati tadasya śīlasamādānam |	དེའི་ཚུལ་ཁྲིམས་ཡང་དག་པར་བླངས་པ་དེ་བྱང་ཆུབ་ཀྱི་ཚོགས་སུ་འགྱུར་བ་ཡང་སྤོང་ངོ་༎ 
 samānārthatayā ca saṃgrahavastunā sattvān paripācayati |	ཡིན་ལ་༏་དོན་མཐུན་པའི་བསྡུ་བའི་དངོས་པོས་ཀྱང་སེམས་ཅན་རྣམས་ཡོངས་སུ་སྨིན་སྤོང་ངོ་༎ ཡིན་ལ་༏་པར་བྱེད་དོ་༎ འཆལ་པའི་ཚུལ་ཁྲིམས་ཀྱི་རྐྱེན་གྱིས་འཇིགས་པ་དང་སྤོང་ངོ་༎ 
 dauḥśīlyapratyayaṃ bhayamavadyaṃ vairaṃ prajahadātmānamanugṛhaṇāti sukhaṃ svapan sukhaṃ pratibudhyamānaḥ |	ཡིན་ལ་༏་པར་བྱེད་དོ་༎ ། ཁ་ན་མ་ཐོ་བ་དང་། འཁོན་དུ་འཛིན་པ་སྤོང་བ་ན་བདག་ཉིད་ལ་ཕན་འདོགས་ཏེ་། བདེ་བར་གཉིད་ཀྱིས་ལོག་ཅིང་བདེ་བར་སད་པར་འགྱུར་ལ་།
 tathā śīlavato 'vipratisāraḥ prāmodyaṃ yāvaccittasamādhiḥ |	དེ་བཞིན་དུ་ཚུལ་ཁྲིམས་དང་ལྡན་པ་ལ་ནི་འགྱོད་པ་མེད་ཅིང་མཆོག་ཏུ་དགའ་བ་ནས་། སེམས་ཀྱི་ཏིང་ངེ་འཛིན་པའི་བར་དུ་འགྱུར་ཏེ་།
 ityevamātmānamanugṛhṇāti |	དེ་ལྟར་བདག་ཉིད་ལ་ཕན་འདོགས་སོ་༎
 sarvasattvānāñca sarvaprakārairaviheṭhanatayā abhayamanuprayacchati | evaṃ paramapyanugṛhṇāti |	སེམས་ཅན་ཐམས་ཅད་ལ་ཡང་རྣམ་པ་ཐམས་ཅད་ཀྱིས་རྣམ་པར་ཐོ་མི་འཚམས་པས་མི་འཇིགས་པའི་སྦྱིན་པ་བྱེད་དེ་༏་དེ་ལྟར་གཞན་ལ་ཕན་འདོགས་སོ་༎
 (dutt 51) tannidānañca kāyasya bhedātsugatau svargaloke deveṣūpapadyate |	ལུས་ཞིག་ནས་ཀྱང་གཞི་དེས་བདེ་འགྲོ་མཐོ་རིས་ཀྱི་འཇིག་རྟེན་དུ་ལྷ་རྣམས་ཀྱི་ནང་དུ་སྐྱེ་བར་འགྱུར་ཞིང་། ཚུལ་ཁྲིམས་ལ་ཡང་མོས་པར་འགྱུར་ཏེ་།
 ityayaṃ caturākāraḥ prabhāvaḥ śīlasya |	དེ་ལྟར་ན་རྣམ་པ་བཞི་པོ་འདི་དག་ནི་ཚུལ་ཁྲིམས་ཀྱི་མཐུ་ཡིན་ཏེ་།
 nāta uttari nāto bhūyaḥ |	འདི་ལས་གོང་ན་ཡང་མེད་དོ་༎ འདི་ལས་ལྷག་པ་ཡང་མེད་དོ་༎
 kṣamo bodhisattvaḥ kṣāntivipakṣamakṣānti prajahāti |	བྱང་ཆུབ་སེམས་དཔའ་བཟོད་པ་དང་ལྡན་པ་ནི་བཟོད་པའི་མི་མཐུན་པའི་ཕྱོགས་མི་བཟོད་པ་ཡང་སྤོང་ངོ་༎ 
 bodheśca saṃbhārabhūtā sāsya kṣānti rbhavati |	དེའི་བཟོད་པ་དེ་བྱང་ཆུབ་ཀྱི་ཕྱོགས་སུ་གྱུར་པ་ཡང་ཡིན་ལ་།
 samānārthatayaiva ca sattvān paripācayati |	དོན་མཐུན་པས་ཀྱང་སེམས་ཅན་རྣམས་ཡོངས་སུ་སྨིན་པར་བྱེད་དོ་༎
 ātmānañca parañca mahato bhayātparitrāyamāṇastayā kṣyāntyā ātmānañca paraṃścānugṛhṇāti |	བདག་དང་གཞན་ཡང་འཇིགས་པ་ཆེན་པོ་ལས་ཡོངས་སུ་སྐྱོབ་པར་བྱེད་པས་ན་། བཟོད་པ་དེས་བདག་དང་གཞན་ལ་ཡང་ཕན་འདོགས་སོ་༎
 tato nidānañca bodhisattva āyatyāmavairabahulo bhavatyabhedabahulaścāduḥkhadaurmanasyabahulaḥ |	གཞི་དེས་བྱང་ཆུབ་སེམས་དཔའ་ཕྱི་མ་ལ་འཁོན་པ་མང་བར་མི་འགྱུར་ཞིང་། འབྱེད་པ་མི་མང་ལ་སྡུག་བསྔལ་བ་དང་། ཡིད་མི་བདེ་བ་མང་བར་མི་འགྱུར་ཏེ་།
 dṛṣṭe ca dharme 'vipratisārī kālaṃ karoti |	ཚེ་འདི་ཉིད་ལ་ཡང་འགྱོད་པ་མེད་པར་འཆི་བའི་དུས་བྱེད་པར་འགྱུར་ཞིང་།
 kāyasya ca bhedātsugatau svargaloke deveṣūpapadyate |	ལུས་ཞིག་ནས་ཀྱང་བདེ་འགྲོ་མཐོ་རིས་ཀྱི་འཇིག་རྟེན་དུ་ལྷ་རྣམས་ཀྱི་ནང་དུ་སྐྱེ་བར་འགྱུར་ཞིང་། བཟོད་པ་ལ་མོས་པར་འགྱུར་ཏེ་། དེ་ལྟར་ན་རྣམ་པ་བཞི་པོ་འདི་དག་ནི་བཟོད་པའི་མཐུ་ཡིན་ཏེ་།
 ityayañcaturākāraḥ kṣānteḥ prabhāvo nāta uttari nāto bhūyaḥ |	འདི་ལས་གོང་ན་ཡང་མེད་དོ་༎ འདི་ལས་ལྷག་པ་ཡང་༄༤༠ཨ་༌་༎
 ārabdhavīryo bodhisattvo viharan vīryavipakṣaṃ kausīdyaṃ prajahāti |	མེད་དོ་༏་། བྱང་ཆུབ་སེམས་དཔའ་བརྩོན་འགྲུས་བརྩམས་ཏེ་། གནས་པ་ནི་བརྩོན་འགྲུས་ཀྱི་མི་མཐུན་པའི་ཕྱོགས་ལེ་ལོ་ཡང་སྤོང་ངོ་༎
 bodheśca saṃbhārabhūtaṃ bhavati sanniśrayaśca tadvīryam | samānārthatayaiva ca sattvān paripācayati |	བརྩོན་འགྲུས་དེ་ནི་བྱང་ཆུབ་ཀྱི་ཚོགས་སུ་གྱུར་པ་དང་། རྟེན་ཀྱང་ཡིན་ལ་དོན་མཐུན་པས་ཀྱང་སེམས་ཅན་རྣམས་ཡོངས་སུ་སྨིན་པར་བྱེད་དོ༎
 ārabdhavīryaśca sukhaṃ sparśaṃ viharannavyavakīrṇaḥ pāpakairakuśalairdharmaḥ pūrveṇāparaṃ viśeṣādhigamaṃ paśyan prītiprāmodyenātmānamanugṛhṇāti	བརྩོན་འགྲུས་བརྩམས་པ་སྡིག་པ་མི་དགེ་བའི་ཆོས་རྣམས་དང་མ་འདྲེས་པར་བདེ་བ་ལ་རེག་པར་གནས་པ་ན་། སྔོན་ལས་གོང་དུ་བོགས་པར་གྱུར་པ་མཐོང་ནས་། དགའ་ཞིང་མཆོག་ཏུ་དགའ་བས་བདག་ཉིད་ལ་ཡང་ཕན་འདོགས་སོ་༎
 kuśalapakṣābhiyuktaśca paraṃ na kāyena vācā vā viheṭhayati | pareṣāṃ cārabdhavīryatāyāṃ chandaṃ janayati |	དགེ་བའི་ཕྱོགས་ལ་བརྩོན་པས་གཞན་ལ་ལུས་དང་ངག་གིས་རྣམ་པར་མི་འཚེ་བ་དང་། གཞན་དག་ཀྱང་བརྩོན་འགྲུས་རྩོམ་པ་ལ་འདུན་པ་སྐྱེད་དེ་།
 evaṃ paramapyanugṛhṇāti |	དེ་ལྟར་གཞན་ལ་ཡང་ཕན་འདོགས་སོ་༎
 hetubalikaśca bhavati āyatyāṃ puruṣakārābhirataśca |	ཕྱི་མ་ལ་ཡང་རྒྱུའི་སྟོབས་དང་ལྡན་ཞིང་སྐྱེས་བུའི་རྩལ་ལ་མངོན་པར་དགའ་བར་འགྱུར་ཏེ་།
 ityayaṃ caturākāro vīryaprabhāvaḥ |	དེ་ལྟར་ན་རྣམ་པ་བཞི་པོ་འདི་དག་ནི་བརྩོན་འགྲུས་ཀྱི་མཐུ་ཡིན་ཏེ་༏་འདི་ལས་གོང་ན་ཡང་མེད་དོ་༎
 nāta uttari nāto bhūyaḥ |	འདི་ལས་ལྷག་པ་ཡང་མེད་དོ་༎
 dhyānaṃ samāpadyamāno bodhisattvo dhyānavipakṣaṃ kleśaṃ kāma vitarkaprītisukharūpasaṃjñādīṃścopakleśān prajahāti |	བྱང་ཆུབ་སེམས་དཔས་བསམ་གཏན་ལ་སྙོམས་པར་འཇུག་པ་ན་། བསམ་གཏན་གྱི་མི་མཐུན་པའི་ཕྱོགས་ཀྱི་ཉོན་མོངས་པའི་ཚིག་གི་རྟོག་པ་དང་། དགའ་བ་དང་། བདེ་བ་དང་། གཟུགས་ཀྱི་འདུ་ཤེས་ལ་སོགས་པའི་ཉེ་བའི་ཉོན་མོངས་པ་རྣམས་ཀྱང་སྤོང་ངོ་༎
 bodheśca saṃbhārabhūtaṃ sanniśrayabhūtaṃ bhavati tadasya dhyānam | samānārthatayaiva ca sattvān paripācayati |	དེའི་བསམ་གཏན་དེ་བྱང་ཆུབ་ཀྱི་ཚོགས་སུ་འགྱུར་བའི་རྟེན་དུ་འགྱུར་བ་ཡང་ཡིན་ལ་དོན་མཐུན་པས་ཀྱང་སེམས་ཅན་རྣམས་ཡོངས་སུ་སྨིན་པར་བྱེད་དོ་༎ 
 dṛṣṭadharmasukhavihāratayātmānamanugṛhṇāti |	ཚེ་འདི་ཉིད་ལ་བདེ་བར་གནས་པས་བདག་ལ་ཕན་འདོགས་སོ་༎
 śāntapraśāntavītarāgacittatayā sattveṣvavyābādhyo bhavannavikopyaḥ paramapyanugṛhṇāti |	ཞི་ཞིང་རབ་ཏུ་ཞི་ལ་སེམས་འདོད་ཆགས་དང་བྲལ་བས་སེམས་ཅན་རྣམས་ཀྱི་ནང་ན་གནོད་པ་མེད་ཅིང་རྣམ་པར་མི་འཁྲུགས་པས་གཞན་ལ་ཕན་འདོགས་སོ་༎ 
 jñānaviśuddhirabhijñānirhāraviśuddhirdevopapattiścāyatyāṃ dhyānaphalam |	བསམ་གཏན་གྱི་འབྲས་བུ་ཕྱི་མ་ལ་ཡེ་ཤེས་རྣམ་པར་དག་པ་དང་། མངོན་པར་ཤེས་པ་མངོན་པར་སྒྲུབ་པ་དང་། རྣམ་པར་དག་པའི་ལྷར་སྐྱེ་བར་འགྱུར་ཏེ་།
 ityeṣa caturākāro dhyānaprabhāvo nāta uttari nāto bhūyaḥ |	དེ་ལྟར་ན་རྣམ་པ་བཞི་པོ་འདི་དག་ནི་བསམ་གཏན་གྱི་མཐུ་ཡིན་ཏེ་། འདི་ལས་གོང་ན་ཡང་མེད་དོ་༎ འདི་ལས་ལྷག་པ་ཡང་མེད་དོ་༎
 prajñāvān bodhisattvaḥ prajñāvipakṣamavidyāṃ prajahāti |	བྱང་ཆུབ་སེམས་དཔའ་ཤེས་རབ་དང་ལྡན་པ་ནི་ཤེས་རབ་ཀྱི་མི་མཐུན་པའི་ཕྱོགས་མ་རིག་པ་ཡང་སྤོང་ངོ་༎ 
 bodheśca saṃbhārabhūtā bhavatyasya sā prajñā |	དེའི་ཤེས་རབ་དེ་བྱང་ཆུབ་ཀྱི་ཚོགས་སུ་གྱུར་པ་༄༤༠བ་ཡང་ཡིན་ལ་སྦྱིན་ཡང་སྤོང་ངོ་༎ པ་དང་། 
 dānenāpi priyavāditayāpyarthacaryayāpi samānārthatayāpi (dutt 52) ca sattvān paripācayati |	སྙན་པར་སྨྲ་བ་དང་། དོན་མཐུན་པ་དང་། དོན་སྤྱོད་པས་ཀྱང་སེམས་ཅན་རྣམས་ཡོངས་སུ་སྨིན་པར་བྱེད་དོ་༎ ཤེས་བྱའི་དངོས་པོ་དོན་ཇི་ལྟ་བ་བཞིན་དུ་།
 jñeyavastu-yathārtha-pratyavagamopasaṃhitenodāreṇa prītiprāmodyenātmānamanugṛhṇāti | sarvatra nyāyopadeśena dṛṣṭe dharme saṃparāye ca hitasukhābhyāṃ sattvānapyanugṛhṇāti |	སོ་སོར་རྟོགས་པ་དང་ལྡན་པའི་དགའ་བ་དང་། མཆོག་ཏུ་དགའ་བ་རྒྱ་ཆེན་པོས་བདག་ཉིད་ལ་ཕན་འདོགས་སོ་༏་༏་ཐམས་ཅད་དུ་རིགས་པར་ལུང་འབོགས་པས་ཚེ་འདི་དང་ཚེ་ཕྱི་མ་ལ་ཕན་པ་དང་། བདེ་བས་སེམས་ཅན་རྣམས་ལ་ཡང་ཕན་འདོགས་སོ་༎
 sarvakuśalamūlaparigrahañca tayā samyakkaroti |	ཕྱི་མ་ལ་ཡང་དེས་དགེ་བའི་རྩ་བ་ཐམས་ཅད་ཀྱང་ཡང་དག་པར་སྡུད་པར་བྱེད་ཅིང་། སྒྲིབ་པ་རྣམ་པ་གཉིས་དང་བྲལ་བ་།
 āyatyāñca dvividhamapyāvaraṇavisaṃyogaṃ sākṣātkaroti kleśāvaraṇavisaṃyogaṃ jñeyāvaraṇavisaṃyogañca |	ཉོན་མོངས་པའི་སྒྲིབ་པ་དང་བྲལ་བ་དང་། ཤེས་བྱའི་སྒྲིབ་པ་དང་བྲལ་བ་མངོན་སུམ་དུ་བྱེད་པར་འགྱུར་ཏེ་།
