skt	tib
 etaduktaṃ bhavati - bhavantu ete svadehasambaddhāḥ,	འདི་སྐད་དུ་འདི་དག་ནི་རང་གི་ལུས་དང་འབྲེལ་བ་ཡིན་མོད་ཀྱི་།
 tathāpi nātmaspandanapūrvakā iti || 19 ||	འོན་ཀྱང་བདག་ཉིད་ཀྱི་ག-ཡོ་བ་སྔོན་དུ་འགྲོ་བ་ཅན་ཡང་མ་ཡིན་ནོ་ཞེས་བཤད་པ་ཡིན་ནོ་༎ 
 tadevamubhayatrāpi vyabhicārasadbhāvaṃ sādhayitvopasaṃharannāha - tena hyatra kriyāviśeṣamātreṇa spandanasya pratītiriti yujyate |	དེ་ལྟར་གཉི་ག་ལ་ཡང་འཁྲུལ་པ་ཡོད་པར་བསྒྲུབས་ནས་མཇུག་བསྡུ་བའི་ཕྱིར་།
 tena hyatra kriyāviśeṣamātreṇetyādi |	དེ་ལྟ་བས་ན་འདིར་བྱ་བའི་ཁྱད་པར་ཙམ་གྱིས་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨོས་ཏེ་།
 yasmādevamubhayatra vyabhicārasadbhāvaḥ sādhitaḥ, tasmāt kriyāvākyapratibhāsamātreṇa paracittamanumātuṃ śakyate; na tu vicchinnāvicchinnapratibhāsamātreṇa |	༄༣༩ཨ་༌་༎ གང་གི་ཕྱིར་དེ་ལྟར་གཉི་ག་ལ་འཁྲུལ་པ་ཡོད་པར་བསྒྲུབས་པ་དེའི་ཕྱིར་བྱ་བ་ཚིག་ཏུ་སྣང་བ་ཙམ་ལས་གཞན་གྱི་སེམས་རྗེས་སུ་དཔག་པར་ནུས་ཀྱི་རྣམ་པར་ཆད་པ་དང་། རྣམ་པར་མ་ཆད་པར་སྣང་བ་ཙམ་ལས་ནི་མ་ཡིན་ནོ་༎
 kriyāviśeṣeti śabdaḥ kāyavāgjñiptipratibhāsaṃ darśayati |	བྱ་བའི་ཁྱད་པར་ཞེས་བྱ་བའི་སྒྲས་ནི་ལུས་དང་ངག་གི་རྣམ་པར་རིག་བྱེད་དུ་སྣང་པ་སྟོན་པར་བྱེད་དོ་༎
 mātreti śabdo vicchinnāvicchinnayoḥ bhedaṃ nirākaroti || 20 || tatra yadyevaṃ cintyeta -	ཙམ་ཞེས་བྱ་བའི་སྒྲས་ནི་རྣམ་པར་ཆད་པ་དང་རྣམ་པར་མ་ཆད་པའི་ཁྱད་པར་སེལ་བར་བྱེད་དོ་༎ 
 śaraprakṣepaṇādikriyāviśeṣāṇāṃ pratibhāsāstu vicchinnapratibhāsatve 'pi spandanatvapūrvakāḥ;	དེ་ལ་འདི་སྙམ་དུ་མདའ་འཕངས་པ་ལ་སོགས་པའི་བྱ་བའི་ཁྱད་པར་དུ་སྣང་བ་རྣམས་ནི་རྣམ་པར་ཆད་པར་སྣང་བ་ཉིད་ཡིན་ཡང་ག-ཡོ་བ་སྔོན་དུ་འགྲོ་བ་ཅན་ཉིད་བྱེད་དོ་༎ ཡིན་ལ་༎ 
 tadanyā vicchinnapratibhāsāstu na tathā syuḥ?	དེ་ལས་གཞན་པའི་རྣམ་པར་ཆད་པར་སྣང་བ་རྣམས་ནི་མ་ཡིན་པར་འགྱུར་རོ་སྙམ་དུ་སེམས་ན་།
 tasmādāha - tatra yadi kasyacidapūrvakatvam, na ko 'pi tatpūrvaka syāt; viśeṣābhāvāt | tatra yadi kasyacidapūrvakatvamityādi |	དེའི་ཕྱིར་དེ་ལ་འགའ་ཞིག་དེ་སྔོན་དུ་འགྲོ་བ་ཉིད་མ་ཡིན་ན་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨོས་ཏེ་། 
 yadi vicchinnāvicchinnajñānayoranyatarat spandanatvanibandhanaṃ neṣyate,	གལ་ཏེ་རྣམ་པར་ཆད་པར་དང་། རྣམ་པར་མ་ཆད་པའི་ཤེས་པ་དག་ལ་ལས་གང་ཡང་རུང་བ་ཞིག་ག-ཡོ་བའི་རྒྱུ་ཅན་ཉིད་ཡིན་པར་མི་འདོད་ན་།
 tadā kimapi spandanatvapūrvakaṃ na syāt |	དེའི་ཚེ་འགའ་ཡང་ག-ཡོ་བ་སྔོན་དུ་འགྲོ་བ་ཅན་ཉིད་ཡིན་པར་མི་འགྱུར་རོ་༎
 kathamiti cet?	ཅིའི་ཕྱིར་ཞེ་ན་།
 āha - viśeṣābhāvāditi |	ཁྱད་པར་མེད་པའི་ཕྱིར་རོ་ཞེས་བྱ་བ་སྨོས་སོ་༎
 sugamametad || 21 ||||	འདི་ནི་གོ་བར་ཟད་དོ་༎
 upasaṃharannāha - ataḥ kriyāviśeṣasāmānyaṃ spandanaviśeṣasāmānyasya gamakam |	མཇུག་བསྡུ་བའི་ཕྱིར་།
 ataḥ kriyāviśeṣasāmānyamityādi |	དེ་ལྟ་བས་ན་བྱ་བའི་ཁྱད་པར་གྱི་སྤྱི་ནི་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨོས་ཏེ་།
 yato hi yadi kasyacidatatpūrvakatvaṃ bhavet sarvasyātatpūrvakatvaṃ prasajyeta |	གང་གི་ཕྱིར་འགའ་ཞིག་དེ་སྔོན་དུ་འགྲོ་བ་མ་ཡིན་པ་ཉིད་ཡིན་ན་། ཐམས་ཅད་དེ་སྔོན་དུ་འགྲོ་བ་མ་ཡིན་པ་ཉིད་དུ་ཐལ་བར་འགྱུར་བ་དེའི་ཕྱིར་བྱ་བའི་ཁྱད་པར་བོར་ཏེ་།
 ataḥ kriyāviśeṣamutsṛjya kriyāviśeṣasāmānyena spandanaviśeṣasāmānyamanumīyate | kriyāviśeṣetivacanaṃ kriyābhilāpau darśayati |	བྱ་བའི་ཁྱད་པར་གྱི་སྤྱིས་ག-ཡོ་བའི་ཁྱད་པར་གྱི་སྤྱི་རྗེས་སུ་དཔག་པར་བྱ་བ་ཡིན་ནོ་༎ བྱ་བའི་ཁྱད་པར་ཞེས་བྱ་བ་སྨོས་པ་ནི་བྱ་བ་དང་བརྗོད་པ་དང་སྟོན་པར་བྱེད་༎ དོ་༎ 
 sāmānyamiti śabdaḥ bahirantarmukhakṛtaṃ bhedaṃ pariharati |	སྤྱི་ཞས་བྱ་བའི་སྒྲས་ནི་ཁ་ནང་དང་ཕྱིར་བལྟས་པས་བྱས་པའི་ཁྱད་པར་ཡོངས་སུ་སྤོང་བར་བྱེད་དོ་༎ ག-ཡོ་བའི་ཁྱད་པར་ཞེས་བྱ་བ་སྨོས་པས་ནི་། སྨྲ་བར་འདོད་པ་ཉིད་ཡོངས་སུ་གཟུང་ངོ་༎ སྤྱི་ཞེས་བྱ་བ་སྨོས་པས་ན་འདོད་ཆགས་དང་ཞེ་སྡང་དང་གཏི་མུག་ལ་སོགས་པའི་ཁྱད་པར་ཡོངས་སུ་སྤོང་བར་བྱེད་དེ་།
 na hyevaṃ śakyate 'numātum - ṃrāgād vadatīti vā dveṣādvā mohādvā |	འདི་ལྟར་འདོད་ཆགས་ནས་སྨྲའོ་ཞེས་བྱ་བའམ་། སྡང་བའམ་། རྨོངས་ཏེ་སྨྲའོ་ཞེས་བྱ་བར་རྗེས་སུ་དཔག་པར་ནུས་པ་ནི་མ་ཡིན་ནོ་༎
 tasmādeṣo 'tra samudāyārthaḥ - kriyābhilāpamātreṇa spandanamātramanumeyam,	དེ་ལྟ་བས་ན་འདིར་བསྡུས་པའི་དོན་ནི་བྱ་བ་༄༣༩བ་དང་བརྗོད་པ་ཙམ་ལས་ག-ཡོ་བ་ཙམ་རྗེས་སུ་དཔག་པར་བྱ་བ་ཡིན་གྱི་།
 na tu spandanaviśeṣam; viśeṣe liṅgasya vyabhiucāraditi || 22 ||	རྟགས་ནི་ཁྱད་པར་ལ་འཁྲུལ་པའི་ཕྱིར་ག-ཡོ་བའི་ཁྱད་པར་ནི་མ་ཡིན་ནོ་ཞེས་བྱ་བ་འདི་ཡིན་ནོ་༎ 
 bāhyārthavādena samānatāṃ darśayitumāha - tatra yathā kriyāmupalabhya, ātmani spandanānupalambhādanyatra spandapratītiḥ; tathā kriyāpratibhāsopalambhane 'pi |	ཕྱིའི་དོན་དུ་སྨྲ་བ་དང་མཚུངས་པ་ཉིད་དུ་བསྟན་པའི་ཕྱིར་།
 tatra yathā kriyāmupalabhyetyādi |	དེ་ལ་ཇི་ལྟར་བྱ་བ་དམིགས་ལ་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨོས་ཏེ་།
 bāhyārthavādinā yadi kriyāmupalabhya, ātmani spandanānupalambhāt sāmarthyādanyatra spandanamanumīyata iti cet |	གལ་ཏེ་ཕྱིའི་དོན་དུ་སྨྲ་བ་བྱ་བ་དམིགས་ལ་།
 antarjñeyavāde 'pi tattulyam; kriyāpratibhāsamupalabhya, ātmani spandanānupalambhāt sāmarthyādanyatra spandanamanumīyate || 23 ||	བདག་ཉིད་ལ་ག-ཡོ་བ་མི་དམིགས་པས་ཤུགས་ཀྱིས་གཞན་ལ་ག-ཡོ་བ་རྗེས་སུ་དཔོག་པར་བྱེད་ན་། དེ་དང་འདྲ་བར་ཤེས་བྱ་ནང་གི་ཡིན་པར་སྨྲ་བ་ལ་ཡང་བྱ་བར་སྣང་བ་དམིགས་ལ་བདག་ཉིད་ལ་བྱ་བ་མི་དམིགས་པས་ཤུགས་ཀྱིས་གཞན་ལ་ག-ཡོ་བ་རྗེས་སུ་དཔོག་པར་བྱེད་། དོ་༎ 
 bāhyārthavādinā vicchinnapratibhāsasyānimittakatvaṃ yatpūrva coditam, tadapi samānamiti darśayitum āha - samānametat; paro 'pi parakriyābhilāpayornimittaṃ nāstīti kinnecchati? samānametadityādi |	གང་དུ་ཕྱིའི་དོན་དུ་སྨྲ་བས་རྣམ་པར་ཆད་པར་སྣང་བ་རྒྱུ་མཚན་མེད་པ་ཅན་ཉིད་ཡིན་པར་གླེངས་པ་དེ་ལ་ཡང་མཚུངས་པར་བསྟན་པའི་ཕྱིར་འདི་མཚུངས་སོ་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨོས་ཏེ་།
 bāhyārthavādyapi prāṇyantarasaṃbaddhapratibhāsinau kriyābhilāpau animittakāviti necchati || 24 ||	ཕྱིའི་དོན་དུ་སྨྲ་བ་ཡང་སྲོག་ཆགས་གཞན་དང་འབྲེལ་པར་སྣང་བའི་བྱ་བ་དང་བརྗོད་པ་དག་རྒྱུ་མཚན་མེད་པ་ཅན་དུ་ཅི་སྟེ་མི་འདོད་དེ་། 
 bāhyārthavādyanimittau nābhyupagacchati |	ཕྱིའི་དོན་དུ་སྨྲ་བ་རྒྱུ་མཚན་མེད་པ་དག་ཏུ་ཁས་མི་ལེན་པས་།
 tadavaśyamabhyupagantavyamiti darśayitumāha - tenāvaśyaṃ tau spandananimittakatvāttadabhāve na bhavata iti vaktavyam |	གདོན་མི་ཟ་བར་ཁས་བླང་དགོས་པར་བསྟན་པའི་ཕྱིར་།
 tenāvaśyamityādi |	དེས་ན་གདོན་མི་ཟ་བར་ཞེས་བྱ་བ་སྨོས་ཏེ་།
 tathāvipratipannena bāhyārthavādināvaśyamiyamupapattirvaktavyā - tayoḥ kriyābhilāpayoḥ spandanajanyarūpatvāt spandanābhāve tau na bhavata iti	ཕྱིའི་དོན་དུ་སྨྲ་བ་དེ་སྐད་དུ་རྒོལ་ཞིང་རྟོགས་པས་གདོན་མི་ཟ་བར་བྱ་བ་དང་བརྗོད་པ་དེ་གཉིས་ནི་ག-ཡོ་བས་བསྐྱེད་པར་བྱ་བའི་ངོ་བོ་ཉིད་ཡིན་པའི་ཕྱིར་ག-ཡོ་བ་མེད་ན་དེ་གཉིས་མི་འབྱུང་ངོ་ཞེས་བྱ་བའི་འཐད་པ་འདི་བརྗོད་དགོས་སོ་༎
 athābhyupagatāpīyamupapattiḥ kiṃ tayeti cet? āha - paro 'pi tayoḥ pratibhāsau tathaiva vadet | ataḥ nānayoḥ parasparaṃ bhedaḥ |	གལ་ཏེ་རིགས་པ་འདི་ཁས་བླངས་སུ་ཟིན་ཀྱང་དེས་ན་ཇི་ལྟར་འགྱུར་ཞེ་ན་།
 paro 'pi tayoḥ pratibhāsau tathaivetyādi |	ཕ་རོལ་པོ་ཡང་དེར་སྣང་བ་དག་ལ་དེ་དང་འདྲ་བར་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨོས་ཏེ་། 
 antarjñeyavādyapi tathaiva vadet - vicchinnapratibhāsijñāne spandanajanyarūpatvāttadabhāve na bhavata iti |	ཤེས་བྱ་ནང་གི་ཡིན་པར་སྨྲ་བ་ཡང་རྣམ་པར་ཆད་པར་སྣང་བའི་ཤེས་པ་དག་ལ་དེ་དང་འདྲ་བར་ག-ཡོ་བས་བསྐྱེད་པར་བྱ་བའི་ངོ་བོ་ཉིད་ཡིན་པའི་ཕྱིར་དེ་མེད་ན་མི་འབྱུང་ངོ་ཞེས་སྨྲ་བར་འགྱུར་རོ་༎
 tathā sati nānayoḥ bāhyārthavādāntarjñeyavādayoḥ parasparaṃ bhedo 'sti |	དེ་ལྟ་བས་ན་ཕྱི་རོལ་གྱི་དོན་དུ་སྨྲ་བ་དང་ཤེས་བྱ་ནང་གི་ཡིན་པར་སྨྲ་བ་འདི་དག་ནི་ཕན་ཚུན་ཁྱད་པར་ཡོད་པར་མི་འགྱུར་རོ་༎ 
 etaduktaṃ bhavati - yathā bāhyārthavādī parasambaddhakriyābhilāpau spandanajanyarūpatvāt tadabhāve na bhavata iti vadati,	འདི་སྐད་དུ་ཇི་ལྟར་ཕྱིའི་དོན་དུ་སྨྲ་བ་གཞན་དང་འབྲེལ་པའི་བྱ་བ་དང་འགྱུར་རོ་༎ 
 tathaivāntarjñeyavādyapi bāhirmukhapratibhāsijñāne spandanajanyatvāt tadabhāve na bhavata iti vadet |	། བརྗོད་པ་དག་ག-ཡོ་བས་བསྐྱེད་པར་བྱ་བའི་ངོ་བོ་ཉིད་ཡིན་པའི་ཕྱིར་དེ་མེད་ན་མི་འབྱུང་བར་སྨྲ་བ་དེ་བཞིན་ཤེས་བྱ་ནང་གི་ཡིན་པར་སྨྲ་བ་ཡང་ཁ་ཕྱིར་འགྱུར་རོ་༎ ། ༄༤༠ཨ་༌་༎ བལྟས་པར་སྣང་བའི་ཤེས་པ་དག་ནི་ག-ཡོ་བས་བསྐྱེད་པར་བྱ་བ་ཡིན་པ་དེ་། དེ་མེད་ན་མི་འབྱུང་ངོ་ཞེས་སྨྲས་ཏེ་།
 tathā sati nānayoḥ parasparaṃ kaścidbhedo | 'stīti || 26 || bāhyārthavādināmāśaṅkāmudbhāvayitumāha - yadi tatra pratibhāsinyoḥ spandananimittakatvamucyate, svapnāvasthāyāmapi kinnocyate?	དེ་ལྟ་བས་ན་འདི་གཉིས་ལ་ཕན་ཚུན་ཁྱད་པར་ཅི་ཡང་མེད་དོ་ཞེས་བཤད་པ་ཡིན་ནོ་༎ ཕྱིའི་དོན་དུ་སྨྲ་བའི་དོགས་པ་བསུ་བར་།
 yadi tatra pratibhāsinyorityādi |	གལ་ཏེ་དེར་སྣང་བ་དག་ཅེས་བྱ་བ་ལ་སོགས་པ་སྨོས་ཏེ་།
 kriyābhilāpapratibhāsijñānayoḥ spandananimittakatvaṃ vadan yogācāraḥ svapnāvasthāyāmapi tayoḥ spandananimittakatvaṃ kinna vadatīti pūrvapakṣāśaṅkā	རྣལ་འབྱོར་སྤྱོད་པ་བྱ་བ་དང་། བརྗོད་པར་སྣང་བའི་ཤེས་པ་དག་ག-ཡོ་བའི་རྒྱུ་ཅན་ཉིད་དུ་སྨྲ་བའི་རྨི་ལམ་གྱི་གནས་སྐབས་ན་ཡང་དེ་གཉིས་ག-ཡོ་བའི་རྒྱུ་མཚན་ཅན་ཉིད་ཡིན་པར་ཅི་སྟེ་མི་སྨྲ་ཞེས་བྱ་བ་ཕྱོགས་སྔ་མའི་དོགས་པ་ཡིན་ནོ་༎
 siddhāntavādyāha - sarvaṃ samānam | paro 'pi svapnopalabdhaparakriyāvācau spandananimittike iti kinna vadati?	གྲུབ་པའི་མཐའ་སྨྲ་བས་༎
 sarvaṃ samānamityādi |	ཐམས་ཅད་མཚུངས་ཏེ་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨོས་ཏེ་།
 na kevalaṃ pūrvaṃ samānam |	གོང་མ་འབའ་ཞིག་མཚུངས་པ་ནི་མ་ཡིན་ནོ་༎
 kiṃ tarhi? etadapi pūrveṇa saha sarvaṃ samānamiti śeṣaḥ |	འོ་ན་ཅི་ཞེ་ན་། འདི་ཡང་གོང་མ་དང་བཅས་ཏེ་ཐམས་ཅད་དུ་མཚུངས་སོ་ཞེས་བྱ་བའི་ཐ་ཚིག་གོ་༎
 tāmeva samānatāṃ darśayitumāha - paro 'pi svapnopalabdhaparakriyāvācāvityādi |	མཚུངས་པ་དེ་ཉིད་བསྟན་པའི་ཕྱིར་༎ ཕ་རོལ་པོ་ཡང་རྨི་ལམ་ན་༎ གཞན་གྱི་བྱ་བ་དང་ཚིག་དམིགས་པ་དག་ཅེས་བྱ་བ་ལ་སོགས་པ་སྨོས་ཏེ་། ཕྱིའི་དོན་དུ་སྨྲ་བ་ཡང་རྨི་ལམ་གྱི་གནས་སྐབས་ན་།
 bāhyārthavādyapi svapnāvasthāyāṃ yau parasambaddhau kriyābhilāpāvupalabhyete tau paracittanimittakāviti kinna vadati || 28 ||	གཞན་དང་འབྲེལ་པ་ཅན་གྱི་བྱ་བ་དང་། བརྗོད་པ་དམིགས་པ་གང་དག་ཡིན་པ་དེ་དག་གཞན་གྱི་སེམས་ཀྱི་རྒྱུ་མཚན་ཅན་ཡིན་པ་ཅི་སྟེ་མི་སྨྲ་། 
 bāhyārthavādīnāmuttaramāśaṅkyāha -	ཕྱི་རོལ་གྱི་དོན་དུ་སྨྲ་བ་ལན་གྱི་དོགས་པ་བསུ་བར་།
 tayorabhāvāditi cet? tayorabhāvāditi cediti |	གལ་ཏེ་དེ་དག་མེད་པའི་ཕྱིར་རོ་ཞེ་ན་ཞེས་བྱ་བ་སྨོས་ཏེ་།
 svapne tu kriyābhilāpāveva na staḥ | tatkathamabhāvasya spandananimittakatā bhavedityucyet || 29 || antarjñeyavādyāha -	རྨི་ལམ་ན་བྱ་བ་དང་། བརྗོད་པ་དག་ཉིད་ཀྱང་མེད་ན་དེ་ཇི་ལྟར་ག-ཡོ་བ་མེད་པའི་རྒྱུ་ཅན་དུ་འགྱུར་ཞེས་ཟེར་ན་ཤེས་བྱ་ནང་གི་ཡིན་པར་སྨྲ་བས་།
 tathopalabdhisāmyāt kinna staḥ?	དེ་བཞིན་དུ་དམིགས་པར་མཚུངས་ན་ཅི་སྟེ་མེད་ཅེས་བྱ་བ་སྨོས་ཏེ་།
 tathopalabdhisāmyāt kinna staḥ iti | yathā jāgradavasthāyāṃ kriyābhilāpayorupalabdhiḥ tathā svapnāvasthāyāmapi |	ཇི་ལྟར་གཉིད་མ་ལོག་པའི་གནས་སྐབས་ན་བྱ་བ་དང་བརྗོད་པ་དག་དམིགས་པ་དེ་བཞིན་དུ་རྨི་ལམ་གྱི་གནས་སྐབས་ན་ཡང་དམིགས་ཏེ་།
 tasmāt kriyābhilāpayorupalabdhasāmyāt kasmānna tau staḥ || 30 ||	དེ་ལྟ་བས་ན་བྱ་བ་དང་བརྗོད་པ་དམིགས་པར་མཚུངས་ན་ཅིའི་ཕྱིར་དེ་དག་མེད་།
 bāhyārthavādīnāṃ matamāśaṅkyāha -	ཕྱིའི་དོན་དུ་སྨྲ་བའི་གཞུང་ལུགས་ཀྱི་དོགས་པ་བསུ་བར་།
 atha middhenopahatatvāt puruṣasyārthaśūnyaṃ vijñānaṃ jāyata iti cet | atha middhenetyādi |	གལ་ཏེ་མི་གཉིད་ཀྱིས་ཞེས་པ་ལ་སོགས་པ་སྨོས་ཏེ་།
 puruṣasya middhenopahatatvāt bhrāntirbhavati |	མི་གཉིད་ཀྱིས་ཉམས་པའི་ཕྱིར་འཁྲུལ་པ་ཡིན་ནོ་༎
 tasmādarthaśūnye vijñāne jāyete |	དེའི་ཕྱིར་དོན་གྱིས་སྟོང་པའི་རྣམ་པར་ཤེས་པ་དག་འབྱུང་སྟེ་།
 tena svapne tayorabhāva iti pūrvapakṣāśaṅkā || 31 || siddhāntavādyāha - paramate 'pi tasmādeva parādhipatyaśūnyaṃ vijñānamupajāyate | paramata ityādi |	དེས་ན་རྨི་ལམ་ན་དེ་དག་མེད་དེ་ཞེས་བྱ་བ་ནི་ཕྱོགས་སྔ་མའི་དོགས་པ་ཡིན་ནོ་༎ འདིར་༄༤༠བ་གྲུབ་པའི་མཐའ་སྨྲ་བ་ཕ་རོལ་པོའི་ལྟར་ན་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨོས་༎ ཏེ་། 
 antarjñeyavādīnāṃ mate 'pitasmāt middhena bhrāntatvādeva parādhipatyarahite kriyābhilāpākāreke jñāne jāyete itīṣṭam || 32 ||	ཤེས་བྱ་ནང་གི་ཡིན་པར་སྨྲ་བའི་ལྟར་ན་ཡང་གཉིད་ཀྱིས་འཁྲུལ་པ་དེ་ཁོ་ནའི་ཕྱིར་གཞན་གྱི་དབང་མེད་པར་བྱ་བ་དང་བརྗོད་པའི་རྣམ་པ་ཅན་ཤས་པ་དག་འབྱུང་བར་༎ ཏེ་། འདོད་དོ་༎ རེ་ཞིག་དེ་ལྟར་མདོ་སྡེ་བ་དང་ལྷན་ཅིག་མཚུངས་པར་བཤད་པ་༎ ཏེ་། 
 evaṃ tāvat sautrāntikena saha samānatāṃ pratipādya vaibhāṣikamatāśaṅkyāha -	།
 atha svapne 'pi jñānasyārthavattvāttadopalabhyamānānyapi santānāntarāṇyeva iti cet |	གལ་ཏེ་རྨི་ལམ་ན་ཡང་ཤེས་པ་དོན་དང་ལྡན་པ་ཡིན་ལ་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨོས་ཏེ་། 
 atha svapne 'pi jñānasyārthavattvādityādi |	རྨི་ལམ་ན་ཡང་ཤེས་པ་དོན་དང་ལྡན་པ་ཡིན་ལ་།
 svapne 'pi jñānasyārthavattvāt svapnāvasthāyāṃ yeṣāṃ prāṇināmupalabdhirbhavati te ca sattvāḥ santyeva satyataḥ | tasmāt kathaṃ sāmyamiti pūrvapakṣāśaṅkā || 33 ||	རྨི་ལམ་གྱི་གནས་སྐབས་ན་སྲོག་ཆགས་དམིགས་པ་གང་དག་ཡིན་པའི་སེམས་ཅན་དེ་དག་ཀྱང་བདེན་པར་ཡོད་དེ་དེའི་ཕྱིར་ག་ལ་མཚུངས་ཞེས་བྱ་བ་ནི་ཕྱོགས་སྔ་མའི་དོགས་པ་ཡིན་ནོ་༎
 siddhāntavādyāha - paraṃ prativigrahītuṃ yadi yuktyāgamarahitastathāvidho 'sadvādaḥ samāśriyeta, tadā parābhimataṃ tasya parādhipatyaṃ na ko 'pi nivārayet |	གྲུབ་པའི་མཐའ་སྨྲ་བས་།
 paraṃ prativigrahītuṃ yadi yuktvāgamarahita ityādi |	གལ་ཏེ་ཕ་རོལ་པོ་ལ་བསྔོ་བའི་ཕྱིར་ལུང་དང་རིགས་པ་དང་བྲལ་བའི་ཞེས་བྱ་བ་ལ་སོགས་སྨོས་ཏེ་། 
 yaḥ yuktyā āgamācca rahitaḥ sa yuktyāgamarahitaḥ |	གང་ཞིག་ལུང་དང་རིགས་པ་དང་བྲལ་བ་དེ་ནི་ལུང་དང་རིགས་པ་དང་བྲལ་བ་ཡིན་ནོ་༎
 yuktyāgamarahito 'sau vādo 'sādhutvādasadevādaḥ | yadi vaibhāṣikāḥ yogācārān prativigrahītuṃ tamabhyupagaccheyuḥ, anena ca mama parājaya iti | na, ayuktatvāt |	ལུང་དང་རིགས་པ་དང་བྲལ་བའི་ཕྱིར་རྒོལ་བ་འདི་ནི་མི་བཟང་བ་ཡིན་པས་རྒོལ་བ་དམ་པ་མ་ཡིན་པའོ་༎
 tadā yogācārabhimataṃ sattvasya tathāvidhaparadhipatyamapi na kaścinnivārayet | tathāhi, bhavadbhiḥ svapnāvasthāyāṃ ye sattvāḥ abhyupagatāḥ, teṣāmevādhipatyādasmākaṃ vijñaptipratibhāsāḥ jāyanta iti vaktavyaṃ bhavet |	གལ་ཏེ་བྱེ་བྲག་ཏུ་སྨྲ་བ་རྣམས་ཀྱིས་རྣལ་འབྱོར་སྤྱོད་པ་ལ་བསྔོ་བའི་ཕྱིར་དེ་ཁས་ལེན་པར་བྱེད་ན་འདིས་བདག་ཕམ་པར་གྱུར་ན་ནི་མི་རུང་བས་དེའི་ཚེ་རྣལ་འབྱོར་སྤྱོད་པ་ཡང་སེམས་ཅན་གཞན་གྱི་དབང་དེ་ལྟ་བུ་ཅན་དུ་འདོད་པ་ལས་སུ་ཡང་ཟློག་པར་མི་བྱེད་དོ་༎ དེ་ཡང་འདི་སྐད་དུ་ཁྱོད་ཀྱི་རྨི་ལམ་གྱི་གནས་སྐབས་ན་སེམས་ཅན་དུ་འདོད་པ་གང་དག་ཡིན་པ་དེ་དག་གི་དབང་ཁོ་ན་ནས་ཁོ་བོའི་རྣམ་པར་རིག་བྱེད་དུ་སྣང་བ་དག་འབྱུང་བར་འགྱུར་རོ་ཞེས་སྨྲ་བར་འགྱུར་རོ་༎
 tena hi yad viṣamatvaṃ yuktyāgamarahitatvaṃ tadevaṃ draṣṭavyam |	དེས་ནི་ལྟར་མི་མཚུངས་རིགས་པ་དང་ལུང་དང་བྲལ་བ་ཉིད་ནི་འདི་ལྟ་བུར་བལྟ་བར་བྱ་སྟེ་། 
 na kutaścidāgamataḥ svapnadṛṣṭarūpasya sadbhāvaḥ prajñāyate |	ལུང་ནི་འགའ་ལས་ཀྱང་རྨི་ལམ་དུ་རྨིས་པའི་གཟུགས་ཡོད་པར་མི་འབྱུང་ངོ་༎
 yuktyāpi nopapadyate |	རིགས་པས་ཀྱང་འཐད་པ་མ་ཡིན་ཏེ་།
 tathā sati svapnadṛṣṭarūpasya sapratighatvaṃ sanidarśanatvañca bhavet |	འདི་ལྟར་རྨི་ལམ་དུ་རྨིས་པའི་གཟུགས་ཐོགས་པ་དང་བཅས་པ་ཉིད་དང་བསྟན་དུ་ཡོད་པ་ཉིད་དུ་འགྱུར་རོ་༎ 
 tena hi hastyādīnāṃ gavākṣādiṣu praveśo nopapadyeta,	དེས་ན་གླང་པོ་ཆེ་ལ་སོགས་པ་སྐར་ཁུང་ལ་སོགས་པར་འཇུག་པ་ཡང་དུ་འགྱུར་རོ་༎ མི་འཐད་ལ་༎ 
 taddeśasthairapi dṛśyo bhavet |	ཡུལ་འདྲ་བ་ན་གནས་པ་བདག་གིས་ཀྱང་མཐོང་བར་འགྱུར་དུ་འགྱུར་རོ་༎ མི་འཐད་ལ་༎ 
 atha sanidarśanaṃ sapratighaṃ ca neṣyate,	རོ་༎ འོན་ཏེ་བསྟན་དུ་ཡོད་པ་དང་། ཐོགས་པ་དང་བཅས་པར་མི་འདོད་ན་ནི་༄༤༡ཨ་༌་༎
 tadā rūpameva tanna bhavet |	དེའི་ཚེ་དེ་གཟུགས་ཉིད་ཀྱང་མ་ཡིན་ནོ་༎
 nāpyavijñaptiniyamaḥ,	རྣམ་པར་རིག་བྱེད་དུ་མ་ཡིན་པས་ངེས་པ་ཡང་མ་ཡིན་ཏེ་།
 tadanabhyupagamāt |	དེ་ཁས་མི་ལེན་པའི་ཕྱིར་རོ་༎
