skt	tib
 tvamevaṃnāmā bhadanta āyuṣmān kulaputro vā mat bodhisattva ityeva saṃjñakāt “sarvāṇi	ཚེ་དང་ལྡན་པའམ་། རིགས་ཀྱི་བུ་མིང་འདི་ཞེས་བྱ་བ་ཁྱོད་བདག་བྱང་ཆུབ་སེམས་དཔའ་མིང་འདི་ཞེས་བྱ་བ་ལས་། འདས་པའི་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ཀྱི་བསླབ་པའི་གཞིར་གྱུར་པ་གང་ཡིན་པ་དང་། ཚུལ་ཁྲིམས་སུ་གྱུར་པ་གང་ཡིན་པ་དང་། མ་བྱོན་པའི་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ཀྱི་བསླབ་པའི་གཞིར་གྱུར་པ་གང་ཡིན་པ་དང་། ཚུལ་ཁྲིམས་སུ་གྱུར་པ་གང་ཡིན་པ་དང་། ད་ལྟར་ཕྱོགས་བཅུའི་འཇིག་རྟེན་ན་ད་ལྟར་བྱུང་བའི་བྱང་༄༢༤༧བ་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ཀྱི་བསླབ་པའི་གཞིར་གྱུར་པ་གང་ཡིན་པ་དང་། ཚུལ་ཁྲིམས་སུ་གྱུར་པ་གང་ཡིན་པའི་བསླབ་པའི་གཞི་གང་དག་དང་ཚུལ་ཁྲིམས་གང་དག་ལ་། འདས་པའི་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ཀྱིས་བསླབ་པར་གྱུར་པ་དང་། མ་བྱོན་པའི་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ཀྱིས་སློབ་པར་འགྱུར་བ་དང་། ཕྱོགས་བཅུ་བདག་ན་ད་ལྟར་བྱུང་བའི་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ད་ལྟར་སློབ་པའི་བྱང་ཆུབ་སེམས་དཔའི་བསླབ་པའི་གཞི་ཐམས་ཅད་དང་བྱང་ཆུབ་སེམས་དཔའི་ཚུལ་ཁྲིམས་ཐམས་ཅད་དེ་།
 bodhisattvaśikṣāpadāni sarvañca bodhisattvaśīlaṃ saṃvaraśīlaṃ kuśaladharmasaṃgrāhakaśīlaṃ sattvārthakriyāśīlañca | yāni śikṣāpadāni yacchīlamatītānāṃ sarvabodhisattvānāmabhūt | yāni śikṣāpadāni yacchīlamanāgatānāṃ sarvabodhisattvānāṃ bhaviṣyati | yāni śikṣāpadāni yacchīlametarhi daśasu dikṣu pratyutpannānāṃ sarvabodhisattvānāṃ bhavati | yeṣu śikṣāpadeśu yacchīle 'tītāḥ sarvabodhisattvāḥ śikṣitavantaḥ | anāgatāḥ sarvabodhisattvāḥ śikṣiṣyante | pratyutpannāḥ sarvabodhisattvāḥ śikṣante |	སྡོམ་པའི་ཚུལ་ཁྲིམས་དང་དགེ་བ་ཆོས་སྡུད་པའི་ཚུལ་ཁྲིམས་དང་། སེམས་ཅན་གྱི་དོན་བྱ་བའི་ཚུལ་ཁྲིམས་ནོད་དམ་ཞེས་སྨྲོས་ཤིག་། 
 tena pratigṛhṇāmīti pratijñātavyam” |	དེས་ཀྱང་ནོད་ལགས་སོ་ཞེས་སྨྲོས་ཤིག་། 
 evam ācāryeṇa trivāraṃ “grahīṣyasi kiṃ” iti uktvā śiṣyeṇa “ām sugṛhīṣyāmi” iti trivāraṃ abhihite saṃvaraṃ samādadyāt |	དེ་ལྟར་སློབ་དཔོན་གྱིས་ལན་གསུམ་གྱི་བར་དུ་ལེན་ནམ་ཞེས་བརྗོད་ཅིང་སློབ་མས་རབ་ཏུ་ལེན་ལགས་སོ་ཞེས་ལན་གསུམ་བརྗོད་པས་སྡོམ་པ་བླངས་པར་འགྱུར་རོ་༎ དེ་ནས་དགེ་བའི་བཤེས་གཉེན་དེས་། སློབ་མ་ལ་བྱང་ཆུབ་སེམས་དཔའི་སྡོམ་པ་བྱིན་ནས་།
 tataḥ sa kalyāṇamitraḥ śiṣyāya bodhisattvasaṃvaraṃ sattvā daśadiksarvabuddhabodhisattvebhyaḥ pañcāṅganamaskārapūrva kṛtāñjaliḥ evaṃ trivāraṃ vadet- “pratīgṛhītamanena evaṃnāmnā	ཕྱོགས་བཅུའི་སང་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཡན་ལག་ལྔས་ཕྱག་འཚལ་བ་སྔོན་དུ་འགྲོ་བས་ཐལ་མོ་སྦྱར་ཏེ་། འདི་སྐད་ཅེས་ལན་གསུམ་བརྗོད་པར་བྱ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའ་མིང་འདི་ཞེས་བྱ་བས་།
 bodhisattvena mama evaṃnāmno bodhisattvasyāntikād yāvat trirapi bodhisattvaśīlasaṃvarasamādānam |	བདག་བྱང་ཆུབ་སེམས་དཔའ་མིང་འདི་ཞེས་བྱ་བ་ལས་། བྱང་ཆུབ་སེམས་དཔའི་ཚུལ་ཁྲིམས་ཀྱི་སྡོམ་པ་ཡང་དག་པར་བླང་བར་བྱ་བ་ལན་གསུམ་གྱི་བར་དུ་མནོས་ལགས་ཏེ་། བྱང་ཆུབ་སེམས་དཔའ་མིང་འདི་ཞེས་བྱ་བ་འདིས་། བྱང་ཆུབ་སེམས་དཔའི་ཚུལ་ཁྲིམས་ཀྱི་སྡོམ་པ་ཡང་དག་པར་བླངས་པ་ལ་།
 so 'hamevaṃnāmātmānaṃ sākṣibhūtamasyaitannāmno bodhisattvasya paramāryāṇāṃ viparokṣāṇāmapi	བདག་མིང་འདི་ཞེས་བགྱི་བ་དཔང་དུ་གྱུར་པར་འཕགས་པའི་མཆོག་ལྐོག་ཏུ་གྱུར་ཀྱང་།
 sarvatra sarvasattvāviparokṣabuddhīnāṃ daśasu dikṣvanantāparyanteṣu lokadhātuṣvārocayāmyasmin bodhisattvaśīlasaṃvarasamādānam” | iti trivāraṃ daśadiksabuddhabodhisattvebhya uktvā,	ཕྱོགས་བཅུའི་འཇིག་རྟེན་གྱི་ཁམས་མཐས་གཏུགས་པའི་ཆོས་ཐམས་ཅད་ལྐོག་ཏུ་མ་གྱུར་པའི་ཐུགས་མངའ་བ་ཐམས་ཅད་ལ་མཁྱེན་པར་གསོལ་ལོ་ཞེས་ལན་གསུམ་གྱི་བར་དུ་ཕྱོགས་བཅུའི་སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ལ་བརྗོད་དེ་།
 namaskṛtya ca guruśiṣyau uttiṣṭhetām |“	ཕྱག་བཙལ་ནས་བླ་མ་དང་སློབ་མ་ལྡང་བར་བྱའོ་༎
 tata utthāya kalyāṇamitraḥ bodhisattvasaṃvaragrāhakaṃ bodhisattvam evaṃ brūyāt- “evaṃnāma bodhisattva|	དེ་ནས་ལངས་ལ་དགེ་བའི་བཤེས་གཉེན་གྱིས་བྱང་ཆུབ་སེམས་དཔའི་སྡོམ་པ་མནོས་པའི་བྱང་ཆུབ་སེམས་དཔའ་དེ་ལ་འདི་སྐད་༄༢༤༨ཨ་༌་༎ ཅེས་བརྗོད་པར་བྱ་སྟེ་།
 tvaṃ śṛṇu- iyaṃ hi dharmatā |	བྱང་ཆུབ་སེམས་དཔའ་མིང་འདི་ཞེས་བྱ་བ་ཁྱོད་ཉོན་ཅིག་།འདི་ནི་ཆོས་ཉིད་ཡིན་ཏེ་།
 yadā bodhisattvena bodhisattvasaṃvarasamādānakarmavācanā parisampādyate tadā daśadiksarvabuddhakṣetreṣu buddhabodhisattveṣu etādṛṅnimittāni prādurbhavanti |	གང་གི་ཚེ་བྱང་ཆུབ་སེམས་དཔའ་བྱང་ཆུབ་སེམས་དཔའི་སྡོམ་པ་ཡང་དག་པར་ལེན་པའི་ལས་བརྗོད་པ་རྫོགས་པ་དེའི་ཚེ་ཕྱོགས་བཅུའི་སངས་རྒྱས་ཀྱི་ཞིང་ཐམས་ཅད་དུ་། སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ལ་འདི་ལྟ་བུའི་ལྟས་འབྱུང་བར་འགྱུར་ཏེ་།
 te buddhabodhisattvā evaṃ kasmiṃścid buddhakṣetre evaṃnāmā bodhisattva evaṃnāmno bodhisattvād bodhisattvasaṃvarasamādānaṃ gṛhṇāti iti saṃjānanti”	སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་དེ་དག་གིས་འདི་ལྟར་སངས་རྒྱས་ཀྱི་ཞིང་ག་གེ་མོ་ཞིག་ན་། བྱང་ཆུབ་སེམས་དཔའ་མིང་འདི་ཞེས་བྱ་བས་བྱང་ཆུབ་སེམས་དཔའ་མིང་འདི་ཞེས་བྱ་བ་ལས་བྱང་ཆུབ་སེམས་དཔའི་སྡོམ་པ་ཡང་དག་པར་བླངས་པ་མནོས་སོ་ཞེས་ཡང་དག་པར་མཁྱེན་པར་ན་། འགྱུར་རོ་༎ 
 ataḥ te bhagavanto buddhā te ca bodhisattvā dharmasnehāt putrān bhrātṛkāniva sandadhate | tathā sandhānāt puṇyajñānasambhāravṛddhirbhaviṣyatīti vaktavyam |	དེ་ལ་སངས་རྒྱས་བཅོམ་ལྡན་འདས་དེ་དག་དང་བྱང་ཆུབ་སེམས་དཔའ་དེ་རྣམས་ཀྱིས་ཆོས་ཀྱི་བརྩེ་བས་བུ་དང་སྤུན་ཟླའི་དགོངས་པ་མཛད་ལ་དེ་ལྟར་དགོངས་པ་མཛད་པས་བསོད་ནམས་དང་ཡེ་ཤེས་ཀྱི་ཚོགས་འཕེལ་བར་འགྱུར་རོ་ཞེས་བྱ་བ་བརྗོད་པར་བྱའོ་༎
 atha tena kalyāṇamitreṇa sa bodhisattva evaṃ vaktvyaḥ |	དེ་ནས་དགེ་བའི་བཤེས་གཉེན་དེས་བྱང་ཆུབ་སེམས་དཔའ་དེ་ལ་འདི་སྐད་ཅེས་བརྗོད་པར་བྱའོ་༎
 evaṃnāmabodhisattva | tvaṃ śṛṇu |	བྱང་ཆུབ་སེམས་དཔའ་མིང་འདི་ཞེས་བྱ་བ་ཁྱོད་ཉོན་ཅིག་། བྱང་ཆུབ་སེམས་དཔའི་སྡོམ་པ་ཡང་དག་པར་བླངས་པ་འདི་དད་པ་མེད་པ་རྣམས་ཀྱི་མདུན་དུ་སྨྲ་བར་མི་བྱ་སྟེ་། གང་གི་ཕྱིར་།
 bodhisattvasaṃvarasamādānamidaṃ aśraddadhānānām agre na vācyam |	དད་པ་མེད་པ་རྣམས་ལ་བྱང་ཆུབ་སེམས་དཔའི་སྡོམ་པ་རབ་ཏུ་བསྟན་ན་།
 yato 'śraddhebhyo bodhisattvasaṃvarapradarśane aśraddadhānā sattvāste bodhisattvasaṃvaraṃ aśraddhayā parityajanti |	དད་པ་མེད་པའི་སེམས་ཅན་དེ་དག་བྱང་ཆུབ་སེམས་དཔའི་སྡོམ་པ་མ་དད་པས་སྤོང་བར་བྱེད་དེ་། 
 ato yāvad bodhisattvo bodhisattvasaṃvarasthitaḥ puṇyarāśiyukto bhavati tāvad aśraddhayā sa tenaiva apuṇyarāśinā ca yukto bhavati |	དེས་ན་ཇི་སྙེད་བྱང་ཆུབ་སེམས་དཔའ་བྱང་ཆུབ་སེམས་དཔའི་སྡོམ་པ་ལ་གནས་པ་ལ་བསོད་ནམས་ཀྱི་ཕུང་པོ་དང་ལྡན་པར་འགྱུར་བ་དེ་སྙེད་ཀྱི་བསོད་ནམས་མ་ཡིན་པའི་ཕུང་པོ་མ་དད་པ་དེ་དང་ལྡན་པར་འགྱུར་རོ་༎
 yato bodhisattvaḥ sattvān sarvaduḥkhebhyaḥ parirakṣati anyāṃśca pāpebhyo nivārayati | ataḥ sakuśalo bodhisattvo gopāyati |	གང་གི་ཕྱིར་བྱང་ཆུབ་སེམས་དཔས་སེམས་ཅན་སྡུག་བསྔལ་ཐམས་ཅད་ལས་ཡོངས་སུ་བསྲུང་བར་བྱ་བ་ཡིན་པས་གཞན་སྡིག་པ་ལས་བཟློག་པར་བྱ་སྟེ་། དེའི་ཕྱིར་མཆོག་ཏུ་དགེ་བའི་བྱང་ཆུབ་སེམས་དཔས་གསང་བར་བྱ་བ་ཡིན་ནོ་༎
 atha śikṣāpadapārājikasthānabhūtān saṃvaranāśahetūn darśayitvā duṣkṛtān kliṣṭākliṣṭān api darśayet |	དེ་ནས་བསླབ་པའི་གཞི་ཕམ་པའི་གནས་སུ་གྱུར་པ་སྡོམ་པ་འཇིག་པའི་རྒྱུ་བསྟན་ཅིང་། ཉེས་བྱས་ཀྱི་ལྟུང་བ་ཉོན་མོངས་པ་ཅན་དང་ཉོན་མོངས་པ་ཅན་མ་༄༢༤༨བ་ཡིན་པ་ཡང་བསྟན་པར་བྱའོ་༎ 
 kalyāṇamitraḥ samāsato 'bodhisattvasaṃvaraviṃśakam' tathā bodhisattvabhūmeḥ śīlaparivarttañca bhāṣeta |	དགེ་བའི་བཤེས་གཉེན་གྱིས་མདོར་བསྡུས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡོམ་པ་ཉི་ཤུ་པ་པར་བྱའོ་༎ དང་། 
 bodhicittotpāda-bodhisattvasaṃvaravidhirmahācāryadīpaṅkaraśrījñāna-kṛtaḥ samāptaḥ ||	བྱང་ཆུབ་སེམས་དཔའི་སའི་ཚུལ་ཁྲིམས་ཀྱི་ལེའུ་བཤད་པར་བྱའོ་༎ བྱང་ཆུབ་ཏུ་སེམས་བསྐྱེད་པ་དང་བྱང་ཆུབ་སེམས་དཔའི་སྡོམ་པའི་ཆོ་ག་། སློབ་དཔོན་ཆེན་པོ་དཔལ་མར་མེ་མཛད་ཡེ་ཤེས་ཀྱིས་མཛད་པ་རྫོགས་སོ་། 
 tenaiva bhāratīyopādhyāyena mahāsaṃśodhakalokacakṣuṣā bhikṣu-kuśalamatinā (dge vai blo gros) cānūditaḥ ||	༎ ། རྒྱ་གར་གྱི་མཁན་པོ་དེ་ཉིད་དང་། ཞུ་ཆེན་གྱི་ལོ་ཙའ་བ་དགེ་སློང་དགེ་བའི་བློ་གྲོས་ཀྱིས་བསྒྱུར་བ་ལགས་སོ་༎
