skt	tib
 bāhyaḥ skandhaḥ parīkṣyate |	ཕྱིའི་ཕུང་པོ་བརྟག་པ་ནི་།
 rūpavedanāsaṃjñāśca iti |	གཟུགས་དང་ཚོར་བ་མིང་དང་ནི་༎ ཞེས་པ་སྟེ་།
 rūpaṃ bhautikaṃ |	གཟུགས་ནི་འབྱུང་བས་འབྱུང་བའོ་༎
 rūpaṃ varṇādyātmakaṃ sadasadubhayānubhayaṃ hetujanitaṃ prajñaptimātram |	གཟུགས་དང་ཁ་རོག་ལ་སོགས་པ་བདག་ཉིད་ཡོད་པ་དང་མེད་པ་དང་། གཉི་ག་དང་། གཉི་ག་མ་ཡིན་པའི་རྒྱུས་སྐྱེས་པ་བརྟགས་པ་ཙམ་ན་།
 asatyatayā tarkākṣamatvāt phenasadṛśaṃ śūnyatā |	མི་བདེན་པས་བརྟགས་མི་ནུས་པས་ལྦུ་བ་དང་འདྲ་སྟེ་སྟོང་ཉིད་དོ་༎
 vedanā sukhaduḥkhātmikā |	ཚོར་བ་ནི་བདེ་སྡུག་གི་བདག་ཉིད་ཅན་དེ་ཡང་།
 sā ca pratītyasamutpannā asatkāraṇā budbudopamā |	རྟེན་འབྲེལ་གྱི་སྐྱེས་པ་མེད་པའི་རྒྱུ་ཆུ་བུར་དང་འདྲའོ་༎
 saṃjñā hi na sadvastu |	འདུ་ཤེས་ནི་དངོས་པོ་ཡོད་པ་མ་ཡིན་ཏེ་།
 sā hi nāmamātram |	དེ་ནི་མིང་ཙམ་ཡིན་ནམ་།
 marīcikāsadṛśī asatī |	སྨིག་རྒྱུ་དང་འདྲ་བར་མེད་པའོ་༎
 saṃskāro 'pi asadvastu,	༄༡༥༤བ་འདུ་བྱེད་ནི་དངོས་པོ་མེད་པ་སྟེ་།
 bhojanapānatṛṣṇāsukhajanitaḥ |	བཟའ་བ་དང་། བཏུང་བ་དང་། སྐོམ་པ་བདེ་བ་སྐྱེད་པ་།
 tacca pṛthivyādibhūtapratyayena |	དེ་ཡང་བ་ལ་སོགས་པའི་འབྱུང་བའི་རྐྱེན་གྱིས་སོ་༎
 sa ca nirvikalpo bhāvaḥ kadalīsamaḥ |	དེ་ཡང་རྣམ་རྟོག་མེད་པའི་དངོས་པོ་ཆུ་ཤིང་ལྟ་བུའོ་༎
 tadvijñānaṃ cittamasvatantrotpannalakṣaṇam |	སེམས་ཏེ་རྣམ་པར་ཤེས་པ་ནི་རང་དབང་མེད་པར་འབྱུང་བའི་མཚན་ཉིད་དོ་༎
 cittaṃ vikalpamātraṃ māyopamaṃ,	སེམས་ནི་རྣམ་པར་རྟོག་པ་ཙམ་སྟེ་སྒྱུ་མ་ལྟ་བུའོ་༎
 paramārthato nāsti |	དོན་དམ་པ་ལ་མེད་པའོ་༎
 [prajñā] pāramitāyāmapyuktam |	ཕ་རོལ་ཏུ་ཕྱིན་པ་ལས་ཀྱང་གསུངས་པ་།
 cittaṃ sadasadanyasvabhāvarahitaṃ śūnyam |	སེམས་ཡོད་པ་དང་། མེད་པ་དང་། གཞན་ཡང་རང་བཞིན་མེད་པར་སྟོང་བའོ་༎
 citena citte dṛṣṭamātre na kiñciddṛśyate, śūnyam ||	སེམས་ཀྱིས་སེམས་ལ་བལྟས་ཙམ་ན་། གང་ཡང་མ་མཐོང་བར་སྟོང་པའོ་༎
 evaṃ sati tathāgataḥ jaḍaḥ syāt |	དེ་ལྟར་ཡིན་ན་བདེ་གཤེགས་བེམ་པོར་འགྱུར་རོ་ཞེ་ན་།
 maivam |	དེ་ལྟ་མ་ཡིན་ཏེ་།
 citavijñānavikalpanivṛttikālamātre dharmakāyo labhyate |	ནམ་སེམས་དང་རྣམ་པར་ཤེས་པ་དང་། རྣམ་རྟོག་ལོག་པའི་དུས་ཙམ་ན་ཆོས་སྐུ་ཐོབ་པའོ་༎
 buddhapadalābha eva jñānakāyaḥ |	སངས་རྒྱས་ཀྱི་གནས་ཐོབ་སྟེ་། ཡེ་ཤེས་ཀྱི་སྐུའོ༎
 sa ca nāsti sa īdṛśo bhāva iti |	དེ་ཡང་༏་འདི་ལྟར་དངོས་པོ་དེ་ཡང་མེད་༎
 na ca evaṃ sa jñeya iti |	ཤེས་བྱ་དེ་ཡང་འདི་ལྟར་མེད་༎
 na ca sthātā |	གནས་པ་པོ་ཡང་མེད་༎
 nāpi sthitiḥ |	གནས་པ་ཡང་མེད་པའོ་༎
 śavabhūtānaṃ pramāṇakṛtāṃ bālānāṃ vikalpaḥ |	རོ་དང་འདྲ་བའི་ཚད་མ་མཁན་བྱིས་པ་རྣམས་ཀྱི་རྣམ་རྟོག་ཡིན་ནོ་༎
 tathāgato hyatītānāgatapratyutpannajñaḥ abhijñācakṣuṣā sarvaṃ paśyati ||	བདེ་གཤེགས་ནི་འདས་པ་དང་། མ་འོངས་པ་དང་། དེ་ལྟར་བ་མཁྱེན་པ་ཡིན་ནོ་༎ མངོན་པར་ཤེས་པའི་སྤྱན་གྱིས་ཐམས་ཅད་གཟིགས་པའོ་༎
 caittaṃ cittavikalpaḥ |	སེམས་ལས་བྱུང་བ་ནི་། སེམས་ཀྱི་རྣམ་རྟོག་གོ་༎
 parīkṣā tu pūrvavat |	བརྟག་པ་ནི་སྔར་བཞིན་ནོ་༎
 phenapiṇḍopamaṃ rūpaṃ vedanā budbudopamā |	གཟུགས་ནི་ལྦུ་བ་བཞིན་ནོ་༎ ཚོར་བ་ཆུ་བུར་བཞིན་ནོ་༎
 marīcisadṛśī saṃjñā saṃskārāḥ kadalīsamāḥ |	འདུ་ཤིས་སྨིག་རྒྱུ་བཞིན་ནོ་༎ འདུ་བྱེད་ནི་ཆུ་ཤིང་བཞིན་ནོ་༎ རྣམ་པར་ཤེས་པ་ནི་སྒྱུ་མ་བཞིན་ནོ་༎
 māyopamaṃ tu vijñāna [muktamādityabandhunā] || skandhanairātmyavijñānairātmyabhāvo vikalpaḥ | siddhaḥ | yato nāsti vandhyāduhitṛbhartṛvat ||	རྣམ་པར་རྟོག་པ་ནི་ཕུང་པོ་བདག་མེད་རྣམ་པར་ཤེས་པ་བདག་མེད་དངོས་པོ་གྲུབ་པ་འདི་ལྟར་མེད་མོ་གཤམ་མོའི་བུའི་དཔོན་བཞིན་ནོ་༎
 skandhanairātmyadeśanaparivarto dvitīyaḥ |	ཕུང་པོ་བདག་མེད་པ་བསྟན་པའི་ལེའུ་སྟེ་གཉིས་པའོ་།
 nairātmyadvayaṃ saṃgṛhya adhunā prajñotpādārthamāha |	༎ ། ད་ནི་ཤེས་རབ་འཕེལ་བར་བྱེད་པའི་དོན་དུ་བདག་མེད་གཉིས་སུ་བསྡུས་ནས་བཤད་པ་སྟེ་། སེམས་མེད་པས་ན་ཆོས་ཀྱང་མེད་༎ ཅེས་པ་ལ་སོགས་པས་༎
 cittābhāvānna dharmo 'pi | ityādi |	ཆོས་ནི་དངོས་པོ་སྟེ་།
 dharmaḥ bhāvaḥ kṛtakākṛtakarāśiḥ |	བྱས་པ་དང་། མ་བྱས་པ་མེད་པའི་ཕུང་པོ་།
 tatha pṛthivīdhātvādirapi |	སའི་ཁམས་ལ་སོགས་པ་ཡང་དེ་༄༡༥༥ཨ་༌་༎ བཞིན་ནོ་༎
 dharmāṇāṃ mūlaṃ cittamiti cittaṃ niṣiddham |	ཆོས་རྣམས་ཀྱི་རྩ་བ་འདི་སེམས་ཡིན་པས་ན་། སེམས་འགོག་པའོ་༎
 caittadharmatāyāmuttaraṃ ākṣepoktikathitam |	གོང་དུ་སེམས་བྱུང་ཆོས་ཉིད་ལས་སེམས་འཁྱོགས་པའི་ཚིག་གསུངས་པ་།
 anyatroktaṃ buddhena |	གཞན་ཡང་སངས་རྒྱས་ཀྱིས་གསུངས་པ་ནི་།
 anakṣarasya tattvasya śrutiḥ kā deśanā ca kā |	ཡི་གེ་མེད་པའི་ཆོས་ཉིད་ལ་༏་། ཐོས་པ་ཅི་ཡོད་བཤད་ཅི་ཡོད་༎ ཐོས་དང་བཤད་དང་དོན་ལ་ནི་༎
 śrūyate deśyate cārthaḥ samatā sāhyanakṣarā ||	མཉམ་པ་ཉིད་དེ་ཡི་གེ་མེད་༎
 apicoktaṃ buddhena |	གཞན་ཡང་སངས་རྒྱས་ཀྱིས་གསུངས་པ་ནི་།
 saṃvṛticaryāṃ naśritya paramārtho na deśyate |	ཀུན་རྫོབ་སྤྱོད་ལ་མ་བརྟེན་པར་༎ དོན་དམ་པ་ལ་བཤད་པ་མེད་༎
 paramārthaṃ tamajñātvā nirvāṇaṃ na pravartate ||	དོན་དམ་པ་དེས་མ་ཤེས་པར་༎ མྱ་ངན་འདས་པ་མི་འབྱུང་ངོ་༎
 kiñcoktaṃ śāstre | yaḥ pratītyasamutpādaḥ śūnyatāṃ tāṃ pracakṣmahe |	གཞན་ཡང་བསྟན་བཅོས་ལས་གསུངས་པ་ནི་། རྟེན་འབྲེལ་རྟེན་ནས་སྐྱེས་པ་གང་༎ དེ་ནི་སྟོང་ཉིད་རབ་ཏུ་བཤད་༎
 pratītya jāyate yaddhi tadjātaṃ svabhāvataḥ ||	རྟེན་འབྲེལ་གྱིས་གང་སྐྱེས་པ་དང་། དེ་ནི་སྐྱེ་མེད་ངོ་བོ་ཡིན་༎
 pratītyopādāya jātaṃ yat[tat] śūnyaṃ hi pracakṣmahe | yaḥ śūnyatāṃ prajānāti so 'pramattastu paṇḍitaḥ ||	རྟེན་འབྲེལ་ལ་རྟེན་གང་འབྱུང་བ་༎ སྟོང་པ་རུ་ནི་རབ་ཏུ་བཤད་༎ སྟོང་ཉིད་ཤེས་པ་གང་ཡིན་པ་༎ བསྙོ་?་མེད་མཁྱེན་པ་དེ་ཡིན་ནོ་༎
 [iti] bahūktirnirarthikā |	མང་དུ་བཤད་པ་དོན་མེད་ཡིན་༎
 evamadvayamārgeṇa sarvajñānaṃ buddhasādhanam |	དེ་ལྟར་གཉིས་སུ་མེད་པའི་ལམ་གྱིས་སངས་རྒྱས་གྲུབ་པ་ཐམས་ཅད་མཁྱེན་པའོ་༎
 tasya mārgamimaṃ niścitya jñānārthaṃ ya advayamārgaḥ sa svayamadvayaḥ |	དེའི་ལམ་དེ་ངེས་པར་ཤེས་པར་བྱ་བའི་དོན་དུ་གཉིས་མེད་ཀྱི་ལམ་གང་ཡིན་པ་དེ་རང་ཉིད་གཉིས་མེད་དོ་༎
 athavā utpattivināśābhāvena sadasannityānityabhāvābhāvādidvayapratītyabhāvāt advayajñānam |	ཡང་ན་སྐྱེ་བ་དང་འཆི་བ་མེད་པས་ན་། ཡོད་པ་དང་མེད་པ་རྟག་པ་དང་མི་རྟག་པ་དང་། དངོས་པོ་ཡོད་པ་དང་མེད་པ་ལ་སོགས་པ་གཉི་ག་རྟོག་པ་མེད་པས་གཉིས་སུ་མེད་པའི་ཡེ་ཤེས་སོ་༎ དེ་ལྟར་ན་གཉིས་མེད་དོ་༎
 evañcādvayaṃ, tadubhayasaṃśayānabhidhānaṃ prajñāpāramitājñānam |	དེ་གཉིས་ཀྱི་ཐེ་ཚོམ་བརྗོད་དུ་མེད་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་ཡེ་ཤེས་སོ་༎ དེ་ཤེས་ནས་དངོས་སུ་གང་བྱེད་པ་དེ་།
 tat jñātvā yaḥ sākṣātkaroti sa tatvajñānāt buddho bhagavān |	དེ་ཉིད་མཁྱེན་པས་སངས་རྒྱས་བཅོམ་ལྡན་འདས་སོ་༎
 sa buddhaḥ karuṇābalena provāca |	སངས་རྒྱས་དེ་སྙིང་རྗེའི་སྟོབས་ཀྱིས་རབ་ཏུ་གསུངས་སོ་༎
 yāvadavidyāstitvaṃ janmaparigrahaḥ |	མ་རིག་པ་ལ་སོགས་པ་ཡོད་ཀྱི་བར་ལ་སྐྱེ་བ་ལེན་ནོ་༎
 avidyādito nivṛttamatraṃ cet jñānaṃ tattvajñaḥ [syāt] iti ||	མ་རིག་པ་ལ་སོགས་པ་ནམ་འགགས་པ་ཤེས་ཙམ་ན་དེ་ཉིད་མཁྱེན་པའོ་༎
 anādhāramidaṃ sarvam | iti |	འདི་དག་ཐམས་ཅད་རྟེན་མེད་ཡིན་༎
 nirādhārakaruṇāprajñācakṣuṣā nirātmakam |	ཞེས་པ་ནི་རྟེན་མེད་པའི་སྙིང་རྗེ་ཤེས་རབ་ཀྱི་སྤྱན་གྱིས་བདག་མེད་པའོ་༎
 śūnyatākārakavedakavastvādhārābhāvakaruṇāprajñācakṣuṣā nirātmakam |	དངོས་པོ་སྟོང་པ་ཉིད་བྱེད་པ་པོ་དང་ཚོར་བ་པོ་རྟེན་པ་མེད་པའི་སྙིང་རྗེ་༄༡༥༥བ་ཤེས་རབ་ཀྱིས་བདག་མེད་པ་།
 śūnyatākārakavedakavastu ādhāro nāsti |	དངོས་པོ་སྟོང་ཉིད་བྱེད་པ་པོ་དང་ཚོར་བ་པོ་རྟེན་པ་མེད་པའོ་༎
 idaṃ sarvaṃ traidhātukamaśeṣamasat śūnyatā |	འདི་ཐམས་ཅད་ཁམས་གསུམ་མ་ལུས་པ་སྟེ་མེད་པ་སྟོང་པ་ཉིད་དོ་༎
 sa hi paramārthaḥ |	དེ་ནི་དོན་དམ་པའོ་༎
 prajñāpāramitāyāmapyuktam | subhūtimavocat |	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལས་ཀྱང་གསུངས་ཏེ་།
 rūpaṃ na prekṣate | ityādi |	གཟུགས་རབ་ཏུ་མི་མཐོང་ངོ་ཞེས་པ་ལ་སོགས་པ་རབ་འབྱོར་ལ་གསུངས་སོ་༎
 dvādaśapratītyasamutpādaniṣedhadharmatāyām |	རྟེན་འབྲེལ་བཅུ་གཉིས་འགག་པའི་ཆོས་ཉིད་ལས་།
 buddhaguṇanītabhāgīyaṃ dharmakāyaṃ śūnyatāvastu pracakṣate |	སངས་རྒྱས་ཀྱི་ཡོན་ཏན་གྱི་ཆ་ངེས་པ་ཆོས་ཀྱི་སྐུ་སྟོང་པ་ཉིད་ཀྱི་དངོས་པོ་རབ་ཏུ་བཤད་དོ་༎ 
 tena hi prajñāpāramitā ||	དེས་ནི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བསྟན་ཏོ་༎
 prajñādeśanāparivartastṛtīyaḥ	ཤེས་རབ་བསྟན་པའི་ལེའུ་སྟེ་གསུམ་པའོ་།
 evaṃ prajñāṃ deśayitvā adhunā saṃvṛtāvupāyo deśyate |	༎ ། དེ་ལྟར་ཤེས་རབ་བསྟན་ནས་ད་ནི་ཐབས་བསྟན་ཏེ་ཀུན་རྫོབ་ལ་།
 dānaśīlakṣametyādi |	སྦྱིན་པ་ཚུལ་ཁྲིམས་བཟོད་པ་དང་༎ ཞེས་བྱ་བ་ལ་སོགས་པ་སྟེ་།
 sūrye uditamatre chāyotpattivadupāya uktaḥ |	ཉི་མ་ཤར་ཙམ་ན་གྲི་བ་མ་འབྱུང་བ་ལྟར་ཐབས་བསྟན་ཏོ་༎
 prathamaṃ dānaṃ mūlamidhīyate |	དང་པོ་སྦྱིན་པ་རྩ་བར་བཤད་།
 uktamanyatra |	གཞན་ཡང་གསུངས་པ་། འཇིག་རྟེན་པ་འདི་ཐམས་ཅད་ནི་༎
 ayaṃ hi sakalo lokaḥ sukhamekamabhīpsati |	བདེ་སྐྱིད་གཅིག་པུ་རེ་བ་ཡིན་༎
 nṝṇāṃ bhogavihīnānāṃ sukhāśā labhyate kutaḥ ||	ལོངས་སྤྱོད་མེད་པའི་མི་རྣམས་ལ་༎ བདེ་བ་རེ་ཡང་ག་ན་ཐོབ་༎
 dānotsargeṇa hi bhoga utpadyate |	སྦྱིན་པ་བཏང་བས་ལོངས་སྤྱོད་འབྱུང་༎
 tena dānaṃ mūlamuktam |	དེ་ནས་སྦྱིན་པ་རྩ་བར་བཤད་།
 dānāni catvāri |	སྦྱིན་པ་ལ་ཡང་བཞི་སྟེ་།
 dharmāmiṣābhayamaitrīti |	ཆོས་ཟང་ཟིང་མི་འཇིགས་བྱམས་པའོ་༎
 rājyasvaśiraḥparyantamavaradharmadānam |	རྒྱལ་སྲིད་བདག་གི་མགོ་མཐར་ཐུག་པ་ཚུན་ཆད་སྦྱིན་པའོ་༎ ནོར་འབྲུ་། གསེར་། དངུལ་། རིན་པོ་ཆེ་། མུ་ཏིག་། བྱི་རུ་། ཤིང་རྟ་། གླང་པོ་ཆེ་། ག-ཡོག་། ཁོལ་པོ་། ཁོལ་མོ་༏་གྲོགས་། ཆུང་མ་། བུ་མོ་།
 [tathā hi] dhanaṃ dhānyaṃ suvarṇaṃ rajataṃ maṇiḥ muktā pravālaḥ rathaḥ gajaḥ bhṛtyaḥ dāsaḥ dāsīū priyabhāryā duhitṛsutaḥ pradhānasvaṃ,	བུ་ཕོ་། གཅེས་པའི་ནོར་། མགོ་། རྣ་བ་། སྣ་། ལག་པ་། རྐང་པ་། མིག་། 
 śiraḥ karṇaḥ nāsā pāṇiḥpādaḥ cakṣuḥ svamāṃsaṃ raktaṃ astimajjā medaḥ tvak hṛdayamātmīyaṃ vastu sarvaṃ dadyāt |	རང་གི་ཤ་། ཁྲག་། རུས་པ་། རྐང་མར་། ཚིལ་བུ་། པགས་པ་། སྙིང་གི་དངོས་པོ་ཐམས་ཅད་སྦྱིན་པའོ་༎
 nanvevaṃ sati bodhisattvacaryā nātiduṣkarā?	དེ་ལྟར་ཡིན་ན་བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ཤིན་ཏུ་མི་དཀའ་འམ་།
 kuśalopāyo hi buddhalābhakaraḥ |	བདེ་བའི་ཐབས་སངས་རྒྱས་ཐོབ་པར་བྱེད་པ་ལ་།
 buddhasukhañca nistulaṃ sukham |	སངས་རྒྱས་ཀྱི་བདེ་བ་དང་མི་མཉམ་པའི་བདེ་བའོ་༎
 duḥkhaśataiścaryāpi duḥkhaṃ na syāt |	སྡུག་བསྔལ་བརྒྱ་ཕྲག་གིས་སྤྱོད་པ་ཡང་། སྡུག་བསྔལ་དུ་མི་འགྱུར་རོ་༎
 tadyathā ekaputravadhasamaye pitra vikriyate |	དཔེར་ན་བུ་གཅིག་གསོད་པའི་དུས་༄༡༥༦ཨ་༌་༎ སུ་ཕས་རྗེས་པ་ལྟར་རོ་༎
 cittabhyāsamātre tu nāśakathaṃ kiñcidapi |	སེམས་གོམས་ཙམ་ན་མི་ནུས་པ་གང་ཡང་མེད་དེ་།
 mayūrasya śarīrabhedādahiviṣamamṛtaṃ [bhavati] |	ལུས་པོའི་བྱེ་བྲག་གིས་སྤྲུལ་དང་དུག་རྨ་བྱའི་བདུད་རྩིའོ་༎
 viṣañca tadabhyāsāt rasāyanaṃ bhavati |	དེ་གོམས་པས་དུག་ཀྱང་བཅུད་ལེན་དུ་འགྱུར་རོ་༎
 ānandaviśeṣasukhajanakañca |	ཁྱད་པར་དུ་དགའ་བ་དང་བདེ་བ་སྐྱེའོ་༎
 yadabhyastaṃ tadamṛtaṃ bhavati |	གོམས་པ་གང་ཡིན་པ་དེ་བདུད་རྩིར་འགྱུར་བ་ཡིན་པས་ན་།
 tena duḥkhaṃ cittavikalpaḥ ||	སྡུག་བསྔལ་སེམས་ཀྱི་རྣམ་རྟོག་ཡིན་ནོ་༎ ཚུལ་ཁྲིམས་ཀྱི་ཐབས་ནི་།
 śīlopāyaḥ | śīlābhidhā ca caryāsti daśākuśalavarjitā |	ཚུལ་ཁྲིམས་རྐང་པ་སྤྱོད་པ་ཡིན་།
 prātimokṣasaṃvararakṣaṇam, sarvaprāṇyupakāramaitracittavattvam,	མི་དགེ་བ་བཅུ་སྤོངས་པ་དང་། སོ་སོར་ཐར་པའི་སྡོམ་པ་བསྲུང་བ་དང་། སྲོག་ཆགས་ཐམས་ཅད་ལ་ཕན་འདོགས་བྱེད་པ་བྱམས་པའི་སེམས་དང་ལྡན་པ་།
 svabhoge alaṃbuddhiḥ,	རང་གི་ལོངས་སྤྱོད་ལ་ཆོག་ཤེས་པ་།
 abrahmacaryavarjanam,	མི་ཚངས་པར་སྤྱོད་པ་སྤངས་པ་།
 satyavacanamevaṃ karomīti,	བདེན་པར་སྨྲ་བ་། དེ་ལྟར་བྱེད་པའོ་༎
 apāruṣyavacanam,	ཚིག་རྩུབ་མི་སྨྲ་བ་།
 parārādhanam,	གཞན་གཉིས་པར་བྱེད་པ་།
 dharmaśo vinayacaryābhāṇakasya sagauravabhāṣaṇam,	དུལ་བའི་སྤྱོད་པ་ཆོས་བཞིན་དུ་སྨྲ་བ་། གུས་པར་སྨྲ་བ་།
 pareṇātmagrahaṇe alobhaḥ,	གཞན་གྱིས་བདག་ཏུ་བཟུང་བ་ལ་འདོད་སྲེད་མེད་པ་།
 kāmacittānāmanutpādanam,	འདོད་པའི་སེམས་རྣམས་མི་སྐྱེ་བ་།
 yātrādya dbhuta [darśana]varjanam,	ལྟད་མོ་ལ་སོགས་པ་ངོ་མཚར་སྤངས་པ་། དྲང་བ་།
 ākarṣaṇaśāṭhyavirahaḥ,	ག-ཡོ་སྒྱུ་མེད་པ་།
 triṣu buddhadharmasaṅgheṣu adhimukticittatvam, sarveṣāṃ sattvānāṃ buddhakaraṇe mahotsāhaḥ ||	སངས་རྒྱས་དང་། ཆོས་དང་། དགེ་འདུན་གསུམ་ལ་ཤིན་ཏུ་མོས་གུས་ཆེ་བའི་སེམས་དང་། སེམས་ཅན་རྣམས་སངས་རྒྱས་པར་བྱེད་པ་ལ་སྤྲོ་བ་ཆེ་བ་།
 dānaśīlādinā ciramarjite 'pi puṇye yadi kṣāntirnāsti | tadā sadya eva puṇyaṃ naśyet |	སྦྱིན་དང་ཚུལ་ཁྲིམས་ལ་སོགས་ཀྱིས་༎ ཡུན་རིངས་བསོད་ནམས་བསགས་པ་ཡང་༎ གལ་ཏེ་བཟོད་པ་མེད་ན་ནི་༎
 uktañca śāntidevena |	མདོ་ལས་བསོད་ནམས་མེད་པར་གྱུར་ཏེ་༏་ཞི་བ་ལྷས་ཀྱང་གསུངས་པ་། བསྐལ་པ་སྟོང་དུ་བསགས་པ་ཡི་༎
 sarvametatsucaritaṃ dānaṃ sugatapūjanam |	སྦྱིན་དང་བདེ་གཤེགས་མཆོད་ལ་སོགས་༎ ལེགས་སྤྱད་གང་ཡིན་དེ་ཀུན་ཡང་༎
 kṛtaṃ kalpasahasrairyat pratighaḥ pratihanti tat ||	ཁོང་ཁྲོ་གཅིག་གིས་འཇོམས་པར་བྱེད་༎
 na ca dveṣasamaṃ pāpaṃ na ca kṣāntisamaṃ tapaḥ |	ཞེ་སྡང་ལྟ་བུའི་སྡིག་པ་མེད་༎ བཟོད་པ་ལྟ་བུའི་དཀའ་ཐུབ་མེད་༎
 tasmātkṣāntiṃ prayatnena bhāvayedvividhairnayaiḥ ||	དེ་བས་བཟོད་ལ་ནན་ཏན་དུ་༎ སྣ་ཚོགས་ཚུལ་གྱིས་བསྒོམ་པར་བྱའོ་༎
 iti |	ཞེས་གསུངས་སོ་༎
 tisraḥ kṣāntayaḥ |	བཟོད་པ་ལ་གསུམ་སྟེ་།
 duḥkhādhivāsanākṣāntiḥ parābhavamarṣaṇakṣāntiḥ dharmanidhyānakṣāntiśceti | tatra prathamā kasyādhivacanam |	སྡུག་བསྔལ་དང་དུ་ལེན་པའི་བཟོད་པ་དང་། བརྙས་པ་ལ་ཇི་མི་སྙམ་པའི་བཟོད་པ་དང་༎ ཆོས་ལ་ངེས་པར་སེམས་པའི་བཟོད་༄༡༥༦བ་པའོ་༏་། དེ་ལ་དང་པོ་ནི་སུ་དག་གིས་འདི་སྐད་སྨྲ་ན་།
 evaṃ- ahaṃ te anuttaradharma samyaksaṃbuddhalābhaṃ karomi bodhisattvacaryaviśuddhiñca karomi |	འདི་ལྟར་དུ་བདག་གིས་ཁྱེད་ལ་ཆོས་ཀྱིས་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་ཐོབ་པར་བྱེད་པ་ལ་། བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་དག་པར་བྱེད་པ་ལ་།
 [ityukte kaścidāha]mayoktaṃ śṛṇu |	བདག་གིས་སྨྲས་པ་ཉོན་ཅིག་། 
 no cet jvalanmahāvanhau praviśya prajvala |	མི་ཉན་ན་མེ་ཆེན་པོ་འབར་བའི་ནང་དུ་ཆུག་ལ་སྲེགས་ཤིག་། 
 duḥkhamutpannaṃ kāyo vahatu |	ཤིན་ཏུ་སྡུག་བསྔལ་འབྱུང་བར་ལུས་པོས་ཁུར་ཅིག་། 
 tasyaivamuttaraṃ vadāmi |	དེའི་ལན་ནི་འདི་སྐད་སྨྲའོ་༎
 evaṃ satyapi atyantamutsahe |	དེ་ལྟར་བྱུང་མོད་ཤིན་ཏུ་སྤྲོ་༎
 ahamanuttaradharma [samyak] saṃbuddha[lābha]āya bodhisattvacaryāśodhanāya ca trisāhasramahāsāhasralokadhātau agnijvālā bhūtvā brahmabhavana[paryantaṃ] svataḥ paripācayāmi |	བདག་གཅིག་ཆོས་ཀྱིས་བླ་ན་མེད་པའི་རྫོགས་པའི་སངས་རྒྱས་། བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་དག་པར་བྱེད་པའི་དོན་དུ་། སྟོང་གསུམ་གྱི་སྟོང་ཆེན་པོའི་འཇིག་རྟེན་གྱི་ཁམས་སུ་མེ་འབར་བ་ཡོད་པ་ལ་། ཚངས་པའི་གནས་རང་ལྷུང་ནས་འཚོད་།
 kaḥpunarvādastvaduktavanhiḥ ||	ཁྱེད་གསུངས་པའི་མེ་ལྟ་བུ་སྨོས་ཀྱང་ཅི་འཚལ་།
 parābhibhavamarṣaṇakṣāntiḥ,	གཞན་གྱིས་བརྙས་པ་ལ་ཇི་མི་སྙམ་པའི་བཟོད་པ་ནི་།
 parīkṣayā [apakāriṣu] apradarśitakopaḥ āyudhena māṃse chinne 'pi adhyadhikāṃ kṣāntiṃ janayitvā ahaṃ śata[dhā] hastacchedakamapi śirasi vahāmi taduparyapi maitracittayuktaḥ | iti ||	རྟགས་པས་ཁྲོ་བ་མ་མཐོང་བར་མཚོན་ནས་ཤག་ཅད་ཅིང་ཡོད་པ་ལ་བླ་ལྷག་བཟོད་པ་བསྐྱེད་ལ་། བདག་གི་ལག་པ་བརྒྱ་ཕྲག་གཅོད་པ་པོ་ཡང་སྤྱི་བོར་འཁུར་རོ་༎ དེའི་ཐོག་ཏུ་ཡང་བྱམས་པའི་སེམས་དང་ལྡན་ནོ་༎
 dharmanidhyānakṣāntiḥ atigambhīre yāne atiśobhane munidharme prathamato labdhe kṣaṇamapi kiñcidasandigdhacittatvam |	ཆོས་ལ་ངེས་པར་སེམས་པའི་བཟོད་པ་ནི་། ཤིན་ཏུ་ཟབ་པའི་ཐེག་པ་ལ་ཤིན་ཏུ་ལེགས་པའི་ཐུབ་པའི་ཆོས་ལ་ཐོག་མ་ནས་རྙེད་པ་ལ་། སྐད་ཅིག་ཀྱང་སེམས་ཐེ་ཚོམ་མི་ཟ་བར་ཁ་ཅིག་ནི་ཆོས་ལ་ངེས་པར་སེམས་པའི་བཟོད་པའི་འདོད་ལུགས་ནི་།
 dharmanidhyānakṣāntividhistu parābhibhavamarṣaṇakṣāntivat |	གཞན་གྱིས་བརྙེས་པ་ལ་ཇི་མི་སྙམ་པའི་བཟོད་པ་བཞིན་དུ་།
 dharmābhāvaścādharo 'tra viśeṣaḥ ||	དེ་ལ་ཁྱེད་ནི་ཆོས་ཀྱི་དངོས་པོ་རང་ལ་བརྟེན་པས་སོ་༎
 vīryaṃ śāntidevenoktam |	བརྩོན་འགྲུས་ནི་ཞི་བ་ལྷས་གསུངས་པ་།
