skt	tib
 yā 'vidyamānatā saiva paramā vidyamānatā |	མེད་པ་གང་ཡིན་དེ་ཉིད་ནི་༎ ཡོད་པ་ཡི་ནི་དམ་པར་འདོད་༎
 sarvathā 'nupalambhaśca upalambhaḥ paro mataḥ || msa_9|78 ||	རྣམ་པ་ཀུན་དུ་མི་དམིགས་པ་༎ དམིགས་པ་ཡི་ནི་མཆོག་ཏུ་འདོད་༎
 bhāvanā paramā ceṣṭā bhāvanāmavipaśyatām |	བསྒོམ་པ་རྣམ་པར་མི་ལྟ་བའི་༎ བསྒོམ་པ་དམ་པར་འདོད་པ་སྟེ་༎ ཐོབ་པར་ལྟ་བ་མེད་རྣམས་ཀྱི་༎
 pratilambhaḥ paraśceṣṭaḥ pratilambhaṃ ca paśyatām || msa_9|79 ||	ཐོབ་པ་ཡང་ནི་དམ་པར་འདོད་༎
 paśyatāṃ gurutvaṃ [tāṃ] dīrghaṃ nimittaṃ vīryamātmanaḥ |	བླ་མ་རིང་དང་མཚན་མ་དང་༎ བདག་གི་བརྩོན་འགྲུས་ལྷག་ལྟ་བའི་༎ བྱང་ཆུབ་སེམས་དཔའ་ང་རྒྱལ་ཅན་༎
 mānināṃ bodhisattvānāṃdu [dū]re bodhirnirūpyate || msa_9|80 ||	བྱང་ཆུབ་ལས་ནི་རིང་ཞེས་བྱ་༎
 paśyatām, kalpanāmātraṃ sarvametadyathoditaṃ |	ཇི་སྐད་བཤད་པ་དེ་དག་ཀུན་༎ རྟོག་པ་ཙམ་དུ་ལྟ་བ་ཡི་༎
 akalpabodhisatvānāṃ prāptā bodhirnirūpyate || msa_9|81 ||	བྱང་ཆུབ་སེམས་དཔའ་རྟོག་མེད་རྣམས་༎ བྱང་ཆུབ་ཐོབ་ཅེས་ངེས་པར་བརྗོད་༎ ཀླུང་དག་ས་ཡི་འོག་ཏུ་མ་སོང་བ་༎ གནས་རྣམས་ཐ་དད་ཆུ་ཡང་ཐ་དད་ལ་༎
 bhinnāśrayā bhinnajalāśca nadyaḥ alpodakāḥ kṛtyapṛthaktvakāryāḥ |	ཆུ་ཡང་ཆུང་ཞིང་བྱ་བ་ཐ་དད་བྱེད་༎
 jalāśritaprāṇitanūpabhogyā bhavanti pātālamasaṃpraviṣṭāḥ || msa_9|82 ||	ཆུ་གནས་སྲོག་ཆགས་ཕྲ་མོའི་ཉེར་སྤྱད་འགྱུར་༎
 samudraviṣṭāśca bhavanti sarvā ekāśrayā ekamahājalāśca |	རྒྱ་མཚོར་སོང་བར་གྱུར་ན་ཐམས་ཅད་ཀྱང་༎ གནས་རྣམས་གཅིག་ཅིང་ཆུ་ཡང་ཆེ་ལ་གཅིག་། བྱ་བ་གཅིག་ཅིང་ཆུ་ལ་གནས་པ་ཡི་༎
 miśraikakāryāśca mahopabhogyā jalāśritaprāṇigaṇasya nityam || msa_9|83 ||	སྲོག་ཆགས་མང་པོའི་རྟག་ཏུ་ཉེར་སྤྱད་ཆེ་༎ སངས་རྒྱས་ཉིད་དུ་མ་ཞུགས་བརྟན་པ་རྣམས་༎
 bhinnāśrayā bhinnamatāśca dhīrāḥ svalpāvabodhāḥ pṛthagātmakṛtyāḥ |	རྟེན་ཀྱང་ཐ་དད་བློ་གྲོས་ཐ་དད་ཅིང་༎ རྟོགས་ཆུང་རང་གི་བྱ་བ་ཐ་དད་ལ་༎
 parīttasatvārthasadopabhogyā bhavanti buddhatvamasaṃpraviṣṭāḥ || msa_9|84 ||	སེམས་ཅན་ཉུང་དོན་རྟག་ཏུ་ཉེར་སྤྱད་འགྱུར་༎
 buddhatvaviṣṭāśca bhavanti sarve ekāśrayā ekamahāvabodhāḥ |	སངས་རྒྱས་ཉིད་དུ་ཞུགས་ན་དེ་དག་ཀུན་༎ རྟེན་ཀྱང་གཅིག་ཅིང་རྟོགས་པ་ཆེ་ལ་གཅིག་།
 miśrekakāryāśca mahopabhogyāḥ sadā mahāsatvagaṇasya te hi || msa_9|85 ||	མཛད་པ་གཅིག་ཏུ་འདྲེས་༄༡༢བ་ཤིང་རྟག་པར་ཡང་༎ སེམས་ཅན་ཚོགས་ཆེའི་ཉེ་བར་སྤྱད་པ་ཆེ་༎
 itinirūpamaśukladharmayogād hitasukhahetutayā ca buddhabhūmeḥ |	དེ་ལྟར་སངས་རྒྱས་ཉིད་ནི་དཀར་པོའི་ཆོས་༎ དཔེ་མེད་ལྡན་ཕྱིར་ཕན་བདེའི་རྒྱུ་ཡི་ཕྱིར་༎
 śubhaparamasukhākṣayākaratvāt śubhamatirarhati bodhicittamāptum || msa_9|86 ||	བདེ་དགེ་དམ་པ་མི་ཟད་འབྱུང་གནས་ཕྱིར་༎ བློ་ལྡན་བྱང་ཆུབ་སེམས་དགེ་བླང་བའི་རིགས་༎
 mahāyānasūtrālaṃkāre bodhyadhikāro navamaḥ	ཐེག་པ་ཆེན་པོ་མདོ་སྡེའི་རྒྱན་ལས་།
 daśamodhikāraḥ uddānam	བྱང་ཆུབ་ཀྱི་ལེའུ་སྟེ་བཅུ་པའོ་། ༎ ། སྡོམ་ནི་།
 ādiḥ siddhiḥ śaraṇaṃ gotraṃ citte tathaiva cotpādaḥ |	དང་པོ་སྒྲུབ་སྐྱབས་རིགས་དང་ནི་༎
 svaparārthastatvārthaḥ prabhāvaparipākabodhiśca || msa_10|1 ||	དེ་བཞིན་དུ་ནི་སེམས་བསྐྱེད་དང་༎ རང་གཞན་དོན་དང་དེ་ཉིད་དོན་༎ མཐུ་དང་ཡོངས་སྨིན་བྱང་ཆུབ་པོ་༎
 jātā jātā grāhikā grāhyabhūtā mitrādāttā svātmato bhrāntikā ca |	སྐྱེས་དང་མ་སྐྱེས་འཛིན་དང་གཟུང་གྱུར་དང༎
 abhrāntānyā āmukhā naiva cānyā ghoṣācārā caiṣikā cekṣikā ca || msa_10|2 ||	གྲོགས་བླངས་བདག་ཉིད་དང་ནི་ནོར་པ་དང་༎ མ་ནོར་མངོན་སུམ་མངོན་སུམ་མ་ཡིན་གཞན་༎ སྒྲས་བྱུང་ཚོལ་བ་དང་ནི་ལྟ་བ་པོ་༎
 hāryā kīrṇā'vyāvakīrṇā vipakṣairhīnodārā āvṛtā'nāvṛtā ca |	འཕྲོགས་དང་འདྲེས་དང་མི་མཐུན་ཕྱོགས་མ་འདྲེས་༎
 yuktā'yuktā saṃbhṛtā'saṃbhṛtā ca gāḍhaṃ viṣṭā dūragā cādhimuktiḥ || msa_10|3 ||	དམན་དང་རྒྱ་ཆེ་བསྒྲིབས་དང་མ་བསྒྲིབས་དང་༎ བརྩོན་དང་མི་བརྩོན་བསགས་དང་མ་བསགས་དང་༎ བརྟན་ཞུགས་རིང་དུ་སོང་བའི་མོས་པའོ་༎
 amanaskārabāhulyaṃ kauśīdyaṃ yogavibhramaḥ | kumitraṃ śubhadaurbālyamayoniśomanaskriyā || msa_10|4 ||	ཡིད་ལ་མི་བྱེད་མང་བ་དང་༎ ལེ་ལོ་རྣལ་འབྱོར་འཁྲུགས་པ་དང་༎ གྲོགས་ངན་དགེ་བ་ཞན་པ་དང་༎ ཚུལ་བཞིན་མ་ཡིན་ཡིད་ལ་བྱེད་༎
 pramādo 'lpaśrutatvaṃ ca śrutacintālpatuṣṭatā |	བག་མེད་པ་དང་ཐོས་པ་ཉུང་༎ ཐོས་དང་བསམ་པ་ཉུང་དུས་ཆོག་། 
 śamamātrābhimānaśca tathā 'parijayo mataḥ || msa_10|5 ||	ཞི་བ་ཙམ་གྱིས་ང་རྒྱལ་དང་༎ དེ་བཞིན་མ་འདྲིས་ཡིན་པར་འདོད་༎
 anudvegastathodvega āvṛtiścāpyayuktatā |	མི་སྐྱོ་བ་དང་དེ་བཞིན་སྐྱོ་༎ བསྒྲིབས་པ་དང་ནི་མི་བརྩོན་པ་༎
 asaṃbhṛtiśca vijñeyā'dhimuktiparipanthatā || msa_10|6 ||	ཚོགས་མ་བསགས་པ་མོས་པ་ཡིས་༎ བར་དུ་གཅོད་པར་ཤེས་པར་བྱ་༎
 puṇyaṃ mahadakaukṛtyaṃ saumanasyaṃ sukhaṃ mahat |	བསོད་ནམས་ཆེ་དང་འགྱོད་པ་མེད་༎ ཡིད་བདེ་བ་དང་བདེ་བ་ཆེ་༎
 avipraṇāśaḥ sthairyaṃ ca viśeṣagamanaṃ tathā || msa_10|7 || dharmābhisamayaścātha svaparārthāptirūttamā |	ཆུད་མི་ཟ་དང་བརྟན་པ་དང་༎ དེ་བཞིན་ཁྱད་པར་འགྲོ་བ་དང་༎ ཆོས་ནི་མངོན་པར་རྟོགས་པ་དང་༎ བདག་དང་གཞན་དོན་ཐོབ་པའི་མཆོག་། 
 kṣiprābhijñatvamete hi anuśaṃsādhimuktitaḥ || msa_10|8 ||	མངོན་ཤེས་མྱུར་བ་དེ་དག་ནི་༎ མོས་པ་ཡི་ནི་ཕན་ཡོན་ཡིན་༎
 kāmināṃ sā śvasadṛśī kūrmaprakhyā samādhinām |	འདོད་པ་ཅན་གྱི་དེ་ཁྱི་འདྲ་༎ ཏིང་ངེ་འཛིན་པའི་རུས་སྦལ་བཞིན་༎ རང་དོན་བྱེད་པའི་དེ་དྲན་འདྲ་༎
 bhṛtyopamā svārthināṃ sā rājaprakhyā parārthinām || msa_10|9 ||	གཞན་དོན་བྱེད་པའི་རྒྱལ་པོ་བཞིན་༎ ཇི་ལྟར་ཁྱི་ནི་རྟག་ཏུ་ལྟོགས་ཤིང་སྡུག་བསྔལ་གྱིས་ཉེན་ཆོག་མི་ཤེས་༎ ཇི་ལྟར་རུས་སྦལ་དེ་ནི་ཆུ་ཡི་ནང་ན་ཀུན་ནས་བསྐུམས་ཤིང་འདུག་། ཇི་ལྟར་བྲན་ནི་རྟག་༄༡༣ཨ་༌་༎ ཏུ་འཇིགས་ཤིང་སྐྲག་པའི་ལུས་ཀྱིས་རྣམ་པར་རྒྱུ་༎ ཇི་ལྟར་རྒྱལ་པོ་ཡང་ནི་བཀའ་ཡིས་ཡུལ་ལ་དབང་སྒྱུར་གནས་པ་ལྟར་༎
 tathā kāmisthātṛsvaparajanakṛtyārthamudite viśeṣo vijñeyaḥ satatamadhimuktayā vividhayā |	དེ་བཞིན་ག-ཡེམ་དང་གནས་དང་རང་གཞན་ཕན་བྱ་དོན་བྱེད་པའི་༎ མོས་པ་སྣ་ཚོགས་དག་གི་རྟག་ཏུ་ཁྱད་པར་ཤེས་པར་བྱ་༎ ཐེག་པ་ཆེན་པོ་དེ་ལ་དེ་མཆོག་ཚུལ་བཞིན་རིག་ནས་ནི་༎
 mahāyāne tasya vidhivadiha matvā paramatāṃ bhṛśaṃ tasmin dhīraḥ satatamiha tābheva vṛṇuyāt || msa_10|10 ||	འདི་ན་བརྟན་པས་དེ་ལ་དེ་ཉིད་རྟག་པར་རབ་ཏུ་ཚོལ་༎ གང་ཕྱིར་སེམས་ཅན་མིར་གྱུར་པས་༎ ཚད་མེད་སྐད་ཅིག་རེ་རེ་ལ་༎
 manuṣa[ṣya] bhūtāḥ saṃbodhiṃ prāpnuvanti pratikṣaṇam |	རྫོགས་པའི་བྱང་ཆུབ་ཐོབ་དེའི་ཕྱིར་༎
 aprameyā yataḥ sattvā layaṃ nāto 'dhivāsayet || msa_10|11 ||	ཞུམ་པ་དང་དུ་བླང་མི་བྱ་༎
 yathā puṇyaṃ prasavate pareṣāṃ bhojanaṃ dadat |	གཞན་དག་ལ་ནི་ཟས་སྦྱིན་པའི་༎ བསོད་ནམས་འཕེལ་བ་ཇི་ལྟ་བར་༎
 na tu svayaṃ sa bhuñjānastathā puṇyamahodayaḥ || msa_10|12 ||	བདག་ཉིད་ཟ་བའི་མ་ཡིན་པ་༎
 sūtrokto labhyate dharmātparārthāśrayadeśitāt |	དེ་བཞིན་གཞན་དོན་རྟེན་གྱི་ཆོས་༎ བསྟན་ལས་མདོ་ལས་གསུངས་པ་ཡི་༎ བསོད་ནམས་ཆེར་འབྱུང་ཐོབ་པ་ལྟར་༎
 na tu svārthāśrayāddharmāddeśitādupalabhyate || msa_10|13 ||	རང་གི་དོན་གྱི་རྟེན་གྱི་ཆོས་༎ བསྟན་ལས་ཐོབ་པ་མ་ཡིན་ནོ་༎
 iti vipulagatau mahogha[mahārya]dharme janiya[parijanayan? ] sadā matiṃmānmahādhimuktim |	དེ་ལྟར་འཕགས་པ་ཆེན་པོའི་ཆོས་ནི་ཡངས་གྱུར་པ་༎ བློ་དང་ལྡན་པས་རྟག་ཏུ་མོས་པ་ཆེར་བསྐྱེད་ན་༎
 vipulasatatapuṇyatadvivṛddhiṃ vrajati guṇairasamairmahātmatāṃ ca || msa_10|14 ||	བསོད་ནམས་རྒྱ་ཆེན་རྒྱུན་མི་འཆད་དང་དེ་འཕེལ་དང་༎ ཡོན་ཏན་དཔག་ཏུ་མེད་པས་བདག་ཉིད་ཆེན་པོར་འགྱུར་༎
 mahāyānasūtrālaṃkāre adhimuktyadhikāro daśamaḥ	ཐེག་པ་ཆེན་པོ་མདོ་སྡེའི་རྒྱན་ལས་།
 ekādaśo 'dhikāraḥ dharmaparyeṣṭyadhikāre ālambanaparyeṣṭau catvāraḥ ślokāḥ	མོས་པའི་ལེའུ་སྟེ་བཅུ་གཅིག་པའོ་།
 piṭakatrayaṃ dvayaṃ vā [ca?	༎ ། སྡེ་སྣོད་དག་ནི་གསུམ་མམ་གཉིས་ཀྱང་རུང་༎
 ] saṃgrahataḥ kāraṇairnavabhiriṣṭam |	བསྡུས་པའི་ཕྱིར་ཏེ་རྒྱུ་ནི་དགུར་འདོད་དོ་༎
 vāsanabodhanaśamanaprativedhaistadvimocayati || msa_11|1 ||	དེས་ནི་བག་ཆགས་རྟོགས་དང་ཞི་བ་དང་༎ རབ་ཏུ་རྟོགས་པས་རྣམ་པར་གྲོལ་བར་བྱེད་༎
 sūtrābhidharmavinayāścaturvidhārthā matāḥ samāsena |	།
 teṣāṃ jñānāddhīmānsarvākārajñatāmeti || msa_11|2 ||	བློ་དང་ལྡན་པས་དེ་ཤེས་ནས་༎ རྣམ་པ་ཐམས་ཅད་མཁྱེན་པ་འཐོབ་༎
 āśrayato lakṣaṇato dharmādarthācca sūcanātsūtram |	གནས་རྣམས་དང་ནི་མཚན་ཉིད་དང་༎ ཆོས་དོན་སྨོས་ཕྱིར་མདོ་ཡིན་ནོ་༎
 abhimukhato 'thābhīkṣṇyādabhibhavagatito 'bhidharmaśca || msa_11|3 ||	མངོན་དུའི་ཕྱིར་དང་ཡང་ཡང་དང་༎ ཟིལ་གནོན་རྟོགས་ཕྱིར་མངོན་པའི་ཆོས་༎
 āpatterūtthānādvyutthānānniḥsṛteścavinayatvam | pudgalataḥ prajñapteḥ pravibhāgaviniścayāccaiva || msa_11|4 ||	ལྟུང་དང་འབྱུང་དང་ལྡང་བ་དང་༎ ངེས་པར་འབྱུང་དང་གང་ཟག་དང་༎ བཅས་པ་དང་ནི་རབ་དབྱེ་དང་༎ རྣམ་པར་ངེས་ཕྱིར་འདུལ་བ་ཉིད་༎
 ālambanaṃ mato dharmaḥ ādhyātmaṃ bāhyakaṃ[dvayam?] |	དམིགས་པ་ཆོས་དང་ནང་དང་ནི་༎ ཕྱི་དང་གཉིས་ནི་ཡིན་པར་འདོད་༎
 [lābho dvayordvayārthena dvayoścānupalambhataḥ] || msa_11|5 ||	དོན་གཉིས་ཀྱིས་ནི་གཉིས་པོ་རྙེད་༎ གཉིས་པོ་དག་ནི་མི་དམིགས་པས་༎
 manojalpairyathoktārthaprasannasya pradhāraṇāt |	ཡིད་༄༡༣བ་ཀྱི་བརྗོད་པས་བཤད་བཞིན་དོན་༎ རབ་དང་དོན་དུ་སྣང་བ་ནི་༎ བརྗོད་ལས་ཡིན་པར་རབ་འཛིན་ཕྱིར་༎
 arthakhyānasya jalpācca nāmni sthānācca cetasaḥ || msa_11|6 ||	སེམས་ནི་མིང་ལ་གནས་པའི་ཕྱིར་༎
 dharmālambanalābhaḥ syāttribhirjñānaiḥ śrutādibhiḥ |	ཐོས་ལ་སོགས་པའི་ཤེས་གསུམ་གྱིས་༎ ཆོས་ཀྱི་དམིགས་པ་རྙེད་པར་འགྱུར་༎
 trividhālambanalābhaśca pūrvoktastatsamāśritaḥ || msa_11|7 ||	དམིགས་པ་རྣམ་པ་གསུམ་རྙེད་པ་༎ སྔར་བཤད་དེ་ལ་ཡང་དག་རྟེན་༎ རིགས་གསུམ་པ་དང་བྱ་བ་བྱེད་༎
 tridhātukaḥ kṛtyakaraḥ sasaṃbādhāśrayo 'paraḥ |	གནོད་བཅས་གནོད་མེད་རྟེན་ཅན་ཏེ་༎
 adhimuktiniveśī ca tīvracchandakaro 'paraḥ || msa_11|8 ||	མོས་པ་འཇོག་པར་བྱེད་དང་གཞན་༎ འདུན་པ་དྲག་པོར་བྱེད་པ་དང་༎ དམན་ནད་རྫོགས་རྟེན་རྣམ་པ་གཉིས་༎
 hīnapūrṇāśrayo dvedhā sajalpo 'jalpa eva ca |	རྗོད་དང་བཅས་དང་རྗོད་མེད་ཉིད་༎
 jñānena saṃprayuktaśca yogopaniṣadātmakaḥ || msa_11|9 ||	ཤེས་པ་དང་ནི་མཚུངས་ལྡན་པ་༎
 saṃbhinnālambanaścāsau vibhinnālambanaḥ sa ca |	རྣལ་འབྱོར་རྒྱུ་དང་བདག་བཅས་དང་༎ དེ་ནི་འདྲེས་ལ་དམིགས་པ་དང་༎ མ་འདྲེས་པ་ལ་དམིགས་པ་སྟེ་༎
 pañcadhā saptadhā caiva parijñā pañcadhā 'sya ca || msa_11|10 ||	རྣམ་པ་ལྔ་དང་རྣམ་བདུན་ཉིད་༎ འདི་ཡི་ཡོངས་སུ་ཤེས་པ་ལྔ་༎
 catvāraḥ saptatriṃśacca ākārā bhāvanāgatāḥ |	རྣམ་པ་སྒོམ་དང་ལྡན་པ་ནི་༎ བཞི་དང་སུམ་ཅུ་རྩ་བདུན་ནོ་༎
 mārgadvayasvabhāvo 'sau dvyunuśaṃsaḥ pratīcchakaḥ || msa_11|11 ||	དེ་ནི་ལམ་གཉིས་རང་བཞིན་ཏེ་༎
 prayogī vaśavartī ca parītto vipulātmakaḥ |	ཕན་ཡོན་གཉིས་དང་ནོད་པ་དང་༎ སྦྱོར་བ་པ་དང་དབང་སྒྱུར་དང་༎ ཆུང་དང་རྒྱ་ཆེའི་བདག་ཉིད་དེ་༎
 yogināṃ hi manaskāra eṣa sarvātmako mataḥ || msa_11|12 ||	རྣལ་འབྱོར་རྣམས་ཀྱི་ཡིད་བྱེད་འདི་༎ ཐམས་ཅད་བདག་ཉིད་ཡིན་པར་འདོད་༎
 tatvaṃ yatsatataṃ dvayena rahitaṃ,	རྟག་ཏུ་གཉིས་བྲལ་འཁྲུལ་པའི་རྟེན་གང་ཡིན་དང་གང་ཞིག་རྣམ་ཀུན་དུ་༎
 bhrānteśca saṃniśrayaḥ śakyaṃ naiva ca sarvathābhilapituṃ yañcāprapañcātmakam |	བརྗོད་པར་ནུས་མ་ཡིན་ཞིང་སྤྲོས་པ་མེད་པའི་བདག་ཉིད་དེ་ཁོ་ན་༎
 jñeyaṃ heyamatho viśodhyamamalaṃ yacca prakṛtyā matam yasyākāśasuvarṇavārisadṛśī kleśādviśuddhirmatā || msa_11|13 ||	ཤེས་བྱ་སྤང་བྱ་རང་བཞིན་དྲི་མེད་འདོད་གང་རྣམ་པར་སྦྱང་བྱ་སྟེ་༎ དེ་ནི་ནམ་མཁའ་གསེར་དང་ཆུ་ལྟར་ཉོན་མོངས་པ་ལས་རྣམ་དག་འདོད་༎
 na khalu jagati tasmādvidyate kiṃcidanyajjagadapi tadaśeṣaṃ tatra saṃmūḍhabuddhi |	འགྲོ་བ་དག་ན་དེ་ལས་གཞན་ཡང་ཅུང་ཟད་ཡོད་མིན་ལ་༎ འགྲོ་བ་མ་ལུས་པ་ཡང་དེ་ལ་ཀུན་དུ་རྨོངས་པའི་བློ་༎
 kathamayamabhirūḍho lokamohaprakāro yadasadabhiniviṣṭaḥ satsamantādvihāya || msa_11|14 ||	ཡོད་པ་ཀུན་ནས་སྤངས་ཏེ་མེད་ལ་མངོན་ཞེ་ན་གང་ཡིན་པ་༎ འཇིག་རྟེན་རྨོངས་པའི་རྣམ་པ་ཚབས་ཆེན་འདི་ཀོ་ཇི་ལྟ་བུ་༎
 yathā māyā tathā'bhūtaparikalpo nirucyate |	ཇི་ལྟར་སྒྱུ་མ་དེ་བཞིན་དུ་༎ ཡང་དག་མ་ཡིན་ཀུན་རྟོག་བརྗོད་༎
 yathā māyākṛtaṃ tadvat dvayabhrāntirnirucyate || msa_11|15 ||	སྒྱུ་མའི་རྣམ་པ་ཇི་ལྟ་བར་༎ དེ་བཞིན་གཉིས་སུ་འཁྲུལ་པར་བརྗོད་༎
 yathā[']tasmitra tadbhāvaḥ paramārthastatheṣyate |	ཇི་ལྟར་དེ་ལ་དེ་མེད་པ་༎ དེ་བཞིན་དུ་ནི་དོན་དམ་འདོད་༎
 yathā tasyopalabdhistu tathā saṃvṛtisatyatā || msa_11|16 ||	ཇི་ལྟར་དེ་ནི་དམིགས་གྱུར་པ་༎ དེ་བཞིན་དུ་ནི་ཀུན་རྫོབ་འདོད་༎
 tadabhāve yathā vyaktistannimittasya labhyate |	དེ་མེད་ན་ནི་དེ་ཡི་རྒྱུ་༎ གསལ་བར་དམིགས་པ་ཇི་ལྟ་བ༎ ༄༡༤ཨ་༌་༎ དེ་བཞིན་གནས་ནི་གཞན་གྱུར་ན་།
 tathāśrayaparāvṛttāvasatkalpasya labhyate || msa_11|17 ||	༎ ཡང་དག་མ་ཡིན་རྟོག་པ་དམིགས་༎
 tannimitte yathā loko hyabhrāntaḥ kāmataścaret |	ཇི་ལྟར་འཇིག་རྟེན་མ་འཁྲུལ་པ་༎ དེ་ཡི་རྒྱུ་ལ་འདོད་དགུར་སྤྱོད་༎
 parāvṛttāvaparyastaḥ kāmacārī tathā patiḥ [yatiḥ] || msa_11|18 ||	དེ་བཞིན་སྡོམ་བརྩོན་མ་འཁྲུལ་བ་༎ གནས་གཞན་གྱུར་ལ་དགྱེས་དགུར་སྤྱོད་༎
 tadākṛtiśca tatrāsti tadbhāvaśca na vidyate |	དེ་ཡི་རྣམ་པ་དེ་ལ་ཡོད་༎ དེ་ཡི་དངོས་པོ་ཡོད་མ་ཡིན་༎
 tasmādastitvanāstitvaṃ māyādiṣu vidhīyate || msa_11|19 ||	དེ་ལྟར་སྒྱུ་མ་ལ་སོགས་ལ་༎ ཡོད་དང་མེད་པ་ཉིད་དུ་བརྗོད་༎
 na bhāvastatra cābhāvo nābhāvo bhāva eva ca |	དེ་ལ་ཡོད་པ་མེད་མ་ཡིན་༎ མེད་པ་ཡོད་པ་ཉིད་མ་ཡིན་༎
 bhāvābhāvāviśeṣaśca māyādiṣu vidhīyate || msa_11|20 ||	སྒྱུ་མ་དག་ལ་སོགས་པ་ལ་༎ ཡོད་མེད་ཁྱད་པར་མེད་པའང་བརྗོད་༎
 tathā dvayābha[bhāsa?	དེ་བཞིན་གཉིས་སྣང་དེ་ལ་ཡོད་༎
 ]tātrāsti tadbhāvaśca na vidyate |	དེ་ཡི་དངོས་པོ་ཡོད་མ་ཡིན་༎ དེ་ལྟར་གཟུགས་ལ་སོགས་པ་ལ་༎
 tasmādastitvanāstitvaṃ rūpādiṣu vidhīyate || msa_11|21 ||	ཡོད་དང་མེད་པ་ཉིད་དུ་བརྗོད་༎
 na bhāvastatra cābhāvo nābhāvo bhāva eva ca |	དེ་ལ་ཡོད་པ་མེད་མ་ཡིན་༎ མེད་པ་ཡོད་པ་ཉིད་མ་ཡིན་༎
 bhāvābhāvāviśeṣaśca rūpādiṣu vidhīyate || msa_11|22 ||	གཟུགས་ལ་སོགས་པ་དག་ལ་ནི་༎ ཡོད་མེད་ཁྱད་པར་མེད་པའང་བརྗོད་༎
 samāropāpavādābha[nta? ]pratiṣedhārthamiṣyate |	སྒྲོ་འདོགས་པ་དང་སྐུར་པ་ཡི་།
 hīnayānena yānasya pratiṣedhārthameva ca || msa_11|23 ||	མཐའ་རྣམས་དགག་པར་བྱ་ཕྱིར་དང་༎ ཐེག་པ་དམན་པས་འགྲོ་བ་དག་། དགག་པར་བྱ་ཕྱིར་འདོད་པ་ཡིན་༎
 bhrānternimittaṃ bhrāntiśca rūpavijñaptiriṣyate |	འཁྲུལ་པའི་རྒྱུ་དང་འཁྲུལ་པ་ནི་༎ གཟུགས་ཀྱི་རྣམ་པར་རིག་པ་དང་༎ གཟུགས་ཅན་མིན་རྣམ་རིག་པར་འདོད་༎
 arūpiṇī ca vijñaptirabhāvātsyānna cetarā || msa_11|24 ||	མེད་ཕྱིར་ཅིག་ཤོས་ཀྱང་མེད་འགྱུར་།
 māyāhastyākṛtigrāhabhrānterdvayamudāhṛtam |	སྒྱུ་མའི་གླང་པོའི་གཟུགས་འཛིན་པ་༎ འཁྲུལ་ཕྱིར་གཉིས་སུ་བརྗོད་པ་སྟེ་༎
 dvayaṃ tatra yathā nāsti dvayaṃ caivopalabhyate || msa_11|25 ||	དེ་ལ་ཇི་བཞིན་གཉིས་མེད་ཀྱང་༎ གཉིས་པོ་དག་ཏུ་ཉེ་བར་དམིགས་༎
 bimbasaṃkalikāgrāhabhrānterdvayamudāhṛtam |	ཀེང་རུས་ཀྱི་ནི་གཟུགས་འཛིན་པ་༎ འཁྲུལ་ཕྱིར་གཉིས་སུ་བརྗོད་པ་སྟེ་༎
 dvayaṃ tatra yathā nāsti dvayaṃ caivopalabhyate || msa_11|26 ||	དེ་ལ་ཇི་བཞིན་གཉིས་མེད་ཀྱང་༎ གཉིས་པོ་དག་ཏུ་ཉེ་བར་དམིགས་༎ འཁྲུལ་པའི་མཚན་ཉིད་ཆོས་གང་ཡིན་༎
 tathā bhāvāttathā'bhāvād bhāvābhāva[vā?]viśeṣataḥ |	དེ་བཞིན་ཡོད་དང་དེ་བཞིན་མེད་༎ ཡོད་མེད་ཁྱད་པར་མེད་པའི་ཕྱིར་༎
 sadasanto 'tha māyābhā ye dharmā bhrāntilakṣaṇāḥ || msa_11|27 ||	ཡོད་དང་མེད་དང་སྒྱུ་མ་འདྲ་༎ གཉེན་པོའི་ཆོས་ནི་གང་ཡིན་པ་༎
 tathā 'bhāvāttathā ' bhāvāttathā 'bhāvādalakṣaṇāḥ |	དེ་བཞིན་མེད་དང་དེ་བཞིན་ཡོད་༎ དེ་བཞིན་མེད་ཕྱིར་མཚན་ཉིད་མེད་༎
 māyopamāśca nirdiṣṭā ye dharmāḥ prātipakṣikāḥ || msa_11|28 ||	སྒྱུ་མ་དང་ཡང་འདྲ་བར་བསྟན་༎
 māyārājeva cānyena māyārājñā parājitaḥ |	སྒྱུ་མའི་རྒྱལ་པོ་སྒྱུ་མ་ཡི་༎ རྒྱལ་པོ་གཞན་གྱིས་ཕམ་པ་ལྟར་༎
 ye sarvadharmān paśyanti nirmārāste jinātmajāḥ || msa_11|29 ||	གང་དག་གིས་ནི་ཆོས་མཐོང་བའི་༎ རྒྱལ་སྲས་དེ་དག་ང་རྒྱལ་མེད་༎
 māyāsvapnamarīcibimbasadṛśāḥ prodbhāsaśrutkomapā vijñeyodakacandrabimbasadṛśā nirmāṇatulyāḥ punaḥ |	སངས་རྒྱས་རྣམས་སངས་རྒྱས་མ་ཆོག་རྣམས་ཀྱིས་དེ་༄༡༤བ་དང་དེ་ལས་འདུས་བྱས་དག་། གསུངས་པ་སྒྱུ་མ་རྨི་ལམ་སྨིག་རྒྱུ་གཟུགས་བརྙན་དང་འདྲ་མིག་ཡོར་དང་༎ བྲག་ཅ་ལྟ་བུ་དང་ནི་ཆུ་ཟླའི་གཟུགས་འདྲ་སྤྲུལ་དང་འདྲར་ཤེས་བྱ་
