skt	tib
 grahaṇasthānasandhānabhogaśuddhidvayārthataḥ |	འཛིན་དང་གནས་དང་རྒྱུན་མི་འཆད་༎ སྤྱོད་དང་དག་པ་གཉིས་ཀྱི་ཕྱིར་༎
 phalahetūpayogārthanopayogāttathāparam || mvk_3|20 ||	འབྲས་བུ་རྒྱུ་རྣམས་སྤྱད་ཟིན་དང་༎ དེ་བཞིན་མ་སྤྱད་གཞན་ཡིན་ནོ་༎
 vedanāsanimittārthatannimittaprapattitaḥ |	ཚོར་བ་རྒྱུ་དང་བཅས་པའི་དོན་༎ དེ་ཡི་རྒྱུ་ནི་སྒྲུབ་པ་ཡིན་༎
 tacchamapratipakṣārthayogādaparamiṣyate || mvk_3|21 ||	དེ་ཞི་བ་དང་གཉེན་པོའི་དོན་༎ ལྡན་པའི་ཕྱིར་ན་གཞན་དུ་འདོད་༎ དེ་ཡི་རྒྱུ་ནི་སྒྲུབ་པ་ཡིན་༎ ཀུན་འབྱུང་བ་ཡི་བདེན་པ་སྟེ་༎ ཡོན་༄༤༣ཨ་༌་༎ ཏན་སྐྱོན་དང་རྣམ་མི་རྟོག་། 
 guṇadoṣāvikalpena jñānena parataḥ svayam |	ཤེས་པས་གཞན་ལས་བདག་གིས་ནི་༎
 niryāṇādaparaṃ jñeyaṃ saprajñaptisahetukāt || mvk_3|22 || nimittāt praśamāt sārthāt paścimaṃ samudāhṛtam ||	ངེས་པར་འབྱུང་ཕྱིར་གཞན་ཞེས་བྱ་༎ བཏགས་བཅས་རྒྱུར་བཅས་རྒྱུ་མཚན་དང་༎ རབ་ཏུ་ཞི་བ་དོན་བཅས་ནི་༎
 || iti tattvaparicchedastṛtīyaḥ || pratipakṣabhāvanāvasthāphalaparicchedaścaturthaḥ	ཐ་མ་ཉིད་དུ་བཤད་པ་ཡིན་༎ བསྟན་བཅོས་དབུས་དང་མཐའ་རྣམ་པར་འབྱེད་པ་ལས་། དེ་ཁོ་ནའི་ལེའུར་བཅད་པ་ཞེས་བྱ་སྟེ་གསུམ་པའོ་།
 dauṣṭhulyāt tarṣahetutvād vastutvādavimohataḥ |	༎ ། གནས་ངན་ལེན་ཕྱིར་སྲེད་རྒྱུའི་ཕྱིར་༎ གཞི་ཡི་ཕྱིར་དང་མ་རྨོངས་ཕྱིར་༎ བདེན་པ་བཞི་ལ་འཇུག་བྱ་བས་༎
 catussatyāvatārāya smṛtyupasthānabhāvanā || mvk_4|1 ||	དྲན་པ་ཉེ་བར་གཞག་པ་བསྒོམས་༎
 parijñāte vipakṣe ca pratipakṣe ca sarvathā |	མི་མཐུན་ཕྱོགས་དང་གཉེན་པོ་རྣམས་༎ རྣམ་པ་ཐམས་ཅད་ཡོངས་ཤེས་ན་༎
 tadapāyāya vīryaṃ hi caturdhā sampravartate || mvk_4|2 ||	དེ་དག་སྤོང་ཕྱིར་བརྩོན་འགྲུས་ནི་༎ རྣམ་པ་བཞི་དག་རབ་ཏུ་འབྱུང་༎
 karmaṇyatā sthitestatra sarvārthānāṃ samṛddhaye |	དེར་གནས་ལས་སུ་རུང་བ་ཉིད་༎ དོན་རྣམས་ཐམས་ཅད་འབྱོར་པར་འགྱུར་༎
 pañcadoṣaprahāṇāṣṭasaṃskārāsevanānvayā || mvk_4|3 ||	ཉེས་པ་ལྔ་སྤང་འདུ་བྱེད་བརྒྱད་༎
 kausīdyamavavādasya sammoṣo laya uddhavaḥ |	བསྟན་པའི་རྒྱུ་ལས་བྱུང་བའོ་༎ ལེ་ལོ་དང་ནི་གདམས་ངག་རྣམས་༎ བརྗེད་དང་བྱིང་དང་རྒོད་པ་དང་༎ འདུ་མི་བྱེད་དང་འདུ་བྱེད་དེ་༎
 asaṃskāro 'tha saṃskāraḥ pañca doṣā ime matāḥ || mvk_4|4 ||	འདི་དག་ཉེས་པ་ལྔར་འདོད་དོ་༎
 āśrayo 'thāśritastasya nimittaṃ phalameva ca |	གནས་དང་དེ་ལ་གནས་པ་དང་༎ རྒྱུ་དང་འབྲས་བུ་ཉིད་དུའོ་༎
 ālambane 'sammoṣo layauddhatyānubuddhyanā || mvk_4|5 || tadapāyābhisaṃskāraḥ śāntau praśaṭhavāhitā |	དམིགས་པ་བརྗེད་པར་མ་གྱུར་དང་༎ བྱིང་དང་རྒོད་པ་རྟོགས་པ་དང་༎ དེ་སྤོང་མངོན་པར་འདུ་བྱེད་དང་༎ ཞི་ཚེ་རྣལ་དུ་འཇུག་པའོ་༎
 ropite mokṣabhāgīye cchandayogādhipatyataḥ || mvk_4|6 ||	ཐར་པའི་ཆ་དང་མཐུན་བསྐྱེད་ནས་༎
 ālambane 'sammoṣāvisāravicayasya ca |	འདུན་དང་སྦྱོར་བ་དབང་བྱེད་དང་༎ དམིགས་པ་བརྗེད་པར་མ་གྱུར་དང་༎ མི་འཕྲོ་རྣམ་པར་འབྱེད་ཀྱང་ངོ་༎
 vipakṣasya hi saṃlekhāt pūrvasya phalamuttaram || mvk_4|7 ||	མི་མཐུན་ཕྱོགས་ནི་སྲབ་པའི་ཕྱིར་༏་། སྟོབས་ལྡན་འབྲས་བུ་ཕྱི་མ་ཡིན་༎
 dvau dvau nirvedhabhāgīyāvindriyāṇi balāni ca |	དབང་པོ་རྣམས་དང་སྟོབས་རྣམས་ལ་༎ ངེས་འབྱེད་ཆ་མཐུན་གཉིས་གཉིས་སོ་༎
 āśrayāṅgaṃ svabhāvāṅgaṃ niryāṇāṅgaṃ tṛtīyakam || mvk_4|8 ||	།
 caturthamanuśaṃsāṅgaṃ niḥkleśāṅgaṃ tridhā matam |	བཞི་པ་ཕན་ཡོན་ཏན་ལག་ཡིན་༎ རྣམ་གསུམ་ཉོན་མོངས་མེད་ཡན་ལག་།འདི་ལ་གཞི་དང་གནས་དང་ནི་༎
 nidānenāśrayeṇeha svabhāvena ca deśitam || mvk_4|9 ||	ངོ་བོ་ཉིད་དུ་བསྟན་པ་ཡིན་༎
 paricchedo 'tha samprāptiḥ parasambhāvanā tridhā |	ཡོངས་སུ་གཅོད་དང་གོ་བྱེད་དང་༎ རྣམ་གསུམ་གཞན་ཡིད་ཆེས་པར་བྱེད་༎
 vipakṣapratipakṣaśca mārgasyāṅgaṃ tadaṣṭadhā || mvk_4|10 ||	མི་མཐུན་ཕྱོགས་ཀྱི་གཉེན་པོར་ནི་༎ ལམ་གྱི་ཡན་ལག་དེ་བརྒྱད་དོ་༎ ལྟ་དང་ཚུལ་༄༤༣བ་ཁྲིམས་ཡོ་བྱད་བསྙུངས་༎
 dṛṣṭau śīle 'tha saṃlekhe paravijñaptiriṣyate |	གཞན་ལ་རྣམ་པར་རིག་བྱེད་འདོད་༎
 kleśopakleśavaibhutvavipakṣapratipakṣatā || mvk_4|11 ||	ཉོན་མོངས་ཉེ་བའི་ཉོན་མོངས་དབང་༎ མི་མཐུན་ཕྱོགས་ཀྱི་གཉེན་པོའོ་༎
 anukūlā viparyastā sānubandhā viparyayā |	རྗེས་སུ་མཐུན་ལ་ཕྱིན་ཅི་ལོག་། 
 aviparyastaviparyāsānanubandha ca bhāvanā || mvk_4|12 ||	རྗེས་སུ་འབྲེལ་བཅས་བཟློག་པ་དང་༎ ཕྱིན་ཅི་མ་ལོག་ཕྱིན་ཅི་ལོག་། རྗེས་སུ་འབྲེལ་མེད་བསྒོམ་པའོ་༎ བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ཀྱི་ནི་༎
 ālambanamanaskāraprāptitastad viśiṣṭatā |	དམིགས་དང་ཡིད་ལ་བྱེད་པ་དང་༎ འཐོབ་པས་དེ་ནི་ཁྱད་པར་འཕགས་༎
 hetvavasthāvatārākhyā prayogaphalasaṃjñitā || mvk_4|13 || kāryākāryaviśiṣṭā ca uttarānuttarā ca sā |	རྒྱུ་ཡི་གནས་དང་ཞུགས་པ་དང་༎ སྦྱོར་དང་འབྲས་བུ་བརྗོད་པ་དང་༎ བྱ་དང་བྱ་མེད་ཁྱད་པར་དང་༎ དེ་ནི་བླ་མ་བླ་ན་མེད་༎
 adhimuktau praveśe ca niryāṇe vyākṛtāvapi || mvk_4|14 || kathikatve 'bhiṣeke ca samprāptāvanuśaṃsane |	མོས་པ་དང་ནི་འཇུག་པ་དང་༎ ངེས་པར་འབྱུང་དང་ལུང་བསྟན་དང་༎ བརྗོད་པ་དང་ནི་དབང་བསྐུར་དང་༎ ཕྱིན་པ་དང་ནི་ཕན་ཡོན་དང་༎ བྱ་བ་བསྒྲུབ་པ་བསྟན་པའོ་༎
 kṛtyānuṣṭhāna uddiṣṭā dharmādhātau tridhā punaḥ || mvk_4|15 ||	ཆོས་ཀྱི་དབྱིངས་ལ་རྣམ་གསུམ་སྟེ་༎
 aśuddhāśuddhaśuddhā ca viśuddhā ca yathārthataḥ |	མ་དག་མ་དག་དག་པ་དང་༎ རྣམ་པར་དག་པར་ཅི་རིགས་སྦྱར་༎ འདི་ལས་ཇི་ལྟར་འོས་འོས་སུ་༎
 pudgalānāṃ vyavasthānaṃ yathāyogamato matam || mvk_4|16 ||	གང་ཟག་རྣམ་པར་གཞག་པར་འདོད་༎
 bhājanatvaṃ vipākākhyaṃ balantasyādhipatyataḥ |	སྣོད་གྱུར་རྣམ་པར་སྨིན་བརྗོད་དང་༎ དེ་ཡི་དབང་གིས་སྟོབས་དང་ནི་༎
 rucirvṛddhirviśuddhiśca phalametad yathākramam || mvk_4|17 ||	འདོད་དང་འཕེལ་དང་རྣམ་དག་སྟེ་༎ དེ་དག་འབྲས་བུ་གོ་རིམས་བཞིན་༎
 uttarottaramādyañca tadabhyāsat samāptitaḥ |	ཕྱི་མ་ཕྱི་མ་ཐོག་མ་དང་༎ དེ་གོམས་བྱས་དང་རྫོགས་པའོ་༎
 ānukūlyād vipakṣācca visaṃyogād viśeṣataḥ || mvk_4|18 ||	རྗེས་སུ་མཐུན་དང་མི་མཐུན་ཕྱོགས་༎
 uttarānuttaratvācca phalamanyat samāsataḥ |	བྲལ་བ་དང་ནི་ཁྱད་པར་དང་༎ བླ་མ་དང་ནི་བླ་ན་མེད་༎
 || iti pratipakṣabhāvanādiparicchedaścaturthaḥ || 5 yānānuttaryaparicchedaḥ pañcamaḥ	འབྲས་བུ་གཞན་ཏེ་མདོར་བསྡུས་པའོ་༎ བསྟན་བཅོས་དབུས་དང་མཐའ་རྣམ་པར་འབྱེད་པ་ལས་། གཉེན་པོ་བསྒོམ་པའི་ལེའུར་བཅད་པ་ཞེས་བྱ་སྟེ་བཞི་པའོ་།
 ānuttaryaṃprapattau hi punarālambane matam |	༎ ། བླ་མེད་ཉིད་ནི་སྒྲུབ་པ་དང་༎ དམིགས་པ་དང་ནི་ཡང་དག་འགྲུབ་༎
 samudāgama uddiṣṭaṃ pratipattistu ṣaḍ vidhā || mvk_5|1 ||	བསྟན་པ་ཡིན་པར་འདོད་པའོ་༎ སྒྲུབ་པ་དག་ནི་རྣམ་དྲུག་སྟེ་༎ ཕ་རོལ་ཕྱིན་པ་དེ་དག་ལའོ་༎
 paramātha manaskāre anudharme 'ntavarjane |	དམ་པ་དང་ནི་ཡིད་བྱེད་དང་༎ རྗེས་སུ་མཐུན་ཆོས་མཐའ་སྤངས་དང་༎ ཁྱད་པར་ཅན་དང་ཁྱད་པར་མེད་༎
 viśiṣṭā cāviśiṣṭā ca paramā dvādaśātmikā || mvk_5|2 ||	དམ་པ་བཅུ་གཉིས་བདག་ཉིད་དེ་༎
 audāryamāyatatvañca adhikaro 'kṣayātmatā | nairantaryamakṛcchratvaṃ vittatvañca parigrahaḥ || mvk_5|3 ||	རྒྱ་ཆེ་བ་དང་ཡུན་རིང་དང་༎ ཆེད་དུ་བྱ་དང་མི་ཟད་དང་༎ རྒྱུན་མི་འཆད་དང་ཚེགས་མེད་དང་༎ དབང་འབྱོར་བ་དང་ཡོངས་གཟུང་དང་༎ རྩོམ་དང་༄༤༤ཨ་༌་༎
 ārambhaprāptiniṣyandaniṣpattiḥ paramā matā |	འཐོབ་དང་རྒྱུ་མཐུན་དང་༎ འགྲུབ་པ་དམ་པར་འདོད་པ་ཡིན་༎
 tataśca paramārthena daśa pāramitā matāḥ || mvk_5|4 ||	དེ་ཕྱིར་དམ་པའི་དོན་གྱིས་ནི་༎ ཕ་རོལ་ཕྱིན་པ་བཅུར་འདོད་དོ་༎
 dānaṃ śīlaṃ kṣamā vīryaṃ dhyānaṃ prajñā upāyatā |	སྦྱིན་དང་ཚུལ་ཁྲིམས་བཟོད་བརྩོན་འགྲུས་༎ བསམ་གཏན་དང་ནི་ཤེས་རབ་ཐབས་༎
 praṇidhānaṃ balaṃ jñānametāḥ pāramitā daśa || mvk_5|5 ||	སྨོན་ལམ་སྟོབས་དང་ཡེ་ཤེས་དང་༎ འདི་དག་ཕ་རོལ་ཕྱིན་བཅུའོ་༎
 anugraho 'vighātaśca karma tasya ca marṣaṇam |	ལས་ནི་རྗེས་སུ་འཛིན་བྱེད་དང་༎ གནོད་མི་བྱེད་དང་དེ་ལ་བཟོད་༎
 guṇavṛddhiśca sāmarthyamavatāravimocane || mvk_5|6 || akṣayatvaṃ sadā vṛttirniyataṃ bhogapācane |	ཡོན་ཏན་འཕེལ་དང་འཛུད་ནུས་དང་༎ རྣམ་པར་གྲོལ་བར་བྱེད་པ་དང་༎ མི་ཟད་པ་དང་རྟག་འཇུག་དང་༎ ངེས་པར་ལོངས་སྤྱོད་སྨིན་པར་བྱེད་༎ ཐེག་པ་ཆེན་པོར་ཇི་ལྟ་བུར་༎
 yathāprajñaptito dharmamahāyānamanaskriyā || mvk_5|7 ||	།
 bodhisattvasya satataṃ prajñayā triprakārayā |	ཤེས་རབ་གསུམ་གྱིས་ཡིད་བྱེད་པའོ་༎
 dhātupuṣṭayaipraveśāya cārthasiddhyai bhavatyasau || mvk_5|8 ||	ཁམས་རྟས་བྱེད་དང་འཇུག་བྱེད་དང་༎ དེ་ནི་དོན་རྣམས་འགྲུབ་པར་འགྱུར་༎
 saṃyuktā dharmacaritaiḥ sā jñeyā daśabhiḥ punaḥ |	དེ་ནི་ཆོས་སྤྱོད་རྣམ་བཅུ་དང་༎ ཡང་དག་ལྡན་པར་ཤེས་པར་བྱ་༎
 lekhanā pūjanā dānaṃ śravaṇaṃ vācanod grahaḥ || mvk_5|9 || prakāśanātha svādhyāyaścintanā bhāvanā ca tat |	ཡི་གེ་འདྲི་མཆོད་སྦྱིན་པ་དང་༎ ཉན་དང་ཀློག་དང་ལེན་པ་དང་༎ འཆད་དང་ཁ་དོན་བྱེད་པ་དང་༎ དེ་སེམས་པ་དང་བསྒོམ་པའོ་༎
 ameyapuṇyaskandhaṃ hi caritaṃ tad daśātmakam || mvk_5|10 ||	སྤྱོད་པ་དེ་བཅུའི་བདག་ཉིད་ནི་༎ བསོད་ནམས་ཕུང་པོ་དཔག་ཏུ་མེད་༎
 viśeṣādakṣayatvācca parānugrahato 'śamāt |	ཁྱད་པར་ཕྱིར་དང་མི་ཟད་ཕྱིར་༎ གཞན་ལ་ཕན་འདོགས་མ་ཞིའི་ཕྱིར་༎
 avikṣiptāviparyāsapraṇatā cānudhārmikī || mvk_5|11 ||	མི་ག-ཡེང་ཕྱིན་ཅི་མ་ལོག་པར་༎ གྱུར་པ་རྗེས་སུ་མཐུན་པའི་ཆོས་༎
 vyutthānaṃ viṣaye sārastathāsvādalayoddhavaḥ |	ལྡང་དང་ཡུལ་ལ་འཇུག་པ་དང་༎ དེ་བཞིན་རོ་མྱང་བྱིང་དང་རྒོད་༎
 sambhāvanābhisandhiśca manaskāre 'pyahaṃkṛtiḥ || mvk_5|12 ||	ཡིད་ཆེས་པ་ཡི་བསམ་པ་དང་༎ ཡིད་ལ་བྱེད་པ་ངར་འཛིན་དང་༎ ཆུང་ངུའི་སེམས་ནི་ག-ཡེང་བ་སྟེ་༎
 hīnacittañca vikṣepaḥ parijñeyo hi dhīmatā |	བློ་ལྡན་རྣམས་ཀྱིས་ཤེས་པར་བྱ་༎
 vyañjanārthamanaskāre 'visāre lakṣaṇadvaye || mvk_5|13 ||	ཡི་གེ་དོན་དང་ཡིད་བྱེད་དང་༎ མི་འཕྲོ་བ་དང་མཚན་ཉིད་གཉིས་༎
 aśuddhaśuddhāvāgantukatve 'trāsitānunnatau |	མ་དག་དག་དང་གློ་བུར་དང་༎ མི་སྡང་བ་དང་ཁེངས་པ་མེད་༎
 saṃyogāt saṃstavāccaiva viyogādapyasaṃstavāt || mvk_5|14 ||	འབྲེལ་པའི་ཕྱིར་དང་འདྲིས་ཕྱིར་དང་༎ མ་འབྲེལ་ཕྱིར་དང་མ་འདྲིས་ཕྱིར་༎
 arthasattvamasattvañca vyañjane so 'viparyayaḥ |	དོན་ཡོད་པ་དང་མེད་པ་སྟེ་༎ དེ་ནི་ཡི་གེ་མ་ལོག་པའོ་༎
 dvayena pratibhāsatvaṃ tathā cāvidyamānatā || mvk_5|15 ||	གཉིས་སུ་སྣང་བར་གྱུར་པ་ནི་༎ དེ་ལྟར་ཡོད་པ་མ་ཡིན་ཏེ་༎
 arthe sa cāviparyāsaḥ sadasattvena varjitaḥ |	དེ་ནི་དོན་ལ་མ་ལོག་པ་༎ ཡོད་༄༤༤བ་དང་མེད་པ་རྣམ་པར་སྤངས་༎ རྟོག་པ་དེ་ཡིས་བསྒོས་པ་ཡི་༎
 tajjalpabhāvito jalpamanaskārastadāśrayaḥ || mvk_5|16 ||	རྟོག་པ་ཡིད་བྱེད་དེའི་གནས་ནི་༎
 manaskāre 'viparyāso dvayaprakhyānakāraṇe |	ཡིད་ལ་བྱེད་པ་མ་ལོག་པ་༎ གཉིས་སུ་སྣང་བའི་རྒྱུ་ལའོ་༎ དོན་གྱིས་མེད་དང་ཡོད་པ་སྟེ་༎
 māyādivadasattvañca sattvañcārthasya tanmatam || mvk_5|17 ||	སྒྱུ་མ་ལ་སོགས་བཞིན་དུ་འདོད་༎
 so 'visāre 'viparyāso bhāvābhāvāvisārataḥ |	དེ་ནི་མི་འཕྲོ་མ་ལོག་སྟེ་༏་། ཡོད་དང་མེད་པ་མི་འཕྲོ་ཕྱིར་༎
 sarvasya nāmamātratvaṃ sarvakalpāpravṛttaye || mvk_5|18 ||	རྟོག་པ་ཐམས་ཅད་མི་འཇུག་ཕྱིར་༎ ཐམས་ཅད་མིང་ཙམ་ཁོ་ན་སྟེ་༎
 svalakṣaṇe 'viparyāsaḥ paramārthe svalakṣaṇe |	རང་གི་མཚན་ཉིད་མ་ལོག་པའོ་༎ དོན་དམ་རང་གི་མཚན་ཉིད་ལའོ་༎
 dharmadhātuvinirmukto yasmād dharmo na vidyate || mvk_5|19 ||	ཆོས་ཀྱི་དབྱིངས་ནི་མ་གཏོགས་པར་༎ འདི་ལྟར་ཆོས་ཡོད་མ་ཡིན་ཏེ་༎
 sāmānyalakṣaṇantasmāt sa ca tatrāviparyayaḥ |	དེ་ཕྱིར་སྤྱི་ཡི་མཚན་ཉིད་དེར་༎ དེ་ནི་ཕྱིན་ཅི་མ་ལོག་པའོ་༎ ཕྱིན་ཅི་ལོག་གི་ཡིད་ལ་བྱེད་༎
 viparyastamanaskārāvihāniparihāṇitaḥ || mvk_5|20 ||	མ་སྤངས་པ་དང་སྤངས་པ་ལས་༎
 tadaśuddhirviśuddhiśca sa ca tatrāviparyayaḥ |	དེ་ནི་མ་དག་རྣམ་དག་སྟེ་༎ དེ་ཡང་དེ་ལ་མ་ལོག་པའོ་༎
 dharmadhātorviśuddhatvāt prakṛtyā vyomavatpunaḥ || mvk_5|21 ||	ཆོས་ཀྱི་དབྱིངས་ནི་རང་བཞིན་གྱིས་༎ རྣམ་པར་དག་ཕྱིར་ནམ་མཁའ་བཞིན་༎ གཉིས་ནི་གློ་བུར་བྱུང་བ་སྟེ་༎
 dvayasyāgantukatvaṃ hi sa ca tatrāviparyayaḥ |	དེ་ཡང་དེ་ལ་མ་ལོག་པའོ་༎
 saṃkleśaśca viśuddhiśca dharmapudgalayorna hi || mvk_5|22 ||	ཆོས་རྣམས་དང་ནི་གང་ཟག་གི་༎ ཀུན་ནས་ཉོན་མོངས་རྣམ་དག་མེད་༎
 asattvāt trāsatāmānau nātaḥ so 'trāviparyayaḥ |	མེད་ཕྱིར་དེ་བས་སྐྲག་དང་ང་༎ མེད་དེ་དེ་འདིར་མ་ལོག་པའོ་༎ གང་ལ་གང་ཞིག་གང་ལས་འཁྲུལ་༎ མ་འཁྲུལ་གང་ཞིག་གང་ལ་དང་༎ འཁྲུལ་དང་མ་འཁྲུལ་འབྲས་བུ་ཉིད་༎ དེ་གཉིས་ཀྱི་ནི་མཐའ་མའོ་༎ ཡོད་མེད་ཕྱིན་ཅི་མ་ལོག་དང་༎ གནས་དང་སྒྱུ་མ་ལྟ་བུ་ཉིད་༎ མི་རྟོག་པ་དང་རང་བཞིན་གྱིས་༎ རྟག་པར་འོད་གསལ་གཉིད་དང་ནི་༎ ཀུན་ནས་ཉོན་མོངས་རྣམ་བྱང་དང་༎ དེ་བཞིན་ནམ་མཁའ་ལྟ་བུ་ཉིད་༎ འགྲིབ་པ་མེད་དང་ལྷག་མེད་པ་༎ རྡོ་རྗེའི་ཚིག་ནི་བཅུ་ཞེས་བྱ་༎
 pṛthaktvaikatvamantaśca tīrthyaśrāvakayorapi || mvk_5|23 || samāropāpavādānto dvidhā pudgaladharmayoḥ |	ཐ་དད་པ་དང་གཅིག་མཐའ་དང་༎ མུ་སྟེགས་ཉན་ཐོས་གཉི་ག་དང་༎ གང་ཟག་ཆོས་ལ་སྒྲོ་འདོགས་དང་༎ སྐུར་འདེབས་མཐའ་རྣམས་གཉིས་གཉིས་དང་༎ མི་མཐུན་ཕྱོགས་དང་གཉེན་པོའི་མཐའ་༎
 vipakṣapratipakṣāntaḥ śāśvatocchedasaṃjñitaḥ || mvk_5|24 ||	རྟག་དང་ཆད་པར་འདུ་ཤེས་དང་༎ གཟུང་དང་འཛིན་དང་ཀུན་ཉོན་མོངས་༎
 grāhyagrāhakasaṃkleśavyavadāne dvidhā tridhā |	རྣམ་པར་བྱང་ལ་༄༤༥ཨ་༌་༎ གཉིས་དང་གསུམ་༎
 vikalpadvayatāntaśca sa ca saptavidho mataḥ || mvk_5|25 ||	རྣམ་པར་རྟོག་པ་གཉིས་ཀྱི་མཐའ་༎ དེ་ནི་རྣམ་པ་བདུན་དུ་འདོད་༎
 bhāvābhāve praśāmye 'tha śamane trāsyatadbhaye |	དངོས་ཡོད་དངོས་མེད་ཞི་བྱ་དང་༎ ཞི་བྱེད་སྐྲག་བྱ་དེ་ལ་འཇིགས་༎
 grāhyagrāhe 'tha samyaktvamithyātve vyāpṛtau na ca || mvk_5|26 ||	གཟུང་དང་འཛིན་དང་ཡང་དག་ཉིད་༎ ལོག་པ་ཉིད་དང་བྱེད་དང་མིན་༏་། སྐྱེ་བ་མེད་དང་མཉམ་པའི་དུས་༎
 ajanmasamakālatve sa vikalpadvayāntatā |	དེ་ནི་རྣམ་རྟོག་གཉིས་ཀྱི་མཐའ་༎
 viśiṣṭā cāviśiṣṭā ca jñeyā daśasu bhūmiṣu || mvk_5|27 ||	ཁྱད་པར་ཅན་དང་ཁྱད་མེད་ནི་༎ ས་བཅུ་དག་ཏུ་ཤེས་པར་བྱ་༎
 vyavasthānantato dhātuḥ sādhyasādhanadhāraṇā |	རྣམ་པར་གཞག་དང་དེ་བཞིན་དབྱིངས་༎
 avadhārapradhārā ca prativedhaḥ pratānatā || mvk_5|28 ||	སྒྲུབ་དང་སྒྲུབ་དང་འཛིན་པ་དང་༎ ངེས་པར་འཛིན་དང་རབ་ཏུ་འཛིན་༏་། རབ་ཏུ་རྟོགས་དང་རབ་རྒྱས་དང་༎ རྣམ་པར་རྟོག་དང་རྣལ་འདུག་དང་༎ ཕུལ་དུ་བྱུང་བའི་དམིགས་པར་འདོད་༎
 pragamaḥ praśaṭhatvañca prakarṣālambanammatam | avaikalyāpratikṣepo 'vikṣepaśca prapūraṇā || mvk_5|29 || samutpādo nirūḍhiśca karmaṇyatvāpratiṣṭhitā |	མ་ཚང་མེད་དང་མི་སྤོང་དང་༎ མི་ག-ཡེང་བ་དང་རབ་རྫོགས་དང་༎ ཡང་དག་སྐྱེད་དང་འཕེལ་བ་དང་༎ ལས་སུ་རུང་དང་མི་གནས་དང་༎ སྒྲིབ་པ་མེད་པ་ཉིད་དང་དེ་༎
 nirāvaraṇatā tasyāpraśrabdhisamudāgamaḥ || mvk_5|30 ||	རྒྱུན་མི་གཅོད་པ་ཡང་དག་འགྲུབ་༎
 śāstraṃ madhyavibhāgaṃ hi gūḍhasārārthameva ca |	དབུས་རྣམ་འབྱེད་པའི་བསྟན་བཅོས་ཏེ་༎ རྟོགས་པར་དཀའ་དང་སྙིང་པོའི་དོན་༎
 mahārthañcaiva sarvārthaṃ sarvānarthapraṇodanam || mvk_5|31 ||	དོན་ཆེན་དེ་བཞིན་ཀུན་གྱི་དོན་༎ དོན་མེད་ཐམས་ཅད་སེལ་བའོ་༎
 || iti yānānuttarya paricchedaḥ pañcamaḥ ||	བསྟན་བཅོས་དབུས་དང་མཐའ་རྣམ་པར་འབྱེད་པ་ལས་། ཐེག་པ་བླ་ན་མེད་པའི་ལེའུར་བཅད་པ་ཞེས་བྱ་བ་སྟེ་ལྔ་པའོ་།
