skt	tib
 vistāro vaipulyam |	རྒྱས་པ་ནི་སྤངས་པའོ་༎
 tena caratīti vaistārikī |	དེས་སྤྱོད་པ་ནི་རྒྱས་པར་བྱེད་པའོ་༎
 pratyātmamityātmanaiva |	བདག་ཉིད་སོ་སོ་ནས་ཞེས་བྱ་བ་ནི་བདག་ཉིད་ནའོ་༎
 śeṣaṃ subodham |	ལྷག་མ་ནི་རྟོགས་པར་སླ་སྟེ་།
 iti mṛdumṛdvī stutiḥ | punaraparādiḥ prāk punaraparāt dvitīyā |	འདི་ནི་ཆུང་ངུའི་ཆུང་ངུའི་བསྟོད་པའོ་༎ གཞན་ཡང་ཀོཨོ་ཤི་ཀ་རིགས་ཀྱི་བུ་འམ་རིགས་ཀྱི་བུ་མོ་གང་དག་ཅེས་བྱ་བ་ནས་། གཞན་ཡང་ཀོཨོ་ཤི་ཀ་རིགས་ཀྱི་བུ་འམ་རིགས་ཀྱི་བུ་མོ་ཞེས་པ་གཉིས་པའི་བར་གྱིས་ནི་སྤྱད་པ་གཉིས་པ་བསྟན་ཏོ་༎
 tat iti prathamastutāt |	དེ་བས་ཞེས་བྱ་བ་ནི་བསྟོད་པ་དང་པོ་ལས་སོ་༎
 iti mṛdumadhyā stutiḥ ||	འདི་ནི་ཆུང་ངུའི་འབྲིང་གི་བསྟོད་པའོ་༎
 punaraparādi tiṣṭhantuśabdāt prāk tṛtīyā | samādāpayediti samyak grāhayet |	གཞན་ཡང་ཀོཨོ་ཤི་ཀ་རིགས་ཀྱི་བུ་འམ་ཞེས་བྱ་བ་ལ་སོགས་པ་ནས་ཡང་ཀོཨོ་ཤི་ཀ་བསོད་ནམས་ལྟ་ཞོག་ཅེས་བྱ་བའི་བར་གྱིས་ནི་གསུམ་པ་བསྟན་ཏོ་༏་། ཡང་དག་པར་བཙུད་ཅིང་ཞེས་བྱ་བ་ནི་ཡང་དག་པར་འཛིན་དུ་འཇུག་པའོ་༎
 pratiṣṭhāyet anatikramāt |	བཀོད་ན་ཞེས་བྱ་བ་ནི་འདའ་བ་མེད་པར་རོ་༎
 abhiśraddadhaditi bhagavatīguṇān |	མངོན་པར་དང་བས་ཞེས་བྱ་བ་ནི་བཅོམ་ལྡན་འདས་མའི་ཡོན་ཏན་དག་ལའོ་༎
 anyathā na samyak dātā syāt |	གཞན་དུ་ཡང་དག་པར་རྗེས་སུ་མ་ཡིན་པར་འགྱུར་རོ་༎
 abhiśraddadhata iti |	མངོན་པར་དད་པར་བྱེད་༄༧༨ཨ་༌་༎
 anyathā na sa dānapātraṃ syāt |	ཅེས་བྱ་བ་ནི་གཞན་དུ་ན་སྣོད་མ་ཡིན་པར་འགྱུར་རོ་༎
 evamuttareṣvapi veditavyam |	དེ་བཞིན་དུ་འོག་མ་དག་ལ་ཡང་ཤེས་པར་བྱའོ་༎
 kilāsitā kusīdaḥ |	ལེ་ལོ་ནི་ངན་པ་ལ་བརྩོན་པ་སྟེ་།
 akilāsitā vīryam |	ལེ་ལོ་མ་ཡིན་པ་ནི་བརྩོན་པའོ་༎
 tayā sampādayed yathoktaṃ kāryam |	དེ་བསྒྲུབ་པ་ནི་ཇི་སྐད་བཤད་པ་བཞིན་དུ་བྱའོ་༎
 udyukto 'bhiyuktaḥ sannamuṃ bodhisattvaṃ bhagavatīṃ grāhayet |	ཉེ་བར་བརྩོན་པ་ནི་མངོན་པར་བརྩོན་པ་དང་ལྡན་པས་བྱང་ཆུབ་སེམས་དཔའ་འདི་བཅོམ་ལྡན་འདས་མ་འཛིན་དུ་འཇུག་པའོ་༎
 bodhisādhanatvena pratipādayedvācā |	དེ་ཡང་བྱང་ཆུབ་བསྒྲུབ་པ་ཉིད་དུ་སྟོན་པར་བྱེད་པའི་ཕྱིར་རོ་༎
 tathaiva sandarśayed yuktibhiḥ |	བྱང་ཆུབ་དེ་བཞིན་དུ་རིགས་པ་དག་གིས་ཡང་དག་པར་སྟོན་པ་སྟེ་།
 tataḥ samādāpayed vācanārcanādiṣu pravṛtteḥ |	དེ་ནས་ཡང་དག་པར་འགོད་པ་ནི་ཀློག་པ་དང་མཆོད་པ་ལ་སོགས་པ་ལ་གཞུག་པའོ་༎
 pravṛttaṃ samuttejayed utsāhayet |	ཞུགས་པ་དག་ལ་ནི་ཡང་དག་པར་གཟེངས་བསྟོད་པ་དང་། སྤྲོ་བར་བྱ་སྟེ་།
 vīryakausīdyayorguṇadoṣākhyānāt |	བརྩོན་འགྲུས་དང་། ལེ་ལོ་གཉིས་ཀྱི་ཡོན་ཏན་དང་སྐྱོན་བསྒྲགས་པའོ་༎
 ārabdhavīrya stutibhiḥ saṃpraharṣayet |	བརྩོན་འགྲུས་བརྩམས་པ་ནི་བསྟོད་པ་དག་གིས་ཡང་དག་པར་དགའ་བར་བྱའོ་༎
 viparyasto lokastato nedaṃ śakyamiti cedāha | vācetyādi |	འདི་དག་ལ་འཇིག་རྟེན་དག་ནི་ཕྱིན་ཅི་ལོག་པ་ཡིན་ཏེ་འདི་སྟོན་པར་ནུས་པ་མ་ཡིན་ནོ་ཞེ་ན་། ཚིག་ལ་མཚོན་པ་དང་ཞེས་བྱ་བ་ལ་སོགས་པ་གསུངས་ཏེ་།
 trividho lokaḥ śrāddho vimukha udāsīnaśca |	འཇིག་རྟེན་ནི་རྣམ་པ་གསུམ་སྟེ་། དད་པ་དང་ལྡན་པ་དང་། དད་པ་མེད་པ་དང་བཏང་སྙོམས་པའོ་༎
 tatra śrāddhaṃ vācaiva neṣyati |	དེ་ལ་དད་པ་ལ་ནི་ཚིག་གཉིས་ཀྱིས་འགྲུབ་པ་ཡིན་ཏེ་།
 sa hi saṃbhāvitasya vācaiva gacchati | vimukhaṃ vineśyati |	དེ་ནི་ཡང་དག་པར་བཤད་པའི་ཚིག་ཉིད་ཀྱིས་རྟོགས་པར་འགྱུར་རོ་༎
 kudṛṣṭīnāṃ yuktibhirbādhanāt udāsīnamanuneṣyati |	དད་པ་མེད་པ་ལ་ནི་རྣམ་པར་མཚོན་པས་རྣམ་པར་རྟོགས་པར་འགྱུར་ཏེ་ལྟ་བ་ངན་པ་དག་ལ་རིགས་པས་གནོད་པར་བྱས་པའི་ཕྱིར་རོ་༎ བཏང་སྙོམས་པ་ལ་ནི་རྗེས་སུ་མཚོན་པས་རྟོགས་པར་འགྱུར་ཏེ་།
 anurañjayiṣyati bhagavatyā tadguṇākhyānāt |	རྗེས་སུ་དགའ་བར་བྱེད་ཅིང་བཅོམ་ལྡན་འདས་མ་དེའི་ཡོན་ཏན་བསྟན་པས་སོ་༎
 evaṃ pātrīkṛto ya arthamasyā asmai saṃprakāśayiṣyati |	དེ་ལྟར་སྣོད་དུ་བྱས་པའི་ཕྱིར་འདིའི་དོན་དེ་ལ་ཡང་དག་པར་སྟོན་པ་ཡིན་ཏེ་།
 evaṃ ceti prakāśite vārthe 'syacittaṃ śodhayiṣyati | kuddaṣṭīnāṃ bādhanāt |	དེ་ལྟར་ཡང་ཞེས་བྱ་བ་ནི་ཡང་དག་པར་བསྟན་པ་འདིའི་སེམས་སྦྱོང་བར་བྱེད་དེ་ལྟ་བ་ངན་པ་ལས་བཟློག་པའི་ཕྱིར་རོ་༎
 tathāpi saṃśayinaṃ nirvicikitsaṃ kariṣyati yuktyantaraiḥ |	འོན་ཀྱང་ཐེ་ཚོམ་མེད་པར་བྱེད་དེ་། རིགས་པ་གཞན་དག་གིས་སོ་༎
 śikṣasvatisṛbhiḥ śikṣābhiḥ |	སློབས་ཤིག་ཅེས་བྱ་བ་ནི་བསླབ་པ་རྣམ་པ་གསུམ་གྱིས་སོ་༎
 atra hītyādinā ta evāha |	འདི་ལ་ཞེས་བྱ་བ་ལ་སོགས་པས་ནི་དེ་ཉིད་གསུངས་སོ་༎
 śikṣamāṇaḥ cintayā |	བསླབས་ཤིང་ཞེས་བྱ་བ་ནི་སེམས་ཀྱིས་སོ་༎
 caraṇa(na) samarthena (śamathena)	སྤྱད་དེ་ཞེས་བྱ་བ་ནི་ཞི་གནས་ཀྱིས་སོ་༎
 vyāyacchamāno vipaśyamānayā |	འབད་ན་ཞེས་བྱ་བ་ནི་ལྷག་མཐོང་གིས་སོ་༎
 sattvadhātuḥ sattvarāśiḥ |	སེམས་ཅན་གྱི་ཁམས་༄༧༨བ་ཞེས་བྱ་བ་ནི་སེམས་ཅན་གྱི་ཕུང་པོའོ་༎
 ātyantikatvād anuttare |	གཏན་དུ་ཡིན་པའི་ཕྱིར་བླ་ན་མེད་པའོ་༎
 upadhayaḥ skandhāḥ sāsravāḥ sāsravānāsravā vā | teṣāṃ saṃkṣayaḥ samastakṣayaḥ | tannimittam |	ཕུང་པོ་ནི་ཚོགས་ཏེ་ཟག་པ་དང་བཅས་པ་འམ་ཟག་པ་མེད་པ་དེ་དག་ཟད་པ་ནི་ཐམས་ཅད་ཟད་པ་སྟེ་དེའི་ཆེད་དུའོ་༎
 abhivineśyasi sarvāvaraṇakṣayāt |	མངོན་པར་གནས་པ་ནི་སྒྲིབ་པ་ཐམས་ཅད་ཟད་པའི་ཕྱིར་རོ་༎
 bhūtakoṭiprabhāvanatā tanmātraśeṣatā |	ཡང་དག་པའི་མཐར་རབ་ཏུ་འབྱེད་དོ་ཞེས་བྱ་བ་ནི་ཙམ་གྱིས་ལྷག་པར་ཡོད་པས་སོ་༎
 parityāgabuddhyeti sarvākārayā tyāgabuddhayā |	ཡོངས་སུ་གཏོང་པའི་བློ་དང་ལྡན་པ་ཞེས་བྱ་བ་ནི་རྣམ་པ་ཐམས་ཅད་ཀྱིས་གཏོང་བའི་བློ་དང་ལྡན་པའོ་༎ 
 tata iti dvītīyāyāṃ stutāt daśakuśalapratiṣṭhāpakācca |	དེ་བས་ཀྱང་ཞེས་བྱ་བ་ནི་བསྟོད་པ་གཉིས་པའི་བསྟོད་པས་དགེ་བ་བཅུའི་ལས་ཀྱི་ལམ་ལ་ཡང་དག་པར་བཀོད་པ་ཡིན་དང་ལྡན་པའོ་༎ པའི་ཕྱིར་ཏེ་། 
 iti mṛddhadhimātrā stutiḥ ||	དེ་ནི་ཆུང་ངུའི་ཆེན་པོའི་བསྟོད་པའོ་༎
 ita ūrdhva pañcānāṃ stutīnāṃ tiṣṭhantvādiḥ pratiṣṭhāpayedantaḥ pūrvo bhāgaḥ |	དེའི་འོག་ཏུ་བསྟོད་པ་ལྔ་ནི་ཀོཨོ་ཤི་ཀ་རྣམ་གྲངས་འདིས་གླིང་བཞི་པའི་ཞེས་བྱ་བ་ལ་སོགས་པ་ནས་། 
 tata ūrdhva tatkiṃ manyasa ityādi punaparāt prāk paścimo bhāgaḥ |	ཡང་དག་པར་བཙུད་ཅིང་བཀོད་པ་དང་ཞེས་བྱ་བའི་བར་གྱིས་ནི་དང་པོའི་ཆ་དང་དེའི་འོག་ཏུ་ཀོཨོ་ཤི་ཀ་དེ་ཇི་སྙམ་དུ་སེམས་ཞེས་བྱ་བ་ནས་། གཞན་ཡང་ཀོཨོ་ཤི་ཀ་འཛམ་བུའི་གླིང་ཞེས་བྱ་བའི་བར་གྱིས་ནི་གཉིས་པའི་ཆ་བསྟན་ཏོ་༎ མདོ་འདི་དག་ལས་གསུངས་པ་ནི་བསོད་ནམས་ལྷག་པས་ནི་དད་པ་ལ་སོགས་པ་སྐྱེ་བ་ཡིན་ཏེ་། 
 āsu ca sūtrokte puṇyātirekaiḥ śraddhādikaṃ sāmarthyagamyaśca mātrātirekaścaryātirekaḥ |	ཤུགས་ཀྱིས་རྟོགས་པ་ནི་བསོད་ནམས་ཀྱི་ཆ་ལྷག་པས་སྤྱོད་པ་ལྷག་པ་ཡིན་ནོ་༎
 etena paryāyeṇeti prakāreṇa vastutrayādhimokṣe sthitvetyarthaḥ |	རྣམ་གྲངས་འདིས་ཞེས་བྱ་བ་ནི་རྣམ་པ་སྟེ་། དངོས་པོ་གསུམ་ལ་མོས་པ་ཞེས་བྱ་བ་ནི་གནས་པ་ཞེས་བྱ་བའི་དོན་ཏོ་༎
 iti yathākramaṃ madhyamṛddhī madhyamadhyā madhyādhimātrā adhimātramṛdvī adhimātramadhyā ca stutiḥ || punaraparādi punaraparātprāk pañca tiṣṭhantukā navamī |	འདི་ནི་རིམ་པ་བཞིན་འབྲིང་གི་ཆུང་ངུ་དང་། འབྲིང་གི་འབྲིང་དང་། འབྲིང་གི་ཆེན་པོ་དང་། ཆེན་པོའི་ཆུང་ངུ་དང་། ཆེན་པོའི་འབྲིང་གི་བསྟོད་པའོ་༎ གཞན་ཡང་ཀོཨོ་ཤི་ཀ་འཛམ་བུའི་གླིང་ན་ཞེས་བྱ་བ་ལ་སོགས་པ་ནས་གཞན་ཡང་ཀོཨོ་ཤི་ཀ་འཛམ་བུའི་གླིང་ན་ཞེས་བྱ་བའི་བར་ནི་ལྟ་ཞོག་ཅེས་བྱ་བ་ལྔ་ཡོད་པས་བསྟོད་པ་ལྔ་པ་བསྟན་ཏོ་༎
 ekasyā eva navamyāḥ krameṇābhidhānāt |	གཅིག་པོ་དེ་ཉིད་དགུ་པའི་རིམ་པས་འཆད་པའི་ཕྱིར་ཏེ་།
 tathāpyaṣṭamīto mahadantaramiti cet |	དེ་ལྟ་མོད་ཀྱི་བརྒྱད་པ་ལས་ཁྱད་པར་ཆེན་པོ་མེད་པ་ཡིན་ནམ་ཞེ་ན་།
 nāyaṃ doṣaḥ |	འདི་ལ་ནི་ཉེས་པ་མེད་དེ་།
 ekalokadhātukāto gaṃgāvālukopamāt lokadhātuvat |	འཇིག་རྟེན་གྱི་ཁམས་གཅིག་གང་གའའི་ཀླུང་གི་བྱེ་མ་ཉེད་ཀྱི་འཇིག་རྟེན་གྱི་ཁམས་བཞིན་ནོ་༎
 sūtroktapuṇyātirekaiḥ śraddhādikaṃ caryātirekaḥ |	མདོ་ལས་གསུངས་པའི་བསོད་ནམས་ལྷག་པ་ནི་དད་པ་ལ་སོགས་པ་ལྷག་པའོ་༎ དེ་ལས་ནི་སྤྱོད་པ་ལྷག་པ་ཡིན་ནོ་༎
 ūnapāṭhāḥ pūrvāparaiḥ pūraṇiyāḥ |	ཚིག་ཉམས་པས་ཕྱི་ལ་བསྐང་བར་བྱའོ་༎
 caturṣu dhyāneṣviti |	བསམ་གཏན་བཞི་ལ་ཞེས་བྱ་བ་ལ་།
 atra sūtram- 'viviktaṃ kāmairviviktaṃ pāpakaraikuśalairdharmaiḥ savitarkaṃ savicāraṃ vivekajaṃ prītisukhaṃ prathamaṃ dhyānamupasampadya viharati	འདིར་མདོ་ལས་འདོད་པ་དག་ལས་དབེན་པ་། ༄༧༩ཨ་༌་༎ སྡིག་པ་མི་དགེ་བའི་ཆོས་ལས་དབེན་པ་རྟོག་པ་དང་བཅས་དཔྱོད་པ་དང་བཅས་པ་དབེན་པ་ལས་སྐྱེས་པའི་དགའ་བ་དང་བདེ་བ་ཅན་བསམ་གཏན་དང་པོ་ཉེ་བར་བསྒྲུབས་ཏེ་གནས་སོ་༎
 sa vitarkavicāraṇāṃ vyupaśamādadhyātmaṃ saṃprasādāccetasa ekotībhāvādavitarkamavicāraṃ samādhijaṃ prītisukhaṃ dvitīyaṃ dhyānamupasampadya viharati	དེ་རྟོག་པ་དང་དཔྱོད་པ་ཉེ་བར་ཞི་ཞིང་ནང་ཡོངས་སུ་དང་སྟེ་སེམས་ཀྱི་རྒྱུད་གཅིག་ཏུ་གྱུར་པས་རྟོག་པ་མེད་པ་། དཔྱོད་པ་མེད་པའི་ཏིང་ངེ་འཛིན་ལས་གྱུར་པའི་དགའ་བ་དང་། བདེ་བ་ཅན་བསམ་གཏན་གཉིས་པ་ཉེ་བར་བསྒྲུབས་ཏེ་གནས་སོ་༎
 sa prīte virāgādupekṣako viharati smṛtimān saṃprajānan sukhaṃ ca kāyena pratisaṃvedayate | yattadāryā ācakṣate upekṣakaḥ smṛtimān sukhavihārīti niṣprītikaṃ tṛtīyaṃ dhyānamupasampadya viharati |	དེ་དགའ་བའི་འདོད་ཆགས་དང་བྲལ་བས་དྲན་པ་དང་ཤེས་བཞིན་ཅན་ཡིན་ཏེ་བདེ་བ་ལུས་ཀྱིས་མྱོང་ལ་འཕགས་པ་རྣམས་ཀྱིས་གང་དེ་དྲན་པ་དང་ལྡན་པ་བདེ་བ་ལ་གནས་པ་བཏང་སྙོམས་པའོ་ཞེས་བརྗོད་པ་སྟེ་དགའ་བ་མེད་པའི་བསམ་གཏན་གསུམ་པ་ཉེ་བར་བསྒྲུབས་ཏེ་གནས་སོ་༎
 sa sukhasya ca prahāṇāt duḥkhasya ca pūrvameva prahāṇāt saumanasyadaurmanasyayorastaṅgamādaduḥkhāsukhamupekṣāsmṛtipariśuddhaṃ caturthaṃ dhyānamupasampadya viharati” iti ||	དེ་བདེ་བ་ཡང་སྤངས་ཡིད་བདེ་བ་དང་ཡིད་མི་བདེ་བ་ཡང་ནུབ་པས་། བདེ་བ་ཡང་མ་ཡིན་སྡུག་བསྔལ་བ་ཡང་མ་ཡིན་པ་བཏང་སྙོམས་དང་དྲན་པ་ཡོངས་སུ་དག་བ་བསམ་གཏན་བཞི་པ་ཉེ་བར་བསྒྲུབས་ཏེ་གནས་སོ་༎ 
 viviktaṃ kāmairiti |	འདོད་པ་དག་ལས་དབེན་པ་ཞེས་བྱ་བ་ནི་ཉོན་མོངས་པའི་འདོད་པ་དང་མི་ལྡན་སོ་༎ 
 kleśakāmasyāsaṃprayogāt |	པའི་ཕྱིར་དང་། 
 vastukāmānāmanālambanāt |	དངོས་པོའི་འདོད་པ་དག་ལ་དམིགས་པ་མེད་པའི་ཕྱིར་རོ་༎
 viviktaṃ pāpakairakuśalairdhamairiti | kleśakāmahetukaiḥ kāmavāṅmanoduścaritaiḥ |	སྡིག་པ་མི་དགེ་བའི་ཆོས་རྣམས་ལས་དབེན་པ་ཞེས་བྱ་བ་ནི་ཉོན་མོངས་པའི་འདོད་པའི་རྒྱུ་ལས་བྱུང་པའི་ལུས་དང་། ངག་དང་ཡིད་ཀྱིས་ཉེས་པར་སྤྱོད་པའོ་༎
 savitarka savicāramiti | kāmapratipakṣābhyāṃ vitakavicārābhyāṃ saṃprayogāt |	རྣམ་པར་རྟོག་པ་དང་བཅས་དཔྱོད་པ་དང་བཅས་ཞེས་བྱ་བ་ནི་འདོད་པའི་གཉེན་པོ་རྣམ་པར་རྟོག་པ་དང་། དཔྱོད་པ་དག་དང་ལྡན་པའི་ཕྱིར་རོ་༎
 vivekajamiti | kāmavivekājjātam |	དབེན་པ་ལས་སྐྱེས་པའི་ཞེས་བྱ་བ་ནི་འདོད་པ་ལས་དབེན་པ་ལས་སྐྱེས་པའོ་༎
 prītisukhamiti | īpsitārthasiddhitaḥ kāyacittapraśrabdhitaśca prītisukhasahagatam |	དགའ་བ་དང་བདེ་བ་ནི་འདོད་པའི་དོན་གྲུབ་པ་སྟེ་གནས་སོ་ཞེས་བྱ་བ་ལུས་དང་ངག་དང་ཡིད་གསུམ་ཤིན་ཏུ་སྦྱངས་པའི་དགའ་བ་དང་བདེ་བ་དང་ལྡན་བའོ་༎
 prathamaṃ dhyānamupasaṃpadyeti samāpadya |	བསམ་གཏན་དང་པོ་ཉེ་བར་བསྒྲུབས་ཏེ་ཞེས་བྱ་བ་ནི་བསྒྲུབས་ནས་གནས་པ་སྟེ་། ཉེ་བར་བསྒྲུབས་པ་ནི་ཡང་དག་པར་བསྒྲུབས་པའོ་༎
 viharatīti pratyanubhavati |	གནས་སོ་ཞེས་བྱ་བ་ནི་རྗེས་སུ་མྱོང་བའོ་༎
 sa iti | sa eva yogī | vitarkavicāreṣu cittakṣobhakaratvadoṣadarśanāttebhyaścittaṃ vyāvartya samādadhānaḥ |	དེ་ཞེས་བྱ་བ་ནི་རྣལ་འབྱོར་པ་དེ་ཉིད་རྣམ་པར་རྟོག་པ་དང་། རྣམ་པར་དཔྱོད་པས་སེམས་འཁྲུལ་པ་ཉིད་ཀྱི་སྐྱོན་མཐོང་བ་སྟེ་།
 vitarkavicārāṇāṃ vyupaśamāditi samādhibalena |	དེ་ལས་བཟློག་ནས་ཏིང་ངེ་འཛིན་ལ་གནས་༄༧༩བ་པའོ་༏་། རྟོག་པ་དང་དཔྱོད་པ་ཉེ་བར་ཞི་ཞིང་ཞེས་བྱ་བ་ནི་ཏིང་ངེ་འཛིན་གྱི་སྟོབས་ཀྱིས་སེམས་གཅིག་ཏུ་གྱུར་པའི་ཕྱིར་ཏེ་།
 cetasa ekotībhāvāditi vitarkavicārāṇāṃ nirantaramapravṛtteḥ |	དེ་ནི་རྣམ་པར་རྟོག་པ་དང་དཔྱོད་པ་རྒྱུན་མི་འཆད་པར་འཇུག་པ་མེད་པའོ་༎
 avitarkamavicāramiti teṣāṃ sarveṇa sarva prahāṇāt |	རྣམ་པར་རྟོག་པ་མེད་པ་དཔྱོད་པ་མེད་པ་ཞེས་བྱ་བ་ནི་དེ་དག་ཐམས་ཅད་ཀྱི་ཐམས་ཅད་དུ་འཛིན་པ་མེད་པས་སོ་༎
 prītervirāgāditi | audārikāttasyāḥ | upekṣaka iti |	དགའ་བའི་འདོད་ཆགས་ཞེས་བྱ་བ་ནི་རིགས་པ་ཉིད་ཀྱི་ཕྱིར་དེ་བཏང་སྙོམས་ཡིན་ཏེ་།
 vitarkavicāraprītināmupekṣaṇāt |	རྣམ་པར་རྟོག་པ་དང་རྣམ་པར་དཔྱོད་པ་ལ་དགའ་བ་ལ་ཡང་བཏང་སྙོམས་པའི་ཕྱིར་རོ་༎
 smṛtimān saṃprajānanniti | prīteranakavakāśadānāya prajñābahulīkārāt |	དྲན་པ་དང་ཤེས་བཞིན་ཅན་ཞེས་བྱ་བ་ནི་དགའ་བའི་གོ་སྐབས་མི་སྦྱིན་ཞིང་ཤེས་རབ་ལན་མང་དུ་བྱེད་པའི་ཕྱིར་རོ་༎
 sukhamiti | veditasukhaṃ praśrabdhisukhaṃ ca |	བདེ་བ་ནི་མྱོང་བའི་བདེ་བ་དང་། ཤིན་ཏུ་སྦྱངས་པའི་བདེ་བའོ་༎
 kāyeneti | rūpakāyena manaḥkāyena ca | āryā iti |	ལུས་ཀྱིས་ཞེས་བྱ་བ་ནི་གཟུགས་ཀྱི་ལུས་དང་། ཡིད་ཀྱི་ལུས་སོ་༎
 śrāvakā buddhāśca |	འཕགས་པ་ནི་ཉན་ཐོས་དང་རང་སངས་རྒྱས་སོ་༎
 yāvatsukhavihārīti | eṣa evāsau dhyāyīti śeṣaḥ |	བདེ་བ་ལ་གནས་པ་ནི་བསམ་གཏན་པ་འདི་ཉིད་ཡིན་ནོ་ཞེས་བྱ་བ་ནི་ལྷག་མའོ་༎
 tatra sukhasya prahāṇaṃ caturthena dhyānena |	དེ་ལ་བདེ་བ་སྤོང་བར་བྱེད་པ་ནི་བསམ་གཏན་བཞི་པའོ་༎
 duḥkhasya prathamena |	སྡུག་བསྔལ་དང་པོས་སོ་༎
 ata evāha | pūrvameveti |	དེས་ན་འདི་ཉིད་སྔ་ནས་ཞེས་བྱ་བ་སྨྲས་སོ་༎
 saumanasyasya tṛtīyena |	ཡིད་བདེ་བ་ནི་གསུམ་པས་སོ་༎
 daurmanasyasya dvitīyena |	ཡིད་མི་བདེ་བ་ནི་གཉིས་པས་སོ་༎
 pūrvamevetyanuvṛtteḥ |	སྔ་ནས་ཤེས་པ་ནི་འདིར་ཡང་སྦྱར་རོ་༎
 upekṣaivātra vedanā |	བཏང་སྙོམས་ནི་འདིར་ཚོར་བ་སྟེ་།
 tata āha | aduḥkhāsukhamiti |	དེ་བས་ན་བདེ་བ་ཡང་མ་ཡིན་སྡུག་བསྔལ་བ་ཡང་མ་ཡིན་པ་ཞེས་སྨྲས་སོ་༎
 tayorihātyantaṃ viśuddhilābhāt ||	བཏང་སྙོམས་དང་དྲན་པ་ཡོངས་སུ་དག་པ་ཞེས་བྱ་བ་སྟེ་གཉིས་འདིར་གཏན་དུ་རྣམ་པར་དག་པ་ཐོབ་པས་སོ་༎
 tatra prathamasya dhyānasya pañcāṅgāni |	དེ་ལ་བསམ་གཏན་དང་པོ་ལ་ནི་ཡན་ལག་ལྔ་སྟེ་།
 vitarkavicārau pratipakṣāṅgaḥ(ṅgam) |	རྣམ་པར་རྟོག་པ་དང་། རྣམ་པར་དཔྱོད་པ་ནི་གཉེན་པོའི་ཡན་ལག་གོ་༎
 prītisukhe anuśaṃsāṅgaḥ(ṅgam) |	དགའ་བ་དང་བདེ་བ་ནི་ཕན་ཡོན་གྱི་ཡན་ལག་གོ་༎
 citaikāgratā tadubhayasanniśrayāṅgaḥ(ṅgam) ||	སེམས་རྩེ་གཅིག་པ་ནི་དེ་གཉིས་ཀའི་ཡན་ལག་གོ་༎
 dvitīyasya catvāryaṅgāni |	གཉིས་པ་ལ་ནི་ཡན་ལག་བཞི་སྟེ་།
 adhyātmaṃ saṃprasādaḥ pratipakṣāṅgam |	ནང་ཡོངས་སུ་དང་བ་ནི་གཉེན་པོའི་ཡན་ལག་གོ་༎
 śeṣe aṅgepūrvavat ||	ཡན་ལག་ལྷག་མ་ནི་སྔ་མ་བཞིན་ནོ་༎
 tṛtīyasya pañcāṅgāni |	གསུམ་པའི་ཡན་ལག་ནི་ལྔ་སྟེ་།
 upekṣāsmṛtiḥ saṃprajanyaṃ ca pratipakṣāṅgam |	བཏང་སྙོམས་དང་དྲན་པ་དང་། ཤེས་བཞིན་ནི་གཉེན་པོའི་ཡན་ལག་གོ་༎
 (rst_51) sakhamanuśaṃsāṅgam |	བདེ་བ་ནི་ཕན་ཡོན་གྱི་ཡན་ལག་གོ་༎
 niśrayāṅgaḥ(ṅgaṃ) pūrvavat ||	གནས་ཀྱི་ཡན་ལག་ནི་སྔ་མ་བཞིན་ནོ་༎
 caturthasya catvāryaṅgāni |	བཞི་པའི་ཡན་ལག་ནི་བཞི་སྟེ་།
 upekṣāpariśuddhiḥ pratipakṣāṅgaḥ(ṅgam) |	བཏང་སྙོམས་ཡོངས་སུ་དག་པ་དང་། དྲན་པ་ཡོངས་སུ་དག་པ་ནི་གཉེན་པོའི་ཡན་ལག་གོ་༎
 aduḥkhāsukhā vedanā anuśaṃsāṅgaḥ(ṅgam) |	བདེ་བ་ཡང་མ་ཡིན་༄༨༠ཨ་༌་༎ སྡུག་བསྔལ་བ་ཡང་མ་ཡིན་པའི་ཚོར་བ་ནི་ཕན་ཡོན་གྱི་ཡན་ལག་གོ་༎
 niśrayāṅgaḥ(ṅgaṃ) pūrvavat ||	གནས་ཀྱི་ཡན་ལག་ནི་སྔ་མ་བཞིན་ནོ་༎
 eteṣu caturṣu dhyāneṣu pratiṣṭhāpayet |	བསམ་གཏན་བཞི་པོ་འདི་དག་ལ་བཀོད་པའོ་༎
 śeṣaṃ pūrvavat |	ལྷག་མ་ནི་སྔ་མ་བཞིན་ཏེ་།
 ityadhimātrādhimātrā stutiḥ ||	དེ་ནི་ཆེན་པོའི་ཆེན་པོའི་བསྟོད་པའོ་༎
 punaraparādiḥ prabhavanatāntaḥ prathamaḥ stobhaḥ |	གཞན་ཡང་ཀོཨོ་ཤི་ཀ་འཛམ་བུའི་གླིང་ན་ཞེས་བྱ་བ་ནས་རབ་ཏུ་འབྱེད་པ་ལ་འབུལ་བར་འགྱུར་རོ་ཞེས་བྱ་བའི་བར་གྱིས་ནི་བཀུར་བ་དང་པོ་བསྟན་ཏོ་༎
 ūnapūraṇaṃ pūrvavat |	མ་ཚང་བ་བསྐང་བ་ནི་སྔ་མ་བཞིན་དུ་བྱ་སྟེ་།
