skt	tib
 na tvanyayogavyavacchedena svalakṣaṇameva tasya viṣaya iti |	གཞན་དང་ལྡན་པ་རྣམ་པར་གཅོད་པས་རང་གི་མཚན་ཉིད་ཁོ་ན་དེའི་ཡུལ་ཞེས་པ་མ་ཡིན་གྱི་།
 kiṃ tarhi, sāmānyamapyasya viṣayaḥ | pramāṇa phala vyavasthā	འོ་ན་ཅི་ཞེ་ན་། སྤྱི་ཡང་དེའི་ཡུལ་ལོ་༎
 dvividho hi pramāṇasya viṣayaḥ grāhyo 'dhyavaseyaśca |	དེ་ལྟར་ནི་ཚད་མའི་ཡུལ་རྣམ་པ་གཉིས་ཏེ་། གཟུང་བར་བྱ་བ་དང་ཞེན་པར་བྱ་བའོ་༎
 tatra pratyakṣasya pratibhāsamānaṃ svalakṣaṇam eko grāhyaḥ |	དེ་ལ་མངོན་སུམ་གྱི་གཟུང་བྱ་ནི་སྣང་བཞིན་པའི་སྐད་ཅིག་གཅིག་གོ་༎
 adhyavaseyastu pratyakṣapṛṣṭhabhāvino vikalpasya pratibhāsamānaṃ sāmānyameva |	མངོན་སུམ་གྱི་རྗེས་སུ་སྐྱེས་པའི་ཏོག་པས་ཞེན་པར་བྱ་བ་ནི་སྤྱི་ཁོ་ནའོ་༎
 tacca sāmānyaṃ dvividham, ūrdhvatālakṣaṇaṃ tiryaglakṣaṇaṃ ceti |	སྤྱི་དེ་ཡང་རྣམ་པ་གཉིས་ཏེ་གོང་མ་ཉིད་ཀྱི་མཚན་ཉིད་ཅན་དང་། ཐད་ཀ་བའོ་༎
 tatraikasyāmeva ghaṭādivyaktau sajātīyavyāvṛttāyāmanekakṣaṇasamudāyaḥ sāmānyaṃ ūrdhvatālakṣaṇaṃ sādhanapratyakṣasya viṣayaḥ |	དེ་ལ་བུམ་པ་ལ་སོགས་པའི་གསལ་བ་རིགས་མཐུན་པ་དང་རིགས་མི་མཐུན་པ་ལ་སོགས་པ་གཅིག་ཁོ་ན་ལ་སྐད་ཅིག་མ་དུ་མ་ཚོགས་པའི་སྤྱི་ནི་སྒྲུབ་པར་བྱེད་པའི་མངོན་སུམ་གྱི་ཡུལ་ལོ་༎ 
 vijātīyavyāvṛttāstvanekavyaktayaḥ tiryaksāmānyaṃ vyāptigrāhakapratyakṣasya viṣayaḥ |	རིགས་མི་མཐུན་པ་ལ་སོགས་པའི་གསལ་བ་དུ་མ་རྣམས་ནི་ཐད་ཀ་བའི་སྤྱི་ཡུལ་ལོ་༎ སྟེ་། ཁྱབ་པ་འཛིན་པར་བྱེད་པའི་མངོན་སུམ་གྱི་ཡུལ་ལོ་༎
 anumānasya tu sāmānyaṃ grāhyaṃ,	རྗེས་སུ་དཔག་པའི་གཟུང་ར་བྱ་བ་ནི་སྤྱིའོ་༎
 adhyavaseyastu svalakṣaṇameva |	ཞེན་པར་བྱ་བ་ནི་རང་གི་མཚན་ཉིད་ཁོ་ནའོ་༎
 pratyakṣasya svalakṣaṇaviṣayapratipādane paroktāḥ ṣaṭ padārthā na viṣayā ityuktam yathā - avayavidravyaṃ, guṇaḥ,	རང་གི་མཚན་ཉིད་མངོན་སུམ་གྱི་ཡུལ་དུ་བསྒྲུབ་པས་༎ གཞན་གྱིས་བརྗོད་པའི་ཚིག་གི་དོན་དྲུག་རྣམས་ཡུལ་མ་ཡིན་ནོ་ཞེས་བཤད་དེ་།
 karma, sāmānyaṃ, viśeṣaḥ, samavāyaśceti |	འདི་ལྟ་སྟེ་ཡན་ལག་ཅན་གྱི་རྫས་དང་། ཡོན་ཏན་དང་། ལས་དང་། སྤྱི་དང་། བྱེ་བྲག་དང་འདུ་བ་ཞེས་པའོ་༎
 na caiṣāṃ pratyakṣe jñāne pratibhāso 'sti |	འདི་རྣམས་མངོན་སུམ་གྱི་ཤེས་པ་ལ་སྣང་བ་ཡང་ཡོད་པ་མ་ཡིན་ཞིང་།
 na cāpratibhāsamāno viṣayo yujyate,	མི་སྣང་བ་ཡང་ཡུལ་དུ་རིགས་པ་མ་ཡིན་ཏེ་།
 atiprasaṅgāt |	ཧ་༄༣༤༦ཨ་༌་༎ ཅང་ཐལ་བའི་ཕྱིར་རོ་༎
 tathā hi - ghaṭādau paridṛśyamāne pūrvāparādibhāgaṃ vihāya nānyatkiñcidekamavayavidravyamupalabhāmahe |	དེ་ལྟར་ནི་བུམ་པ་ལ་སོགས་པ་ཡོངས་སུ་སྣང་དུ་རུང་བ་ལ་༎ སྔ་མ་དང་ཕྱི་མ་ལ་སོགས་པའི་ཆ་མ་གཏོགས་པར་གཞན་ཆུང་ཟད་ཡན་ལག་ཅན་གྱི་རྫས་གཅིག་ཏུ་ཉེ་བར་དམིགས་པ་མེད་དོ་༎
 yadāha nyāyaparameśvaraḥ -	རིགས་པའི་དབང་ཕྱུག་དམ་པས་གང་གསུངས་པ་༏་ཆ་རྣམས་ཡང་དག་ངེས་གནས་ཉིད་༎
 bhāgā eva hi bhāsante sanniviṣṭāstathā tathā |	དེ་ལྟ་དེ་ལྟར་སྣང་བར་བྱེད་༎
 tadvānnaiva punaḥ kaścidvibhāgaḥ sampratīyate || iti ||	དེ་དང་ལྡན་པ་ཆ་འགའ་ཞིག་། སླར་ཡང་རྟོག་པ་མེད་པ་ཉིད་༎ ཅེས་སོ་༎
 evaṃ guṇakarmādīnāṃ ca duṣaṇaṃ pratyetabyam || pramāṇaphalāvabodhaḥ	དེ་བཞིན་དུ་ཡོན་ཏན་དང་ལས་ལ་སོགས་པ་སུན་དབྱུང་བ་ཡང་རྟོགས་པར་བྱའོ་།
 nanu pramitirūpāṃ kriyāṃ phalabhūtāṃ niṣpādayajjñānaṃ pramāṇamiti prasiddham | tatra kāsau pramitiḥ,	༎ །འོ་ན་འཇལ་བར་བྱ་བའི་ངོ་བོ་འབྲས་བུར་གྱུར་པ་འགྲུབ་པར་བྱེད་པའི་ཤེས་པ་ནི་ཚད་མའི་ཞེས་གྲུབ་ན་།
 yāṃ janajjñānaṃ pramāṇamiti cet?	དེ་ལ་གང་འགྲུབ་པར་བྱེད་པ་ཚད་མའི་ཤེས་པ་ཡིན་པ་། འཇལ་བ་འདི་ཅི་ཡིན་ཞེ་ན་།
 ucyate - iha nīlāderarthāt jñānaṃ dvirūpamutpadyate nīlākāraṃ,	བརྗོད་པར་བྱ་སྟེ་། འདིར་སྔོན་པོ་ལ་སོགས་པའི་དོན་ལས་ཤེས་པ་ཚུལ་གཉིས་པ་སྐྱེ་སྟེ་།
 nīlabodhasvabhāvaṃ ca |	སྔོན་པོའི་རྣམ་པ་དང་སྔོན་པོའི་རྟོགས་པའི་རང་གི་ཚུལ་ལོ་༎
 tatrānīlākāravyāvṛtyā nīlākāraṃ jñānaṃ pramāṇam |	དེ་ལ་སྔོན་པོའི་རྣམ་པ་མ་ཡིན་པ་ལས་ལྡོག་པས་སྔོན་པོའི་རྣམ་པའི་ཤེས་པ་ནི་ཚད་མའོ་༎ སྔོན་པོ་རྟོགས་པ་མ་ཡིན་པ་ལས་ལྡོག་པས་།
 anīlabodhavyāvṛtyā nīlabodharūpaṃ pramitiḥ |	སྔོན་པོ་རྟོགས་པ་རང་གི་ཚུལ་ནི་འཇལ་བ་སྟེ་།
 saiva phalam | yathoktam -	དེ་ཁོ་ན་འབྲས་བུའོ་༎ ཇི་སྐད་དུ་གསུངས་པ་།
 arthasārūpyamasya pramāṇam, arthādhigatiḥ pramāṇaphalam | iti ||	དོན་དང་འདྲ་བ་ནི་འདིའི་ཚད་མ་ཡིན་ལ་༏་དོན་རྟོགས་པ་ནི་ཚད་མའི་འབྲས་བུའོ་ཞེས་སོ་༎
 etacca vikalpapratyayena bhinnaṃ vyavasthāpyate paramārthatastu nāstyeva bhedaḥ |	འདི་ཡང་རྣམ་པར་རྟོག་པས་ཐ་རྟོགས་པས་ཐ་དད་དུ་རྣམ་པར་གཞག་གི་དོན་དམ་པར་ནི་ཐ་དད་པ་མེད་པ་ཁོ་ནའོ་༎
 yathoktam -	ཇི་སྐད་དུ་གསུངས་པ་།
 tadeva pratyakṣaṃ jñānaṃ pramāṇaphalam | iti || pramāṇatatphalayorabhedaḥ sākāraṃ cedaṃ jñānameṣṭavyam |	མངོན་སུམ་གྱི་ཤེས་པ་དེ་ཉིད་ཚད་མའི་འབྲས་བུའོ་ཞེས་སོ་༎
 yadi punaḥ sākāraṃ jñānaṃ neṣyate,	གལ་ཏེ་ཡང་ཤེས་པ་རྣམ་པ་དང་བཅས་པར་མི་འདོད་ན་།
 tadānākāratvena sarvatra viṣaye tulyatvāt vibhāgena viṣayavyavasthā na sidhyati |	དེའི་ཚེ་རྣམ་པར་མེད་པ་ཉིད་ཀྱིས་ཡུལ་ཐམས་ཅད་ལ་མཚུངས་པ་ཉིད་ཀྱི་ཕྱིར་། རྣམ་པར་ཕྱེ་ནས་ཡུལ་རྣམ་པར་འཇོག་པ་མི་འགྲུབ་པོ་༎
 yatpunaḥ kecidāhuḥ - pūrvaṃ jñānaṃ pramāṇaṃ uttaraṃ jñānaṃ pramāṇaphalamiti,	གང་ཡང་འགའ་ཞིག་ཤེས་པ་སྔ་མ་ཚད་མ་དང་། ཤེས་པ་ཕྱི་མ་ཚད་མའི་འབྲས་བུའོ་ཞེས་སྨྲ་བ་སྟེ་།
 tanna yuktam |	མི་རིགས་ཏེ་།
 tathā hi prathamakṣaṇabhāvi tāvajjñānaṃ pramāṇaphalabhūtasya dvitīyajñānasyānutpatteḥ,	དེ་ལྟར་ན་རེ་ཞིག་སྐད་ཅིག་དང་པོར་འབྱུང་བའི་ཤེས་པ་ནི་ཚད་མ་མ་ཡིན་ཏེ་། འབྲས་བུར་གྱུར་པའི་ཤེས་པ་གཉིས་པ་མི་སྐྱེ་བའི་ཕྱིར་རོ་༎
 phalabhūtajñānotpattau ca pūrvasya kṣaṇikatvena vināśāt kathaṃ ghaṭādiviṣayaṃ jñānaṃ pramāṇaṃ bhavati? nāpi samānakālabhāvi jñānaṃ phalamucitam,	འབྲས་བུར་གྱུར་བའི་ཤེས་པ་གཉིས་པ་སྐྱེ་བ་ན་ཡང་སྔ་མ་སྐད་ཅིག་མ་ཉིད་ཀྱིས་ཞིག་པའི་ཕྱིར་། ཇི་ལྟར་བུམ་པ་ལ་སོགས་པའི་ཡུལ་ཤེས་པའི་ཚད་མར་༄༣༤༦བ་འགྱུར་༏་དུས་མཚུངས་པར་བྱུང་བའི་ཤེས་པ་ཡང་འབྲས་བུར་རིགས་པ་མ་ཡིན་ནོ་༎
 upakāryopakārakatvābhāvāt, savyetaragoviṣāṇayoriva | [tasmāt paramārthataḥ pramāṇaphalayornāsti bhedaḥ | kālpanikastu vyāvṛttikṛto bhedaḥ vikalpabuddhau vyavasthāpyate] || iti tarkabhāṣāyāṃ pratyakṣaparicchedaḥ prathamaḥ samāptaḥ ||	ཕན་གདགས་པར་བྱ་བ་དང་། ཕན་འདོགས་པར་བྱེད་པ་ཉིད་མེད་པའི་ཕྱིར་ག-ཡས་པ་དང་ཅིག་ཤོས་ཀྱི་བ་ལང་གི་རབ༹་དག་བཞིན་ནོ་ཞེས་པ་རྟོག་གེའི་སྐད་དུ་མངོན་སུམ་ཡོངས་སུ་བཅད་པའོ་།
 svārthānumānam anumānasya dvaividhyam svārthānumānalakṣaṇam anumānaṃ dvividham - svārthaṃ parārthaṃ ca |	༎ ། རྗེས་སུ་དཔག་པ་རྣམས་ཀྱིས་ཏེ་རང་དོན་དང་གཞན་དོན་ནོ་༎
 svasmai yattat svārthamanumānaṃ jñānātmakam |	རང་གི་ཆེད་དུ་གང་ཡིན་པ་དེ་རང་དོན་ཏོ་༎ རང་དོན་རྗེས་སུ་དཔག་པ་ནི་ཤེས་པའི་བདག་ཉིད་དེ་།
 parvatādau dharmiṇi dhūmādikaṃ dṛṣṭvā yasya pratipattuḥ vahnijñānamutpadyate, sa eva tena jñānena parokṣamarthaṃ pratipadyate nānya iti svārthānumānamucyate |	ལ་ལ་སོགས་པ་དུ་བ་ལ་སོགས་པ་མཐོང་ནས་རྟོགས་པ་པོ་གང་གི་མེའི་ཤེས་པ་སྐྱེ་བ་ནི་དེ་ཁོ་ན་ཤེས་པ་དེས་ལྐོག་ཏུ་གྱུར་པའི་དོན་རྟོགས་པར་བྱེད་ཀྱི་གཞན་མ་ཡིན་ནོ་ཞེས་པས་རང་གི་དོན་ཏེ་དེ་རྗེས་སུ་དཔག་པར་བརྗོད་དོ་༎
 parasmai yattat parārtham |	གཞན་གྱི་ཆེད་དུ་གང་ཡིན་པ་དེ་གཞན་དོན་ནོ་༎
 parārthānumānaṃ vacanātmakam |	གཞན་དོན་རྗེས་སུ་དཔག་པ་ཚིག་གི་བདག་ཉིད་དེ་།
 trirūpaliṅgapratipādakaṃ vacanaṃ paraṃ pratipādayati jñāpayatīti kṛtvā vacanamapyanumānaśabdenocyate, upacārāt,	ཚུལ་གསུམ་པ་རྟོགས་པར་བྱེད་དུ་འཇུག་པའི་ཚིག་ནི་ཕ་རོལ་པོ་རྟོགས་པར་བྱེད་དུ་འཇུག་ཤེས་པར་བྱེད་དུ་འཇུག་ཅེས་བྱས་ནས་ཚིག་ཀྱང་ཉེ་བར་བཏགས་པ་ལ་རྗེས་སུ་དཔག་པའི་སྒྲས་བརྗོད་དོ་༎ 
 yathā āyurghṛtamiti | anumānasya kāryam tatra svārtha trirūpaliṅgādyadanumeye jñānam |	དེ་ལ་རང་དོན་ནི་ཚུལ་གསུམ་པའི་རྟགས་ལས་གང་རྗེས་སུ་དཔག་པར་བྱ་ཞེས་པའོ་དོ་༎ 
 rūpatrayayuktālliṅgādanumeye parokṣaviṣaye yad jñānaṃ rpatipatturutpadyate, tat svārthānumānam |	༎ ཚུལ་གསུམ་དང་ལྡན་པའི་རྟགས་ནི་རྗེས་སུ་དཔག་པར་བྱ་བ་ལྐོག་ཏུ་གྱུར་པའི་ཡུལ་ལ་རྟོགས་པ་པོའི་གང་ཤེས་པ་སྐྱེ་བ་དེ་རང་དོན་རྗེས་སུ་དཔག་པའོ་༎
 tacca dharmaviśeṣa sambandhitayā sādhyāvinābhāvitvaniścaya ityeke |	དེ་ཡང་ཆོས་ཅན་གྱི་ཁྱད་པར་འབྲེལ་པ་ཉིད་ཀྱིས་བསྒྲུབ་པར་བྱ་བ་དང་། མེད་ན་མི་འབྱུང་བ་ཉིད་དུ་ངེས་པའོ་ཞེས་ཁ་ཅིག་གོ་༎
 agnyadhyavasāya ityanye |	མེར་ལྷག་པར་ཞེན་པའོ་ཞེས་གཞན་རྣམས་སོ་༎
 liṅgasya trirūpatvam	ད་ནི་རྟགས་ཀྱི་ཚུལ་གསུམ་པོ་བཤད་པར་བྱ་བ་སྟེ་།
 samprati liṅgasya trirūpatvamucyate - anumeye satvameva niścitam |	རྗེས་སུ་དཔག་པར་བྱ་བ་ལ་ཡོད་པ་ཉིད་ཁོ་ནར་ངེས་པའོ་༎
 anumeye parvatādau dharmiṇi liṅgasyāstitvameva niścitaṃ,	རྗེས་སུ་དཔག་པར་བྱ་བ་ལ་སོགས་པའི་ཆོས་ཅན་ལ་རྟགས་ཡོད་པ་ཉིད་དུ་ངེས་པ་གང་དེ་ནི་ཚུལ་གཅིག་སྟེ་།
 tadekaṃ rūpaṃ pakṣadharmatāsaṃjñakam |	ཕྱོགས་ཀྱི་ཆོས་ཉིད་ཀྱི་མིང་ཅན་ནོ་༎
 atra sattvagrahaṇenāsiddhasya nirāsaḥ,	འདིར་ཡོད་པ་སྨོས་པས་མ་གྲུབ་པ་བསལ་ཏེ་།
 yathā - anityaśśabdaścākṣuṣatvāt,	དཔེར་ན་སྒྲ་མི་རྟག་སྟེ་། མིག་གིས་གཟུང་བར་བྱ་བ་ཉིད་ཀྱི་ཕྱིར་རོ་ཞེས་པ་བཞིན་ནོ་༎
 cākṣuṣatvaṃ cakṣurvijñānagrāhyatvamucyate,	མིག་གིས་གཟུང་བར་བྱ་བ་ནི་མིག་གི་རྣམ་པར་ཤེས་པས་གཟུང་བྱ་ཉིད་དེ་༎
 tacca śabde dharmiṇi nāsti |	དེ་ཆོས་ཅན་སྒྲ་ལ་མེད་དོ་༎
 evakāreṇa pakṣaikadeśāsiddhasya nirāsaḥ,	ཁོ་ནའི་སྒྲས་ཕྱོགས་ཀྱི་ཕྱོགས་གཅིག་ལ་མ་གྲུབ་སྟེ་།
 yathā digambaraprayogaḥ - cetanāstaravaḥ svāpāt |	དཔེར་ན་ཕྱོགས་ཀྱི་གོས་ཅན་པའི་སྦྱོར་བ་། ཤིང་རྣམས་སེམས་པ་ཅན་ཡིན་ཏེ་། ཉལ་བའི་༄༣༤༧ཨ་༌་༎
 patrasaṅkocalakṣaṇo hi svāpaḥ,	ཕྱིར་རོ་༏་། ལོ་མ་ཟུམ་པའི་མཚན་ཉིད་ཅན་ནི་ཉལ་བ་སྟེ་།
 sa ca sarveṣu taruṣvasiddhaḥ |	དེ་ཡང་ཤིང་ཐམས་ཅད་ལ་མ་གྲུབ་པོ་༎
 niścitagrahaṇena sandigdhāsiddhasya nirāsaḥ,	ངེས་པ་སྨོས་པས་ཐེ་ཚོམ་ཟ་བའི་མ་གྲུབ་པ་སྟེ་།
 yathā - agniratra vāṣpāditvena sandihyamānād bhūtasaṃghātāt |	འདི་ན་མེ་ཡོད་དེ་རླངས་པ་ལ་སོགས་པར་ཐེ་ཚོམ་ཟ་བའི་འབྱུང་བ་འདུས་པའི་ཕྱིར་རོ་ཞེས་པ་ལྟ་བུའོ་༎
 satvaśabdātpaścādevakāreṇa asādhāraṇasya nirāsaḥ,	ཡོད་པའི་སྒྲ་ལས་ཕྱིས་ཁོ་ནའི་སྒྲས་ཐུན་མོང་མ་ཡིན་པ་སྟེ་།
 yathā- anityaśśabdaḥ śrāvaṇatvāt ghaṭavat ||	སྒྲ་མི་རྟག་སྟེ་མཉན་པར་བྱ་བ་ཉིད་ཀྱི་ཕྱིར་རོ་ཞེས་པ་ལྟ་བུའོ་༎
 sapakṣanirūpaṇam	ཕྱོགས་དང་མཐུན་པ་ཁོ་ན་ལ་ཡོད་པའོ་༎
 sapakṣa eva sattvaṃ niścitamiti vartate |	ངེས་པའོ་ཞེས་འཇུག་པའོ་༎
 samānaḥ pakṣaḥ sapakṣaḥ |	ཕྱོགས་དང་མཚུངས་པ་ནི་ཕྱོགས་དང་མཐུན་པ་སྟེ་།
 pakṣeṇa saha sadṛśo dṛṣṭāntadharmītyarthaḥ | sapakṣa eva satvaṃ niścitamityanvayasaṃjñakaṃ dvitīyaṃ rūpam |	ཕྱོགས་དང་ལྷན་ཅིག་འདྲ་བའི་དཔེའི་ཆོས་ཅན་ནོ་ཞེས་པའི་དོན་ཏོ་༏་། ཕྱོགས་དང་མཐུན་པ་ཁོ་ན་ལ་ཡོད་པར་ངེས་པ་ཞེས་པ་རྗེས་སུ་འགྲོ་བའི་མིང་ཅན་ཚུལ་གཉིས་པའོ་༎ 
 atra sattvagrahaṇena viruddhasya nirāsaḥ,	འདིར་ཡོད་པ་སྨོས་པས་འགལ་བ་བསལ་ཏེ་།
 yathā - śabdo nityaḥ kṛtakatvāt ghaṭavat |	སྒྲ་རྟག་སྟེ་བྱས་པའི་ཕྱིར་རོ་ཞེས་པ་ལྟ་བུ་སྟེ་།
 kṛtakatva hi nityatvavipakṣeṇānityatvena vyāptamiti viruddhamucyate |	བྱས་པ་ཉིད་ཀྱི་རྟག་པའི་མི་མཐུན་པའི་ཕྱོགས་མི་རྟག་པ་ཉིད་ཀྱིས་ཁྱབ་པ་ཅན་ནོ་ཞེས་པས་འགལ་བར་བརྗོད་དོ་༎
 evakāreṇa sādhāraṇasya nirāsaḥ,	ཁོ་ནའི་ཡི་གེས་ཐུན་མོང་གི་བསལ་ཏེ་།
 yathā - nityaśśabdaḥ prameyatvāt ghaṭavat |	སྒྲ་རྟག་སྟེ་གཞལ་བྱ་ཉིད་ཀྱི་ཕྱིར་རོ་ཞེས་པ་ལྟ་བུའོ་༎
 prameyatvaṃ hi vikalpaviṣayīkṛtatvam,	གཞལ་བྱ་ཉིད་རྣམ་པར་རྟོག་པས་ཡུལ་དུ་བྱས་པ་ཉིད་ནི་།
 tacca sapakṣe ākāśādau vipakṣe ca ghaṭādau sarvatrāstīti sādhāraṇamucyate |	མཐུན་པའི་ཕྱོགས་ནམ་མཁའ་དང་མི་མཐུན་པའི་ཕྱོགས་བུམ་པ་ལ་ཡང་ཡོད་དོ་ཞེས་པ་ཐུན་མོང་བར་བརྗོད་དོ་༎ 
 sattvaśabdāt pūrvasminnevakāreṇa sarvasapakṣāvyāpino 'pi prayatnānantarīyakasya hetutvaṃ kathitam |	ཡོད་པའི་སྒྲ་ལས་སྔོན་དུ་ཁོ་ནའི་ཡི་གེས་ནི་ཕྱོགས་དང་མཐུན་པ་ཐམས་ཅད་ལ་ཁྱབ་པར་བྱེད་པ་མ་ཡིན་ཡང་རྩོལ་བ་ལས་བྱུང་བ་གཏན་ཚིགས་ཉིད་དུ་བཤད་དེ་བར་བརྗོད་དོ་༎ 
 yathā - anityaśśabdaḥ prayatnānantarīyakatvādghaṭavadvidyudvat |	། སྒྲ་མི་རྟག་སྟེ་བརྩལ་མ་ཐག་ཏུ་བྱུང་བ་ཉིད་ཀྱི་བུམ་པ་བཞིན་དང་གློག་བཞིན་ཞེས་པ་ལྟ་བུའོ་༎
 niścitagrahaṇena sandigdhānvayasya nirāsaḥ, yathā - asarvajño 'yaṃ kaścit vaktṛtvādiṣṭapuru ṣavat |	ངེས་པར་སྨོས་པ་རྗེས་སུ་འགྲོ་བ་ལ་ཐེ་ཚོམ་ཟ་བ་བསལ་ཏེ་༏་འདི་ཐམས་ཅད་མཁྱེན་པ་མ་ཡིན་ཏེ་སྨྲ་བ་པོ་ཉིད་ཀྱི་ཕྱིར་འདོད་པའི་སྐྱེས་བུ་བཞིན་ཞེས་པ་ལྟ་བུ་སྟེ་།
 iṣṭapuruṣe sapakṣe ca vaktṛtvamasarvajñatvena vyāptamavyāptaṃ vā na jñāyate ||	ཕྱོགས་དང་མཐུན་པ་འདོད་པའི་སྐྱེས་བུ་ལ་། སྨྲ་བ་པོ་ཉིད་ཐམས་ཅད་མཁྱེན་པ་མ་ཡིན་པ་ཉིད་ཀྱིས་ཁྱབ་པའམ་། མ་ཁྱབ་པ་མི་ཤེས་པས་སོ་༎
 vipakṣanirūpaṇam asapakṣe cāsattvameva niścitam |	མི་མཐུན་ཕྱོགས་ལ་མེད་པ་ཁོ་ནར་ངེས་པའོ་༎
 na sapakṣo 'sapakṣaḥ | tatrāsattvameva niścitaṃ vyatirekasaṃjñakaṃ tṛtīyaṃ rūpam | atrāpyasattvagrahaṇena viruddhasya nirāsaḥ | yathā nityaśśabdaḥ kṛtakatvādghaṭavat | viruddho hi vipakṣe 'sti |	མཐུན་པའི་ཕྱོགས་མ་ཡིན་པ་ནི་མི་མཐུན་ཕྱོགས་ཏེ་དེ་ལ་མེད་པ་ཉིད་ཁོ་ནར་ངེས་པ་གང་དེ་ནི་ལྡོག་པའི་མིང་ཅན་ཚུལ་གསུམ་པའོ་༎ འདིར་ཡང་མེད་པ་གཟུང་བས་འགལ་བ་བསལ་ལོ་༎
 evakāreṇa sādhāraṇasya vipakṣaikadeśavṛtternirāsaḥ | prayatnānantarīyakatve sādhye anityatvaṃ vipakṣaikadeśe vidhudādāvasti | ākāśādau nāsti | tato niyamenāsya nirāsaḥ | asattvavacanātpūrvasminnavadhāraṇe ayamarthaḥ syāt | vipakṣa eva yo nāsti sa hetuḥ | tathā ca prayatnānantarīyakatvaṃ sapakṣe 'pi nāsti,	ཁོ་ནའི་ཡི་གེས་ཐུན་མོང་བའོ་༎
 tato na hetuḥ syāt, tataḥ pūrva na kṛtamiti | niścitagrahaṇena sandigdhavipakṣavyāvṛttikasya nirāsaḥ |	ངེས་པ་སྨོས་པས་མི་མཐུན་ཕྱོགས་ལ་ལྡོག་པ་ཐེ་ཚོམ་ཟ་བ་སྟེ་།
 yathāvītarāgo 'yaṃ puruṣo vaktṛtvāt,	༄༣༤༧བ་དཔེར་ན་སྐྱེས་བུ་འདི་འདོད་ཆགས་བྲལ་བ་མ་ཡིན་ཏེ་།
 rathyāpuruṣavat |	སྨྲ་བའི་ཕྱིར་ཤིང་རྟ་ཞོན་པའི་སྐྱེས་བུ་བཞིན་ཞེས་པ་ལྟ་བུ་སྟེ་།
 yatrāvītarāgatvaṃ nāsti tatra vaktṛtvamapi nāsti,	གང་དུ་འདོད་ཆགས་དང་བྲལ་བ་མ་ཡིན་པ་ཉིད་མེད་པ་དེར་སྨྲ་བ་པོ་ཉིད་ཀྱང་སྟེ་། རྡོ་བའི་དུམ་བུ་བཞིན་།
 yathopalakhaṇḍe |	རྡོའི་དུམ་བུ་ལས་གཉི་ག་ལོག་ཏུ་ཟིན་མོད་། དེ་ལྟ་ན་ཡང་ཅི་།
 yadi nāma pāṣaṇakhaṇḍādubhayaṃ vyāvṛttaṃ tathāpi na jñāyate kimavītarāgatvanivṛttyā pāṣaṇakhaṇḍādbaktṛtvaṃ nivṛttaṃ, ahosvit svata eveti | tataḥ sandigdhavyatireko 'yamanaikāntikaḥ |	རྡོའི་དུམ་བུ་ལས་ཆགས་བྲལ་མ་ཡིན་པ་ཉིད་ལོག་པ་ན་སྨྲ་བ་པོ་ཉིད་ལོག་གམ་འོན་ཏེ་རང་ཉིད་ཁོ་ན་ལས་ཞེས་མི་ཤེས་སོ་༎ དེའི་ཕྱིར་འདི་ལྡོག་ལྡོག་པ་ལ་ཐེ་ཚོམ་ཟ་བའི་མ་ངེས་པའོ་༎
 asattvaśabdātpaścādevakāreṇa vipakṣaikadeśavṛtternirāsaḥ |	མེད་པ་སྨོས་པ་ལས་ཕྱིས་ཁོ་ནའི་ཡི་གེའི་མི་མཐུན་ཕྱོགས་ཀྱི་ཕྱོགས་གཅིག་ལ་འཇུག་པའི་ཐུན་མོང་བ་སྟེ་། 
 yathā - prayatnānantarīyakaśśabdo 'nityatvāt |	དཔེར་ན་སྒྲ་ནི་བརྩལ་མ་ཐག་ཏུ་བྱུང་བ་ཡིན་ཏེ་མི་རྟག་པ་ཉིད་ཀྱི་ཕྱིར་ཞེས་པ་ལྟ་བུ་སྟེ་།
 anityatvaṃ vipakṣādākāśānnivṛttaṃ, na vidyutaḥ | tato vipakṣaikadeśavṛttitvamasya || trirūpaprayogasya prayojanam	མི་རྟག་པ་ཉིད་ནི་མི་མཐུན་ཕྱོགས་ནམ་མཁའ་ལས་ལྡོག་ཅིང་གློག་ལས་མ་ཡིན་པ་དེའི་ཕྱིར་འདི་མི་མཐུན་ཕྱོགས་ཀྱི་ཕྱོགས་གཅིག་ལ་འཇུག་པ་ཉིད་དོ་༎ 
 nanu sapakṣa eva sattyamityukte sāmārthyādevāsapakṣe cāsattvamiti gamyate |	འོ་ན་ཕྱོགས་དང་མཐུན་པ་ཁོ་ན་ལ་ཡོད་པ་ཞེས་བརྗོད་པ་ན་། ཤུགས་ཁོ་ན་ལས་ཕྱོགས་དང་མཐུན་པ་མ་ཡིན་པ་ལ་མེད་པ་ཉིད་རྟོགས་ཏེ་།
 tatkimarthamubhayorupādanamiti cet?	དེའི་ཕྱིར་ཅིའི་དོན་དུ་གཉི་ག་དག་ཉེ་བར་བཟུང་ཞེ་ན་།
 vipakṣaniyamārthamiti pūrvavṛddhāḥ |	སྔོན་གྱི་རྒན་པོ་རྣམས་ནི་མི་མཐུན་ཕྱོགས་ངེས་པའི་དོན་དུའོ་ཞེའོ་༎
