skt	tib
 yathoktaṃ bhagavatā |	བཅོམ་ལྡན་འདས་ཀྱིས་ཇི་སྐད་དུ་གསུངས་པ་བཞིན་ཏེ་།
 śivo 'yaṃ śāriputra dharmakāyo 'dvayadharmāvikalpadharmā |	ཤའ་རིའི་བུ་འགོག་པ་ཞེས་བྱ་བ་འདི་ཆོས་ཀྱི་སྐུ་སྟེ་། གཉིས་སུ་མེད་པའི་ཆོས་ཅན་རྣམ་པར་མི་རྟོག་པའི་ཆོས་སོ་ཞེའོ་༎
 tatra dvayamucyate karma kleśāṃśca |	དེ་ལ་གཉིས་ནི་ལས་དང་ཉོན་མོངས་པ་ལ་བརྗོད་པ་རྣམ་པར་རྟོག་པ་ལས་དང་ཉོན་མོངས་པ་ཀུན་འབྱུང་རབ་ཏུ་སྦྱོར་བ་། 
 vikalpa ucyate karmakleśasamudayaheturayoniśomanasikāraḥ | tatprakṛtinirodhaprativedhād dvayavikalpāsamudācārayogena yo duḥkhasyātyantamanutpāda idamucyate duḥkhanirodhasatyam |	དེ་རང་བཞིན་གྱིས་འགག་པར་སོ་སོར་རིག་པའི་ཕྱིར་རྣམ་པར་རྟོག་པ་དང་གཉིས་ཀུན་ཏུ་སྤྱོད་པ་མེད་པའི་ཚུལ་གྱིས་སྡུག་བསྔལ་གཏན་འབྱུང་བ་མེད་པ་གང་ཡིན་པ་འདི་ནི་སྡུག་བསྔལ་འགོག་པའི་བདེན་པ་ཞེས་བྱའི་། 
 na khalu kasyaciddharmasya vināśādduḥkhanirodhasatyaṃ paridīpitam |	ཆོས་འགའ་ཞིག་ཞིག་པའི་ཕྱིར་ནི་སྡུག་བསྔལ་འགོག་པའི་བདེན་པར་མ་བསྟན་ཏོ་པ་ཞེས་བྱའི་། 
 yathoktam |	༎ ཇི་སྐད་དུ་༎
 anutpādānirodhe mañjuśrīścittamanovijñānāni na pravartante |	འཇམ་དཔལ་སྐྱེ་བ་མེད་ཅིང་འགག་པ་མེད་པ་ནི་༏་སེམས་དང་ཡིད་དང་རྣམ་པར་ཤེས་པ་མི་འཇུག་གོ་༎
 yatra cittamanovijñānāni na pravartante tatra na kaścitparikalpo yena parikalpenāyoniśomanasikuryāt |	གང་ལ་སེམས་དང་ཡིད་དང་རྣམ་པར་ཤེས་པ་མི་འཇུག་པ་དེ་ལ་ནི་ཀུན་དུ་རྟོག་པ་གང་གིས་ཚུལ་བཞིན་མ་ཡིན་པ་ཡིད་ལ་བྱེད་པར་འགྱུར་བ་ཀུན་དུ་རྟོག་བ་འགའ་ཡང་མེད་དོ་༎ 
 sa yoniśomanasikārapra yukto 'vidyāṃ na samutvāpayati |	ཚུལ་བཞིན་ཡིད་ལ་བྱེད་པ་ལ་རབ་ཏུ་སྦྱོར་བ་དེ་ནི་མ་རིག་པ་ཀུན་ནས་སློང་བར་མི་བྱེད་དོ་༎
 yaccāvidyāsamutthānaṃ tad dvādaśānāṃ bhavāṅgānāmasamutthānam |	མ་རིག་པ་ཀུན་ལས་ལྡང་བ་མེད་པ་གང་ཡིན་པ་དེ་ནི་སྲིད་པའི་ཡན་ལག་བཅུ་གཉིས་ཀུན་ནས་ལྡང་བར་མི་བྱེད་དོ་༎
 sājātiriti vistaraḥ |	དེ་ནི་མེ་སྐྱེ་ཞེས་བྱ་བ་ལ་སོགས་པ་རྒྱས་པར་གསུངས་པ་ཡིན་ནོ་༎
 yathoktam |	ཇི་སྐད་དུ་།
 na khalu bhagavan dharmavināśo duḥkhanirodhaḥ |	བཅོམ་ལྡན་འདས་ཆོས་འཇིག་པ་ནི་སྡུག་བསྔལ་འགོག་པ་མ་ལགས་སོ་༎ བཅོམ་ལྡན་འདས་སྡུག་བསྔལ་འགོག་པ་ཞེས་བགྱི་བ་ནི་། ཐོག་མ་མེད་པའི་དུས་ཅན་༎ མ་བྱས་པ་༎ མ་སྐྱེས་པ་༎
 duḥkhanirodhanāmnā bhagavannanādikāliko 'kṛto 'jāto 'nutpanno 'kṣayaḥ kṣayāpagataḥ	མ་བྱུང་བ་། ཟད་བ་མེད་པ་། ཟད་པ་དང་བྲལ་བ་། རྟག་པ་། བརྟན་པ་། ཞི་བ་།
 nityo dhruvaḥ śivaḥ śāśvataḥ prakṛtipariśuddhaḥ sarvakleśakośavinirmukto gaṅgāvālikāvyativṛttairavinirbhāgairacintyairbuddhadharmaiḥ	མི་འཇིག་པ་། རང་བཞིན་གྱེས་ཡོངས་སུ་དག་། ཉོན་མོངས་པའི་སྦུབས་ཐམས་ཅད་ལས་གྲོལ་བ་། རྣམ་པར་དབྱེར་མེད་པ་༎
 samanvāgatastathāgatadharmakāyo deśitaḥ |	བསམ་གྱིས་མི་ཁྱབ་པའི་སངས་རྒྱས་ཀྱི་ཆོས་གང་གའའི་ཀླུང་གི་བྱེ་མ་ལས་འདས་པ་དང་ལྡན་པ་དེ་བཞིན་གཤེགས་པའི་ཆོས་ཀྱི་སྐུར་བསྟན་པ་སྟེ་། 
 ayameva ca bhagavaṃstathāgatadharmakāyo 'vinirmuktakleśakośastathāgatagarbhaḥ sūcyate |	བཅོམ་༄༨༡ཨ་༌་༎ ལྡན་འདས་དེ་བཞིན་གཤེགས་པའི་ཆོས་ཀྱི་སྐུ་འདི་ཉིད་ཉོན་མོངས་པའི་སྦུབས་ལས་མ་གྲོལ་བ་ནི་དེ་བཞིན་གཤེགས་པའི་སྙིང་པོ་ཞེས་བགྱིའོ་ཞེས་གསུངས་པ་བཞིན་ཏེ་། 
 iti sarvavistareṇa yathāsūtrameva duḥkhanirodhasatyavyavasthānamanugantavyam |	ཐམས་ཅད་རྒྱས་པར་ནི་མདོ་ཇི་ལྟ་བ་བཞིན་སྡུག་བསྔལ་འགོག་པའི་བདེན་པ་རྣམ་པར་གཞག་པ་རྟོགས་པར་བྱའོ་༎
 asya khalu duḥkhanirodhasaṃjñitasya tathāgatadharmakāyasya prāptiheturavikalpajñānadarśanabhāvanāmārgastrividhena sādharmyeṇa dinakarasadṛśaḥ veditavyaḥ |	སྡུག་བསྔལ་འགོག་པའི་མིང་ཅན་དེ་བཞིན་གཤེགས་པའི་ཆོས་ཀྱི་སྐུ་འདི་ཐོབ་པའི་རྒྱུ་རྣམ་པར་མི་རྟོག་པའི་ཡེ་ཤེས་མཐོང་བ་དང་། སྒོམ་པའི་ལམ་ནི་ཆོས་མཐུན་པ་རྣམ་པ་གསུམ་ཉིད་ཀྱིས་ཉི་མ་དང་འདྲ་བར་རིག་པར་བྱ་སྟེ་། 
 maṇḍalaviśuddhisādharmyeṇa sarvopakleśamalavigatatvāt |	དཀྱིལ་འཁོར་རྣམ་པར་དག་པར་ཆོས་མཐུན་པས་ཉེ་བའི་ཉོན་མོངས་པའི་དྲི་མ་ཐམས་ཅད་དང་བྲལ་བའི་ཕྱིར་རོ་༎
 rūpābhidhyaktikaraṇasādharmyeṇa sarvākārajñeyāvabhāsakatvāt |	གཟུགས་གསལ་བར་བྱེད་པར་ཆོས་མཐུན་པས་ནི་ཤེས་བྱ་བ་ཐམས་ཅད་ཀྱི་རྣམ་པ་ཐམས་ཅད་སྣང་བར་བྱེད་པའི་ཕྱིར་རོ་༎
 tamaḥpratipakṣasādharmyeṇa ca sarvākārasatyadarśanavibandhapratipakṣabhūtatvāt |	མུན་པའི་གཉེན་པོར་ཆོས་མཐུན་པས་ནི་དེ་ཁོ་ན་མཐོང་བའི་གེགས་ཀྱི་རྣམ་པ་ཐམས་ཅད་གཉེན་པོར་གྱུར་པའི་ཕྱིར་རོ་༎
 (rgv 13) vibandha punarabhutavastunimittārambaṇamanasikārapūrvikā rāgadveṣamohotpattiranuśayaparyutthānayogāt |	གེགས་ཀྱང་ཡང་དག་པ་མ་ཡིན་པའི་དངོས་པོ་རྒྱུ་མཚན་གྱི་ཡུལ་ཡིད་ལ་བྱེད་པ་སྔོན་དུ་འགྲོ་བ་ཅན་བག་ལ་ཉལ་བ་དང་ཀུན་ནས་ལྡང་བ་དང་ལྡན་པས་། འདོད་ཆགས་དང་། ཞེ་སྡང་དང་། གཏི་མུག་སྐྱེའོ་༎
 anuśayato hi bālānāma bhūtamatatsvabhāvaṃ vastu śubhākāreṇa vā nimittaṃ bhavati rāgotpattitaḥ |	བག་ལ་ཉལ་ལས་ནི་ཡང་དག་པ་མ་ཡིན་པ་དེའི་རང་བཞིན་མ་ཡིན་པའི་དངོས་པོ་བྱིས་བ་རྣམས་ལ་འདོད་ཆགས་བསྐྱེད་པས་ན་སྡུག་པའི་རྣམ་པར་རམ་། 
 pratighākāreṇa vā dveṣotpattitaḥ |	ཞེ་སྡང་བསྐྱེད་པས་ཁོང་ཁྲོ་བའི་རྣམ་པར་རམ་།
 avidyākāreṇa vā mohotpattitaḥ |	གཏི་མུག་བསྐྱེད་པས་མ་རིག་པའི་རྣམ་པས་རྒྱུ་མཚན་དུ་འགྱུར་རོ་༎
 tacca rāgadveṣamohanimittamayathābhutamārambaṇaṃ kurvatāmayoniśomanasikāraścittaṃ paryādadāti |	འདོད་ཆགས་དང་། ཞེ་སྡང་དང་། གཏི་མུག་གི་རྒྱུ་མཚན་ཡང་དག་པ་མ་ཡིན་པ་དེ་ཡང་དམིགས་པར་བྱེད་པས་ན་ཚུལ་བཞིན་མ་ཡིན་པ་ཡིད་ལ་བྱེད་པས་སེམས་ཡོངས་སུ་ལེན་ཏོ་༎ སེམས་ཚུལ་བཞིན་མ་ཡིན་པ་ཡིད་ལ་བྱེད་བར་གནས་པ་དེ་དག་ལ་།
 teṣāmayoniśomanasikāraparyavasthitacetasāṃ rāgadveṣamohānāmanyatakleśasamudācāro bhavati |	འདོད་ཆགས་དང་། ཞེ་སྡང་དང་། གཏི་མུག་རྣམས་ལས་གང་ཡང་རུང་བའི་ཉོན་མོངས་པ་ཀུན་དུ་སྤྱོད་པར་འགྱུར་རོ་༎
 te tatonidānaṃ kāyena vācā manasā rāgajamapi karmābhisaṃskurvanti |	དེ་དག་གཞི་དེ་ལས་ལུས་དང་ངག་དང་ཡིད་ཀྱི་འདོད་ཆགས་ལས་སྐྱེས་པའི་ལས་ཀྱང་མངོན་པར་འདུ་བྱེད་། 
 dveṣajamapi mohajamapi karmābhisaṃskurvanti |	ཞེས་སྡང་ལས་༄༨༡བ་སྐྱེས་པ་དང་༏་གཏི་མུག་ལས་སྐྱེས་པའི་ལས་ཀྱང་མངོན་པར་འདུ་བྱེད་དོ་༎
 karmataśca punarjanmānubandha eva bhavati |	ལས་ལས་ཀྱང་སྐྱེ་བ་འབྲེལ་བ་ཁོ་ནར་འགྱུར་རོ་༎ དེ་ལྟར་ན་བྱིས་པ་བག་ལ་ཉལ་དང་ལྡན་པ་མཚན་མར་འཛིན་པ་ཅན་།
 evameṣāṃ bālānāmanuśayavatāṃ | nimittagrāhiṇāmārambaṇacaritānāmayoniśomanasikārasamudācārāt kleśasamudayaḥ |	དམིགས་པ་ལ་སྤྱོད་པ་དེ་དག་ལ་ཚུལ་བཞིན་མ་ཡིན་པ་ཡིད་ལ་བྱེད་བ་ཀུན་འབྱུང་བ་ལས་ཉོན་མོངས་པ་ཀུན་འབྱུང་ངོ་༎
 kleśamudāyāt karmasamudayaḥ |	ཉོན་མོངས་པ་ཀུན་འབྱུང་བ་ལས་ནི་ལས་ཀུན་འབྱུང་ངོ་༎
 karmasamudayājjanmasamudayo bhavati |	ལས་ཀུན་འབྱུང་བ་ལས་ནི་སྐྱེ་བ་ཀུན་འབྱུང་བར་འགྱུར་རོ་༎
 sa punareṣa sarvākārakleśakarmajanmasaṃkleśo bālānāmekasya dhātoryathābhūtamajñānādadarśanācca pravartate |	བྱིས་པ་རྣམས་ཀྱིས་ཉོན་མོངས་པ་དང་ལས་དང་སྐྱེ་བའི་ཀུན་ནས་ཉོན་མོངས་པའི་རྣམ་པ་འདི་ཐམས་ཅད་ཀྱང་ཁམས་གཅིག་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་མ་ཤེས་པས་རབ་ཏུ་འཇུག་གོ་༎
 sa ca tathā draṣṭavyo yathā parigaveṣayanna tasya kiṃcinnimittamārambaṇaṃ vā paśyati |	དེ་ཡང་ཇི་ལྟ་བུར་ཡོངས་སུ་བཙལ་བ་ན་དེའི་རྒྱུ་མཚན་མ་དམིགས་པ་འགའ་ཡང་མི་མཐོང་བ་དེ་ལྟར་བལྟ་བར་བྱའོ་༎
 sa yadā na nimittaṃ nārambaṇaṃ vā paśyati tadā bhūtaṃ paśyati | evamete dharmāstathāgatenābhisaṃbuddhāḥ samatayā samā iti |	གང་གི་ཚེ་རྒྱུ་མཚན་ནམ་དམིགས་པ་མི་མཐོང་བ་དེའི་ཚེ་ཡང་དག་པ་མཐོང་བ་ཡིན་ཏེ་། དེ་ལྟར་ན་ཆོས་དེ་དག་དེ་བཞིན་གཤེགས་པ་མཉམ་པ་ཉིད་ཀྱིས་མཉམ་པར་མངོན་པར་རྫོགས་པར་སངས་རྒྱས་སོ་༎
 ya evamasataśca nimittārambaṇasyādarśanāt sataśca yathābhūtasya paramārthasatyasya darśanāt tadubhayoranutkṣepāprakṣepasamatājñānena sarvadharmasamatābhisaṃbodhaḥ so 'sya sarvākārasya tattvadarśanavibandhasya pratipakṣo veditavyo yasyodayāditarasyātyantamasaṃgatirasamavadhānaṃ pravartate |	གང་ཞིག་དེ་ལྟར་མེད་པའི་རྒྱུ་མཚན་གྱི་དམིགས་པ་མ་མཐོང་བའི་ཕྱིར་དང་། ཡོད་པ་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་གྱུར་པ་དོན་དམ་པའི་བདེན་པ་མཐོང་བའི་ཕྱིར་གཉིས་ཀ་བསལ་བ་མེད་པ་དང་། བཞག་པ་མེད་པ་མཉམ་པ་ཉིད་ཀྱི་ཡེ་ཤེས་ཀྱི་ཆོས་ཐམས་ཅད་མཉམ་པ་ཉིད་དུ་མངོན་པར་བྱང་ཆུབ་པ་དེ་ནི་གང་ཞིག་སྐྱེས་པས་ཅིག་ཤོས་གཏན་བྲལ་བ་དང་མེད་པར་རྟོགས་པར་འགྱུར་བ་ཁོ་ན་མཐོང་བའི་གེགས་ཀྱི་རྣམ་པ་འདི་མཐའ་དག་གི་གཉེན་པོར་རིག་པར་བྱའོ་༎
 sa khalveṣa dharmakāyaprāptiheturavikalpajñānadarśanabhāvanāmārgo vistareṇa yathāsūtraṃ prajñāpāramitānusāreṇānugantavyaḥ |	ཆོས་ཀྱི་སྐུ་འཐོབ་པའི་རྒྱུ་རྣམ་པར་རྟོག་པ་མེད་པའི་ཡེ་ཤེས་མཐོང་བ་དང་སྒོམ་པའི་ལམ་དེ་ཡང་རྒྱས་པར་ནི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་རྗེས་སུ་འབྲངས་ཏེ་མདོ་ཇི་ལྟ་བ་བཞིན་རྟོགས་པར་བྱའོ་༎
 ato mahāyānadharmaratnādavaivartikabodhisattvagaṇaratnaprabhāvaneti tadanantaraṃ tadadhikṛtya ślokaḥ |	ཐེག་པ་ཆེན་པོའི་ཆོས་དཀོན་མཆོག་དེ་ལས་ཕྱིར་མི་ལྡོག་པའི་བྱང་ཆུབ་སེམས་དཔའི་ཚོགས་རིན་པོ་ཆེ་འབྱུང་བས་དེའི་རྗེས་ཐོགས་སུ་དེའི་དབང་དུ་བྱས་ནས་ཚིགས་སུ་བཅད་པ་། སེམས་དེ་རང་བཞིན་འོད་གསལ་བས་ན་ཉོན་མོངས་ངོ་བོ་མེད་གཟིགས་པས་༎
 (rgv 14) ye samyak pratividhya sarvajagato nairātmyakoṭiṃ śivāṃ taccittaprakṛtiprabhāsvaratayā kleśāsvabhāvekṣaṇāt |	གང་དག་འགྲོ་ཀུན་བདག་མེད་༄༨༢ཨ་༌་༎ མཐའ་ཞི་ཡང་དག་རྟོགས་ནས་ཐམས་ཅད་ལ་༎
 sarvatrānugatāmanāvṛtadhiyaḥ paśyanti saṃbuddhatāṃ	རྫོགས་པའི་སངས་རྒྱས་རྗེས་ཞུགས་གཟིགས་བ་སྒྲིབ་པ་མེད་པའི་བློ་མངའ་བ་༎
 tebhyaḥ sattvaviśuddhyanantaviṣayajñānekṣaṇebhyo namaḥ || 13 ||	སེམས་ཅན་རྣམ་དག་མཐའ་ཡས་ཡུལ་ཅན་ཡེ་ཤེས་གཟིགས་མངའ་དེ་ལ་འདུད་༎
 anena kiṃ darśitam |	འདིས་ཅི་བསྟན་ཞེ་ན་། ཇི་བཞིན་ཇི་སྙེད་ནང་གི་ནི་༎
 yathāvadyāvadadhyātmajñānadarśanaśuddhitaḥ |	ཡེ་ཤེས་གཞིགས་པ་དག་པའི་ཕྱིར་༎ བློ་ལྡན་ཕྱིར་མི་ལྡོག་པའི་ཚོགས་༎
 dhīmatāmavivartyānāmanuttaraguṇairgaṇaḥ || 14 ||	བླ་མེད་ཡོན་ཏན་དང་ལྡན་ཉིད་༎
 anena samāsato 'vaivartikabodhisattvagaṇaratnasya dvābhyāmākārābhyāṃ yathāvadbhāvikatayā yāvadbhāvikatayā ca lokottarajñānadarśanaviśuddhito 'nuttaraguṇānvitatvamudbhāvitam |	འདིས་ནི་མདོར་བསྡུས་ན་ཇི་ལྟ་བ་བཞིན་ཡོད་པ་དང་ཇི་སྙེད་ཡོད་པ་སྟེ་། རྒྱུ་གཉིས་ཀྱིས་འཇིག་རྟེན་ལས་འདས་པའི་ཡེ་ཤེས་ཀྱི་གཟིགས་པ་རྣམ་པར་དག་པའི་ཕྱིར་ཕྱིར་མི་ལྡོག་པའི་བྱང་ཆུབ་སེམས་དཔའི་ཚོགས་དཀོན་མཆོག་བླ་ན་མེད་པའི་ཡོན་ཏན་དང་ལྡན་པ་ཉིད་བསྟན་ཏོ་༎ འགྲོ་བ་ཞི་བའི་ཆོས་ཉིད་དུ་༎
 yathāvattajjagacchantadharmatāvagamāt sa ca |	རྟོགས་ཕྱིར་ཇི་ལྟ་ཉིད་དེ་ཡང་༎
 prakṛteḥ pariśuddhatvāt kleśasyādikṣayekṣaṇāt || 15 ||	རང་བཞིན་གྱིས་ནི་ཡོངས་དག་ཕྱིར་༎ ཉོན་མོངས་གདོད་ནས་ཟད་ཕྱིར་རོ་༎
 tatra yathāvadbhāvikatā kṛtsnasya pudgaladharmākhyasya jagato yathāvannairātmyakoṭerava gamādveditavyā |	དེ་ལ་ཇི་ལྟ་བ་བཞིན་ཡོང་པ་ཉིད་ནི་ཆོས་དང་གང་ཟག་ཅེས་བྱ་བའི་འགྲོ་བ་ཐམས་ཅད་ཀྱི་བདག་མེད་པའི་མཐའ་ཇི་ལྟ་བ་བཞིན་རྟོགས་པ་ལས་རིག་པར་བྱའོ་༎
 sa cāyamavagamo 'tyantādiśāntasvabhāvatayā pudgaladharmāvināśayogena samāsato dvābhyāṃ kāraṇābhyāmutpadyate |	གཏན་དུ་གཟོད་མ་ནས་ཞི་བའི་ངོ་བོ་ཉིད་ཀྱིས་གང་ཟག་དང་ཆོས་འཇིག་པ་མེད་པའི་ཚུལ་དུ་རྟོགས་པ་དེ་ཡང་མདོར་བསྡུ་ན་རྒྱུ་གཉིས་ལས་སྐྱེས་ཏེ་། 
 prakṛtiprabhāsvaratādarśanācca cittasyādikṣayanirodhadarśanācca tadupakleśasya |	སེམས་རང་བཞིན་གྱིས་འོད་གསལ་བར་མཐོང་བའི་ཕྱིར་དང་། དེའི་ཉེ་བའི་ཉོན་མོངས་པ་གདོད་མ་ནས་ཟད་ཅིང་འགགས་པར་མཐོང་བའི་ཕྱིར་རོ་༎
 tatra yā cittasya (rgv 15) prakṛtiprabhāsvaratā yaśca tadupakleśa ityetad dvayamanāsravai dhātau kuśalākuśalayościttayorekecaratvād dvitīyacittānabhisaṃdhānayogena paramaduṣprativedhyam	དེ་ལ་སེམས་རང་བཞིན་གྱིས་འོད་གསལ་བ་གང་ཡིན་པ་དང་། དེའི་ཉེ་བའི་ཉོན་མོངས་པ་ཞེས་བྱ་བ་གང་ཡིན་པ་འདི་གཉིས་ནི་དགེ་བ་དང་མི་དགེ་བའི་སེམས་དག་ལས་གཅིག་རྒྱུ་བས་སེམས་གཉིས་པ་མཚམས་སྦྱོར་བ་མེད་པའི་ཚུལ་གྱིས་ཟག་པ་མེད་པའི་དབྱིངས་ལ་མཆོག་ཏུ་རྟོགས་པར་དཀའ་བ་ཡིན་ནོ་༎ 
 ata āha | kṣaṇikuṃ bhagavan kuśalaṃ cittam |	དེའི་ཕྱིར་ན་བཅོམ་ལྡན་འདས་དགེ་བའི་སེམས་ནི་སྐད་ཅིག་མ་སྟེ་།
 na kleśaiḥ saṃkliśyate |	ཉོན་མོངས་པ་དག་གིས་ཉོན་མོངས་པར་མི་འགྱུར་རོ་༎
 kṣaṇikamakuśalaṃ cittam |	མི་དགེ་བའི་སེམས་ནི་སྐད་ཅིག་མ་སྟེ་།
 na saṃkliṣṭameva taccittaṃ kleśaiḥ |	སེམས་དེ་ནི་ཉོན་མོངས་པ་དག་གིས་ཉོན་མོངས་པ་མ་ལགས་པ་ཉིད་དོ་༎
 na bhagavan kleśāstaccittaṃ spṛśanti |	བཅོམ་ལྡན་འདས་ཉོན་མོངས་པ་ནི་སེམས་ལ་མི་རེག་ལ་༄༨༢བ་སེམས་ཉོན་མོངས་པ་ཡང་མ་ལགས་ན་། 
 kathamatra bhagavannasparśanadharmi cittaṃ tamaḥkliṣṭaṃ bhavati |	བཅོམ་ལྡན་འདས་འདི་ལ་ཇི་ལྟར་རེག་པའི་ཆོས་ཅན་མ་ལགས་པའི་སེམས་མུན་པས་ཉོན་ན་། མོངས་པར་འགྱུར་། 
 asti ca bhagavannupakleśaḥ |	བཅོམ་ལྡན་འདས་ཉེ་བའི་ཉོན་མོངས་པ་ནི་མཆིས་ལ་།
 astyupakliṣṭaṃ cittam |	ཉེ་བར་ཉོན་མོངས་པར་འགྱུར་བའི་སེམས་ནི་མ་མཆིས་སོ་༎
 atha ca punarbhagavan prakṛtipariśuddhasya cittasyopakleśārtho duṣprativedhyaḥ |	བཅོམ་ལྡན་འདས་དེ་ལྟ་ལགས་མོད་ཀྱི་རང་བཞིན་གྱིས་ཡོངས་སུ་དག་པའི་སེམས་ཉེ་བར་ཉོན་མོངས་པའི་དོན་རྟོགས་པར་དཀའོ་ཞེས་གསུངས་ཏེ་།
 iti vistareṇa yathāvadbhāvikatāmārabhya duṣpratividhārthanirdeśo yathāsūtramanugantavyaḥ |	ཇི་ལྟ་བ་བཞིན་དུ་ཡོད་པ་ནས་བརྩམས་ཏེ་རྟོགས་པར་དཀའ་བའི་བར་རྒྱས་པར་བསྟན་པ་ནི་མདོ་ཇི་ལྟ་བ་བཞིན་དུ་རིག་པར་བྱའོ་༎
 yāvadbhāvikatā jñeyaparyantagatayā dhiyā |	ཤེས་བྱ་མཐར་ཐུག་རྟོགས་པའི་བློས་༎
 sarvasattveṣu sarvajñadharmatāstitvadarśanāt || 16 ||	ཐམས་ཅད་མཁྱེན་པའི་ཆོས་ཉིད་ནི་༎ སེམས་ཅན་ཐམས་ཅད་ལ་ཡོད་པ་༎ མཐོང་ཕྱིར་ཇི་སྙེད་ཡོད་པ་ཉིད་༎
 tatra yāvadbhāvikatā sarvajñeyavastuparyantagatayā lokottarayā prajñayā sarvasattveṣvantaśastiryagyonigateṣvapi tathāgatagarbhāstitvadarśanādveditavyā tacca darśanaṃ bodhisattvasya prathamāyāmeva bodhisattvabhūmāvutpadyate sarvatragāthane dharmadhātuprativedhāt |	དེ་ལ་ཇི་སྙེད་ཡོད་པ་ཉིད་ནི་ཤེས་བྱའི་དངོས་པོ་མཐའ་དག་མཐར་ཐུག་པར་རྟོགས་པ་ལ་འཇིག་རྟེན་ལས་འདས་པའི་ཤེས་རབ་ཀྱིས་སེམས་ཅན་ཐམས་ཅད་ལ་ཐ་ན་དུད་འགྲོའི་སྐྱེ་གནས་སུ་གྱུར་པ་རྣམས་ལ་ཡང་དེ་བཞིན་གཤེགས་པའི་སྙིང་པོ་ཡོད་པ་ཉིད་མཐོང་བ་ལས་རིག་པར་བྱའོ་༎ བྱང་ཆུབ་སེམས་དཔའི་མཐོང་བ་དེ་ཡང་བྱང་ཆུབ་སེམས་དཔའི་ས་དང་པོ་ཉིད་ལས་སྐྱེ་སྟེ་༎ ། ཆོས་ཀྱི་དབྱིངས་ཀུན་ཏུ་འགྲོ་བའི་དོན་དུ་རྟོགས་པའི་ཕྱིར་རོ་༎
 (rgv 16) ityevaṃ yo 'vabodhastatpratyātmajñānadarśanam |	དེ་ལྟར་རྟོགས་པ་གང་ཡིན་དེ་༎ སོ་སོ་རང་ཤེས་མཐོང་བ་ཉིད་༎
 tacchuddhiramale dhātāvasaṅgāpratighā tataḥ || 17 ||	དྲི་མེད་དབྱིངས་ལ་ཆགས་མེད་དང་༎ ཐོགས་མེད་ཕྱིར་དེ་དག་པ་ཡིན་༎
 ityevamanena prakāreṇa yathāvadbhāvikatayā ca yāvadbhāvikatayā ca yo lokottaramārgāvabodhastadāryāṇāṃ pratyātmamananyasādhāraṇaṃ lokottarajñānadarśanamabhipretam	དེ་ལྟར་ཇི་ལྟ་བ་བཞིན་དུ་ཡོད་པ་ཉིད་དང་ཇི་སྙེད་པ་ཡོད་པ་ཉིད་ཀྱི་རྣམ་པ་འདིས་འཇིག་རྟེན་ལས་འདས་པའི་ལམ་རྟོགས་པ་གང་ཡིན་པ་དེ་ནི་འཕགས་པ་རྣམས་ཀྱི་གཞན་དང་ཐུན་མོང་མ་ཡིན་པ་སོ་སོ་རང་གིས་འཇིག་རྟེན་ལས་འདས་པའི་ཡེ་ཤེས་ཀྱི་གཟིགས་པར་འདོད་དོ་༎ 
 tacca samāsato dvābhyāṃ kāraṇābhyāmitaprādeśikajñānadarśanamupanidhāya suviśuddhirityucyate |	དེ་ཡང་མདོར་བསྡུ་ན་རྒྱུ་གཉིས་ཀྱིས་ན་ཅིག་ཤོས་ཉི་ཚེ་བའི་ཡེ་ཤེས་ཀྱིས་མཐོང་བ་ལ་ལྟོས་ནས་ཤིན་ཏུ་རྣམ་པར་དག་པ་དོ་༎ 
 katamābhyāṃ dvābhyām |	།
 asaṅgatvādapratihatatvācca |	ཆགས་པ་མེད་པའི་ཕྱིར་དང་། ཐོགས་པ་མེད་པའི་ཕྱིར་རོ་༎
 tatra yathāvadbhāvikatayā sattvadhātuprakṛtiviśuddhaviṣayatvādasaṅgam yāvadbhāvikatayānantejñeyavastuviṣayatvādapratihatam |	དེ་ལ་ཇི་ལྟ་བ་བཞིན་བརྗོད་པ་ཉིད་ཀྱིས་སེམས་ཅན་གྱི་ཁམས་རང་བཞིན་གྱིས་རྣམ་པར་དག་པའི་ཡུལ་༄༨༣ཨ་༌་༎ ཅན་གྱི་ཕྱིར་ནི་ཆགས་པ་མེད་པ་ཡིན་ལ་། ཇི་སྙེད་ཡོད་པ་ཉིད་ཀྱིས་ཤེས་བྱའི་དངོས་པོ་མཐའ་མེད་པའི་ཡུལ་ཅན་གྱི་ཕྱིར་ནི་ཐོགས་པ་མེད་པ་ཡིན་ནོ་༎
 jñānadarśanaśuddhyā buddhajñānādanuttarāt |	ཡེ་ཤེས་གཟིགས་པ་དག་པས་ན་༎ སངས་རྒྱས་ཡེ་ཤེས་བླ་མེད་ཕྱིར་༎
 avaivartyādbhavantyāryāḥ śaraṇaṃ sarvadehinām || 18 ||	འཕགས་པ་ཕྱིར་མི་ལྡོག་པ་ནི་༎ ལུས་ཅན་ཀུན་གྱི་སྐྱབས་ཡིན་ནོ་༎
