skt	tib
 uddhataṃ sopahāsaṃ vā yadā mānamadānvitam |	གལ་ཏེ་ང་རྒྱལ་རྒྱགས་ལྡན་པའམ་༎
 sotprāsātiśayaṃ vakraṃ vañcakaṃ ca mano bhavet || sbca_5|49 ||	མཚང་འབྲུ་བ་ཡི་བསམ་པ་དང་༎ གལ་ཏེ་སྐྱོར་འབྱིན་སླུ་སེམས་སམ་༎ གང་ཚེ་བདག་བསྟོད་ལྷུར་ལེན་པའམ་༎
 yadātmotkarṣaṇābhāsaṃ parapaṃsanameva vā |	གཞན་ལ་སྨོད་པ་ཉིད་དང་ནི་༎ གཤེ་བཅས་འགྱོད་དང་བཅས་གྱུར་པ་༎
 sādhikṣepaṃ sasaṃrambhaṃ sthātavyaṃ kāṣṭhavattadā || sbca_5|50 ||	དེ་ཚེ་ཤིང་བཞིན་གནས་པར་བྱ་༎
 lābhasatkārakīrtyarthi parivārārthi vā punaḥ |	རྙེད་དང་བཀུར་སྟི་གྲགས་འདོད་པའམ་༎ ག-ཡོག་འཁོར་དོན་དུ་གཉེར་འདོད་པའམ་༎
 upasthānārthe me cittaṃ tasmāttiṣṭhāmi kāṣṭhavat || sbca_5|51 ||	བདག་སེམས་རིམ་གྲོ་འདོད་གྱུར་ན་༎ དེ་ཚེ་ཤིང་བཞིན་གནས་པར་བྱ་༎
 parārtharūkṣaṃ svārthārthi pariṣatkāmameva vā |	གཞན་དོན་ཡལ་བར་འདོར་བ་དང་༎ རང་དོན་གཉེར་བར་འདོད་པ་དང་༎ སྨྲ་བར་འདོད་པའི་སེམས་བྱུང་ན་༎
 vaktumicchati me cittaṃ tasmāttiṣṭhāmi kāṣṭhavat || sbca_5|52 ||	དེས་ནི་ཤིང་བཞིན་གནས་པར་བྱ་༎
 asahiṣṇvalasaṃ bhītaṃ pragalbhaṃ mukharaṃ tathā |	མི་བཟོད་ལེ་ལོ་འཇིགས་པ་དང་༎ དེ་བཞིན་སྤྱི་རྟོལ་མུ་ཙོར་དང་༎ རང་གི་ཕྱོགས་ཞེན་སེམས་བྱུང་ན་༎
 svapakṣābhiniviṣṭaṃ ca tasmāttiṣṭhāmi kāṣṭhavat || sbca_5|53 ||	དེ་ཚེ་ཤིང་བཞིན་གནས་པར་བྱ་༎
 evaṃ saṃkliṣṭamālokya niṣphalārambhi vā manaḥ |	དེ་ལྟར་ཀུན་ནས་ཉོན་མོངས་དང་༎ དོན་མེད་བརྩོན་པའི་ཡིད་བརྟགས་ནས་༎
 nigṛhṇīyād dṛḍhaṃ śūraḥ pratipakṣeṇa tatsadā || sbca_5|54 ||	དེ་ཚེ་དཔའ་བོས་གཉེན་པོ་ཡིས་༎ དེ་ནི་བརྟན་པོར་གཟུང་བར་བྱ་༎
 suniścitaṃ suprasannaṃ dhīraṃ sādaragauravam |	ཤིན་ཏུ་ངེས་དང་རབ་དད་དང་༎ བརྟན་དང་ལུས་དང་ཞེ་སར་བཅས་༎
 salajjaṃ sabhayaṃ śāntaṃ parārādhanatatparam || sbca_5|55 ||	ངོ་ཚ་ཤེས་དང་༄༡༢བ་འཇིགས་བཅས་དང་༎ ཞི་ཞིང་གཞན་དགའ་བྱེད་ལ་བརྩོན་༎ ཕན་ཚུན་མི་མཐུན་བྱིས་པ་ཡི་༎
 parasparaviruddhābhirbālecchābhirakheditam |	འདོད་པ་རྣམས་ཀྱིས་མི་སྐྱོ་ཞིང་༎
 kleśotpādādidaṃ hyetadeṣāmiti dayānvitam || sbca_5|56 ||	ཉོན་མོངས་སྐྱེས་པ་འདི་དག་གི་༎ སེམས་འདི་བྱུང་སྙམ་བརྩེར་ལྡན་དང་༎ ཁ་ན་མ་ཐོ་མེད་དངོས་ལ་༎
 ātmasattvavaśaṃ nityamanavadyeṣu vastuṣu |	བདག་དང་སེམས་ཅན་དབང་བྱས་ཤིང་༎
 nirmāṇamiva nirmānaṃ dhārayāmyeṣa mānasam || sbca_5|57 ||	སྤྲུལ་པ་བཞིན་དུ་ང་མེད་པར་༎ ཡིད་འདི་རྟག་ཏུ་གཟུང་བར་བྱ་༎ རིང་ཞིག་ལོན་ནས་དལ་བའི་མཆོག་། 
 cirātprāptaṃ kṣaṇavaraṃ smṛtvā smṛtvā muhurmuhuḥ |	ཐོབ་པ་ཡང་དང་ཡང་བསམས་ནས་༎
 dhārayāmīdṛśaṃ cittamaprakampyaṃ sumeruvat || sbca_5|58 ||	སེམས་དེ་ལྟ་བུར་རི་རབ་ལྟར་༎ རབ་ཏུ་མི་ག-ཡོ་གཟུང་བར་བྱ་༎
 gṛdhrairāmiṣasaṃgṛddhaiḥ kṛṣyamāṇa itastataḥ |	བྱ་རྒོད་ཤ་ལ་ཆགས་པ་ཡིས་༎ ཕན་ཚུན་ཀུན་དུ་བཤལ་ཁྲིད་ཀྱང་༎ ཡིད་ཁྱོད་མི་དགར་མི་བྱེད་ན་༎
 na karotyanyathā kāyaḥ kasmādatra pratikriyām || sbca_5|59 ||	ད་ལྟ་ཅི་ཕྱིར་ཁ་ཏ་བྱེད་༎
 rakṣasīmaṃ manaḥ kasmādātmīkṛtya samucchrayam |	ལུས་འདི་བདག་གིར་གཟུང་བྱས་ནས་༎ ཡིད་ཁྱོད་ཅི་ཕྱིར་སྲུང་བར་བྱེད་༎ ཁྱོད་དང་འདི་གཉིས་སོ་སོ་ན་༎
 tvattaścetpṛthagevāyaṃ tenātra tava ko vyayaḥ || sbca_5|60 ||	དེས་ཀོ་ཁྱོད་ལ་ཅི་ཞིག་བྱ་༎ རྨོངས་པའི་ཡིད་ཁྱོད་ཅི་ཡི་ཕྱིར་༎
 na svīkaroṣi he mūḍha kāṣṭhaputtalakaṃ śucim |	ཤིང་གཟུགས་གཙང་མ་གཟུང་མི་བྱེད་༎ མི་གཙང་ཚོགས་ཀྱི་འཁྲུལ་འཁོར་འདི་༎
 amedhyaghaṭitaṃ yantraṃ kasmādrakṣasi pūtikam || sbca_5|61 ||	རུལ་བ་བསྲུངས་ཏེ་ཅི་ཞིག་རུང་༎
 imaṃ carmapuṭaṃ tāvatsvabuddhyaiva pṛthakkuru |	ཐོག་མར་པགས་པའི་རིམ་པ་འདི་༎ རང་གི་བློ་ཡིས་ཐ་དད་ཕྱེ་༎
 asthipañjarato māṃsaṃ prajñāśastreṇa mocaya || sbca_5|62 ||	ཤ་ཡང་རུས་པའི་དྲ་བ་ལས་༎ ཤེས་རབ་མཚོན་གྱིས་གུད་དུ་ཕྱེ་༎
 asthīnyapi pṛthakkṛtvā paśya majjānamantataḥ |	རུས་པ་རྣམས་ཀྱང་དབྱེ་བྱས་ནས་༎ རྐང་གི་བར་དུ་བལྟ་བྱ་ཞིང་༎
 kimatra sāramastīti svayameva vicāraya || sbca_5|63 ||	འདི་ལ་སྙིང་པོ་ཅི་ཡོད་ཅེས་༎ བདག་ཉིད་ཀྱིས་ནི་བརྟག་པར་གྱིས་༎ དེ་ལྟར་འབད་དེ་བཙལ་ཀྱང་དོར་༎
 evamanviṣya yatnena na dṛṣṭaṃ sāramatra te |	ཁྱོད་ཀྱིས་སྙིང་པོ་མ་མཐོང་ན་༎
 adhunā vada kasmāttvaṃ kāyamadyāpi rakṣasi || sbca_5|64 ||	ད་དུང་ཅི་ཕྱིར་ཆགས་ཚུལ་གྱིས་༎ ཁྱོད་ནི་ལུས་འདི་སྲུང་བར་བྱེད་༎
 na khāditavyamaśuci tvayā peyaṃ na śoṇitam |	ཁྱོད་ཀྱིས་མི་གཙང་བ་ཟར་མི་རུང་༎ ཁྲག་ཀྱང་བཏུང་དུ་མི་རུང་ལ་༎ རྒྱུ་ལྟོའང་གཞིབ་ཏུ་མི་རུང་ན་༎
 nāntrāṇi cūṣitavyāni kiṃ kāyena kariṣyasi || sbca_5|65 ||	ལུས་ཀྱིས་ཁྱོད་ལ་ཅི་ཞིག་བྱ་༎
 yuktaṃ gṛdhraśṛgālāderāhārārthaṃ tu rakṣitum |	ཉིས་ན་ཝ་དང་བྱ་རྒོད་ཀྱིས་༎ ཟས་ཀྱི་དོན་དུ་འདི་བསྲུང་རིགས་༎
 karmopakaraṇaṃ tvetanmanuṣyāṇāṃ śarīrakam || sbca_5|66 ||	མི་འོ་ཅོག་གི་ལུས་འདི་ནི་༎ བཀོལ་བར་བྱ་བ་ཉིད་དུ་ཟད་༎
 evaṃ te rakṣataścāpi mṛtyurācchidya nirdayaḥ |	འདི་ལྟར་ཁྱོད་ཀྱིས་བསྲུངས་ཀྱང་ནི་༎ འཆི་བདག་བརྩེ་བ་མེད་པ་ཡིས་༎
 kāyaṃ dāsyati gṛdhrebhyastadā tvaṃ kiṃ kariṣyasi || sbca_5|67 ||	ཕྲོགས་ཏེ་བྱ་དང་ཁྱིར་བྱིན་ན་༎ དེ་ཚེ་ཁྱོད་ཀྱིས་ཅི་བྱར་ཡོད་༎ བྲན་ག-ཡོག་བཀོལ་དུ་མི་བཏུབ་ལའང་༎
 na sthāsyatīti bhṛtyāya na vastrādi pradīyate |	གོས་ལ་སོགས་པ་མི་སྦྱིན་ན་༎ ལུས་འདི་བསྙོད་ཀྱང་གཞན་༄༡༣ཨ་༌་༎ འགྲོ་ན་༎
 kāyo yāsyati khāditvā kasmāttvaṃ kuruṣe vyayam || sbca_5|68 ||	ཁྱོད་ཀོ་ཅི་སྟེ་ཤ་ཐང་གསོ་༎
 datvāsmai vetanaṃ tasmātsvārthaṃ kuru mano 'dhunā |	འདི་ལ་གླ་རྔན་བྱིན་ནས་ནི་༎ ད་ནི་རང་གི་དོན་བྱེད་ཆུག་། ཕན་པ་མེད་པར་འདི་ལ་ནི་༎
 na hi vaitanikopāttaṃ sarvaṃ tasmai pradīyate || sbca_5|69 ||	ཐམས་ཅད་སྦྱིན་པར་མི་བྱའོ་༎
 kāye naubuddhimādhāya gatyāgamananiśrayāt |	འགྲོ་དང་འོང་བའི་རྟེན་ཙམ་དུ་༎ ལུས་ལ་གྲུ་ཡི་བློ་བཞག་སྟེ་༎
 yathākāmaṃgamaṃ kāyaṃ kuru sattvārthasiddhaye || sbca_5|70 ||	སེམས་ཅན་རྣམས་དོན་བསྒྲུབ་པའི་ཕྱིར་༎ ཡིད་བཞིན་གྱི་ནི་ལུས་སུ་བསྒྱུར་༎
 evaṃ vaśīkṛtasvātmā nityaṃ smitamukho bhavet |	དེ་ལྟར་རང་དབང་ཡོད་ཀྱིས་དེ་༎ རྟག་ཏུ་འཛུམ་པའི་བཞིན་དུ་གྱིས་༎ ཁྲོ་གཉེར་ངོ་ཟུམ་ཡོངས་ཐོང་སྟེ་༎
 tyajed bhṛkuṭisaṃkocaṃ pūrvābhāṣī jagatsuhṛt || sbca_5|71 ||	འགྲོ་བའི་བཤེས་དང་གསོང་པོར་གྱིས་༎ ཁྲི་ལ་སོགས་པ་བབ་ཅོལ་དུ་༎
 saśabdapātaṃ sahasā na pīṭhādīn vinikṣipet |	སྒྲ་དང་བཅས་པར་མི་དོར་རོ་༎
 nāsphālayetkapāṭaṃ ca syānniḥśabdaruciḥ sadā || sbca_5|72 ||	སྒོ་ཡང་དྲག་ཏུ་མི་དབྱེ་སྟེ་༎ རྟག་ཏུ་གཅོམ་བསྐྱུངས་དགའ་བར་བྱ་༎
 bako biḍālaścauraśca niḥśabdo nibhṛtaścaran |	ཆུ་སྐྱར་བྱི་ལ་ཆོམ་རྐུན་དག་། སྒྲ་མེད་འཇབ་ཅིང་འགྲོ་བ་ཡིས་༎ མངོན་པར་འདོད་པའི་དོན་སྒྲུབ་པ་༎
 prāpnotyabhimataṃ kāryamevaṃ nityaṃ yatiścaret || sbca_5|73 ||	ཐུབ་པས་རྟག་ཏུ་དེ་བཞིན་སྤྱད་༎ གཞན་ལ་བཞེན་བསྐུལ་འདེབས་མཁས་ཤིང་༎
 paracodanadakṣāṇāmanadhīṣṭopakāriṇām |	།
 pratīcchecchirasā vākyaṃ sarvaśiṣyaḥ sadā bhavet || sbca_5|74 ||	རྟག་ཏུ་ཀུན་གྱི་སློབ་མར་གྱུར་༎
 subhāṣiteṣu sarveṣu sādhukāramudīrayet |	ལེགས་པར་སྨས་པ་ཐམས་ཅད་ལ་༎ དགེ་བར་གསུངས་ཞེས་བརྗོད་པར་བྱ་༎
 puṇyakāriṇamālokya stutibhiḥ saṃpraharṣayet || sbca_5|75 ||	བསོད་ནམས་བྱེད་པ་མཐོང་གྱུར་ན་༎ བསྟོད་པས་ལེགས་པར་དགའ་བ་བསྐྱེད་༎ ལྐོག་ན་ཡོན་ཏན་བརྗོད་བྱ་ཞིང་༎
 parokṣaṃ ca guṇān brūyādanubrūyācca toṣataḥ |	ཡོན་ཏན་བརྗོད་ན་རྗེས་སུ་བརྗོད་༎
 svavarṇe bhāṣyamāṇe ca bhāvayettadguṇajñatām || sbca_5|76 ||	རང་གི་ཡོན་ཏན་བརྗོད་ན་དེ་༎ ཡོན་ཏན་ཤེས་པར་རིག་པར་བྱ་༎
 sarvārambhā hi tuṣṭyarthāḥ sā vittairapi durlabhā |	རྩོམ་པ་ཐམས་ཅད་དགའ་ཕྱིར་ཏེ་༎ དེ་ནི་རིན་གྱིས་ཉོ་ནའང་དཀོན་༎ དེ་ལྟས་གཞན་བྱས་ཡོན་ཏན་གྱིས་༎
 bhokṣye tuṣṭimukhaṃ tasmātparaśramakṛtairguṇaiḥ || sbca_5|77 ||	དགའ་བའི་བདེ་བ་སྤྱད་པར་བྱ་༎
 na cātra me vyayaḥ kaścitparatra ca mahatsukham |	བདག་ལ་འདིར་གོང་ཡོང་མེད་ལ་༎ ཕ་རོལ་དུ་ཡང་བདེ་བ་ཆེ་༎
 aprītiduḥkhaṃ dveṣaistu mahadduḥkhaṃ paratra ca || sbca_5|78 ||	ཉེས་པས་མི་དགའ་སྡུག་བསྔལ་ཞིང་༎ ཕ་རོལ་དུ་ཡང་སྡུག་བསྔལ་ཆེ་༎
 viśvastavinyastapadaṃ vispaṣṭārthaṃ manoramam | śrutisaukhyaṃ kṛpāmūlaṃ mṛdumandasvaraṃ vadet || sbca_5|79 ||	སྨྲ་ན་ཡིད་ཕེབས་འབྲེལ་པ་དང་༎ དོན་གསལ་ཡིད་དུ་འོང་བ་དང་༎ ཆགས་དང་ཞེ་སྡང་སྤངས་བ་དང་༎ འཇམ་ཞིང་རན་པར་སྨྲ་བར་བྱ་༎
 ṛju paśyetsadā sattvāṃścakṣuṣā saṃpibanniva |	མིག་གིས་སེམས་ཅན་ལྟ་ན་ཡང་༎
 etāneva samāśritya buddhatvaṃ me bhaviṣyati || sbca_5|80 ||	འདི་དག་ཉིད་ལ་བརྟེན་ནས་བདག་། སངས་རྒྱས་ཉིད་དུ་འགྱུར་རོ་ཞེས་༎ དྲང་ཞིང་བྱམས་པའི་ཚུལ་གྱིས་བལྟ་༎
 sātatyābhiniveśotthaṃ pratipakṣotthameva ca |	རྟག་པར་མངོན་ཞེན་གྱིས་བསླང་བའམ་༎ གཉེན་པོ་ཡིས་ནི་བསླང་༄༡༣བ་བ་ཉིད་༎
 guṇopakārikṣetre ca duḥkhite ca mahacchubham || sbca_5|81 ||	ཡོན་ཏན་དང་ནི་ཕན་འདོགས་ཞིང་༎ སྡུག་བསྔལ་བ་ལ་དགེ་ཆེན་འགྱུར་༎
 dakṣa utthānasaṃpannaḥ svayaṃkārī sadā bhavet |	མཁས་ཤིང་ལྡང་དང་ལྡན་བྱས་ནས་༎ ལས་རྣམས་བདག་གིས་རྟག་ཏུ་བྱ་༎
 nāvakāśaḥ pradātavyaḥ kasyacitsarvakarmasu || sbca_5|82 ||	ལས་རྣམས་ཀུན་ལ་སུ་ལ་ཡང་༎ ལྟོས་པར་བྱ་བ་མ་ཡིན་ནོ་༎
 uttarottarataḥ śreṣṭhā dānapāramitādayaḥ |	སྦྱིན་པའི་ཕ་རོལ་ཕྱིན་ལ་སོགས་༎ གོང་ནས་གོང་དུ་ཁྱད་ཞུགས་སྤྱད་༎ ཆུང་ངུའི་ཕྱིར་ནི་ཆེ་མི་གཏང་༎
 netarārthaṃ tyajecchreṣṭhāmanyatrācārasetutaḥ || sbca_5|83 ||	གཙོ་ཆེར་གཞན་གྱི་དོན་བསམ་མོ་༎
 evaṃ buddhvā parārtheṣu bhavetsatatamutthitaḥ |	དེ་ལྟར་རིག་བྱས་གཞན་དོན་ལ་༎ རྟག་ཏུ་བརྩོན་པར་གནས་པར་བྱ་༎
 niṣiddhamapyanujñātaṃ kṛpālorarthadarśinaḥ || sbca_5|84 ||	ཐུགས་རྗེ་མངའ་བ་རིང་གཟིགས་པས་༎ བཀག་པ་རྣམས་ཀྱང་དེ་ལ་གནང་༎
 vinipātagatānāthavratasthān saṃvibhajya ca |	ལོག་པར་ལྷུང་དང་མགོན་མེད་དང་༎ བརྟུལ་ཞུགས་གནས་ལ་བགོ་བྱ་ཞིང་༎ རན་པ་ཙམ་དུ་བཟའ་བྱ་སྟེ་༎
 bhuñjīta madhyamāṃ mātrāṃ tricīvarabahistyajet || sbca_5|85 ||	ཆོས་གོས་གསུམ་མ་གཏོགས་པ་སྦྱིན་༎ དམ་པའི་ཆོས་ནི་སྤྱོད་པའི་ལུས་༎
 saddharmasevakaṃ kāyamitarārthaṃ na pīḍayet |	ཕྲན་ཚེགས་ཆེད་དུ་གནོད་མི་བྱ་༎
 evameva hi sattvānāmāśāmāśu prapūrayet || sbca_5|86 || tyajenna jīvitaṃ tasmādaśuddhe karuṇāśaye |	དེ་ལྟར་བྱས་ན་སེམས་ཅན་གྱི་༎ བསམ་པ་མྱུར་དུ་རྫོགས་པར་འགྱུར་༎ སྙིང་རྗེའི་བསམ་པ་མ་དག་པར་༎
 tulyāśaye tu tattyājyamitthaṃ na parihīyate || sbca_5|87 ||	ལུས་འདི་གཏང་བར་མི་བྱ་སྟེ་༎ ཅི་ནས་འདི་དང་གཞན་དུ་ཡང་༎ དོན་ཆེན་སྒྲུབ་པའི་རྒྱུར་གཏང་ངོ་༎
 dharmaṃ nirgaurave svasthe na śiroveṣṭite vadet |	མ་གུས་པ་ལ་ཆོས་མི་བཤད་༎
 sacchatradaṇḍaśastre ca nāvaguṇṭhitamastake || sbca_5|88 ||	མི་ན་བཞིན་དུ་མགོ་དཀྲིས་དང་༎ གདུགས་དང་འཁར་བ་མཚོན་ཐོགས་དང་༎ མགོ་བོ་ག-ཡོགས་པ་དག་ལ་མིན་༎
 gambhīrodāramalpeṣu na strīṣu puruṣaṃ vinā |	དམན་ལ་ཟབ་དང་རྒྱ་ཆེ་དང་༎ སྐྱེས་པ་མེད་པར་བུད་མེད་མིན་༎
 hīnotkṛṣṭeṣu dharmeṣu samaṃ gauravamācaret || sbca_5|89 ||	དམན་དང་མཆོག་གི་ཆོས་རྣམས་ལ་༎ མཚུངས་པར་གུས་པས་ཀུན་དུ་སྤྱད་༎
 nodāradharmapātraṃ ca hīne dharme niyojayet |	རྒྱ་ཆེན་ཆོས་ཀྱི་སྣོད་གྱུར་པ་༎ དམན་པའི་ཆོས་ལ་སྦྱར་མི་བྱ་༎ སྤྱོད་པ་ཡོངས་སུ་དོར་མི་བྱ་༎
 na cācāraṃ parityajya sūtramantraiḥ pralobhayet || sbca_5|90 ||	མདོ་དང་སྔགས་ཀྱིས་འདྲིད་མི་བྱ་༎
 dantakāṣṭhasya kheṭasya visarjanamapāvṛtam |	སོ་ཤིང་དང་ནི་མཆིལ་མ་དག་། དོར་བ་ན་ནི་དགབ་པར་བྱ་༎ གཅི་ལ་སོགས་པའང་ལོངས་སྤྱོད་པའི་༎ ཆུ་དང་ཐང་ལ་དོར་བ་སྨད་༎
 neṣṭaṃ jale sthale bhogye mūtrādeścāpi garhitam || sbca_5|91 || mukhapūraṃ na bhuñjīta saśabdaṃ prasṛtānanam |	ཁ་བཀང་བ་དང་སྒྲ་བཅས་དང་༎ ཁ་གདངས་ནས་ནི་བཟའ་མི་བྱ་༎
 pralambapādaṃ nāsīta na bāhū mardayetsamam || sbca_5|92 ||	རྐང་པ་བརྐྱང་སྟེ་མི་འདུག་ཅིང་༎ ལག་པ་མཉམ་པར་མི་མཉེའོ་༎
 naikayānyastriyā kuryādyānaṃ śayanamāsanam |	བཞོན་པ་མལ་སྟན་གནས་དག་ཏུ་༎ བུད་མེད་གཞན་དང་གཅིག་མི་བྱ་༎
 lokāprasādakaṃ sarvaṃ dṛṣṭvā pṛṣṭvā ca varjayet || sbca_5|93 ||	འཇིག་རྟེན་མ་དད་གྱུར་པ་ཀུན་༎ མཐོང་དང་དྲིས་ཏེ་སྤང་བར་བྱ་༎
 nāṅgulyā kārayetkiṃciddakṣiṇena tu sādaram |	སོར་མོས་བརྡ་ནི་མི་བྱ་སྟེ་༎ གུས་དང་བཅས་པས་ག-ཡས་པ་༄༡༤ཨ་༌་༎
 samastenaiva hastena mārgamapyevamādiśet || sbca_5|94 ||	ཡི་༏་། ལག་པ་དག་ནི་ཀུན་གྱིས་ཀྱང་༎ ལམ་ཡང་དེ་ལྟར་བསྟན་པར་བྱ་༎
 na bāhūtkṣepakaṃ kaṃcicchabdayedalpasaṃbhrame |	ལག་པ་ཤས་ཆེར་བསྐྱོད་མིན་ཏེ་༎ ཅུང་ཟད་བསྐྱོད་ལ་སྒྲ་བསྒྲགས་པ་༎ སེ་གོལ་ལ་སོགས་བརྡ་བྱས་ཏེ་༎
 acchaṭādi tu kartavyamanyathā syādasaṃvṛtaḥ || sbca_5|95 ||	གཞན་དུ་མ་བསྡམས་པར་འགྱུར་རོ་༎ མགོན་པོ་མྱ་ངན་འདས་གཟིམས་ལྟར་༎
 nāthanirvāṇaśayyāvacchayītepsitayā diśā |	འདོད་པའི་ཕྱོགས་སུ་ཉལ་བར་བྱ་༎
 saṃprajānaṃllaghūtthānaḥ prāgavaśyaṃ niyogataḥ || sbca_5|96 ||	ཤེས་བཞིན་མྱུར་དུ་ལྡང་སེམས་ལ་༎ ཐོག་མ་ཉིད་དུ་ངེས་པར་སྦྱར་༎ བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་དག་། 
 ācāro bodhisattvānāmaprameya uadāhṛtaḥ |	ཚད་མེད་པར་ནི་གསུངས་པ་ལས་༎ སེམས་སྦྱང་བ་ཡི་སྤྱོད་པ་ནི་༎
 cittaśodhanamācāraṃ niyataṃ tāvadācaret || sbca_5|97 || rātriṃdivaṃ ca triskandhaṃ triṣkālaṃ ca pravartayet |	ངེས་པར་དེ་སྲིད་སྤྱད་པར་བྱ་༏་། ཉིན་དང་མཚན་མོ་ལན་གསུམ་དུ་༎ ཕུང་པོ་གསུམ་པ་གདོན་བྱ་ཞིང་༎
 śeṣāpattiśamastena bodhicittajināśrayāt || sbca_5|98 ||	རྒྱལ་དང་བྱང་ཆུབ་སེམས་བརྟེན་པས་༎ ལྟུང་བའི་ལྷག་མ་དེས་ཞི་བྱ་༎
 yā avasthāḥ prapadyeta svayaṃ paravaśo 'pi vā |	རང་ངམ་གཞན་གྱི་དབང་ཡང་རུང་༎
 tāsvavasthāsu yāḥ śikṣāḥ śikṣettā eva yatnataḥ || sbca_5|99 ||	གནས་སྐབས་གང་དུ་ཅི་སྤྱོད་ཀྱང་༏་། བསླབ་པར་གསུངས་པ་གང་ཡིན་པའི་༎ གནས་སྐབས་དེ་ལ་འབད་དེ་བསླབ་༎
 na hi tadvidyate kiṃcidyanna śikṣyaṃ jinātmajaiḥ |	རྒྱལ་སྲས་རྣམས་ཀྱིས་མི་བསླབ་པ་༎ དེ་ནི་གང་ཡང་ཡོད་མིན་ཏེ་༎ དེ་ལྟར་གནས་པའི་མཁས་པ་ལ་༎
 na tadasti na yatpuṇyamevaṃ viharataḥ sataḥ || sbca_5|100 ||	བསོད་ནམས་མི་འགྱུར་གང་ཡང་མེད་༎
 pāraṃparyeṇa sākṣādvā sattvārthaṃ nānyadācaret |	དངོས་སམ་ཡང་ན་བརྒྱུད་ཀྱང་རུང་༎ སེམས་ཅན་དོན་ལས་གཞན་མི་སྤྱད་༎
 sattvānāmeva cārthāya sarvaṃ bodhāya nāmayet || sbca_5|101 ||	སེམས་ཅན་ཁོ་ནའི་དོན་གྱི་ཕྱིར་༎ ཐམས་ཅད་བྱང་ཆུབ་ཕྱིར་བསྔོའོ་༎
 sadā kalyāṇamitraṃ ca jīvitārthe 'pi na tyajet |	རྟག་པར་དགེ་བའི་བཤེས་གཉེན་ནི་༎
 bodhisattvavratadharaṃ mahāyānārthakovidam || sbca_5|102 ||	ཐེག་ཆེན་དོན་ལ་མཁས་པ་དང་༎ བྱང་ཆུབ་སེམས་དཔའི་བརྟུལ་ཞུགས་མཆོག་། སྲོག་གི་ཕྱིར་ཡང་མི་བཏང་ངོ་༎
 śrīsaṃbhavavimokṣācca śikṣedyadguruvartanam |	དཔལ་འབྱུང་བ་ཡི་རྣམ་ཐར་ལས་༎ བླ་མ་བསྟེན་པའི་ཚུལ་ལྟར་བསླབ་༎
 etaccānyacca buddhoktaṃ jñeyaṃ sūtrāntavācanāt || sbca_5|103 ||	འདི་དང་སངས་རྒྱས་བཀའ་སྩལ་གཞན་༎ མདོ་སྡེ་བཀླགས་ནས་ཤེས་པར་བྱ་༎
 śikṣāḥ sūtreṣu dṛśyante tasmātsūtrāṇi vācayet |	མདོ་སྡེ་རྣམས་ལས་བསླབ་པ་སྣང་༎ དེ་བས་མདོ་སྡེ་བཀླག་པར་བྱ་༎
 ākāśagarbhasūtre ca mūlāpattīrnirūpayet || sbca_5|104 ||	ནམ་མཁའི་སྙིང་པོའི་མདོ་སྡེ་ནི་༎ ཐོག་མ་ཉིད་དུ་བལྟ་བར་བྱ་༎ གང་ཕྱིར་རྟག་ཏུ་སྤྱད་པ་ནི་༎ དེ་ལས་རྒྱ་ཆེར་རབ་སྟོན་པས་༎
 śikṣāsamuccayo 'vaśyaṃ draṣṭavyaśca punaḥ punaḥ | vistareṇa sadācāro yasmāttatra pradarśitaḥ || sbca_5|105 ||	བསླབ་པ་ཀུན་ལས་བཏུས་པ་ཡང་༎ ངེས་པར་ཡང་དང་ཡང་དུ་བལྟ་༎
 saṃkṣepeṇāthavā tāvatpaśyetsūtrasamuccayam |	ཡང་ན་རེ་ཞིག་མདོར་བསྡུས་པའི་༎ མདོ་རྣམས་ཀུན་ལས་བཏུས་པ་བལྟ་༎ འཕགས་པ་ཀླུ་སྒྲུབ་༄༡༤བ་ཀྱིས་མཛད་པའི་༎
 āryanāgārjunābaddhaṃ dvitīyaṃ ca prayatnataḥ || sbca_5|106 ||	གཉིས་པོ་འང་འབད་པས་བལྟ་བར་བྱ་༎
 yato nivāryate yatra yadeva ca niyujyate |	གང་ལས་གང་ནི་མ་བཀག་པ་༎
 tallokacittarakṣārthaṃ śikṣāṃ dṛṣṭvā samācaret || sbca_5|107 ||	དེ་ཉིད་སྤྱད་པར་བྱ་བ་སྟེ་༎ འཇིག་རྟེན་སེམས་ནི་བསྲུང་བའི་ཕྱིར་༎ བསླབ་པ་མཐོང་ནས་ཡང་དག་སྤྱད་༎ ལུས་དང་སེམས་ཀྱི་གནས་སྐབས་ལ་༎ ཡང་དང་ཡང་དུ་བརྟག་བྱ་བ་༎
 etadeva samāsena saṃprajanyasya lakṣaṇam |	དེ་ཉིད་ཁོ་ན་མདོར་ན་ནི་༎
 yatkāyacittāvasthāyāḥ pratyavekṣā muhurmuhuḥ || sbca_5|108 ||	ཤེས་བཞིན་བསྲུང་བའི་མཚན་ཉིད་དོ་༎ ལུས་ཀྱིས་འདི་དག་སྤྱད་པར་བྱ་༎
 kāyenaiva paṭhiṣyāmi vākpāṭhena tu kiṃ bhavet |	ཚིག་ཙམ་བརྗོད་པས་ཅི་ཞིག་འགྲུབ་༎ སྨན་དཔྱད་བཀླགས་པ་ཙམ་གྱིས་ནི་༎
