skt	tib
 vismayāvarjitahṛdayaścintāmāpede |	སེམས་ལ་ཡ་མཚན་ཆེ་བར་གྱུར་ནས་བསམས་པ་།
 dānātiharṣoddhatamānasena vitarkitaṃ kiṃ svididaṃ nṛpeṇa |	སྦྱིན་ལ་རབ་ཏུ་དགའ་བའི་ཡིད་ཀྱིས་སུ་༎ འདི་ནི་རྒྱལ་བོས་གྱི་ནར་རྣམ་བརྟགས་སམ་༎ བདག་གིས་ལུས་འདི་ངེས་པར་སྦྱིན་བྱས་ན་༎
 ābadhya dānavyavasāyakakṣyāṃ svagātradānasthiraniścayena || jm_2|9 ||	འོན་ཏེ་སྙིང་ནས་འབད་དེ་བསམ་པ་ཡིན་༎ དེ་བས་ན་།
 tanmīmāṃsiṣye tāvadenamiti |	ད་འདི་རེ་ཞིག་བརྟག་པར་བྱའོ་སྙམ་མོ་༎
 atha tasya rājñaḥ paṣaṃdi niṣaṇṇasyāmātyagaṇaparivṛtasya samucitāyāṃ kṛtāyāmarthijanasya kaḥ kimicchatītyāhvānāvaghoṣaṇāyāmuddhāṭyamāneṣu kośādhyakṣādhisthiteṣu (vaidya 9)	དེ་ནས་རྒྱལ་པོ་དེ་བློན་པོའི་ཚོགས་ཀྱིས་བསྐོར་ཏེ་འཁོར་གྱི་ནང་ན་འདུག་པ་དང་༏་ཕོངས་པ་རྣམས་ལ་གར་འོས་འོས་སུ་གང་ཅི་འདོད་ཅེས་བོས་ཏེ་།
 maṇikanakarajatadhananicayeṣu viśleṣyamāṇāsu puṭāsu vividhavasanaparipūrṇagarbhāsu	ནོར་བུ་རིན་པོ་ཆེ་དང་། གསེར་དང་། དངུལ་དང་། ནོར་གྱི་ཚོགས་རྣམས་ནི་བྱུང་སྟེ་།
 samupāvartyamāneṣu vinītavividhavāhanaskandhapratiṣṭhitayugeṣu vicitreṣu yānaviśeṣeṣu	དཀོར་གྱི་བླ་མ་རྣམས་ཀྱིས་སྤྱན་པ་བྱས་ནས་གོས་རྣམ་པ་སྣ་ཚོགས་ཀྱིས་བཀང་བའི་སྣོད་རྣམས་ནི་ཁ་ཕྱེས་༏་བཞོན་བ་དུལ་བ་སྣ་ཚོགས་ཀྱིས་དྲངས་པའི་ཤིང་རྟའི་ཁྱད་པར་བཟང་པོ་རྣམས་ནི་ཁ་ཕྱེས་༏་ནི་བསོགས་། 
 pravṛttasaṃpāte 'rthijane śakro devānāmindro vṛddhamandhaṃ brāhmaṇarūpamabhinirmāya	སྐྱེ་བོ་ཕོངས་པ་རྣམས་ནི་སོ་སོ་ནས་ལྷགས་པ་དང་། ལྷ་རྣམས་ཀྱི་དབང་པོ་བརྒྱ་བྱིན་བྲམ་ཟེ་རྒན་པོ་ལོང་བ་ཅིག་གི་གཟུགས་སུ་བསྒྱུར་ནས་། རྒྱལ་པོའི་སྤྱན་སྔར་འོངས་བར་གྱུར་ཏོ་༎
 rājñaścakṣuḥpathe prādurabhavat | atha tasya rājñaḥ kārūṇyamaitrīparibhāvitayā dhīraprasannasaumyayā pratyudgata iva pariṣvakta iva ca dṛṣṭyā kenārtha ityupanimantryamāṇaḥ kṣitipānucarairnṛpatisamopamupetya	དེ་ནས་རྒྱལ་པོ་དེའི་སྙིང་རྗེ་དང་བྱམས་པ་བསྒོམ་པའི་ལྟ་བ་བརྟན་ཞིང་གསལ་ལ་ཞི་བས་བསུ་བ་བཞིན་འཁྱུད་པ་བཞིན་དུ་བལྟས་པ་དང་། རྒྱལ་པོའི་འཁོར་རྣམས་ཀྱིས་ཅི་འདོད་ཅེས་དྲིས་ནས་། མིའི་བདག་བོ་དང་ཉེ་བར་འོངས་ནས་རྒྱལ་༄༦བ་བར་གྱུར་ཅིག་ཚིག་གིས་ཤིས་པ་བརྗོད་དེ་།
 jayāśīrvacanapuraḥsaraṃ rājānamityuvāca -	རྒྱལ་པོ་ལ་འདི་སྐད་ཅེས་སྨྲས་སོ་༎
 dūrādapaśyansthaviro 'bhyupetastvaccakṣuṣo 'rthī kṣitipapradhāna |	ས་བདག་དམ་པ་ཁྱོད་ཀྱི་སྤྱན་འཚལ་ཕྱིར་༎ རྒན་པོ་རིང་ནས་མི་མཐོང་བཞིན་དུ་མཆིས་༎
 ekekṣaṇenāpi hi paṅkajākṣa gamyeta lokādhipa lokayātrā || jm_2|10 ||	པདམའི་སྤྱན་མངའ་སྤྱན་ནི་གཅིག་པུས་ཀྱང་༎
 atha sa bodhisattvaḥ samamilaṣitamanorathaprasiddhyā paraṃ prītyutsavamanubhavan	འཇིག་རྟེན་བདག་པོས་འཇིག་རྟེན་བགྱི་བ་འགྲུབ་༏་། བྱང་ཆུབ་སེམས་དཔས་ཡིད་ལ་བསམས་བཞིན་སྨོན་ལམ་རབ་ཏུ་གྲུབ་པས་རབ་ཏུ་དགའ་ཞིང་རབ་ཏུ་སྤྲོ་བར་གྱུར་ཏེ་།
 kisvididaṃ satyamevoktaṃ brāhmaṇena syāduta vikalpābhyāsānmayaivamavadhāritamiti	ཅི་བྲམ་ཟེ་འདིས་འདི་བདེན་པར་སྨྲས་སམ་། འོན་ཏེ་འདི་ལྟ་བུའི་རྟོག་པ་ལ་གོམས་པས་། བདག་ཉིད་ཀྱིས་འདི་ལྟ་བ་ཟིན་སྙམ་དུ་རྟོགས་པ་སྐྱེས་ནས་།
 jātavimarśaścakṣuryācñāpriyavacanaśravaṇatṛṣitamatistaṃ cakṣuryācanakamuvāca -	ཡིད་ལ་མིག་སློང་བའི་ཚིག་སྙན་པ་ཉན་པར་འདོད་དེ་། མིག་སློང་བ་དེ་ལ་སྨྲས་པ་། བྲམ་ཟེའི་གཙོ་བོ་ང་ལ་མིག་སློང་བ་༎
 kenānuśiṣṭastvamihābhyupeto māṃ yācituṃ brāhmaṇamukhya cakṣuḥ |	སུ་ཡིས་བསྟན་ནས་ཁྱོད་ནི་འདི་རུ་འོང་༎
 sudustyajaṃ cakṣuriti pravādaḥ saṃbhāvanā kasya mayi vyatītā || jm_2|11 ||	མིག་ནི་རབ་ཏུ་གཏང་དཀའ་ཞེས་གྲགས་པའི་༎ སྲིད་པ་སུ་ཞིག་ང་ལ་མེད་པར་འགྱུར་༏་། དེ་ནས་བྲམ་ཟེའི་ཆ་ལུགས་སུ་བསྒྱུར་བའི་བརྒྱ་བྱིན་དེས་།
 atha sa brāhmaṇaveṣadhārī śakro devendrastasya rājña āśayaṃ viditvovāca -	རྒྱལ་པོ་དེའི་བསམ་པ་རིག་ནས་སྨྲས་པ་། བརྒྱ་བྱིན་འདྲ་བ་བརྒྱ་བྱིན་གྱིས་བསྟན་ནས་༎
 śakrasya śakrapratimānuśiṣṭyā tvāṃ yācituṃ cakṣurihātago 'smi |	ཁྱོད་ལ་སྤྱན་སློང་སླད་དུ་འདིར་མཆིས་སོ་༎ དེ་ཡི་སྲིད་དང་བདག་གི་རེ་བ་དག་། 
 saṃbhāvanāṃ tasya mamaiva cāśāṃ cakṣuḥpradānātsaphalīkuruṣva || jm_2|12 ||	སྤྱན་སྩལ་བས་ནི་འབྲས་བུ་མཆིས་པར་མཛོད་༎
 atha sa rājā śakrasaṃkīrtanānnunamasya brāhmaṇasya bhavitrī devatānubhāvādanena vidhinā cakṣuḥsaṃpaditi matvā pramodaviśadākṣaramenamuvāca -	དེ་ནས་རྒྱལ་པོ་དེས་བརྒྱ་བྱིན་སྨོས་པས་། ལྷའི་མཐུས་བྲམ་ཟེའི་མིག་འདི་། གདོན་མི་ཟ་བར་ཆོ་ག་འདིས་མིག་དང་ལྡན་པར་འགྱུར་རོ་སྙམ་དུ་བསམས་ནས་། རབ་ཏུ་དགའ་བའི་ཚིག་གསལ་བས་དེ་ལ་འདི་སྐད་སྨྲས་སོ་༎ ཡིད་ལ་རིབ་གང་གིས་འདིར་འོངས་པའི་༎
 yenābhyupeto 'si manorathena tameṣa te brāhmaṇa pūrayāmi |	བྲམ་ཟེ་ཁྱོད་ཀྱི་རེ་བ་དེ་ངས་བསྐང་༎ ང་ཡི་མིག་ནི་ཡ་གཅིག་འདོད་པ་ལས་༎
 ākāṅkṣamāṇāya madekamakṣi dadāmi cakṣurdvayamapyahaṃ te || jm_2|13 ||	ཁྱོད་ལ་མིག་ནི་གཉིས་ཀ་ངས་སྦྱིན་གྱིས་༎
 sa tvaṃ vibuddhanayanotpalaśobhitāsyaḥ saṃpaśyato vraja yathābhimataṃ janasya | (vaidya 10)	དེས་ཁྱོད་ཨཽཏཔལ་རྒྱས་པའི་མིག་གིས་གདོང་བརྒྱན་ནས་༎ ཅི་སྟེ་འདི་ཉིད་ཡིན་ནམ་འོན་ཏེ་མ་ཡིན་ཞེས་།
 syāt kiṃ nu so 'yamuta neti vicāradolālolasya so 'yamiti cotthitavismayasya || jm_2|14 ||	རྣམ་རྟོག་ཡེངས་པ་དེ་འདི་ཡིན་ཞེས་ངོ་མཚར་གྱུར་༎
 atha tasya rājño 'mātyāścakṣuḥpradānāvasāyamavetya sasaṃbhramāvegaviṣādavyathitamanaso rājānamūcuḥ -	ཇི་ལྟར་འདོད་པའི་གནས་སུ་འགྲོ་བས་མཐོང་བར་སོང་༎ དེ་ནས་རྒྱལ་པོ་དེའི་བློན་པོ་རྣམས་མིག་སྦྱིན་པ་སྩོལ་བར་རིག་ནས་བརྟབ་པ་དང་བཅས་པའི་ཤུགས་ཀྱི་སྐྲག་པས་གདུངས་པའི་ཡིད་དུ་གྱུར་ནས་། རྒྱལ་པོ་ལ་༄༧ཨ་༌་༎ སྨྲས་པ་།
 dānātiharṣādanayamasamīkṣyāhitodayam | prasīda deva mā maivaṃ na cakṣurdātumarhasi || jm_2|15 ||	སྦྱིན་པ་ལ་དགྱེས་ཆེས་ན་མི་རིགས་པ་དང་གནོད་པར་འགྱུར་བ་མི་བརྟག་པར་ལྷ་དེ་ལྟར་མི་མཛད་དུ་གསོལ་། སྤྱན་སྩལ་བར་མི་རིགས་སོ་༎ བྲམ་ཟེ་འདི་ནི་གཅིག་པུའི་ཕྱིར་༎
 ekasyārthe dvijasyāsya mā naḥ sarvānparākṛthāḥ |	བདག་ཅག་ཐམས་ཅད་མི་འདོར་གསོལ་༎
 alaṃ śokāgninā dagdhuṃ sukhaṃ saṃvardhitāḥ prajāḥ || jm_2|16 ||	སྐྱེ་དགུ་བདེ་བར་བསྐྱེད་པ་རྣམས་༎ མྱ་ངན་ཞུགས་ཀྱིས་མི་བསྲེག་གསོལ་༎
 dhanāni lakṣmīpratibodhanāni śrīmanti ratnāni payasvinīrgāḥ |	དཔལ་ཆེན་སྐྱེད་པར་བྱེད་པའི་ནོར་རྣམས་དང་༎ དཔལ་དང་ལྡན་པ་རིན་ཆེན་བ་བཞོན་དང་༎ དུལ་བའི་རྟ་དང་སྦྱར་བའི་ཤིང་རྟ་སྩོལ་༎
 rathān vinītāṃśca yujaḥ prayaccha madorjitaśrīlalitān dvipānvā || jm_2|17 ||	གླང་པོ་དྲེགས་པས་གཟི་ལྡན་འགྱིང་བ་སྩོལ་༎
 samuccarannūpuranisvanāni śaratpayodābhyadhikadyutīni |	རྐང་གདུབ་འཁྲོལ་བའི་སྒྲ་རྣམས་གྲགས་པ་ཡི་༎ ཁང་པ་དུས་རྣམས་ཀུན་ཏུ་བདེ་ལྡན་པ་༎ སྟོན་ཀའི་སྤྲིན་བས་རབ་ཏུ་དཀར་བ་སྩོལ་༎
 gṛhāṇi sarvartusukhāni dehi mā dāḥ svacakṣurjagadekacakṣuḥ || jm_2|18 ||	འགྲོ་བའི་མིག་གཅིག་ཉིད་ཀྱི་སྤྱན་མ་སྩལ་༎
 vimṛśyatāmapi ca tāvanmahārāja |	གཞན་ཡང་རྒྱལ་པོ་རེ་ཞིག་དགོངས་སུ་གསོལ་༎
 anyadīyaṃ kathaṃ nāma cakṣuranyatra yojyate |	གཞན་གྱི་མིག་གཞན་ལ་ཇི་ལྟར་སྦྱར་དུ་རུང་༏་དེ་སྟེ་འདི་ལྷ་ཡི་མཐུ་ཅི་ལགས་ན་།
 atha devaprabhāvo 'yaṃ tvaccakṣuḥ kimapekṣyate || jm_2|19 ||	ཁྱོད་ཀྱི་སྤྱན་ལ་ཡང་ལྟོས་ཅི་འཚལ་།
 api ca deva |	ལྷ་གཞན་ཡང་གཞན་གྱི་འབྱོར་པ་དབང་བྱེད་པ་།
 cakṣuṣā kiṃ daridrasya parābhyudayasākṣiṇā |	མིག་གིས་དབུལ་ལ་ཅི་ཞིག་བགྱི་༎
 dhanameva yato dehi deva mā sāhasaṃ kṛthāḥ || jm_2|20 ||	དེ་བས་དཀོར་ལས་སྩལ་དུ་གསོལ་༎ ལྷ་གཅིག་ཐུབ་ཆོད་མི་མཛད་གསོལ་༎
 atha sa rājā tānamātyānsānunayamadhurākṣaramityuvāca -	དེ་ནས་རྒྱལ་པོ་དེས་། བློན་པོ་རྣམས་ལ་བྱམས་པའི་ཚིག་འཇམ་པོས་སྨྲས་པ་།
 adāne kurute buddhiṃ dāsyāmītyabhidhāya yaḥ |	གང་ཞིག་སྦྱིན་ཞེས་སྨྲས་ནས་ནི་༎ མི་སྦྱིན་པ་ཡི་བློ་བསྐྱེད་པ་༎ དེ་ནི་འདོད་པའི་ཞགས་པ་ཡིས་༎
 sa lobhapāśaṃ prabhraṣṭamātmani pratimuñcati || jm_2|21 ||	བདག་ཉིད་སླར་ནི་འཆིང་བར་བྱེད་༎
 dāsyāmīti pratijñāya yo 'nyathā kurute manaḥ |	སྦྱིན་ནོ་ཞེས་ནི་ཁས་བླངས་ནས་༎ གང་ཞིག་ཡིད་ལ་གཞན་སེམས་པ་༎
 kārpaṇyāniścitamateḥ kaḥ syātpāpatarastataḥ || jm_2|22 ||	སེར་སྣས་མ་ངེས་བློ་ཅན་དེ་༎ དེ་ལས་སྡིག་ཆེ་གང་ཞིག་ཡོད་༎
 sthirīkṛtyārthināmāśāṃ dāsyāmīti pratijñayā |	སྦྱིན་ནོ་ཞེས་ནི་ཁས་བླངས་པས་༎ ཕོངས་པའི་རེ་བ་བརྟན་བྱས་ནས་༎
 visaṃvādanarūkṣasya vacaso nāsti niṣkṛtiḥ || jm_2|23 ||	བསླུ་བའི་ཚིག་ནི་རྩུབ་པོ་དེའི་༎ སྐྱིན་པོའི་བསབ་པ་ཅི་ཡང་མེད་༎
 yadapi ceṣṭaṃ devatānubhāvādeva cakṣurasya kiṃ na saṃbhavatītyatra śrūyatām - (vaidya 11)	གང་ཡང་ཁྱེད་ན་རེ་༏་ལྷའི་མཐུ་ཉིད་ཀྱིས་འདིའི་མིག་ཡོད་པར་ཅིའི་ཕྱིར་མི་འགྱུར་ཞེས་ཟེར་བ་དེ་ཡང་ཉོན་།
 naikakāraṇasādhyatvaṃ kāryāṇāṃ nanu dṛśyate |	རྒྱུ་གཅིག་གིས་ནི་འགྲུབ་པ་ཡི་༎ འབྲས་བུ་གང་ཡང་ཡོད་མ་ཡིན་༎ ལྷ་རྣམས་ཀྱིས་ནི་བྱས་པ་ཡང་༎
 kāraṇāntarasāpekṣaḥ syāddevo 'pi vidhiryataḥ || jm_2|24 ||	རྒྱུ་རྐྱེན་གཞན་ལ་ལྟོས་པ་ཡོད་༎
 tanna me dānātiśayavyavasāye vidhnāya vyāyantumarhanti bhavanta iti |	དེ་བས་ན་ངས་སྦྱིན་པ་ཆེན་པོ་༄༧བ་བྱེད་པ་ལ་ཁྱེད་ཀྱིས་གེགས་བྱེད་པར་མི་རིགས་སོ་༎ དེ་ནས་བློན་པོ་རྣམས་ཀྱིས་སྨྲས་པ་།
 amātyā ūcuḥ - dhanadhānyaratnāni devo dātumarhati na svacakṣuriti vijñāpitamasmābhiḥ |	ལྷ་ནོར་དང་། འབྲུ་དང་། རིན་པོ་ཆེ་ལ་སོགས་པ་རྣམས་སྩལ་བར་རིགས་ཀྱི་། སྤྱན་ནི་སྩལ་བར་མི་རིགས་སོ་༎ ཞེས་བདག་ཅག་གིས་སྔར་གསོལ་བ་ལགས་ཏེ་།
 tanna devaṃ vayamatīrthe pratārayāmaḥ | rājovāca -	དེ་བས་ན་བདག་ཅག་ལྷ་ཤུལ་མ་ལགས་པར་གཤེགས་སུ་མི་གསོལ་ལོ་༎ རྒྱལ་པོས་སྨྲས་པ་།
 yadeva yācyeta tadeva dadyānnānīpsitaṃ prīṇayatīha dattam |	གང་ཞིག་སློང་བ་དེ་ཉིད་སྦྱིན་པར་བྱ་༎ མི་འདོད་པ་ནི་བྱིན་ཡང་དགའ་མི་འགྱུར་༎
 kimuhyamānasya jalena toyairdāsyāmyataḥ prārthitamarthamasmai || jm_2|25 ||	ཆུས་ཁྱེར་བ་ལ་ཆུ་ཡིས་ཅི་ཞིག་བྱ་༎ དེ་བས་སློང་བའི་དོན་འདི་འདི་ལ་སྦྱིན་༎
 atha tasya rājño dṛḍhataravisrambhapraṇayaḥ snehāvegādanapekṣitopacāro 'mātyamukhyastaṃ rājānamityuvāca - mā tāvad bhoḥ	དེ་ནས་རྒྱལ་པོའི་བློན་པོ་ཆེན་པོ་རབ་ཏུ་ཡིད་གཅུགས་ཤིང་འདྲིས་པ་གཅིག་བྱམས་པའི་ཤུགས་ཀྱི་ཞེས་བཏང་སྟེ་། རྒྱལ་པོ་དེ་ལ་སྨྲས་པ་། ཀྱེ་ཅུང་ཞིག་གཞེས་ཤིག་། 
 yā nālpena tapaḥsamādhividhinā saṃprāpyate kenacid	ལ་ལས་དཀའ་ཐུབ་ཏིང་འཛིན་ཆོ་ག་ཆེན་པོས་གང་ཞིག་ཐོབ་འགྱུར་ཞིང་༎ 
 yāmāsādya ca bhūribhirmakhaśataiḥ kīrti divaṃ cāpnuyāt | saṃprāptāmatipatya tāṃ nṛpatitāṃ śakrarddhivispardhinīṃ	གང་ལ་བརྟེན་ནས་མཆོད་སྦྱིན་ཆེན་པོ་མང་པོས་གྲགས་དང་མཐོ་རིས་ཐོབ་༎ བརྒྱ་བྱིན་ལོངས་སྤྱོད་ལ་ཡང་འགྲན་པའི་རྒྱལ་པོའི་རྒྱལ་སྲིད་ཐོབ་པ་དེ་སྤངས་ནས་༎
 kiṃ dṛṣṭvā nayane praditsati bhavānko 'yaṃ kutastyo vidhiḥ || jm_2|26 ||	ཅི་ཞིག་མཐོང་ནས་ཁྱོད་ཀྱིས་མིག་སྦྱིན་ཆོ་ག་འདི་ནི་སུ་ལས་ལོབས་༎ མཆོད་སྦྱིན་བྱས་པས་སུམ་ཅུ་རྩ་གསུམ་ཉེ་༎
 labdhāvakāśastridaśeṣu yajñaiḥ kīrtyā samantādavabhāsamānaḥ |	གྲགས་པས་ཀུན་ཏུ་རབ་ཏུ་གསལ་འགྱུར་ཞིང་༎
 narendracūḍādyutirañjitāṅghriḥ kiṃ lipsamāno nu dadāsi cakṣuḥ || jm_2|27 ||	མི་དབང་གཙུག་གི་འོད་ཀྱིས་རྐང་བརྒྱན་པ་༎ ཅི་ཞིག་འདོད་ཕྱིར་མིག་ནི་སྦྱིན་པར་བྱེད་༎
 atha sa rājā tamamātyaṃ sānunayamityuvāca -	དེ་ནས་རྒྱལ་པོ་དེས་བློན་པོ་རྣམས་ལ་བྱམས་པ་དང་བཅས་པའི་ཚིག་གིས་སྨྲས་པ་། ད་འབད་*nga 'bang?་འདི་ནས་ས་ཀུན་ཐོབ་ཕྱིར་མིན་༎
 nāyaṃ yatnaḥ sārvabhaumatvamāptuṃ naiva svargaṃ nāpavargaṃ na kīrtim |	མཐོ་རིས་ཐར་པ་གྲགས་པ་ཐོབ་ཕྱིར་མིན་༎
 trātuṃ lokānityayaṃ tvādaro me yācñākleśo mā ca bhūdasya moghaḥ || jm_2|28 ||	སློང་བ་འདི་ནི་དོན་མེད་མི་འགྱུར་ཞིང་༎
 atha sa rājā nīlotpaladalaśakalarucirakānti nayanamekaṃ vaidyaparidṛṣṭena vidhinā śanakairakṣatamutpāṭya parayā prītyā cakṣuryācanakāya prāyacchat	འཇིག་རྟེན་བསྐྱབ་ཕྱིར་ང་ནི་འདི་ལྟར་འབད་༎ དེ་ནས་རྒྱལ་པོ་དེས་མེ་ཏོག་ཨཽཏཔལ་མཐིང་གའི་འདབ་མ་ལྟར་མཛེས་ཤིང་ཡིད་དུ་འོང་བའི་མིག་ཡ་གཅིག་སྨན་དཔྱད་ལས་བྱུང་བ་བཞིན་དུ་དལ་བུས་མ་སྣད་པར་ཕྱུང་སྟེ་རབ་ཏུ་དགའ་བཞིན་དུ་མིག་སློང་བ་ལ་བྱིན་ཏོ་༎
 atha śakro devendrastādṛśamṛddhyabhisaṃskāraṃ cakre yathā dadarśa sa rājā saparijanastattasya cakṣuścakṣuḥsthāne pratiṣṭhitam |	དེ་ནས་ལྷའི་དབང་པོ་བརྒྱ་བྱིན་གྱིས་ཅི་ནས་ཀྱང་མིག་དེ་དེའི་མིག་ཏུ་གནས་པར་གྱུར་པ་། རྒྱལ་པོ་འཁོར་དང་བཅས་པ་དེས་མཐོང་བར་གྱུར་པ་དེ་ལྟ་བུའི་རྫུ་འཕྲུལ་མངོན་པར་བྱས་། སོ་༎ དེ་༄༨ཨ་༌་༎
 athonmiṣitaikacakṣuṣaṃ cakṣuryācanakamabhivīkṣya sa rājā parameṇa praharṣeṇa samāpūrṇahṛdayo dvitīyamapyasmai nayanaṃ prāyacchat |	ནས་མིག་ཡ་གཅིག་ཕྱེས་ཏེ་། སློང་བ་པོ་ལ་བལྟས་པ་དང་། རྒྱལ་པོ་དེ་སྙིང་རབ་ཏུ་དགའ་བར་གྱུར་ནས་། མིག་ཡ་གཅིག་ཀྱང་དེ་ལ་བྱིན་ཏོ་༎
 tataḥ sa rājā nayane pradāya vipadmapadmākaratulyavaktraḥ | (vaidya 12)	དེ་ནས་རྒྱལ་པོ་དེ་ཡིས་མིག་བྱིན་ནས་༎ པདམ་མེད་པའི་པདམའི་མཚོ་འདྲ་གདོང་༎ གཞན་ལ་མེད་པས་རབ་ཏུ་དགའ་བར་གྱུར་༎
 paurairasādhāraṇatuṣṭirāsītsamagracakṣurdadṛśe dvijaiśca || jm_2|29 ||	བྲམ་ཟེའང་མིག་དང་ལྡན་པར་འཁོར་གྱིས་མཐོང་༎
 antaḥpure 'tha manujādhipateḥ pure ca śokāśrubhirvasumatī siṣice samantāt |	རྒྱལ་པོའི་བཙུན་མོ་འཁོར་དང་ཕོ་བྲང་འཁོར་རྣམས་ཀྱང་༎ མྱ་ངན་མཆི་མས་ས་གཞི་ཐམས་ཅད་ཆག་ཆག་གདབ་།
 śakrastu vismayamavāpa parāṃ ca tuṣṭiṃ saṃbodhaye nṛpamakampyamatiṃ samīkṣya || jm_2|30 ||	རྒྱལ་པོ་རྫོགས་པའི་བྱང་ཆུབ་བློ་བརྟན་མཐོང་ནས་ནི་༎ བརྒྱ་བྱིན་དེ་ཡང་ངོ་མཚར་ཆེ་ཞིང་རབ་ཏུ་དགའ་༎
 atha śakrasya vismayāvarjitahṛdayasyaitadabhavat -	དེ་ནས་བརྒྱ་བྱིན་ངོ་མཚར་ཆེན་པོས་སེམས་རབ་ཏུ་དགའ་བ་དང་དང་བར་གྱུར་ནས་འདི་སྙམ་དུ་སེམས་སོ་༎ ཨཨེ་མའོ་བརྟན་ཞིང་སྙིང་སྟོབས་ཆེ་༎
 aho dhṛtiraho sattvamaho sattvahitaiṣitā |	ཨཨེ་མའོ་སེམས་ཅན་ཕན་འདོགས་པ་༎
 pratyakṣamapi karmedaṃ karotīva vicāraṇām || jm_2|31 ||	ལས་འདི་མངོན་སུམ་གསལ་གྱུར་ཀྱང་༎ ཐེ་ཚོམ་ཟ་བར་གྱུར་པ་འདྲ་༎
 tannāyamāścaryasattvaściramimaṃ parikleśamanubhavitumarhati |	དེ་ལྟ་བས་ན་ངོ་མཚར་ཆེ་བའི་སེམས་ཅན་འདི་ཡུན་རིང་དུ་འདི་ལྟར་ཉོན་མོངས་སུ་གཞུག་པར་མི་རིགས་ཀྱི་།
 yataḥ prayatiṣye cakṣurasyopāyapradarśanādutpādayitum |	ཐབས་ཀྱིས་འདིའི་མིག་སླར་སྐྱེ་བར་འགྱུར་བར་བྱའོ་སྙམ་མོ་༎
 atha tasya rājñaḥ kramātsaṃrūḍhanayanavraṇasyāvagītapratanūbhūtāntaḥpurapaurajānapadaśokasya	དེ་ནས་རྒྱལ་པོ་དེའི་རིམ་གྱིས་མིག་གི་རྨ་ནི་སོས་སོ་༎ བཙུན་མོའི་འཁོར་དང་ཕོ་བྲང་འཁོར་གྱི་མི་རྣམས་ཀྱི་མྱ་ངན་སྲབས་ཀྱི་སོང་ནས་།
 pravivekakāmatvādudyānapuṣkariṇyāstīre kusumabharāvanatarucirataruvaranicite mṛdusurabhiśiśirasukhapavane	རབ་ཏུ་དབེན་པར་འདོད་པའི་ཕྱིར་རྫིང་བུའི་འགྲམ་ན་མེ་ཏོག་གི་ལྗིད་ཀྱིས་ནོན་པའི་ཤིང་བཟང་པོ་སྟུག་པོ་ཡོད་པ་སེར་བུ་བསིལ་ཞིང་བདེ་ལ་དྲི་ཞིམ་པོའི་ངད་ལྡང་བ་།
 madhukaragaṇopakūjite paryaṅkeṇa niṣaṇṇasya śakro devendraḥ purastātprādurabhavat |	བུང་བ་མང་པོས་སྒྲ་འབྱིན་པ་ཞིག་ཏུ་སྐྱིལ་མོ་ཀྲུང་བཅས་ཏེ་འདུག་པ་དང་། ལྷའི་དབང་པོ་བརྒྱ་བྱིན་མདུན་དུ་འོངས་སོ་༎
 ka eṣa iti ca rājñā paryanuyukto 'vravīt -	དེ་ནས་རྒྱལ་པོས་འདི་སུ་ཡིན་ཞེས་དྲིས་པ་དང་། སྨྲས་པ་།
 śakro 'hamasmi devendrastvatsamīpamupāgataḥ |	ང་ནི་ལྷའི་དབང་པོ་བརྒྱ་བྱིན་ཡིན་ཏེ་ཁྱོད་ཀྱི་དྲུང་དུ་འོངས་སོ་༎ གཤེགས་པ་ལེགས་སོ་ཅི་བཞེད་པ་བཀའ་སྩལ་དུ་གསོལ་།
 rājovāca | svāgatam |	ཞེས་ཞེས་དང་བཅས་པས་སྨྲས་པ་དང་། རྒྱལ་བོ་ལ་ཡང་སྨྲས་པ་།
 ājñāpyatāṃ kenārtha iti | sa upacārapuraḥsaramukto rājānaṃ punaruvāca - varaṃ vṛṇīṣva rājarṣe yadicchasi taducyatām || jm_2|32 ||	རྒྱལ་པོ་དྲང་སྲོང་ང་ལ་ཅི་འདོད་པའི་མཆོག་དེ་སློང་ཅིག་། 
 atha sa rājā pradānasamucitatvādanabhyastayācñākārpaṇyamārgo vidhṛtya vismayaśauṭīryamenamuvāca -	དེ་ནས་རྒྱལ་པོ་དེ་སྦྱིན་པ་ལ་གོམས་ཤིང་སློང་བ་ལ་མ་གོམས་པའི་ཕྱིར་བརྟན་པས་འཛུམ་ཞིང་ངོ་མཚར་མི་ཆེ་ཞིང་རླབས་ཅན་དུ་སྨྲས་པ་།
 prabhūtaṃ me dhanaṃ śakra śaktimacca mahad balam |	བརྒྱ་བྱིན་བདག་༄༨བ་ལ་ནོར་མང་ཞིང་༎ དམག་ཚོགས་ཆེ་ཞིང་མཐུ་དང་ལྡན་༎
 andhabhāvāttvidānīṃ me mṛtyurevābhirocate || jm_2|33 ||	ད་ནི་ལོང་བར་གྱུར་པས་བདག་།འཆི་བ་འབའ་ཞིག་མངོན་པར་འདོད་༎ གཞན་ཡང་སློང་བ་རྣམས་ནི་ཡིད་ལ་རེ་བ་ཀུན་༎
 kṛtvāpi paryāptamanorathāni prītiprasādādhikalocanāni |	ཡོངས་སུ་བསྐོངས་པས་རབ་ཏུ་དགའ་འགྱུར་ཞིང་༎ ལེགས་པར་ལྟ་བའི་བཞིན་རྣམས་མི་མཐོང་བས་༎
