skt	tib
 niścayīyāgamayuktibhyāṃ svabhāva rahitān tathā |	ལུང་དང་རིགས་པ་དག་གིས་ནི་༎ ཆོས་རྣམས་ཐམས་ཅད་སྐྱེ་མེད་པའི་༎ རང་བཞིན་མེད་པ་ངེས་བྱས་ནས་༎
 sarvān dharmānutpannānavikalpaṃ bhāvayet || bpp_59 ||	རྣམ་པར་རྟོག་མེད་བསྒོམ་པར་བྱ་༎
 bhāvayannidamevetthaṃ prāpyoṣṇatvādikaṃ kramāt |	དེ་ལྟར་དེ་ཉིད་བསྒོམ་བྱས་ནས་༎ རིམ་གྱིས་དྲོད་སོགས་ཐོབ་བྱས་ནས་༎
 labhate pramuditvādiṃ buddhabodhirna lambitā || bpp_60 ||	རབ་དགའ་ལ་སོགས་ཐོབ་འགྱུར་ཏེ་༎ སངས་རྒྱས་བྱང་ཆུབ་ཡུན་མི་རིང་༎
 sādhitairmantraśaktayā hi śāntivistarakarmabhiḥ |	སྔགས་མཐུ་ཉིད་ལས་གྲུབ་པ་ཡི་༎ ཞི་དང་རྒྱས་སོགས་ལས་རྣམས་ཀྱིས་༎
 bhadrakumbhādisiddhāṣṭamahāsiddhibalena ca || bpp_61 ||	བུམ་པ་བཟང་གྲུབ་ལ་སོགས་པ་༎ གྲུབ་ཆེན་བརྒྱད་སོགས་སྟོབས་ཀྱིས་ཀྱང་༎
 abhīṣṭā bodhisambhāraparipūrtiḥ sukhena cet |	བདེ་བ་ཡིས་ནི་བྱང་ཆུབ་ཚོགས་༎
 kriyācaryādi tantrokam guhyācaraṇabhiṣyate || bpp_62 ||	ཡོངས་སུ་རྫོགས་པར་འདོད་པ་དང་༎ བྱ་བ་སྤྱོད་སོགས་རྒྱུད་གསུངས་པའི་༎ གལ་ཏེ་གསང་སྔགས་སྤྱོད་འདོད་ན་༎
 tadācāryabhiṣekārthaṃ mahāratnādidānataḥ |	དེ་ཚེ་སློབ་དཔོན་དབང་བསྐུར་ཕྱིར་༎ བསྙེན་བཀུར་རིན་ཆེན་སོགས་སྦྱིན་དང་༎ དཀའ་སྒྲུབ་ལ་སོགས་ཐམས་ཅད་ཀྱིས་༎
 sadguruṃ prīṇayed bhaktayā sarvāñjñādipālanaiḥ || bpp_63 ||	བླ་མ་དམ་པ་མཉེས་པར་བྱ་༎ བླ་མ་མཉེས་པར་གྱུར་པ་ཡིས་༎
 prasanne ca gurau bhūte pūrṇācāryābhiṣekataḥ |	ཡོངས་རྫོགས་སློབ་དཔོན་དབང་བསྐུར་བས་༎
 sarvapāpaviśuddhātmā siddhibhāgī bhaviṣyati || bpp_64 ||	སྡིག་ཀུན་རྣམ་དག་བདག་ཉིད་ནི་༎ དངོས་གྲུབ་སྒྲུབ་པའི་སྐལ་ལྡན་འགྱུར་༎
 ādibuddhamahātantre prayatnena niṣedhataḥ |	དང་པོ་སངས་རྒྱས་རྒྱུད་ཆེན་ལས་༎ རབ་ཏུ་འབད་པས་བཀག་པའི་ཕྱིར་༎
 guhyaprajñābhiṣekastu na grahyā brahmacārariṇā || bpp_65 ||	གསང་བ་༄༢༤༡ཨ་༌་༎ ཤེས་རབ་དབང་བསྐུར་ནི་༎ ཚངས་པར་སྤྱོད་པས་བླང་མི་བྱ་༎
 so 'bhiṣeko gṛhītaścet brahyacaryatapaḥ sthitaiḥ |	གལ་ཏེ་དབང་བསྐུར་དེ་འཛིན་ན་༎ ཚངས་སྤྱོད་དཀའ་ཐུབ་ལ་གནས་པས་༎ བཀག་པ་སྤྱད་པར་འགྱུར་བའི་ཕྱིར་༎
 niṣiddhācaraṇatvāt tattapaḥ samvarakṣayaḥ || bpp_66 ||	དཀའ་ཐུབ་སྡོམ་པ་དེ་ཉམས་ཏེ་༎ བརྟུལ་ཞུགས་ཅན་དེ་ཕམ་པ་ཡི་༎
 jāyante vratinastasya pārājikavipattayaḥ |	ལྟུང་བ་དག་ནི་འབྱུང་འགྱུར་ཞིང་༎
 saḥ pateddurgatau nūnaṃ siddhirnaiva kadācana || bpp_67 ||	དེ་ནི་ངན་སོང་ངེས་ལྷུང་བས་༎ གྲུབ་པ་ཡང་ནི་ཡོད་མ་ཡིན་༎
 sarvatantraśrutau bhāṣye homayajñādikarmāsu |	རྒྱུད་ཀུན་ཉན་དང་འཆད་པ་དང་༎ སྦྱིན་སྲེག་མཆོད་སྦྱིན་སོགས་བྱེད་པ་༎
 labdhācāryābhiṣekaśca tattvavida naiva duṣyati || bpp_68 ||	སློབ་དཔོན་དབང་བསྐུར་རྙེད་འགྱུར་ཞིང་༎ དེ་ཉིད་རིག་ལ་ཉེས་པ་མེད་༎ གནས་བརྟན་མར་མེ་མཛད་དཔལ་གྱིས་༏་། མདོ་སོགས་ཆོས་ལས་བཤད་མཐོང་བ་༎ བྱང་ཆུབ་འོད་ཀྱིས་གསོལ་བཏབ་ནས་༎
 dīpaṅkaraśriyā bodhipathaḥ proktaḥ samāsataḥ |	བྱང་ཆུབ་ལམ་བཤད་མདོར་བསྡུས་བྱས་༎ བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མ་སློབ་དཔོན་ཆེན་པོ་དཔལ་མར་མེ་མཛད་ཡེ་ཤེས་ཀྱིས་མཛད་པ་རྫོགས་སོ་། 
