skt	tib
 syādetat- anāgatasya asatsvabhāvasya ko 'yamutsargo nāma? satyam | kiṃ tu tatsaṃbhavakāle tatrāsaṅganivāraṇārthamevamucyate, idānīmeva tatparityāgāt, āśayasya viśuddhivardhanārthaṃ ca |	འོ་ན་མ་འོངས་པའི་རང་བཞིན་ཡོད་པ་མ་ཡིན་པ་འདི་ཇི་ལྟར་གཏང་དུ་རུང་ཞེ་ན་། བདེན་མོད་ཀྱི་འོན་ཀྱང་དེ་ཡོད་པའི་དུས་སུ་དེ་ལ་ཞེན་པ་བཟློག་པའི་དོན་དུ་དེ་སྐད་དུ་བརྗོད་པ་དང་། ད་ལྟ་ན་ཡང་དེ་ཡོངས་སུ་བཏང་བས་བསམ་པ་རྣམ་པར་དག་པ་འཕེལ་བར་བྱ་བའི་དོན་དུ་ཡང་ཡིན་ནོ་༎
 etadevāha- nirapekṣa iti |	དེ་ཉིད་ནི་ལྟོས་པ་མེད་པ་ཞེས་གསུངས་པ་ཡིན་ཏེ་།
 tadvipākasya svārthe 'napekṣaḥ |	དེའི་རྣམ་པར་སྨིན་པ་ལ་རང་གི་དོན་དུ་ལྟོས་པ་མེད་པའོ་༎
 kimarthamevamanuṣṭhīyate ityāha- sarvasattvārthasiddhaye iti |	དེ་ལྟར་ན་སུའི་དོན་དུ་ཉམས་སུ་ལེན་པར་བྱེད་ཅེ་ན་། སེམས་ཅན་ཀུན་གྱི་དོན་བསྒྲུབ་ཕྱིར་༎ ཞེས་གསུངས་ཏེ་།
 sarvasattvānāṃ traidhātukavartināmabhyudayaniḥśreyasalakṣaṇārthaniṣpattaye |	སེམས་ཅན་ཀུན་ཏེ་ཁམས་གསུམ་པར་གནས་པ་རྣམས་ཀྱིས་མངོན་པར་མཐོ་བ་དང་ངེས་པར་ལེགས་པའི་མཚན་ཉིད་ཀྱི་དོན་རྫོགས་པར་བྱ་བའི་ཕྱིར་རོ་༎ འདས་པ་དང་། མ་འོངས་པའི་དགེ་༄༧༡བ་བའི་རྩ་བ་བཏང་བ་ནི་།
 atītānāgataśubhotsargastu āryākṣayamatisūtre 'bhihitaḥ | yaduktam-	འཕགས་པ་བློ་གྲོས་མི་ཟད་པའི་མདོ་ལས་བསྟན་པ་།
 kuśalānāṃ ca cittacaitasikānāmanusmṛtiḥ, anusmṛtya ca bodhipariṇāmanā, ida matītakauśalyam |	དགེ་བའི་སེམས་དང་སེམས་ལས་བྱུང་བ་རྣམས་རྗེས་སུ་དྲན་ལ་རྗེས་སུ་དྲན་ནས་ཀྱང་བྱང་ཆུབ་ཏུ་ཡོངས་སུ་བསྔོ་བ་འདི་ནི་འདས་པ་ལ་མཁས་པའོ་༎ 
 yā anāgatānāṃ kuśalamūlānāṃ nidhyaptirbodherāmukhīkarmasamanvāhāraḥ,	གང་མ་འོངས་པའི་དགེ་བའི་རྩ་བ་ངེས་པར་སེམས་ཤིང་བྱང་ཆུབ་ལ་མངོན་དུ་ཕྱོགས་པའི་ལས་སེམས་པ་སྟེ་།
 ye ye utpatsyante kuśalāścittotpādāḥ, tānanuttarāyāṃ samyaksaṃbodhau pariṇāmayiṣyāmi | idamanāgatakauśalyam |	བདག་ལ་དགེ་བའི་སེམས་བསྐྱེད་པ་འབྱུང་བ་གང་ཡིན་པ་དེ་དག་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ཏུ་ཡོངས་སུ་བསྔོ་བ་འདི་ནི་མ་འོངས་པ་ལ་མཁས་པའོ་ཞེས་རྒྱ་ཆེར་གསུངས་པ་དང་། ཐམས་ཅད་གཏོང་བ་ལ་མོས་པ་ཡོངས་སུ་རྫོགས་ཏེ་།
 iti vistaraḥ | sarvatyāgādhimuktiṃ paripūrye parityāgacittavegāt tena kāyaprayogeṇa utsṛṣṭasarvaparigrahaḥ |	གཏོང་བའི་སེམས་ཀྱི་ཤུགས་ཀྱིས་ལུས་ཀྱི་སྦྱོར་བ་དེས་ཡོངས་སུ་འཛིན་པ་ཐམས་ཅད་གཏོང་སྟེ་།
 sarvaparigrahamūlādbhavaduḥkhādvimukto mukta ityucyate | iti vistaraḥ ||	ཡོངས་སུ་འཛིན་པ་ཐམས་ཅད་ཀྱི་རྩ་བ་སྲིད་པའི་སྡུག་བསྔལ་ལས་གྲོལ་བ་ལ་གྲོལ་བ་ཞེས་རྒྱ་ཆེར་གསུངས་པ་གང་ཡིན་པའོ་༎
 (bcp 40) nanu ca ātmārthamapi kiṃcidrakṣitumucitamiti mātsaryaṃ nirākurvannāha- sarvatyāgaśca nirvāṇaṃ nirvāṇārthi ca me manaḥ | tyaktavyaṃ cenmayā sarva varaṃ sattveṣu dīyatām || bca_3|11 ||	འོ་ན་བདག་གི་དོན་དུ་ཡང་ཅུང་ཟད་བསྲུང་བར་རིགས་པ་མ་ཡིན་ནམ་སྙམ་པའི་སེར་སྣ་ཟློག་པར་བྱེད་པ་། ཐམས་ཅད་བཏང་བར་ཞེས་བྱ་བ་ལ་སོགས་པ་གསུངས་ཏེ་།
 sarveṣāṃ sāsravātmabhāvādīnāṃ nirvāṇaṃ mokṣaḥ | tadarthi ca me manaḥ,	ཟག་པ་དང་བཅས་པའི་ལུས་ལ་སོགས་པ་ཐམས་ཅད་ཀྱི་མྱ་ངན་ལས་འདས་པ་ནི་ཐར་པ་ཡིན་ལ་། 
 tadarthi ca mama cittam |	བདག་གི་སེམས་པ་ནི་དེ་དོན་དུ་གཉེར་བ་ཡིན་ཏེ་།
 tyaktavyaṃ cediti | nirvāṇasamaye yadi sarvamātmabhāvādi avaśyaṃ parityajya yātavyaṃ mayā, tadā varaṃ sattveṣu dīyatām,	གཏང་བྱ་ན་ཞེས་བྱ་བ་ནི་གལ་ཏེ་མྱ་ངན་ལས་འདས་པའི་ཚེ་ལུས་ལ་སོགས་པ་ཐམས་ཅད་བདག་གིས་ངེས་པར་བཏང་ལ་འགྲོ་བར་བྱ་བ་ཡིན་པ་དེའི་ཚེ་སེམས་ཅན་རྣམས་ལ་བཏང་བ་མཆོག་ཡིན་ན་།
 kimanena mātsaryahetunā vidhṛteneti bhāvaḥ ||	སེར་སྣའི་རྒྱུ་འདིས་བཟུང་ལ་ཅི་ཞིག་བྱ་སྙམ་དུ་དགོངས་པའོ་༎
 tasmādidamihānurūpamityāha-	དེ་ལྟ་བས་ན་འདི་དག་ལ་འདི་འཚམ་པ་ཡིན་ནོ་ཞེས་།
 yaścāsukhīkṛtaścātmā mayāyaṃ sarvadehinām |	བདག་གིས་ལུས་ཅན་ཞེས་བྱ་བ་ལ་སོགས་པ་གསུངས་ཏེ་། ལུས་ཅན་ཐམས་ཅད་དེ་།
 yathākāmaṃgamakāritāyāṃ niyukto mayāyamātmā kāyaḥ | sarvadehināṃ sarvasattvānāṃ kṛte |	སེམས་ཅན་ཐམས་ཅད་ཀྱི་ཆེད་དུ་ཇི་ལྟར་འདོད་པ་དང་མཐུན་པར་བྱ་བ་ལ་བདག་གིས་རང་གི་ལུས་སྦྱར་བར་བྱའོ་༎
 etadeva darśayannāha- ghrantu nindantu vā nityamākirantu ca pāṃsubhiḥ || bca_3|12 || krīḍantu mama kāyena hasantu vilasantu ca | dattastebhyo mayā kāyaścintayā kiṃ mamānayā || bca_3|13 || kārayantu ca karmāṇi yāni teṣāṃ sukhāvaham |	དེ་ཉིད་སྟོན་པར་བྱེད་པ་ནི་། རྟག་ཏུ་ཞེས་བྱ་བ་ལ་སོགས་པ་གསུངས་པ་ཡིན་ཏེ་།
 daṇḍādibhistāḍayantu vā,	དབྱིག་པ་ལ་སོགས་པས་རྡེག་པར་བྱེད་པའམ་།
 avarṇavādairjugupsantu,	བསྔགས་པ་མ་ཡིན་པ་བརྗོད་པས་སྨད་དུ་ཆུག་ལ་།
 ākirantu ca pāṃsubhiḥ,	ལུད་ཀྱིས་ཀྱང་གཏོར་དུ་ཆུག་སྟེ་།
 dhūlibhiravakirantu |	རྡུལ་གྱིས་ཀྱང་འཐོར་ཅིག་པའོ་༎
 dattastebhyo mayā kāya iti,	བདག་༄༧༢ཨ་༌་༎ གིས་དེ་ལ་ལུས་བྱིན་གྱིས་༎
 sarvaḥ sarveṇa mayā teṣāṃ parityaktaḥ,	ཞེས་བྱ་བ་ནི་ཐམས་ཅད་ཀྱི་ཐམས་ཅད་དུ་བདག་གིས་དེ་རྣམས་ལ་ཡོངས་སུ་བཏང་བ་ཡིན་ལ་། 
 kiṃ mama samaviṣamacintayā?	བདག་ལ་བདེ་བ་དང་སྡུག་བསྔལ་བས་ཁ་དས་ཅི་ཞིག་བྱ་།
 kārayantu karmāṇīti anavadyāni | etadevāha-	ལས་རྣམས་ཀྱང་ནི་བྱེད་དུ་ཆུག་། ཅེས་བྱ་བ་ནི་ཁ་ན་མཐོ་བ་མེད་པ་དག་སྟེ་། དེ་ཉིད་ནི་བདག་ལ་ཞེས་པ་ལ་སོགས་པ་གསུངས་ཏེ་།
 anarthaḥ kasyacinmā bhūnmāmālambya kadācana || bca_3|14 ||	བདག་ལ་བརྟེན་ནས་ནམ་དུ་ཡང་སྟེ་།
 aniṣṭaṃ kasyacitprāṇino mā bhūt, māmāśritya kadācana, iha paratra vā || yeṣāṃ kruddhāprasannā vā māmālambya matirbhavet | teṣāṃ sa eva hetuḥ syānnityaṃ sarvārthasiddhaye || bca_3|15 ||	འདི་འམ་ཕ་རོལ་དུ་སྲོག་ཆགས་འགའ་ལ་ཡང་མི་འདོད་པར་མ་གྱུར་ཅིག་ཅེས་པའོ་༎
 yeṣāṃ kruddhā yeṣāmaprasannā vā matiścittaṃ bhavet,	གང་དག་གི་ཁྲོ་བ་འམ་གང་དག་གི་མ་དད་པའི་སེམས་ཏེ་།
 teṣāṃ kruddhāprasannamatīnāṃ sa eva hetuḥ syāt,	བློ་བྱུང་བ་དེ་དག་གི་ནི་སྟེ་།
 kruddhā aprasannā matireva |	ཁྲོ་བ་འམ་མ་དད་པའི་བློ་ཅན་རྣམས་ཀྱིའོ་༎
 puṃstvaṃ tu tacchabdasya hetusamānādhikaraṇatayā |	དེ་ཉིད་ནི་རྒྱུར་གྱུར་ཅིག་ཏེ་། ཁྲོ་བའམ་མ་དད་པའི་སེམས་དེ་ཉིད་དོ་༎
 sarvārthasiddhaya iti ātmaparābhyudayaniḥśreyasaniṣpattaye || abhyākhyāsyanti māṃ ye ca ye cānye 'pyapakāriṇaḥ | utprāsakāstathānye 'pi sarve syurbodhibhāginaḥ || bca_3|16 ||	དོན་ཀུན་འགྲུབ་པའི་ཞེས་བྱ་བ་ནི་བདག་དང་གཞན་གྱི་དོན་མངོན་པར་མཐོ་བ་དང་། ངེས་པར་ལེགས་པར་རྫོགས་པའི་ཆེད་དུའོ་༎
 abhyākhyāsyanti iti mithyāropitadoṣeṇa dūṣayiṣyanti | anye 'pi ye kāyikaṃ mānasikaṃ vā apakāraṃ kariṣyanti |	སྐུར་འདེབས་པ་ཞེས་བྱ་བ་ནི་ལོག་པར་བརྟགས་པའི་ཉེས་པས་སུན་འབྱིན་པར་འགྱུར་བ་དང་། གཞན་དུ་ཡང་གང་དག་ལུས་སམ་ཡིད་ཀྱིས་གནོད་པ་བྱེད་པར་འགྱུར་བའོ་༎
 utprāsakā iti upahāsakāḥ,	ཁ་ཟེར་བ་ཞེས་བྱ་བ་ནི་བཤད་གང་དུ་བྱེད་པའམ་།
 viḍambakāriṇo vā | tathā anye 'pi udāsīnāḥ prasannāśca |	ཅོ་འདྲི་བར་བྱེད་པའོ་༎ དེ་བཞིན་གཞན་ཞེས་བྱ་བ་ནི་ཐ་མལ་པ་ཙམ་མམ་།
 sarve bhaveyurbuddhatvalābhinaḥ ||	དད་པ་རྣམས་ཏེ་། ཐམས་ཅད་སངས་རྒྱས་ཉིད་ཐོབ་པར་གྱུར་ཅིག་པའོ་༎
 anāthānāmahaṃ nāthaḥ sārthabāhaśca yāyinām | pārepsūnāṃ ca naubhūtaḥ setuḥ saṃkrama eva ca || bca_3|17 ||	མགོན་མེད་རྣམས་ཀྱི་ཞེས་བྱ་བ་ནི་མགོན་དང་བཅས་པར་འདོད་པ་རྣམས་ཀྱིའོ་༎
 (bcp 41) anāthānāmiti sāṃnāyyānveṣiṇām | sārthavāhaśca yāyināmiti sārthamukhyo mārgaprapannānām |	ལམ་ཞུགས་རྣམས་ཀྱི་དེད་དཔོན་དང་༎ ཞེས་བྱ་བ་ནི་ལམ་དུ་ཉེ་བར་ཞུགས་པ་རྣམས་ཀྱི་དེད་དཔོན་གྱི་གཙོ་བོར་རོ་༎
 pārepsūnāmiti nadyādīnāṃ pārimakūlaṃ gantukāmānām || dīpārthināmahaṃ dīpaḥ śayyā śayyārthināmaham | dāsārthināmahaṃ dāso bhaveyaṃ sarvadehinām || bca_3|18 ||	རྒལ་འདོད་རྣམས་ཀྱི་ཞེས་བྱ་བ་ནི་འབབ་ཆུ་ལ་སོགས་པ་རྣམས་ཀྱི་ཕ་རོལ་གྱི་འགྲམ་དུ་འགྲོ་བར་འདོད་པ་རྣམས་ཀྱིའོ་༎
 dīpārthināmiti andhakārāvasthitānām |	སྒྲོན་མ་ཞེས་བྱ་བ་ནི་མུན་པ་ན་གནས་པ་རྣམས་ཀྱིའོ་༎
 śayyārthināmiti śayanābhilāṣiṇām |	གནས་མལ་འདོད་པ་ཞེས་བྱ་བ་ནི་མལ་ཆ་འདོད་པ་རྣམས་ལའོ་༎
 dāsārthināmiti upasthānārthaṃ ye bhṛtyakarmakarādīnicchanti || cintāmaṇirbhadraghaṭaḥ siddhavidyā mahauṣadhiḥ | bhaveyaṃ kalpavṛkṣaśca kāmadhenuśca dehinām || bca_3|19 || cintāmaṇiriti cintitaphaladātā ratnaviśeṣaḥ |	བྲན་འདོད་པ་ཞེས་བྱ་བ་ནི་གང་དག་རིམ་གྲོའི་དོན་དུ་བྲན་དང་ལས་བྱེད་པ་འདོད་པའོ་༎ ཡིད་བཞིན་གྱི་ནོར་བུ་ཞེས་བྱ་བ་ནི་བསམས་པའི་འབྲས་བུ་སྟེར་བར་བྱེད་པའི་རིན་པོ་ཆེའི་ཁྱད་པར་རོ་༎
 bhadraghaṭa iti yadyadvastu abhilaṣitamabhisaṃdhāya asmin hastaṃ prakṣipet, tatsarvaṃ saṃpadyate |	བུམ་པ་བཟང་ཞེས་བྱ་བ་ནི་དངོས་པོ་གང་དང་གང་འདོད་པའི་བསམ་པས་དེར་ལག་པ་བཅུག་ན་དེ་དང་དེ་ཐམས་ཅད་ཕུན་སུམ་ཚོགས་པར་བྱེད་པའོ་༎ 
 siddhavidyeti siddhamantraḥ yadyatkarma tayā kriyate,	༄༧༢བ་རིག་སྔགས་གྲུབ་ཅེས་བྱ་བ་ནི་གསང་སྔགས་གྲུབ་པ་སྟེ་། གང་དང་གང་ལས་སུ་བྱ་བ་དེ་ཐམས་ཅད་འགྲུབ་པའོ་༎
 tatsarvaṃ sidhyati | mahauṣadhiriti yadekaiva sarvopadravapīḍāpraśamanahetuḥ |	སྨན་ཆེན་དང་ཞེས་བྱ་བ་ནི་གནོད་པ་དང་གཟིར་བ་ཐམས་ཅད་རབ་ཏུ་ཞི་བར་བྱེད་པའི་རྒྱུ་གཅིག་པུ་ཉིད་གང་ཡིན་པའོ་༎
 kalpavṛkṣaśceti kalpitārthasaṃpādako vṛkṣaviśeṣaḥ |	དཔག་བསམ་གྱི་ནི་ཤིང་དག་དང་༎ ཞེས་བྱ་བ་ནི་དཔག་ཅིང་བསམ་པའི་དོན་གྲུབ་པར་བྱེད་པའི་ཤིང་གི་ཁྱད་པར་རོ་༎
 kāmadhenuśceti yā vāñchitadohaṃ duhyate || pṛthivyādīni bhūtāni niḥśeṣākāśavāsinām | sattvānāmaprameyāṇāṃ yathābhogānyanekadhā || bca_3|20 || evamākāśaniṣṭhasya sattvadhātoranekadhā | bhaveyamupajīvyo 'haṃ yāvatsarve na nirvṛtāḥ || bca_3|21 ||	འདོད་འཇོར་ཞེས་བྱ་བ་ནི་གང་འདོད་པ་བཞོར་ཡོད་པའོ་༎
 pṛthivyādīnīti pṛthivī vasaṃdharā |	ས་སྩོགས་ཞེས་བྱ་བ་ལ་ས་ནི་ནོར་འཛིན་ནོ་༎
 ādiśabdādāpastejo vāyuriti catvāri mahābhūtāni |	སྩོགས་པའི་སྒྲས་ཆུ་དང་མེ་དང་། རླུང་བཟུང་སྟེ་། འབྱུང་བ་ཆེན་པོ་བཞི་པོ་དག་གོ་༎
 tāni yathā śayanāśanasasyaphalamūlādyādhāratayā , tathā yānāvagāhanādihetutayā |	དེ་དག་ཀྱང་ཇི་ལྟར་མལ་ཆ་དང་། སྟན་དང་། འབྲུ་དང་། སྨན་དང་། མེ་ཏོག་དང་། འབྲས་བུ་དང་། རྩ་བ་ལ་སོགས་པའི་རྟེན་ཉིད་དང་། དེ་བཞིན་དུ་བཏུང་བ་དང་ཞུགས་པ་ལ་སོགས་པའི་རྒྱུ་ཡིན་པའི་ཕྱིར་རོ་༎
 evamanyatrāpi yojyam |	དེ་ལྟར་གཞན་ལ་ཡང་སྦྱར་བར་བྱའོ་༎
 anantākāśadhatuvyāpināmasaṃkhyānāṃ sattvānāṃ paribhogamupayānti, evameva ahamapi sarvasattvānāmanekaprakāreṇa upabhogyo bhaveyam |	ནམ་མཁའ་མཐའ་ཡས་པར་ཁྱབ་པའི་སེམས་ཅན་གངས་མེད་པ་རྣམས་ཀྱི་ཡོངས་སུ་སྤྱོད་པ་ཉེ་བར་འགྱུར་བ་དེ་བཞིན་དུ་བདག་ཀྱང་སེམས་ཅན་ཐམས་ཅད་ཀྱི་རྣམ་པ་དུ་མ་ཡིས་ཉེ་བར་སྤྱོད་པར་གྱུར་ཅིག་པའོ་༎
 yāvatsarve na nirvṛtā iti yāvat sarve na saṃsāraduḥkhavinirmuktāḥ ||	ཐམས་ཅད་མྱ་ངན་འདས་པར་དུ་༎ ཞེས་བྱ་བ་ནི་ཇི་སྲིད་དུ་ཐམས་ཅད་འཁོར་བའི་སྡུག་བསྔལ་ལས་རྣམ་པར་མ་གྲོལ་གྱི་བར་དུ་སྟེ་། 
 tasmādeṣāmātmabhāvādīnāmutsargaḥ kāryo bodhyarthinā |	དེ་ལྟ་བས་ན་བྱང་ཆུབ་དོན་དུ་གཉེར་བ་རྣམས་ཀྱི་ལུས་ལ་སོགས་པ་འདི་དག་གཏོང་བར་བྱའོ་༎
 etacca dānamativistareṇa śikṣāsamuccaye pradarśitam |	སྦྱིན་པ་འདི་དག་ཀྱང་བསླབ་པ་ཀུན་ལས་བཏུས་པ་ལས་ཤིན་ཏུ་རྒྱ་ཆེ་བར་བསྟན་ཏོ་།
 tadyathā tatraiva bodhisattvaprātimokṣe kathitam-	དེ་ནི་འདི་ལྟར་དེ་ཉིད་ལས་བྱང་ཆུབ་སེམས་དཔའི་སོ་སོར་ཐར་པ་ལས་གསུངས་པ་།
 punaraparaṃ śāriputra bodhisattvaḥ sarvadharmeṣu parakīyasaṃjñāmutpādayati,	ཤའ་རིའི་བུ་གཞན་ཡང་བྱང་ཆུབ་སེམས་དཔའ་ནི་ཆོས་ཐམས་ཅད་ལ་གཞན་གྱིར་འདུ་ཤེས་སྐྱེད་པར་བྱེད་དེ་། 
 na kaṃcidbhāvamupādatte |	དངོས་པོ་འགའ་ཡང་མི་ལེན་ཏོ་༎
 tatkasya hetoḥ?	དེ་ཅིའི་ཕྱིར་ན་།
 upādānaṃ hi bhayamiti |	ཉེ་བར་ལེན་པ་ནི་དོར་བྱ་ཡིན་ནོ་ཞེས་དེ་སྐད་བསྟན་ནས་།
 idamuktvā tatraiva punaridamuktam- tathā cittaśūrāḥ khalu punaḥ śāriputra bodhisattvā bhavanti |	ཡང་དེ་ཉིད་ལས་འདི་སྐད་ཅེས་ཤའ་རིའི་བུ་དེ་བཞིན་དུ་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ནི་སེམས་དཔའ་བ་ཡིན་ཏེ་།
 yāvat svahastaparityāgī bhavati,	རང་གི་ལག་པའི་བར་དུ་ཡོངས་སུ་གཏོང་བ་ཡིན་།
 pādaparityāgī nāsāparityāgī śīrṣaparityāgī aṅgapratyaṅgaparityāgī,	རྐང་པ་ཡོངས་སུ་གཏོང་བ་དང་། སྣ་ཡོངས་སུ་གཏོང་བ་དང་། མགོ་ཡོངས་། སུ་གཏོང་བ་དང་། ཡན་ལག་དང་ཉིད་ལག་ཡོངས་སུ་གཏོང་བ་༄༧༣ཨ་༌་༎
 yāvat sarvasvaparityāgīti ||	ནས་༏་བདོག་པ་ཐམས་ཅད་ཡོངས་སུ་གཏོང་བ་ཡིན་ནོ་ཞེས་བསྟན་ཏོ་༎
 evaṃ nārāyaṇaparipṛcchāyāmapyabhihitam-	དེ་བཞིན་དུ་སྲེད་མེད་ཀྱི་བུས་ཞུས་པ་ལས་ཀྱང་གསུངས་ཏེ་།
 na taddhastu upādātavyaṃ yasmin vastuni nāsya tyāgacittamutpadyeta, na tyāgabuddhiḥ krameta, (bcp 42) iti yāvat, api tu khalu punaḥ kulaputra bodhisattvena mahāsattvena evaṃ cittamutpādayitavyam- ayaṃ mamātmabhāvaḥ sarvasattvebhya utsṛṣṭaḥ parityaktaḥ,	དངོས་པོ་གང་ལ་དེ་གཏོང་བའི་སེམས་མི་སྐྱེ་བ་དང་། གཏོང་བའི་བློ་མི་འཇུག་པའི་དངོས་པོ་དེ་བསྲེལ་བར་མི་བྱའོ་༏་། རིགས་ཀྱི་བུ་འོན་ཀྱང་བྱང་ཆུབ་སེམས་དཔའ་དེ་ལྟར་སེམས་བསྐྱེད་པར་བྱ་སྟེ་། བདག་གི་ལུས་འདི་ཡང་སེམས་ཅན་ཐམས་ཅད་ལ་བྱིན་ཞིང་ཡོངས་སུ་བཏང་ན་།
 prāgeva bāhyāni vastūni |	ཕྱི་རོལ་གྱི་དངོས་པོ་རྣམས་ལྟ་ཅི་སྨོས་ཀྱི་ཞེས་པ་ལ་སོགས་པ་རྒྱ་ཆེར་འབྱུང་ངོ་༎
 iti vistaraḥ || tathā āryākṣayamatisūtre 'pi deśitam-	དེ་བཞིན་དུ་འཕགས་པ་བློ་གྲོས་མི་ཟད་པའི་མདོ་ལས་ཀྱང་།
 ayaṃ mayā kāyaḥ sarvasattvānāṃ kiṃkaraṇīyeṣu kṣapitavyaḥ |	ལུས་འདི་བདག་གིས་སེམས་ཅན་ཐམས་ཅད་ཀྱི་བྱ་བ་ཅི་ཡོད་པ་ལ་ངེས་པར་བྱས་ཏེ་།
 tadyathā imāni catvāri mahābhūtāni pṛthivīdhāturabdhātustejodhāturvāyudhātuśca nānāsukhaiḥ nānāparyāyaiḥ nānārambaṇaiḥ nānopakaraṇaiḥ nānāparibhogaiḥ sattvānāmupabhogaṃ gacchanti, evameva ahamimaṃ caturmahābhūtasamucchrayaṃ kāyaṃ nānāsukhaiḥ nānāparyāyaiḥ nānārambaṇaiḥ nānopakaraṇaiḥ nānāparibhogairvistareṇa sarvasattvānāmupajīvyaṃ kariṣyāmīti vistaraḥ ||	དཔེར་ན་སའི་ཁམས་དང་། མེའི་ཁམས་དང་། ཆུའི་ཁམས་དང་། རླུང་གི་ཁམས་དང་། འབྱུང་བ་ཆེན་པོ་བཞི་པོ་འདི་དག་སྒོ་སྣ་ཚོགས་དང་། རྣམ་གྲངས་སྣ་ཚོགས་དང་། དམིགས་པ་སྣ་ཚོགས་དང་། ཡོ་བྱད་སྣ་ཚོགས་དང་། ལོངས་སྤྱོད་སྣ་ཚོགས་ཀྱིས་ཉེ་བར་ལོངས་སྤྱོད་པ་དང་། ཡོངས་སུ་ལོངས་སྤྱོད་པར་བྱེད་པ་དེ་བཞིན་དུ་བདག་གིས་ཀྱང་འབྱུང་བ་ཆེན་པོ་བཞི་འདུས་པའི་ལུས་འདི་སྒོ་སྣ་ཚོགས་དང་། རྣམ་གྲངས་སྣ་ཚོགས་དང་། དམིགས་པ་སྣ་ཚོགས་དང་། ཡོ་བྱད་སྣ་ཚོགས་དང་། ལོངས་སྤྱོད་སྣ་ཚོགས་ཀྱིས་རྒྱ་ཆེར་སེམས་ཅན་ཐམས་ཅད་ཀྱི་ཉེ་བར་འཚོ་བར་བྱའོ་ཞེས་རྒྱ་ཆེར་བསྟན་ཏོ་༎ 
 taccittaratnentyārabhya sarvamidaṃ pūrvakaṃ bodhicittasaṃvaragrahaṇāya prayogo veditavyaḥ |	རིན་ཆེན་སེམས་དེ་ཞེས་བྱ་བ་ལ་སོགས་པ་ནས་བརྩམས་ཏེ་། འདི་དག་ཐམས་ཅད་ནི་བྱང་ཆུབ་ཀྱི་སེམས་གནོད་པའི་ཕྱིར་སྔོན་དུ་སྦྱོར་བ་ཡིན་པར་རིག་པར་བྱའོ་༎ 
 tadevaṃ pūjādi vidhāya ātmabhāvādidānamutsṛjya pratipannabodhicittānuśaṃsaḥ kṣaṇasaṃpadaṃ	དེ་ལྟར་མཆོད་པ་ལ་སོགས་པ་བྱས་ལ་ལུས་ལ་སོགས་པ་སྦྱིན་པར་བཏང་སྟེ་། བྱང་ཆུབ་ཀྱི་སེམས་ཀྱི་ཕན་ཡོན་རྫོགས་པས་ངལ་བ་ཕུན་སུམ་ཚོགས་པ་མཆོག་ཏུ་རྙེད་དཀའ་བར་རིག་ནས་དད་པའི་རྩ་བ་བརྟེན་པོར་ཉེ་བར་གཞག་སྟེ་། 
 paramadurlabhāmavetya śraddhāmūlaṃ dṛḍhamupasthāpya sattvānatrāṇānaparāyaṇān karuṇāyamānaḥ svasukhanirapekṣaḥ paraduḥkhaduḥkhī tatsamuddharaṇāśayābhiprāyo buddhatvameva tadupāyaṃ samutpaśyan tatra baddhasaṃnāhaḥ-	སེམས་ཅན་སྐྱབས་མེད་པ་དང་། དཔུང་གཉེན་མེད་པ་རྣམས་ལ་སྙིང་རྗེ་དང་ལྡན་ཞིང་རང་གི་བདེ་བ་ལ་ལྟོས་པ་མེད་པར་གཞན་སྡུག་བསྔལ་བས་སྡུག་བསྔལ་བ་དེ་དག་གདོན་པའི་བསམ་པ་དང་དགོངས་པ་ཅན་སངས་རྒྱས་ཉིད་ཀྱི་ཐབས་འདི་དག་༄༧༣བ་ལེགས་པར་མཐོང་ནས་།
 yadātmanaḥ pareṣāṃ ca bhayaṃ duḥkhaṃ ca na priyam | tadātmanaḥ ko viśeṣo yattaṃ rakṣāmi netaram || iti | [śikṣa|sa|kārikā-1]	དེ་ལ་གོ་བགོས་པ་འདི་ལྟར་བདག་དང་གཞན་དག་ཀྱང་འཇིགས་པ་དང་སྡུག་བསྔལ་མི་འདོད་ན་བདག་དང་བྱེ་བྲག་ཅི་ཡོད་ཀྱིས་། གང་དེ་བསྲུངས་ལ་གཞན་དེ་ནི་མི་བསྲུང་སྙམ་སྟེ་།
 tena ātmanaḥ sattvadhātośca-	དེས་བདག་དང་སེམས་ཅན་གྱི་ཁམས་རྣམས་ཀྱི་།
 duḥkhāntaṃ kartukāmena sukhāntaṃ gantumicchatā |	སྡུག་བསྔལ་མཐར་འབྱིན་འདོད་པ་དང་༎ བདེ་བའི་མཐར་ཡང་འགྲོ་འདོད་པས་༎
 śraddhāmūlaṃ dṛḍhīkṛtya bodhau kāryā matirdṛḍhā ||	དད་པའི་རྩ་བ་བརྟན་བྱས་ཏེ་༎ བྱང་ཆུབ་ལ་ཡང་བློ་བརྟན་བྱ་༎
 iti || [śikṣa|sa|kārikā-2] samyaksaṃbodhicittamutpādayitumupakramate- yathā gṛhītaṃ sugatairbodhicittaṃ purātanaiḥ |	སྙམ་དུ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ཏུ་སེམས་བསྐྱེད་པར་བྱ་བའི་ཕྱིར་བརྩོན་པར་བྱེད་པ་ནི་། 
