skt	tib
 satyādiṣu yā dvikoṭikā matiḥ || 67 ||	བདེན་པ་ལ་སོགས་པ་ལ་གང་ཡིད་གཉིས་ཟ་བའོ་༎
 eteṣāṃ kleśānāṃ paścimāstistro dṛṣṭayaḥ vīcikitsā ca parikalpitāḥ |	ཉོན་མོངས་བ་དེ་དག་ལས་ལྟ་བ་འོག་མ་གསུམ་དང་། ཐེ་ཚོམ་ནི་ཀུན་ཏུ་བརྟགས་པའོ་།
 śiṣṭāḥ sahajāḥ parikalpitāśca || 68 ||	ལྷག་མ་ནི་ལྷན་ཅིག་སྐྱེས་པ་དང་ཀུན་ཏུ་བརྟགས་པའོ་༎
 krodhaḥ katamaḥ |	ཁྲོ་བ་གང་ཞེ་ན་། འཕྲལ་དུ་གནོད་པ་བྱེད་པ་ལ་གནས་ཏེ་།
 vartaṃmānamapakāramāgamya yā cetasa āghātacetanā || 69 ||	གང་སེམས་ཀྱི་ཀུན་ནས་མནར་སེམས་པའོ་༎
 upanāhaḥ katamaḥ |	ཁོན་དུ་འཛིན་པ་གང་ཞེ་ན་།
 vairānubandha || 70 ||	མདུད་བར་འཛིན་པའོ་༎
 mrakṣaḥ katamaḥ ātmano 'vaddhapracchādanā || 71 ||	འཆབ་པ་གང་ཞེ་ན་། བདག་གི་ཁ་ན་མ་ཐོ་བ་མཁྱུད་པའོ་༎ འཚིག་པ་གང་ཞེ་ན་།
 pradāśaḥ katamaḥ caṇḍavacodāśitā || 72 ||	ཚིག་བརླང་པོས་ཞེར་འདེབས་པ་ཉིད་དོ་༎
 īrṣyā katamā parasaṃpattau cetaso vyāropa || 73 ||	ཕྲག་དོག་གང་ཞེ་ན་། གཞན་གྱི་ཕུན་སུམ་ཚོགས་པ་ལ་སེམས་ཁོང་ནས་འཁྲུག་པའོ་༎
 mātsarya katamat |	སེར་སྣ་གང་ཞེ་ན་།
 dānavirodhī cetasa āgrahaḥ || 74 ||	སྦྱིན་པ་དང་མི་མཐུན་པའི་སེམས་ཀྱིས་ཀུན་ཏུ་འཛིན་པའོ་༎
 māyā katamā |	སྒྱུ་གང་ཞེ་ན་།
 paravaścanābhūtārthasadarśanatā || 75 ||	གཞན་སླུ་བ་ཡང་དག་པ་མ་ཡིན་པའི་དོན་སྟོན་པའོ་༎
 śāṭhyaṃ katamat |	ག-ཡོ་གང་ཞེ་ན་།
 svadoṣapracchādanopāyasaṃgṛhitaṃ cetasaḥ kauṭilyam || 76 ||	བདག་གི་ཉེས་པ་བཅབ་པའི་ཐབས་གཟུང་སྟེ་སེམས་གྱ་གྱུ་བའོ་༎
 madaḥ katamaḥ |	རྒྱགས་པ་གང་ཞེ་ན་།
 svasaṃpattau raktasyoddharṣaḥ | cetasaḥ paryādānam || 77 ||	བདག་གི་ཕུན་སུམ་ཚོགས་པ་ལ་ཆགས་པའི་རབ་ཏུ་དགའ་བ་དེ་སེམས་ཡོངས་སུ་འཛིན་པའོ་།
 vihiṃsā katamā |	རྣམ་པར་འཚེ་བ་གང་ཞེ་ན་།
 satveṣu viheṭhanā || 78 ||	སེམས་ཅན་རྣམས་ལ་རྣམ་པར་ཐོ་འཚམས་པའོ་༎
 āhrīkyaṃ katamat |	ངོ་ཚ་མེད་པ་གང་ཞེ་ན་།
 avadyena svayamalajjā || 79 ||	ཁ་ན་མ་ཐོ་བས་བདག་ལ་མི་འཛེམ་པའོ་༎
 anapatrāp katamat |	ཁྲེལ་མེད་པ་གང་ཞེ་ན་།
 avadyena parato 'lajjā || 80	ཁ་ན་མ་ཐོ་བས་གཞན་ལ་མི་འཛེམ་པའོ་༎
 satyānaṃ katamat |	རྨུགས་པ་གང་ཞེ་ན་།
 cittākarmaṇyatā | staimityam || 81 ||	སེམས་ལས་སུ་མི་རུང་བ་སྟེ་བླང་བ་ཉིད་དོ་༎
 auddhatyaṃ katamat |	༄༡༤བ་རྒོད་པ་གང་ཞེ་ན་།
 cittasyāvyupasamaḥ || 82 ||	སེམས་རྣམ་པར་མ་ཞི་བའོ་༎
 āśraddhyaṃ katamat |	མ་དད་པ་གང་ཞེ་ན་།
 karmaphalasatyaratneṣvanabhisaṃpratyayaḥ |	ལས་དང་འབྲས་བུ་དང་བདེན་པ་དང་། དཀོན་མཆོག་རྣམས་ལ་ཡིད་མི་ཆེས་པ་དང་། སེམས་མ་དད་པ་སྟེ་།
 śraddhāvipakṣaścetaso 'prasādaḥ || 83 ||	དད་པའི་མི་མཐུན་པའི་ཕྱོགས་སོ་༎
 kauśiddyaṃ katamatṃḥ kuśale cetaso 'nabhyutsāho vīryavipakṣa || 84 ||	ལེ་ལོ་གང་ཞེ་ན་། དགེ་བ་ལ་སེམས་མངོན་པར་སྤྲོ་བ་མེད་པ་སྟེ་། བརྩོན་འགྲུས་ཀྱི་མི་མཐུན་པའི་ཕྱོགས་སོ་༎
 pramādaḥ katamaḥ |	བག་མེད་པ་གང་ཞེ་ན་།
 yā lobhadveṣamohekauśīddyaiścitasyānārakṣā kuśalasyābhāvanā || 85 ||	ཆགས་པ་དང་། ཞེ་སྡང་དང་། གཏི་མུག་དང་། ལེ་ལོ་གང་ཡིན་པ་དག་གིས་ཉོན་མོངས་པ་ལས་སེམས་མི་སྲུང་བ་དང་དགེ་བ་མི་བསྒོམ་པའོ་༎ 
 muṣitāsmṛtiḥ katamā |	བརྗེད་ངས་པ་གང་ཞེ་ན་།
 kliṣṭāsmṛtiḥ |	དྲན་པ་ཉོན་མོངས་ཅན་ཏེ་།
 kuśalāpratipatiḥ || 86 ||	དགེ་བ་ལ་མི་གསལ་བའོ་༎
 vikṣepaḥ katamaḥ |	རྣམ་པར་ག-ཡེང་བ་གང་ཞེ་ན་།
 rāgadveṣamohāṃśikaḥ pañcakāmaguṇeṣu cittasya visāraḥ || 87 ||	འདོད་ཆགས་དང་ཞེ་སྡང་དང་གཏི་མུག་གི་ཆ་ཤས་ཀྱིས་འདོད་པའི་ཡོན་ཏན་ལྔ་པོ་དག་ལ་གང་སེམས་རྣམ་པར་འཕྲོ་བའོ་༎
 aprasajanyaṃ katamat kleśasaṃprayuktā prajñā |	ཤེས་བཞིན་མ་ཡིན་པ་གང་ཞེ་ན་། ཉོན་མོངས་པ་དང་མཚུངས་པར་ལྡན་པའི་ཤེས་རབ་སྟེ་།
 tayā kāyavākcittacaryā asaṃviditeva pravartate || 88 ||	དེས་ལུས་དང་ངག་དང་ཡིད་ཀྱི་སྤྱོད་པ་ལ་མི་ཤེས་བཞིན་དུ་འཇུག་པའོ་༎
 kaukṛtyaṃ katamat |	འགྱོད་པ་གང་ཞེ་ན་།
 cetaso vipratisāraḥ || 89 ||	ཡིད་ལ་གཅགས་པའོ་༎
 middhaṃ katamat |	གཉིད་གང་ཞེ་ན་།
 asvataṃtravṛtticetaso 'bhisaṃkṣepaḥ || 90 ||	འཇུག་པ་རང་དབང་མེད་པར་སེམས་སྡུད་པའོ་༎
 vitarkaḥ katamaḥ paryeṣako manojalpaḥ cetanāprajñāviśeṣaḥ yā cittasyaudārikatā || 91 ||	རྟོག་པ་གང་ཞེ་ན་། ཀུན་ཏུ་ཚོལ་བའི་ཡིད་ཀྱིས་བརྗོད་པ་སྟེ་། སེམས་པ་དང་ཤེས་རབ་ཀྱི་བྱེ་བྲག་གང་སེམས་རྩིང་པའོ་༎
 vicāraḥ katamaḥ |	དཔྱོད་པ་གང་ཞེ་ན་།
 paryeṣako manojalpaḥ tathaiva yā cittasya sūkṣmatā || 92 || || ittaviprayuktaparisaṃkhyānam ||	སོ་སོར་རྟོག་པའི་ཡིད་ཀྱིས་བརྗོད་པ་སྟེ་། དེ་བཞིན་དུ་གང་སེམས་ཞིབ་པའོ་༎
 cittaviprayuttasaṃskārāḥ katame |	སེམས་དང་མི་ལྡན་པའི་འདུ་བྱེད་རྣམས་གང་ཞེ་ན་།
 ye rūpacitacaittadhikāre prajñaptāḥ, ta evānyatrāprajñaptāḥ || 93 ||	གང་དག་གཟུགས་དང་སེམས་ལས་བྱུང་བའི་གནས་སྐབས་ལ་གདགས་པ་སྟེ་དེ་ཉིད་དང་གཞན་དུ་མི་གདགས་སོ་༎ 
 te katame | prāpti, asaṃjñisamāpattiḥ, nirodhasamāpattiḥ,	དེ་དག་ཀྱང་གང་ཞེ་ན་།
 āsaṃjñikam, jīvitendriyam, nikāyasabhāgatā, jāti, jarā, sthitiḥ, anityatā, nāmakāyaḥ, padakāyaḥ, vyañjanakāyaḥ, pṛthagjanatvamityevamādibhedasamādānāḥ || 94 || ittaviprayuktalakṣaṇāni ||	ཐོབ་པ་དང་། འདུ་ཤེས་མེད་པའི་སྙོམས་པར་འཇུག་པ་དང་། འགོག་པའི་སྙོམས་པར་འཇུག་པ་དང་། འདུ་ཤེས་མེད་པ་དང་། སྲོག་གི་དབང་པོ་དང་། རིས་མཐུན་པ་དང་། སྐྱེ་བ་དང་། གནས་པ་དང་། མི་རྟག་པ་ཉིད་དང་། མིང་གི་ཚོགས་དང་། ཚིག་གི་ཚོགས་དང་། ཡི་གེའི་ཚོགས་དང་། སོ་སོའི་སྐྱེ་བོ་ཉིད་དང་། དེ་ལྟ་བུའི་ཆ་དང་མཐུན་པ་དག་གོ་༎
 tatra prāptiḥ katamā |	དེ་ལ་ཐོབ་པ་གང་ཞེ་ན་།
 pratilambhaḥ samanvāgamaśca |	རྙེད་པ་དང་ལྡན་པའོ་༎
 bījam, vaśitā, abhimukhībhāvaśca yathāyogam || 95 ||	དེ་ཡང་ས་བོན་དང་། ༄༡༥ཨ་༌་༎ དབང་དང་། མངོན་དུ་གྱུར་པ་དང་ཅི་རིགས་སུ་སྦྱར་རོ་༎
 asaṃjñisamāpattiḥ katamṃ |	འདུ་ཤེས་མེད་པའི་སྙོམས་པར་འཇུག་པ་གང་ཞེ་ན་།
 śubhakṛtsnavītarāgasyoparyavītarāgasya niḥsaraṇasaṃjñāpūrvakeṇa manasikāreṇāvasthāvarāṇāṃ cittacaittadharmāṇāṃ yo nirodhaḥ || 96 ||	དགེ་རྒྱས་ཀྱི་འདོད་ཆགས་དང་བྲལ་ལ་། གོང་མའི་མ་ཡིན་པ་འབྱུང་བའི་འདུ་ཤེས་མངོན་དུ་བཏང་བའི་འདུ་ཤེས་ཡིད་ལ་བྱེད་པས་སེམས་དང་སེམས་ལས་བྱུང་བའི་ཆོས་བརྟན་པ་མ་ཡིན་པ་རྣམས་འགོག་པ་གང་ཡིན་པའོ་༎
 nirodhasamāpattiḥ katamā |	འགོག་པའི་སྙོམས་པར་འཇུག་པ་གང་ཞེ་ན་།
 ākiñcanyāyatanabītarāgasya bhavāgratāduccalitasya śāntavihāra - saṃjñāpūrvakeṇa manasikāreṇāsthāvarāṇāṃ cittacaittadharmāṇāṃ tadekatyānāṃ ca sthāvarāṇāṃ yo nirodhaḥ || 97 ||	ཅི་ཡང་མེད་པའི་སྐྱེ་མཆེད་ཀྱི་འདོད་ཆགས་དང་བྲལ་ལ་། སྲིད་པའི་རྩེ་མོ་ལས་གྱེན་དུ་བསྐྱོད་པའི་གནས་པར་འདུ་ཤེས་སྔོན་དུ་བཏང་བའི་ཡིད་ལ་བྱེད་པས་། སེམས་དང་སེམས་ལས་བྱུང་བའི་ཆོས་བརྟན་པ་མ་ཡིན་པ་རྣམས་དང་། བསྟན་པ་རྣམས་ལས་ཀྱང་ཁ་ཅིག་འགོག་པ་གང་ཡིན་པའོ་༎
 āsaṃjñikaṃ katamat |	འདུ་ཤེས་མེད་པ་གང་ཞེ་ན་།
 asaṃjñisatvanikāyadeveṣupapannasyāsthāvarāṇāṃ cittacaittadharmāṇāṃ nirodhaḥ || 98 ||	འདུ་ཤེས་མེད་པའི་སྙོམས་པར་འཇུག་པའི་འབྲས་བུ་སྟེ་། འདུ་ཤེས་མེད་པའི་སེམས་ཅན་གྱི་ཁྲོད་ཀྱི་ལྷ་རྣམས་ཀྱི་ནང་དུ་བསྐྱེད་པའི་སེམས་དང་། སེམས་ལས་བྱུང་བའི་ཆོས་བརྟན་པ་མ་ཡིན་པ་རྣམས་དང་འགོག་པའོ་༎
 jīvitendriyam katamat |	སྲོག་གི་དབང་པོ་གང་ཞེ་ན་།
 nikāyasabhāgeṣu pūrvakarmānuviddhyeṣu yaḥ saṃskārāṇāṃ sthitikālaniyamaḥ || 99 ||	རིས་མཐུན་པ་རྣམས་སུ་སྔོན་གྱི་ལས་ཀྱིས་འཕངས་པས་། གང་འདུ་བྱེད་རྣམས་ཀྱི་གནས་པའི་དུས་ངེས་པའོ་༎
 nikāyasabhāgaḥ katamaḥ |	རིས་མཐུན་པ་གང་ཞེ་ན་།
 yā satvānāmātmabhāvasadṛśatā || 100 ||	གང་སེམས་ཅན་རྣམས་ཀྱི་ལུས་འདྲ་བའོ་༎
 jātiḥkatamā |	སྐྱེ་བ་གང་ཞེ་ན་།
 nikāyasabhāge saṃskārāṇāmabhūtvā yo bhāṣaḥ || 101 ||	རིས་མཐུན་པར་འདུ་བྱེད་རྣམས་མ་བྱུང་བ་ལས་བྱུང་བ་གང་ཡིན་པའོ་༎
 jarā katamā |	རྒ་བ་གང་ཞེ་ན་།
 tathā teṣāṃ prabandhānyathātvam || 102 ||	དེ་ལྟར་དེ་དག་གི་རྒྱུན་གཞན་དུ་འགྱུར་བའོ་༎
 sthiti katamā |	གནས་པ་གང་ཞེ་ན་།
 tathā teṣāṃ prabandhanvayaḥ || 103 ||	དེ་ལྟར་དེ་དག་གི་རྒྱུན་རྒྱུད་ཆགས་པའོ་༎
 anityatā katamā |	མི་རྟག་པ་ཉིད་གང་ཞེ་ན་།
 tathā teṣāṃ prabandhavināśaḥ || 104 ||	དེ་ལྟར་དེ་དག་གི་རྒྱུན་ཆད་པའོ་༎
 nāmakāyaḥ katamaḥ |	མིང་གི་ཚོགས་གང་ཞེ་ན་།
 dharmāṇāṃ svabhāvādhivacanam || 105 ||	ཆོས་རྣམས་ཀྱི་ངོ་བོ་ཉིད་ཀྱི་ཚིག་བླ་དགས་སོ་༎
 pādakāyaḥ katamaḥ |	ཚིག་གི་ཚོགས་གང་ཞེ་ན་།
 dharmāṇāṃ viśeṣādhivacanam || 106 ||	ཆོས་རྣམས་ཀྱི་ཁྱད་པར་གྱི་ཚིག་བླ་དགས་སོ་༎
 vyañjanakāyaḥ katamaḥ | akṣarāṇi |	ཡི་གེའི་ཚོགས་གང་ཞེ་ན་། ཡི་གེའི་རྣམས་ཏེ་།
 tadubhayābhivyañjanatāmupādāya || 107 ||	དེ་གཉིས་ཀ་གསལ་བར་བྱེད་པའི་ཕྱིར་རོ་༎
 vākyāni tāni |	བརྗོད་པ་ཡང་དེ་དག་ཡིན་ཏེ་།
 nāmapadāśreyeṇārthavacanatāmupādāya || 108 ||	མིང་དང་ཚིག་ལ་བརྟེན་ནས་དོན་བརྗོད་པའི་ཕྱིར་རོ་༎
 akṣaraṃ punaḥ paryāyākṣaraṇatāmupādāya || 109 ||	ཡི་གེ་ཡང་རྣམ་གྲངས་གཞན་དུ་མི་འགྱུར་བའི་ཕྱིར་རོ་༎
 pṛthagjanatvaṃ katamat |	སོ་སོའི་སྐྱེ་བོ་ཉིད་གང་༄༡༥བ་ཞེ་ན་།
 āryadharmāṇāmapratilambhaḥ || 110 ||	འཕགས་པའི་ཆོས་རྣམས་མ་ཐོབ་པའོ་༎
 iti saṃskāraskandho nāma || saṃskāraskandhaḥ soddyeśanirdeśaḥ pariniṣṭhitaḥ || 111 || || vijñānalakṣaṇam ||	འདི་ནི་འདུ་བྱེད་ཀྱི་ཕུང་པོ་ཞེས་བྱའོ་༎
 vijñānaṃ katamat |	རྣམ་པར་ཤེས་པ་གང་ཞེ་ན་།
 ālambanaṃbijñaptiḥ || 112 ||	དམིགས་པ་རྣམ་པར་རིག་པའོ་༎
 cittamanasī vijñānaparyāyau sanirvacano taccitaṃ mano 'pi citrīkāratā manoniśrayatāṃ ca upādāya || 113 || || salakṣaṇacittanirdeśaḥ ||	སེམས་དང་ཡིད་ཀྱང་དེ་ཡིན་ཏེ་༎ སྣ་ཚོགས་པ་དང་ཡིད་རྟེན་བྱེད་པའི་ཕྱིར་རོ་།
 mūlacittamālayavijñānaṃ tadyathedaṃ sarvasaṃskārāṇāṃ saṃcitaṃ bījam || 114 ||	དངོས་སུ་ན་སེམས་ནི་ཀུན་གཞི་རྣམ་པར་ཤེས་པ་སྟེ་། འདི་ལྟར་དེ་ནི་འདུ་བྱེད་ཐམས་ཅད་ཀྱི་ས་བོན་བསགས་པའོ་༎
 tatpunarālambanamapyuparichinnamekasantānavarti |	དེ་ཡང་དམིགས་པ་དང་རྣམ་པ་ཡོངས་སུ་མ་ཆད་པའོ་༎
 yathā nirodhasamāpatyasaṃjñisamāpatyā - saṃjñikebhyovyutthitasyāsmād viṣayavijñaptikaṃ nāma pravṛtti vijñānaṃ jāyate |	རིགས་གཅིག་པ་དང་། རྒྱུན་ཆགས་པར་འཇུག་པའོ་༎ འདི་ལྟར་འགོག་པའི་སྙོམས་པར་འཇུག་པ་དང་། འདུ་ཤེས་མེད་པའི་སྙོམས་བར་འཇུག་པ་དང་། པ་རྣམས་ལངས་ནས་ཡང་ཡུལ་རྣམ་པར་རིག་པ་ཞེས་བྱ་བ་འཇུག་པའི་རྣམ་པར་ཤེས་པ་འབྱུང་བ་དང་། 
 ālambanapratyayamapekṣya bhinnākāreṣu vṛttitāmucchiddya punarjātatāṃ saṃsāre pravṛttinivṛtitāṃ copādāya tadālambanaṃ nāma vijñānam || 115 ||	དམིགས་པའི་རྐྱེན་ལ་ལྟོས་ནས་རྣམ་པ་གཞན་དུ་འཇུག་པ་ཉིད་དང་། ཆད་ནས་ཡང་འབྱུང་བ་ཉིད་དང་། འཁོར་བར་འཇུག་པ་དང་། ལྡོག་པའི་ཕྱིར་རོ་༎
 ālayavijñānaṃ hi sarvabījālayatāmātmabhāvālayahetutāmātmabhāve sthititāṃ copādāya || 116 ||	ཀུན་གཞི་རྣམ་པར་ཤེས་པ་དེ་ཉིད་ནི་ས་བོན་ཐམས་ཅད་ཀྱི་གཞི་ཉིད་དང་། ལུས་ཀྱི་ཀུན་གཞི་དང་། རྒྱུ་ཉིད་དང་། ལུས་ལ་གནས་པ་ཉིད་ཀྱི་ཡང་ཕྱིར་རོ་༎
 ādānavijñānamapi tat |	ལེན་པའི་རྣམ་པར་ཤེས་པ་ཡང་དེ་ཡིན་ཏེ་།
 ātmabhāvādānatāmupādāya || 117 || || salakṣaṇamanonirdeśaḥ ||	ལུས་ལེན་པའི་ཕྱིར་རོ་༎
 mūlamana ālayavijñānamāśritya nityamātmamohātmadṛṣṭyātmamānātmasnehaiḥ saṃprayuktaṃ vijñānamekajātīyasantānavarti arhatvāryamārganirodhasamāpattikāle vyāvartate || 118 || vijñānaskandhaḥ soniddeśanirdeśaḥ pariniṣṭhitaḥ || || skandhanirvacanam ||	དངོས་སུ་ནི་ཡིད་ནི་ཀུན་གཞི་རྣམ་པར་ཤེས་པ་ལ་དམིགས་ཏེ་། རྟག་ཏུ་བདག་ཏུ་རྨོངས་པ་དང་༎ བདག་ཏུ་ལྟ་བ་དང་། བདག་ཏུ་ང་རྒྱལ་དང་། བདག་ལ་ཆགས་པ་ལ་སོགས་པ་དང་མཚུངས་པར་ལྡན་པའི་རྣམ་པར་ཤེས་པ་སྟེ་། རིགས་གཅིག་པ་དང་། རྒྱུན་ཆགས་པར་འཇུག་པ་སྟེ་། དགྲ་བཅོམ་པ་དང་། འཕགས་པའི་ལམ་དང་། འགོག་པའི་སྙོམས་པར་འཇུག་པའི་དུས་མ་གཏོགས་སོ་།
 kimarthaḥ skandhaḥ rāśyarthaḥ |	ཅིའི་ཕྱིར་ཕུང་པོ་ཞེས་བྱ་ཞེ་ན་།
 kālagotrākāragativiṣayabhinnānāṃ rūpādīnāmabhisaṃkṣepatāmupādāya || 119 || skandhoddyeśanirdeśakaḥ prathamādhikāraḥ pariniṣṭhitaḥ || dvitīyādhikāraḥ āyatanoddyeśanirdeśakaḥ dvādaśāyatanāni | cakṣurāyatanam,	སྤུངས་པའི་ཕྱིར་ཏེ་དུས་དང་རྒྱུད་དང་རྣམ་པ་དང་གྲོལ་བ་དང་། ཡུལ་ཐ་དད་པའི་གཟུགས་ལ་སོགས་པ་མདོར་བསྡུས་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
 rūpāyatanam, śrotrāyatanam, śabdāyatanam, ghrāṇāyatanam, gandhāyatanam, jihvāyatanam, rasāyatanam,	སྐྱེ་མཆེད་བཅུ་གཉིས་ནི་མིག་གི་སྐྱེ་མཆེད་དང་། གཟུགས་ཀྱི་སྐྱེ་མཆེད་དང་། རྣ་བའི་སྐྱ་མཆེད་དང་། སྒྲའི་སྐྱེ་མཆེད་དང་། སྣའི་སྐྱེ་མཆེད་དང་། དྲིའི་སྐྱེ་མཆེད་དང་། ལྕེའི་སྐྱེ་མཆེད་དང་། རོའི་སྐྱེ་༄༡༦ཨ་༌་༎
 kāyāyatanam, spraṣṭavyāyatanam, mana āyatanam,	མཆེད་དང་། ལུས་ཀྱི་སྐྱེ་མཆེད་དང་། རེག་བྱའི་སྐྱེ་མཆེད་དང་། ཡིད་ཀྱི་སྐྱེ་མཆེད་དང་། ཆོས་ཀྱི་སྐྱེ་མཆེད་དོ་༎
 dharmāyatanaṃ ca || 120 || | 'ayatanānāṃ salakṣaṇaprapañcaḥ || cakṣurādīni rūpaśabdagandharasāyatanāni yathoktapūrvāṇi || 121 ||	མིག་ལ་སོགས་བ་དང་། གཟུགས་དང་སྒྲ་དང་དྲི་དང་རོའི་སྐྱེ་མཆེད་ལ་སོགས་པ་ཡང་སྔ་མ་བཞིན་དུ་བཤད་དོ་༎
 spraṣṭavyāyatanaṃ catvāri mahābhūtāni uktaśca yaḥ spraṣṭabyaikadeśaḥ || 122 ||	རེག་བྱའི་སྐྱེ་མཆེད་ནི་འབྱུང་བ་ཆེན་པོ་བཞི་དག་དང་། གང་རེག་བྱའི་ཕྱོགས་གཅིག་བཤད་པའོ་༎
 mana āyatanaṃ yo vijñānaskandhaḥ || 123 ||	ཡིད་ཀྱི་སྐྱེ་མཆེད་ནི་རྣམ་པར་ཤེས་པའི་ཕུང་པོ་གང་ཡིན་པའོ་༎
 dharmāyatanaṃ vedanā, saṃjñā, saṃskārāḥ, avijñaptiḥ,	ཆོས་ཀྱི་སྐྱེ་མཆེད་ནི་གང་ཚོར་བ་དང་། འདུ་ཤེས་དང་། འདུ་བྱེད་རྣམས་དང་། རྣམ་པར་རིག་བྱེད་མ་ཡིན་པ་དང་། འདུས་མ་བྱས་སོ་༎
 asaṃskṛtāśca || 124 || | 'saṃskṛtāḥ salakṣaṇaprabhedāḥ ||	འདུས་མ་བྱས་གང་ཞེ་ན་།
 asaṃskṛtā katame | ākāśam, apratisaṃkhyānirodhaḥ, pratisaṃkhyānirodhaḥ tathatā ca || 125 ||	ནམ་མཁའ་དང་། སོ་སོར་བརྟགས་པ་མ་ཡིན་པའི་འགོག་པ་དང་། སོ་སོར་བརྟགས་པའི་འགོག་པ་དང་། དེ་བཞིན་ཉིད་དོ་༎
 tatrākāśaṃ katamat |	དེ་ལ་ནམ་མཁའ་གང་ཞེ་ན་།
 rūpāvakāśaḥ || 126 ||	གཟུགས་ཀྱི་གོ་འབྱེད་པའོ་༎
 apratisaṃkhyānirodhaḥ katamaḥ |	སོ་སོར་བརྟགས་པ་མ་ཡིན་པའི་འགོག་པ་གང་ཞེ་ན་།
 yo nirodho na visaṃyogaḥ || 127 ||	གང་འགོག་པ་ལ་བྲལ་བ་མ་ཡིན་པ་སྟེ་།
 sakleśāpratipakṣeṇa skandhānāmātyantiko nirodhaḥ || 128 ||	དེ་ནི་ཉོན་མོངས་པའི་གཉེན་པོ་མེད་པར་ཕུང་པོ་རྣམས་གཏན་དུ་མི་སྐྱེ་བའོ་༎
 pratisaṃkhyānirodhaḥ katamaḥ |	སོ་སོར་བརྟགས་པའི་འགོག་པ་གང་ཞེ་ན་།
 yo nirodho visaṃyogaḥ || 129 ||	གང་འགོག་པ་དེ་ནི་བྲལ་བ་སྟེ་།
 sakleśapratipakṣeṇa skandhānāmātyantiko nirodhaḥ || 130 ||	དེ་ནི་གང་ཉོན་མོངས་པའི་གཉེན་པོས་ཕུང་པོ་རྣམས་གཏན་དུ་མི་སྐྱེ་བའོ་།
 tathatā katamā |	དེ་བཞིན་ཉིད་གང་ཞེ་ན་།
 yā dharmāṇāṃ dharmatā | dharmanairātmyam || 131 || | 'ayatananirvacanam ||	གང་ཆོས་རྣམས་ཀྱི་ཆོས་ཉིད་དང་། ཆོས་བདག་མེད་པ་ཉིད་དོ་༎
 kimupādāyāyatanamiti |	ཅིའི་ཕྱིར་སྐྱེ་མཆེད་ཅེས་བྱ་ཞེ་ན་།
 vijñānotpādadvāratāmupādāya || 132 || āyatanoddyeśanirdeśako dvitīyādhikāraḥ pariniṣṭhitaḥ | tṛtīyādhikāraḥ dhātūddeśanirdeśakaḥ || dhātunāmāni || aṣṭadaśa dhātavaḥ | cakṣurdhātuḥ, rūpadhātuḥ,	རྣམ་པར་ཤེས་པ་སྐྱེ་བའི་སྒོའི་ཕྱིར་རོ་༎
 cakṣurvijñānadhātu, śrotradhātuḥ, śabdadhātuḥ, śrotravijñānadhātuḥ, ghrāṇadhātuḥ, gandhadhātuḥ, ghrāṇavijñānadhātuḥ, jihvādhātuḥ, rasadhātuḥ, jihvāvijñānadhātuḥ, kāyadhātuḥ, spraṣṭavyadhātuḥ, kāyabijñānadhātuḥ, manodhātuḥ, dharmadhātuḥ,	ཁམས་བཅོ་བརྒྱད་ནི་མིག་གི་ཁམས་དང་། གཟུགས་ཀྱི་ཁམས་དང་། མིག་གི་རྣམ་པར་ཤེས་པའི་ཁམས་དང་། རྣ་བའི་ཁམས་དང་། སྒྲའི་ཁམས་དང་། རྣ་བའི་རྣམ་པར་ཤེས་པའི་ཁམས་དང་། སྣའི་ཁམས་དང་། དྲིའི་ཁམས་དང་། སྣའི་རྣམ་པར་ཤེས་པའི་ཁམས་དང་། ལྕེའི་ཁམས་དང་། རོའི་ཁམས་དང་། ལྕེའི་རྣམ་པར་ཤེས་པའི་ཁམས་དང་། ལུས་ཀྱི་ཁམས་དང་། རེག་བྱའི་ཁམས་དང་། ལུས་ཀྱི་རྣམ་པར་ཤེས་པའི་ཁམས་དང་། ཡིད་ཀྱི་ཁམས་དང་། ཆོས་ཀྱི་ཁམས་དང་། ཡིད་ཀྱི་རྣམ་པར་ཤེས་པའི་ཁམས་སོ་༎
 manovijñānadhātuśca || 133 || || dhātuprapaścaḥ || cakṣurādayo dhātavo rūpādayo dhātavaśca yathāyatanāni || 134 ||	མིག་ལ་སོགས་༄༡༦བ་པའི་ཁམས་དང་། གཟུགས་ལ་སོགས་པའི་ཁམས་ནི་སྐྱེ་མཆེད་རྣམས་ཇི་ལྟ་བ་བཞིན་ནོ་༎
 ṣaḍvijñānadhātavaścakṣurāddyāśrayā rūpādyālambanāvijñaptayaḥ || 135 ||	རྣམ་པར་ཤེས་པའི་ཁམས་དྲུག་པོ་དག་ནི་མིག་ལ་སོགས་པ་རྣམས་ལ་བརྟེན་ཏེ་། གཟུགས་ལ་སོགས་པ་ལ་དམིགས་པ་རྣམ་པར་རིག་པའོ་༎
 manodhātusteṣāmeva samanantaranirudhyaṃ ṣaḍvijñānadeśanāśrayatāmupādāya || 136 || || dhātuvyavasthanam ||	ཡིད་ཀྱི་ཁམས་ནི་དེ་དག་ཉིད་འགགས་མ་ཐག་པ་སྟེ་། རྣམ་པར་ཤེས་པ་དྲུག་པའི་གནས་བརྟན་པའི་ཕྱིར་རོ་༎
