skt	tib
 dānaśīlakṣamāvīryadhyānaprajñāprapūraṇāt |	སྦྱིན་དང་ཚུལ་ཁྲིམས་བཟོད་བརྩོན་འགྲུས་༎ བསམ་གཏན་ཤེས་རབ་རབ་རྫོགས་པས་༎ སློབ་མ་དང་ནི་བས་རུ་ལ་༎
 śiṣyakhaḍgaspṛhātrāsacetasāṃ parivarjakaḥ || asa_1|58 ||	དགའ་དང་སྐྲག་པའི་སེམས་སྤངས་པ་༎ བསླངས་ན་མི་ཞུམ་བདོག་པ་ཀུན་༎
 yācito 'navalīnaśca sarvatyāge 'pyadurmanāḥ |	བཏང་ཡང་མི་དགའ་མེད་པ་དང་༎ དབུལ་ཡང་སློང་བ་མི་སྤོད་བས་༎
 kṛśo 'pi nārthināṃ kṣeptā ṣaṣṭhīṃ bhūmiṃ samaśnute || asa_1|59 || 7|	ས་ནི་དྲུག་པ་ཡང་དག་འཐོབ་༎
 dūraṅgamā bhūmiḥ ātmasattvagraho jīvapudgalocchedaśāśvataḥ | nimittahetvoḥ skandheṣu dhātuṣvāyataneṣu ca || asa_1|60 ||	བདག་དང་སེམས་ཅན་འཛིན་པ་དང་༎ སྲོག་དང་གང་ཟག་ཆད་རྟག་དང་༎ མཚན་མ་རྒྱུ་དང་ཕུང་པོ་དང་༎ ཁམས་དང་སྐྱེ་མཆེད་དག་དང་ནི་༎
 traidhātuke pratiṣṭhānaṃ saktirālīnacittatā |	ཁམས་གསུམ་པོ་ལ་གནས་དང་ཆགས་༎
 ratnatritayaśīleṣu taddṛṣṭayabhiniveśitā || asa_1|61 ||	སེམས་ནི་ཀུན་ཏུ་ཞུམ་པ་དང་༎ དཀོན་མཆོག་གསུམ་དང་ཚུལ་ཁྲིམས་ལ་༎
 śūnyatāyāṃ vivādaśca tadvirodhaśca viṃśatiḥ |	དེར་ལྟ་བ་ཡི་མངོན་ཞེན་དང་༎ སྟོང་པ་ཉིད་ལ་རྩོད་པ་དང་༎ དེ་དང་འགལ་བའི་ཉེས་པ་ནི་༎
 kalaṅkā yasya vicchinnāḥ saptamīmetyasau bhuvam || asa_1|62 ||	ཉི་ཤུ་གང་ལ་རྣམ་ཆད་པ་༎ དེ་ཡིས་ས་ནི་བདུན་པ་འཐོབ་༎
 trivimokṣamukhajñānaṃ trimaṇḍalaviśuddhatā | karuṇāmananā dharmasamataikanayajñatā || asa_1|63 ||	རྣམ་ཐར་སྒོ་༄༤བ་གསུམ་ཤེས་པ་དང་༎ འཁོར་གསུམ་རྣམ་པར་དག་ཉིད་དང་༎ སྙིང་རྗེ་དང་ནི་རློམ་མེད་དང་༎ ཆོས་མཉམ་ཉིད་དང་ཚུལ་གཅིག་ཤེས་༎
 anutpādakṣamājñānaṃ dharmāṇāmekadheraṇā |	མི་སྐྱེ་བ་དང་བཟོད་ཤེས་དང་༎ ཆོས་རྣམས་པ་གཅིག་ཏུ་སྟོན་༎
 kalpanāyāḥ samudghātaḥ saṃjñādṛkkleśavarjanam || asa_1|64 || śamathasya ca nidhyaptiḥ kauśalaṃ ca vidarśane |	རྟོག་པ་ཀུན་ཏུ་འཇོམས་པ་དང་༎ འདུ་ཤེས་ལྟ་དང་ཉོན་མོངས་སྤོང་༏་། ཞི་གནས་ངེས་པར་སེམས་པ་དང་༎ ལྷག་མཐོང་ལ་ནི་མཁས་པ་དང་༎ སེམས་དུལ་བ་དང་ཐམས་ཅད་ལ་༎
 cittasya dāntatā jñānaṃ sarvatrapratighāti ca || asa_1|65 ||	ཐོགས་པ་མེད་པའི་ཡེ་ཤེས་དང་༎ ཆགས་པའི་ས་མིན་གར་འདོད་པར་༎
 sakterabhūmiryatrecchaṃ kṣetrāntaragatiḥ samam |	ཞིང་གཞན་དུ་ནི་མཉམ་འགྲོ་དང་༎ ཀུན་ཏུ་བདག་གི་ངོ་བོ་ནི་༎
 sarvatra svātmabhāvasya darśanaṃ ceti viṃśatiḥ || asa_1|66 || 8| acalā bhūmiḥ	སྟོན་པ་ཉིད་དང་ཉི་ཤུའོ་༎
 sarvasattvamanojñānamabhijñākrīḍanaṃ śubhā | buddhakṣetrasya niṣpattirbuddhasevāparīkṣaṇe || asa_1|67 ||	སེམས་ཅན་ཀུན་ཡིད་ཤེས་པ་དང་༎ མངོན་པར་ཤེས་པས་བརྩེ་བ་དང་༎ སངས་རྒྱས་ཞིང་བཟང་སྒྲུབ་པ་དང་༎ ཡོངས་སུ་བརྟག་ཕྱིར་སངས་རྒྱས་བརྟེན་༎
 akṣajñānaṃ jinakṣetraśuddhirmāyopamā sthitiḥ |	དབང་པོ་ཤེས་དང་རྒྱལ་བ་ཡི་༎
 saṃcintya ca bhavādānamidaṃ karmāṣṭadhoditam || asa_1|68 || 9| sādhumato bhūmiḥ	ཞིང་སྦྱོང་སྒྱུ་མ་ལྟར་གནས་དང་༎ བསམས་བཞིན་སྲིད་པ་ལེན་པ་དང་༎ ལས་ནི་རྣམ་པ་འདི་བརྒྱད་བཤད་༎
 praṇidhānānyanantāni devādīnāṃ rūtajñatā | nadīva pratibhānānāṃ garbhāvakrāntiruttamā || asa_1|69 ||	སྨོན་ལམ་དག་ནི་མཐའ་ཡས་དང་༎ ལྷ་ལ་སོགས་པའི་སྐད་ཤེས་དང་༎ སྤོབས་པ་ཆུ་བོ་ལྟ་བུ་དང་༎ མངལ་དུ་འཇུག་པ་མཆོག་དང་ནི་༎
 kulajātyośca gotraśca parivārasya janmanaḥ |	རིགས་དང་རུས་དང་ཆོ་འབྲང་དང་༎ འཁོར་དང་སྐྱེ་བ་དག་དང་ནི་༎
 naiṣkramyabodhivṛkṣāṇāṃ guṇapūre svasampadaḥ || asa_1|70 || 10| dharmamedhā bhūmiḥ	ངེས་འབྱུང་བྱང་ཆུབ་ཤིང་རྣམས་དང་༎ ཡོན་ཏན་བུན་སུམ་ཚོགས་པ་ཡིན་༎
 navabhūmīratikramya buddhabhūmau pratiṣṭhate |	ས་དགུ་འདས་ནས་ཡེ་ཤེས་ནི་༎ གང་གིས་སངས་རྒྱས་སར་གནས་པ་༎
 yena jñānena sā jñeyā daśamī bodhisattvabhūḥ || asa_1|71 ||	དེ་ནི་བྱང་ཆུབ་སེམས་དཔའི་ས་༎ བཅུ་པ་ཡིན་པར་ཤེས་པར་བྱ་༎
 [pratipakṣasambhāraḥ] pratipakṣo 'ṣṭadhā jñeyo darśanābhyāsamārgayoḥ |	མཐོང་དང་སྒོམ་པའི་ལམ་དག་ལ་༎
 grāhyagrāhakavikalpānāmaṣṭānāmupaśāntaye || asa_1|72 || 20 - niryāṇapratipattiḥ	གཟུང་དང་འཛིན་པའི་རྣམ་རྟོག་རྣམས་༎ ཉེ་བར་ཞི་བར་བྱ་བའི་ཕྱིར་༎ གཉེར་པོ་རྣམ་པ་བརྒྱད་ཅེས་བྱ་༎
 uddeśe samatāyāṃ ca sattvārthe yatnavarjane | atyantāya ca niryāṇaṃ niryāṇaṃ prāptilakṣaṇam || asa_1|73 || sarvākārajñatāyāṃ ca niryāṇaṃ mārgagocaram |	ཆེད་དུ་བྱ་དང་མཉམ་ཉིད་དང་༎ སེམས་ཅན་དོན་དང་འབད་མེད་དང་༎ མཐའ་ལས་འདས་པར་ངེས་འབྱུང་དང་༎ ཐོབ་པའི་མཚན་ཉིད་ངེས་འབྱུང་དང་༎ རྣམ་པ་ཐམས་ཅད་མཁྱེན་ཉིད་དང་༎ ལམ་གྱི་ཡུལ་ཅན་ངེས་འབྱུང་སྟེ་༎ རྣམ་པ་བརྒྱད་ཀྱི་བདག་ཉིད་འདི་༎
 niryāṇapratipajjñeyā seyamaṣṭavidhātmikā || asa_1|74 ||	ངེས་འབྱུང་སྒྲུབ་པ་ཡིན་ཞེས་བྱ་༎
 ityabhisamayālaṅkāre nāma prajñāpāramitopadeśaśāstre prathamādhikāraḥ | 2 mārgajñatādhikāraḥ dvitīyaḥ	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མན་ངག་གི་བསྟན་བཅོས་མངོན་པར་རྟོགས་པའི་རྒྱན་གྱི་ཚིག་ལེའུར་བྱས་པ་ལས་༎ སྐབས་དང་༄༥ཨ་༌་༎
 1 - dhyāmīkaraṇatādīni	པོའོ་།
 dhyāmīkaraṇatā bhābhirdevānāṃ yogyatāṃ prati |	༎ ། ལྷ་རྣམས་རུང་བར་བྱ་བའི་ཕྱིར་༎
 viṣayo niyato vyāptiḥ svabhāvastasya karma ca || asa_2|1 || 2 - śrāvakamārgaḥ	འོད་ཀྱིས་མགོ་མོག་པར་མཛད་དང་༎ ཡུལ་ངེས་པ་དང་ཁྱབ་པ་དང་༎ རང་བཞིན་དང་ནི་དེ་ཡི་ལས་༎ ལམ་ཤེས་ཉིད་ཀྱི་ཚུལ་ལ་ནི་༎
 caturṇāmāryasatyānāmākārānupalambhataḥ |	འཕགས་པའི་བདེན་པ་བཞི་དག་གི་༎ རྣམ་པ་མི་དམིགས་སྒོ་ནས་ནི་༎
 śrāvakāṇāmayaṃ mārgo jñeyo mārgajñatānaye || asa_2|2 ||	ཉན་ཐོས་ལམ་འདི་ཤེས་པར་བྱ་༎ འཕགས་པ་ཉན་ཐོས་ལམ་ལ་ནི་༎
 rūpādiskandhaśūnyatvācchūnyatānāmabhedataḥ |	གཟུགས་ལ་སོགས་པ་སྟོང་པའི་ཕྱིར་༎ སྟོང་པ་ཉིད་རྣམས་དབྱེར་མེད་པས་༎
 ūsmāṇau 'nupalambhena teṣāṃ mūrdhagataṃ matam || asa_2|3 ||	དྲོ་བ་དེ་དག་མི་དམིགས་པས་༎ རྩེ་མོར་གྱུར་པ་དག་ཏུ་འདོད་༎
 kṣāntayasteṣu nityādiyogasthānaniṣedhataḥ |	དེ་ལ་རྟག་ལ་སོགས་ཚུལ་གྱིས་༏་། གནས་པ་བཀག་པས་བཟོད་པ་རྣམས་༎
 daśa bhūmīḥ samārabhya vistarāsthānadeśanāt || asa_2|4 ||	ས་བཅུ་དག་ལས་བརྩམས་ནས་ནི་༎ མི་གནས་རྒྱས་པར་བསྟན་པ་ཡིས་༎
 agradharmagataṃ proktamāryaśrāvakartmani |	ཆོས་ཀྱི་མཆོག་ཏུ་འགྱུར་བཤད་དེ་༎
 tatkasya hetorbuddhena buddhvā dharmāsamīkṣaṇāt || asa_2|5 || 3 - pratyekabuddhamārgaḥ	ཅི་ཕྱིར་ཞེ་ན་སངས་རྒྱས་ཀྱིས་༎ མཁྱེན་ནས་ཆོས་རྣམས་མ་གཟིགས་ཕྱིར་༎
 paropadeśavaiyarthyaṃ svayambodhāt svayambhuvām |	རང་བྱུང་བདག་ཉིད་རྟོགས་པའི་ཕྱིར་༎ གཞན་གྱིས་བསྟན་ཡང་མི་དགོས་ལ་༎ བསེ་རུ་ལྟ་བུའི་ཡེ་ཤེས་ནི་༎
 gambhīratā ca jñānasya khaḍgānāmabhidhīyate || asa_2|6 ||	ཟབ་པ་ཉིད་དུ་མངོན་པར་བརྗོད་༎
 śuśrūṣā yasyā yasyārthe yatra yatra yathā yathā |	གང་གང་དོན་ནི་གང་གང་ལ་༎ ཇི་ལྟར་ཇི་ལྟར་ཉན་འདོད་པ་༎
 sa so 'rthaḥ khyātyaśabdo 'pi tasya tasya tathā tathā || asa_2|7 ||	དེ་དེ་ལ་དོན་དང་དེ་༎ སྒྲ་མེད་ཀྱང་དེ་དེ་ལྟར་སྣང་༎
 grāhyārthakalpanāhānād grāhakasyāprahāṇataḥ |	གཟུང་དོན་རྟོག་པ་སྤོང་ཕྱིར་དང་༎ འཛིན་པ་མི་སྤོང་ཕྱིར་དང་ནི་༎ རྟེན་གྱིས་བསེ་རུ་ལྟ་བུའི་ལམ་༎
 ādhārataśca vijñeyaḥ khaḍgamārgasya saṃgrahaḥ || asa_2|8 ||	ཡང་དག་བསྡུས་པར་ཤེས་པར་བྱ་༎
 prajñapteravirodhena dharmatāsūcanākṛtiḥ |	བཏགས་པའི་ཆོས་ཉིད་མི་འགལ་བར་༎ སྟོན་པའི་རྣམ་པ་དྲོར་གྱུར་པ་༎
 ūṣmagaṃ mūrdhagaṃ rūpādyahānādiprabhāvitam || asa_2|9 ||	རྩེ་མོར་གྱུར་པ་གཟུགས་ལ་སོགས་༎ འགྲིབ་པ་མེད་ལ་སོགས་པས་ཕྱེ་༎
 adhyātmaśūnyatādyābhī rūpāderaparigrāhāt |	ནང་སྟོང་ཉིད་ལ་སོགས་པ་ཡིས་༎
 kṣāntī rūpādyanutpādādyākārairagradharmatā || asa_2|10 ||	གཟུགས་སོགས་མི་འཛིན་ཕྱིར་བཟོད་པ་༎ གཟུགས་སོགས་སྐྱེ་བ་མེད་སོགས་ཀྱི་༎ རྣམ་པ་ཅན་ནི་ཆོས་ཀྱི་མཆོག་། 
 4 - bodhisattvamārgaḥ kṣāntijñānakṣaṇaiḥ satyaṃ satyaṃ prati caturvidhaiḥ |	བདེན་དང་བདེན་ན་ལ་བཟོད་པ་དང་༎ ཤེས་པའི་སྐད་ཅིག་རྣམ་བཞི་ཡིས་༎
 mārgajñatāyāṃ dṛṅmārgaḥ sānuśaṃso 'yamucyate || asa_2|11 ||	ལམ་ཤེས་ཉིད་ལ་མཐོང་བའི་ལམ་༎ ཕན་ཡོན་བཅས་པ་འདི་བཤད་དོ་༎
 ādhārādheyatābhāvāttathatābuddhayormithaḥ |	།
 paryāyeṇānanujñānaṃ mahattā sāpramāṇatā || asa_2|12 ||	རྣམ་གྲངས་ཁས་མི་ལེན་པ་དང་༎ ཆེན་པོ་ཚད་མ་མེད་བཅས་དང་༎ ཚད་མེད་པ་དང་མཐའ་མེད་དང་༎ དེར་གནས་གཟུགས་ལ་སོགས་པ་ལ་༎
 parimāṇāntatābhāvo rūpāderavadhāraṇam |	སངས་རྒྱས་ཉིད་དུ་ངེས་འཛིན་དང༎
 tasyāṃ sthitasya buddhatve 'nudgrahātyāgatādayaḥ || asa_2|13 || maitryādi śūnyatā prāptirbuddhatvasya parigrahaḥ | sarvasya vyavadānasya sarvādhivyādhiśātanam || asa_2|14 ||	༄༥བ་བླང་མེད་དོར་བ་མེད་སོགས་དང་༎ བྱམས་ལ་སོགས་པ་སྟོང་ཉིད་དང་༎ སངས་རྒྱས་ཉིད་ནི་འཐོབ་པ་དང་༎ རྣམ་པར་བྱང་ཀུན་ཡོངས་བསྡུས་དང་༎ ཉམ་ང་བ་དང་ནད་ཀུན་སེལ་༎
 nirvāṇagrāhaśāntatvaṃ buddhebhyo rakṣaṇādikam |	མྱང་འདས་འཛིན་ཞི་ཉིད་དང་༎ སངས་རྒྱས་རྣམས་ཀྱིས་བསྲུང་ལ་སོགས་༎ སྲོག་མི་གཅོད་པ་ལ་སོགས་པ་༎
 aprāṇivadhamārabhya sarvākārajñatānaye || asa_2|15 ||	རྣམ་པ་ཀུན་མཁྱེན་ཚུལ་ལ་ནི་༎
 svayaṃ sthitasya sattvānāṃ sthāpanaṃ pariṇāmanam |	བདག་ཉིད་གནས་ཏེ་སེམས་ཅན་དག་།འགོད་དང་སྤྱིན་པ་ལ་སོགས་པ་༎
 dānādīnāṃ ca sambodhāviti mārgajñatākṣaṇāḥ || asa_2|16 || 5 - bhāvanāmārgakāritram	རྫོགས་པའི་བྱང་ཆུབ་ཏུ་བསྔོ་བ་༎ ལམ་ཤེས་ཉིད་ཀྱི་སྐད་ཅིག་མ་༎
 sarvato damanaṃ nāma sarvataḥ kleśanirjayaḥ |	ཀུན་ནས་ཞི་དང་ཐམས་ཅད་ལ་༎
 upakramāviṣahyatvaṃ bodhirādhārapūjyatā || asa_2|17 || sāsravo bhāvanāmārgaḥ 6 - bhāvanāmārgādhimuktiḥ	བདུད་དང་ཉོན་མོངས་ལས་རྒྱལ་དང་༎ གནོད་པས་བརྫི་བ་མེད་ཉིད་དང་༎ བྱང་ཆུབ་དང་ནི་རྟེན་མཆོད་ཉིད་༎
 adhimuktistridhā jñeyā svārthā ca svaparārthikā |	མོས་པ་རང་གི་དོན་དང་ནི་༎
 parārthikaivetyeṣā ca pratyekaṃ trividheṣyate || asa_2|18 ||	རང་གཞན་དོན་དང་གཞན་དོན་དང་༎ རྣམ་གསུམ་ཤེས་བྱ་དེ་ཡང་ནི་༎
 mṛdvī madhyādhimātrā ca mṛdumṛdvādibhedataḥ |	ཆུང་དང་འབྲིང་དང་ཆེན་པོ་སྟེ་༎ སོ་སོར་རྣམ་པ་གསུམ་དུ་འདོད་༎ ཆུང་དུའི་ཆུང་སོགས་དབྱེ་བ་ཡིས་༎
 sā punastribidhetyevaṃ saptaviṃśatidhā matā || asa_2|19 ||	དེ་ཡང་རྣམ་གསུམ་དེ་ལྟར་ན་༎ རྣམ་པ་ཉི་ཤུ་བདུན་དུ་འདོད་༎ ཤེས་རབ་ཕ་རོལ་ཕྱིན་པ་ལ་༎ མོས་པའི་གནས་སྐབས་རྣམས་ལ་ནི་༎
 7 - bhāvanāmārgādhimuktasya stutiḥ stobhaḥ praśaṃsā ca stutiḥ stobhaḥ praśaṃsā ca prajñāpāramitāṃ prati | adhimokṣasya mātrāṇāṃ navakaistribhiriṣyate || asa_2|20 ||	དགུ་ཚན་གསུམ་གྱིས་བསྟོད་པ་དང་༎ བཀུར་བ་དང་ནི་བསྔགས་པར་འདོད་༎
 8 - pariṇāmanā	ཡོངས་སུ་བསྔོ་བ་ཁྱད་པར་ཅན་༎
 viśeṣaḥ pariṇāmastu tasya kāritramuttamam |	དེ་ཡི་བྱེད་པ་མཆོག་ཡིན་ནོ་༎
 nopalambhākṛtiścāsāvaviparyāsalakṣaṇaḥ || asa_2|21 ||	དེ་ནི་དམིགས་མེད་རྣམ་པ་ཅན་༎ ཕྱིན་ཅི་མ་ལོག་མཚན་ཉིད་དོ་༎
 vivikto buddhapuṇyaughasvabhāvasmṛtigocaraḥ |	བདེན་དང་སངས་རྒྱས་བསོད་ནམས་ཚོགས་༎ རང་བཞིན་དྲན་པའི་སྤྱོད་ཡུལ་ཅན་༎
 sopāyaścānimittaśca buddhairabhyanumoditaḥ || asa_2|22 ||	ཐབས་བཅས་མཚན་མ་མེད་པ་དང་༎ སངས་རྒྱས་རྗེས་སུ་ཡི་རང་དང་༎ ཁམས་གསུམ་རྟོགས་པ་མ་ཡིན་དང་༏་། ཆུང་དང་འབྲིང་དང་ཆེན་པོ་ཡི་༎
 traidhātukāprapannaśca pariṇāmo 'parastridhā |	བསྔོ་བ་གཞན་ནི་རྣམ་གསུམ་པོ་༎
 mṛdurmadhyo 'dhimātraśca mahāpuṇyodayātmakaḥ || asa_2|23 || 9 - anumodanā	བསོད་ནམས་ཆེ་འབྱུང་བདག་ཉིད་དོ་༎
 upāyānupalambhābhyāṃ śubhamūlānumodanā |	ཐབས་དང་མི་དམིགས་པ་དག་གིས་༎ དགེ་བའི་རྩ་ལ་ཡི་རང་བ་༎
 anumode manaskārabhāvaneha vidhīyate || asa_2|24 || anāsravo bhāvanāmārgaḥ 10 - abhinirhāraḥ	རྗེས་སུ་ཡི་རང་ཡིད་བྱེད་པ་༎ བསྒོམ་པ་ཡིན་པར་འདིར་བརྗོད་དོ་༎
 svabhāvaḥ śreṣṭhatā tasya sarvasyānabhisaṃskṛtiḥ |	དེ་ཡི་ངོ་བོ་ཉིད་མཆོག་ཉིད་༎ ཀུན་ལ་མངོན་པར་འདུ་མི་བྱེད་༎
 nopalambhena dharmāṇāmarpaṇā ca mahārthatā || asa_2|25 || 11 - atyantaviśuddhiḥ	ཆོས་རྣམས་དམིགས་སུ་མེད་པར་ནི་༎ གཏོད་པར་བྱེད་པ་དོན་ཆེན་ཉིད་༎
 buddhasevā ca dānādirupāye yacca kauśalam |	སངས་རྒྱས་བསྟེན་དང་སྤྱིན་སོགས་དང་༎ ཐབས་ལ་མཁས་པ་གང་ཡིན་པ་༎ འདི་ལ་མོས་པའི་རྒྱུ་དག་ཡིན་༎
 hetavo 'trādhimokṣasya dharmavyasanahetavaḥ || asa_2|26 || mārādhiṣṭhānagambhīradharmatānadhimuktate |	ཆོས་ཀྱིས་ཕོངས་པའི་རྒྱུ་༄༦ཨ་༌་༎ དག་ནི་༎
 skandhādyabhiniveśaśca pāpamitraparigrahaḥ || asa_2|27 ||	བདུད་ཀྱི་ཐིབས་ཀྱིས་ནོན་པ་དང་༎ ཐབ་མོའི་ཆོས་ལ་མ་མོས་དང་༎ ཕུང་པོ་ལ་སོགས་མངོན་ཞེན་དང་༎ སྡིག་པའི་གྲོགས་པོས་ཡོངས་ཟིན་པའོ་༎
 phalaśuddhiśca rūpādiśuddhireva tayordvayoḥ |	འབྲས་བུ་དག་པ་གཟུགས་ལ་སོགས་༎ དག་པ་ཉིད་དེ་གང་གི་ཕྱིར་༎
 abhinnācchinnatā yasmāditi śuddhirudīritā || asa_2|28 ||	དེ་གཉིས་ཐ་དད་མ་ཡིན་ཞིང་༎ བཅད་དུ་མེད་པས་དག་པར་བརྗོད་༎ ཉོན་མོངས་ཤེས་བྱ་ལམ་གསུམ་གྱི་༎
 kleśajñeyatrimārgasya śiṣyakhaḍgajinaurasām | hānād viśuddhirātyantikī tu buddhasya sarvathā || asa_2|29 ||	ཉམས་ཕྱིར་སློབ་མ་བསེ་རུ་དང་༎ རྒྱལ་སྲས་རྣམས་ཀྱི་དག་པ་སྟེ་༎ སངས་རྒྱས་རྣམ་ཀུན་ན་ཤིན་ཏུ་བ་༎
 mṛdumṛdvādiko mārgaḥ śuddhirnavasu bhūmiṣu |	ས་དགུ་ལ་ནི་ཆེན་པོ་ཡི་༎
 adhimātrādhimātrādermalasya pratipakṣataḥ || asa_2|30 ||	ཆེན་པོ་ལ་སོགས་དྲི་མ་ཡི་༎ གཉེན་པོ་ཆུང་དུའི་ཆུང་དུ་ལ་༎ སོགས་པའི་ལམ་ནི་དག་པ་ཡིན་༎ དེ་ལ་ཀླན་ཀ་སྤངས་པ་ཡིས་༎
 tridhātupratipakṣatvaṃ samatā mānameyayoḥ | mārgasya ceṣyate tasya codyasya parihārataḥ || asa_2|31 ||	ལམ་ནི་འཇལ་དང་གཞལ་བྱ་དག་། མཉམ་པ་ཉིད་ཀྱིས་ཁམས་གསུམ་གྱི་༎ གཉེན་པོ་ཉིད་དུ་འདོད་པ་ཡིན་༎
 ityabhisamayālaṅkāre nāma prajñāpāramitopadeśaśāstre dvitīyādhikāraḥ |	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མན་ངག་གི་བསྟན་བཅོས་མངོན་པར་རྟོགས་པའི་རྒྱན་གྱི་ཚིག་ལེའུར་བྱས་པ་ལས་།
 3 sarvajñatādhikāraḥ tṛtīyaḥ 1 - prajñayā na bhave sthānam 2 - kṛpayā na śame sthitiḥ	སྐབས་གཉིས་པའོ་།
 nāpare na pare tīre nāntarāle tayoḥ sthitā |	༎ ། ཚུ་རོལ་ཕ་རོལ་མཐའ་ལ་མིན་༎ དེ་དག་བར་ན་མི་གནས་པ་༎
 adhvanāṃ samatājñānāt prajñāpāramitā matā || asa_3|1 || 3 - anupāyena dūratvam 4 - upāyenāvidūratā	དུས་རྣམས་མཉམ་པ་ཉིད་ཤེས་ཕྱིར་༎ ཤེས་རབ་ཕ་རོལ་ཕྱིན་པར་འདོད་༎
 anupāyena dūraṃ sā sanimittopalambhataḥ |	དེ་ནི་མཚན་མར་དམིགས་སྒོ་ནས་༎ ཐབས་མ་ཡིན་པས་རིང་བ་སྟེ་༎
 upāyakauśalenāsyāḥ samyagāsannatoditā || asa_3|2 || 5 - vipakṣaḥ	དེ་ནི་ཐབས་ལ་མཁས་པ་ཡིས་༎ ཡང་དག་ཉེ་བ་ཉིད་དུ་བཤད་༎
 rupādiskandhaśūnyatve dharmeṣu tryadhvageṣu ca |	གཟུགས་སོགས་ཕུང་པོ་སྟོང་ཉིད་དང་༎ དུས་གསུམ་རྟོགས་པའི་ཆོས་རྣམས་དང་༎ སྦྱིན་སོགས་བྱང་ཆུབ་ཕྱོགས་རྣམས་ལ་༎
 dānādau bodhipakṣeṣu caryāsaṃjñā vipakṣatā || asa_3|3 || 6 - pratipakṣaḥ	སྤྱོད་པའི་འདུ་ཤེས་མི་མཐུན་ཕྱོགས་༎
 dānādiṣvanahaṃkāraḥ pareṣāṃ tanniyojanam |	སྦྱིན་ལ་སོགས་ལ་ངར་འཛིན་མེད་༎ གཞན་དག་དེ་ལ་འཛུད་བྱེད་པ་༎ དེ་ནི་ཆགས་པའི་མཐའ་འགོག་པས་༎
 saṅgakoṭiniṣedho 'yaṃ sūkṣmaḥ saṅgo jinādiṣu || asa_3|4 ||	རྒྱལ་ལ་སོགས་ལ་ཆགས་པ་ཕྲ་༎ ཆོས་ཀྱི་ལམ་ནི་རང་བཞིན་གྱིས་༎
 tadgāmbhīrya prakṛtyaiva vivekād dharmapaddhateḥ |	དབེན་པའི་ཕྱིར་ན་དེ་ཟབ་ཉིད་༎
 ekaprakṛtikaṃ jñānaṃ dharmāṇāṃ saṅgavarjanam || asa_3|5 ||	ཆོས་རྣམས་རང་བཞིན་གཅིག་པར་ནི་༎ ཤེས་པས་ཆགས་པ་སྦོང་བ་ཡིན༎
 dṛṣṭādipratiṣedhena tasyā durbodhatoditā |	མཐོང་བ་ལ་སོགས་བཀག་པ་ཡིས་༎ དེ་ནི་རྟོགས་པར་དཀའ་བར་བཤད་༎
 rūpādibhiravijñānāt tadacintyatvamiṣyate || asa_3|6 ||	གཟུགས་ལ་སོགས་པར་མི་ཤེས་ཕྱིར་༎ དེ་ནི་བསམ་མི་ཁྱབ་པར་འདོད་༎
 evaṃ kṛtvā yathokto vai jñeyaḥ sarvajñatānaye |	དེ་ལྟར་ཀུན་ཤེས་ཉིད་ལུགས་ལ་༎
 ayaṃ vibhāgo niḥśeṣo vipakṣapratipakṣayoḥ || asa_3|7 || 7 - prayogaḥ	མི་མཐུན་གཉེན་པོའི་ཕྱོགས་དག་གི་། རྣམ་པར་དབྱེ་བ་མ་ལུས་པ་༎ ཇི་སྐད་བཤད་པ་འདིར་༄༦བ་ཤེས་བྱ་༎
 rupādau tadanityādau tadapūriprapūrayoḥ |	གཟུགས་སོགས་དེ་མི་རྟག་སོགས་དང་༎ དེ་མ་རྫོགས་དང་རབ་རྫོགས་དང་༎ དེ་ལ་ཆགས་པ་མེད་ཉིད་ལ་༎
 tadasaṅgatve caryāyāḥ prayogaḥ pratiṣedhataḥ || asa_3|8 || avikāro na karttā ca prayogo duṣkarastridhā |	སྤྱོད་པ་བཀག་པའི་སྦྱོར་བ་དང་༎ མི་འགྱུར་བྱེད་པོ་མེད་ཉིད་དང་༎ བྱ་དཀའ་རྣམ་གསུམ་སྦྱོར་བ་དང་༎ སྐལ་བ་ཇི་བཞིན་འབྲས་ཐོབ་པས་༎
 yathābhavya phalaprāpteravandhyo 'bhimataśca saḥ || asa_3|9 ||	འབྲས་ཡོད་འདོད་པ་དེ་དང་ནི་༎
 aparapratyayo yaśca saptadhā khyātivedakaḥ | 8 - samatā	གཞན་ལ་རག་ལས་མེད་གང་དང་༎ སྣང་བ་རྣམ་བདུན་ཤེས་བྱེད་དོ་༎
 caturdhāmananā tasya rūpādau samatā matā || asa_3|10 || 9 - darśanamārgaḥ	གཟུགས་ལ་སོགས་ལ་རློམ་མེད་པ་༎ རྣམ་བཞི་དེ་ཡི་མཉམ་པ་ཉིད་༎
 dharmajñānānvayajñānakṣāntijñānakṣaṇātmakaḥ |	སྡུག་བསྔལ་ལ་སོགས་བདེན་པ་ལ་༎ ཆོས་ཤེས་རྗེས་སུ་ཤེས་པ་དང་༎ བཟོད་ཤེས་སྐད་ཅིག་བདག་ཉིད་འདི་༎
 duḥkhādisatye dṛṅmārga eṣa sarvajñatānaya || asa_3|11 ||	ཀུན་ཤེས་ཚུལ་ལ་མཐོང་བའི་ལམ་༎
