skt	tib
 tatsvarūpājñāne tatsiddhairasambhavāditi cet 3?	དེའི་ངོ་བོ་ཉིད་མ་ཤེས་པར་དེ་འགྲུབ་པ་མི་སྲིད་པའི་ཕྱིར་རོ་ཞེ་ན་།
 eṣa prasaṅgo 'pi samaḥ |	འདི་ཡང་ཐལ་བར་འགྱུར་བར་མཚུངས་ཏེ་།
 kriyāvāgbhyāṃ paracittaṃ pratipattimatāmapi tatsvarūpaviṣayīkaraṇe svacittajñānavat tadākārasyāpi jñānaṃ prasajyeta |	བྱ་བ་དང་ཚིག་དག་གིས་གཞན་གྱི་སེམས་རྟོགས་པ་ལྟར་ན་ཡང་དེའི་ངོ་བོ་ཉིད་ཡུལ་དུ་བྱེད་ན་ནི་། དེའི་ཚེ་རང་གི་སེམས་ཤེས་པ་བཞིན་དུ་དེའི་རྣམ་པ་ཡང་ཤེས་པར་ཐལ་བྱེད་ན་ནི་། བར་འགྱུར་རོ་༎ 
 tadajñāne tu tena tatsvarūpasya grahaṇaṃ katham? [65-67]	དེ་མི་ཤེས་ན་ནི་དེས་དེའི་ངོ་བོ་ཉིད་ཇི་ལྟར་བྱེད་ན་ནི་། བར་འགྱུར་རོ་༎ 
 atha liṅgāt sāmānyadhigateḥ nākārasya pratītiriti cet?	འཛིན་། གལ་ཏེ་རྟགས་ཀྱིས་ནི་སྤྱི་རྟོགས་པའི་ཕྱིར་རྣམ་པར་རྟོགས་པ་མ་ཡིན་ནོ་ཞེ་ན་།
 kiñca tatsāmānyaṃ paracittam evānyadvāhosvidavācyam |	སྤྱི་དེ་ཅི་གཞན་གྱི་སེམས་ཉིད་ཡིན་ནམ་། འོན་ཏེ་གཞན་ཞིག་གམ་། འོན་ཏེ་བརྗོད་དུ་མི་རུང་བ་ཞིག་ཡིན་།
 anyatvāvācyatvayorekatve tvanena tatsāmānyameva gṛhyeta,	གཞན་ཉིད་དང་བརྗོད་དུ་མི་རུང་བ་ཉིད་དག་ཅིག་ཡིན་ན་ནི་འདིས་སྤྱི་དེ་ཁོ་ན་གཟུང་གི་། 
 na paracittam |	གཞན་གྱི་སེམས་ནི་མ་ཡིན་ན་།
 tatkathamanena tad gamyate?	ཇི་ལྟར་འདིས་དེ་༄༣༥༨བ་རྟོགས་པར་འགྱུར་།
 nāpi sāmānyaṃ paracittameva |	སྤྱི་གཞན་གྱི་སེམས་ཉིད་ཀྱང་མ་ཡིན་ཏེ་།
 tathā sati tadākārasyāpi jñānaṃ prasahyeta ityuktam | [86-71]	དེ་ཡོད་ན་དེའི་རྣམ་པ་ཡང་ཤེས་པར་ཐལ་བར་འགྱུར་རོ་ཞེས་བཤད་ཟིན་ཏེ་།
 na hyeṣā anumānaprakriyā |	འདི་ནི་རྗེས་སུ་དཔག་པའི་ཚུལ་ཡང་མ་ཡིན་ནོ་༎
 na hyanumānamarthasvarūpasya grāhakam |	རྗེས་སུ་དཔག་པ་ནི་དོན་གྱི་རང་གི་ངོ་བོ་འཛིན་པར་བྱེད་པ་མ་ཡིན་ཏེ་།
 pratyakṣavat pratibhāsāviśiṣṭatvādeḥ prasaṅgāt |	མངོན་སུམ་དང་འདྲ་བར་སྣང་པ་ཁྱད་པར་མེད་པ་ལ་སོགས་པར་ཐལ་བར་འགྱུར་བའི་ཕྱིར་རོ་༎ དེའི་ཕྱིར་འདི་ནི་ཚད་མ་ཉིད་མ་ཡིན་ནོ་༎
 tena nāsya prāmāṇyam | tatsvarūpāgrahe 'pyabhipretārthāvisaṃvādāt prāmāṇyam |	དེའི་རང་གི་ངོ་བོ་མི་འཛིན་ཀྱང་མངོན་པར་འདོད་པའི་དོན་ལ་མི་སླུ་བས་ཚད་མ་ཉིད་ཡིན་པའི་ཕྱིར་རོ་༎
 dhūmādiliṅgājjātamapi na vahnayādisvarūpaviṣayi,	དུ་བ་ལ་སོགས་པའི་རྟགས་ལས་སྐྱེས་པ་ཡང་མེ་ལ་སོགས་པའི་རང་གི་ངོ་བོའི་ཡུལ་ཅན་མ་ཡིན་ཏེ་། 
 dṛṣṭenāviśeṣaprasaṅgāt |	མཐོང་བ་དང་ཁྱད་པར་མེད་པར་ཐལ་བར་འགྱུར་བའི་ཕྱིར་རོ་༎
 anumānasyātītādau niḥsvabhāvatāyā cāpravṛtteḥ, arthakriyāprasaṅgācca | [72-76]	རྗེས་སུ་དཔག་པ་འདས་པ་ལ་སོགས་པ་དང་། ངོ་བོ་ཉིད་མེད་པ་དག་ལ་ཡང་འཇུག་པར་མི་འགྱུར་བའི་ཕྱིར་དང་། དོན་བྱེད་པར་ཐལ་བར་འགྱུར་བའི་ཡང་ཕྱིར་རོ་༎
 paracittānumāne 'pyabhipretārthāvisaṃvādo 'styeva |	གཞན་གྱི་སེམས་རྗེས་སུ་དཔག་པ་ལ་ཡང་མངོན་པར་འདོད་པའི་དོན་ལ་མི་སླུ་བ་ཡོད་པ་ཁོ་ན་སྟེ་། 
 tatpravartanadvāreṇa prāṇyantarasattāṃ pratipadya punaḥ punarvyavahārapravṛttau tadādhipatyādāgārthasya prāpteḥ |	འཇུག་པར་བྱེད་པ་དེའི་སྒོ་ནས་སྲོག་ཆགས་གཞན་ཡོད་པར་རྟོགས་ནས་ཡང་ནས་ཡང་དུ་ཐ་སྙད་དག་ལ་འཇུག་ན་། དེའི་དབང་གིས་འབྱུང་བའི་དོན་ཐོབ་པའི་ཕྱིར་རོ་༎
 tanmātraphalacintakasyalokasya prāṇyantarānumāne pravṛtteśca |	འཇིག་རྟེན་ནི་འབྲས་བུ་དེ་ཙམ་ལ་སེམས་ཤིང་སྲོག་ཆགས་གཞན་རྗེས་སུ་དཔག་པ་ལ་འཇུག་པའི་ཡང་ཕྱིར་ཏེ་། 
 uttarārthaviśeṣapratibhāsijñānānubhavodayamātreṇa puruṣasya nirākāṅkṣatvāt |	སྐྱེས་བུ་དོན་ཕྱི་མའི་ཁྱད་པར་དུ་སྣང་བའི་ཤེས་པ་མྱོང་བ་ཙམ་གྱིས་རེ་བ་མེད་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
 pūrvajñānena vyavahārasamāpteḥ kṛtārthatatvaṃ pramāṇatvena siddhatvāt | [77-81] nanu svapne 'pi pūrvajñānāduttarārthapratibhāsijñānamutpadyate |	ཤེས་པ་སྔ་མས་ཐ་སྙད་རྫོགས་པས་དོན་བྱས་པ་ཉིད་ཚད་མ་ཉིད་དུ་གྲུབ་པའི་ཕྱིར་རོ་༎ རྨི་ལམ་ན་ཡང་ཤེས་པ་སྔ་མ་ལས་དོན་ཕྱི་མར་སྣང་བའི་ཤེས་པ་སྐྱེ་བ་མ་༎ ཡིན་ན་མ་། 
 na tanmātreṇa pūrvajñānasya prāmāṇyaṃ yujyate,	དེ་ཙམ་གྱིས་ནི་ཤེས་པ་སྔ་མ་ཚད་མ་ཡིན་པར་འོས་པ་མ་༎ ཡིན་ན་མ་། ཡིན་ཏེ་། 
 tadānīṃ sarveṣāṃ jñānānāṃ bhrāntatvāt |	དེའི་ཚེ་ཤེས་པ་ཐམས་ཅད་འཁྲུལ་བ་ཡིན་པའི་ཕྱིར་རོ་༎ ཡིན་ན་མ་། ཡིན་ཏེ་། 
 tatra vijñaptijñānaṃ na kadāciccittaspandanādhipatyena vinā udbhavatītyataḥ tābhyāṃ ye anumīyate |	ཞེ་ན་། འདིར་རྣམ་པར་རིག་བྱེད་ཀྱི་ཤེས་པ་ནི་ནམ་ཡང་སེམས་ཀྱི་ག-ཡོ་པའི་དབང་མེད་པར་མི་༎ ཡིན་ན་མ་། ཡིན་ཏེ་། ཞེ་ན་། འབྱུང་བས་། དེ་དག་གིས་ཀྱང་དི་དག་རྗེས་སུ་དཔོག་པར་བྱེད་དོ་༎
 bhrāntivaśāt kadācid vyavahite 'pi udeti,	འཁྲུལ་པའི་དབང་གིས་ནི་རེས་འགའ་བར་དུ་ཆོད་ཀྱང་འབྱུང་སྟེ་།
 na tu tadādhipatyarahitatvam | viśeṣastvasti sākṣātparamparayā cetyuktam |	དེ་དག་གི་དབང་གིས་སྟོང་པ་ནི་མ་ཡིན་གྱི་མངོན་སུམ་དང་བརྒྱུད་པ་ཞེས་པའི་ཁྱད་པར་འདི་ནི་ཡོད་དོ་ཞེས་བཤད་ཟིན་ཏོ་༎
 tatra yathā pūrvavijñaptijñānānāṃ paramparayā spandanādhipatyādudayaḥ tathā taduttarāvasthābhāvināmapi |	དེ་ལ་ཇི་ལྟར་རྣམ་པར་རིག་བྱེད་༄༣༥༩ཨ་༌་༎ ཀྱི་ཤེས་པ་སྔ་མ་རྣམས་བརྒྱུད་དེ་ག-ཡོ་བའི་དབང་གིས་སྐྱེ་བ་ལྟར་། དེའི་འོག་རོལ་གྱི་གནས་སྐབས་ན་ཡོད་པ་དག་ཀྱང་དེ་དང་འདྲའོ་༎
 vijñaptijñānāśrayaspandanottarāvasthācittasantānādeva paramparayotpādaḥ |	རྣམ་པར་རིག་བྱེད་ཀྱི་ཤེས་པའི་རྟེན་ག-ཡོ་བའི་གནས་སྐབས་ཕྱི་མའི་སེམས་ཀྱི་རྒྱུད་ཁོ་ན་ལས་བརྒྱུད་དེ་སྐྱེའོ་༎ དེ་ཡང་རྗེས་སུ་དཔག་པ་ཅི་འདྲ་བ་དེ་ལྟ་བུའི་མི་སླུ་བ་དང་བརྒྱུད་དེ་སྐྱེའོ་༎ 
 tatrāpi yādṛganumānaṃ tādṛgavisaṃvādo vyavahāraścāpyastyeveti kenāpi na gṛhyate | [82-86]	། ཐ་སྙད་ཀྱང་ཡོད་པ་ཁོ་ན་ཡིན་པས་ཅིས་ཀྱང་མི་གཟུང་ངོ་༎
 paracittānumānena tatsvarūpāgrahe 'pyavisaṃvādād bhavatu tathā prāmāṇyam | sākṣāt paracittavidāṃ tu katham?	གཞན་གྱི་སེམས་ཀྱི་རྗེས་སུ་དཔག་པ་ནི་དེའི་རང་གི་ངོ་བོ་མི་འཛིན་ཀྱང་མི་སླུ་བའི་ཕྱིར་དེ་ལྟར་ཚད་མ་ཉིད་ཡིན་དུ་ཆུག་ན་གཞན་གྱི་སེམས་མངོན་སུམ་དུ་ཤེས་པ་རྣམས་ཀྱིས་གོ་༎ ཇི་ལྟར་།
 yadi te paracittasya svarūpaṃ sākṣājjānanti, tadā tasyārthāntaragrahaṇaṃ syāt |	གལ་ཏེ་གཞན་གྱི་སེམས་ཀྱིས་རང་གི་ངོ་བོ་མངོན་སུམ་དུ་ཤེས་པར་གྱུར་ན་ནི་དེའི་གཟུང་བ་དོན་གཞན་ཡིན་པར་འགྱུར་རོ་༎
 atha na jānanti, kathaṃ te sākṣādvidaḥ?	མི་ཤེས་ན་ནི་དེ་དག་ཇི་ལྟར་མངོན་སུམ་དུ་ཤེས་པ་ཡིན་།
 kathaṃ nāma pratyakṣeṇārthasvarūpasya agrahaṇaṃ ca bhavati |	ཇི་ལྟར་མངོན་སུམ་གྱི་དོན་གྱི་རང་གི་ངོ་བོ་མི་འཛིན་པར་ཡང་འགྱུར་།
 atha na gṛhyate, kathaṃ tarhi pramāṇamiti cet?	འོན་ཏེ་མི་འཛིན་ན་ནི་ཇི་ལྟར་ཚད་མ་ཡིན་ཞེ་ན་།
 aprahīṇagrāhyagrāhaka vikalpayogināṃ paracittajñānamapi vyavahāre 'visaṃvādādeva pramāṇam, rūpādidarśanavat; āśrayāparāvṛteḥ |	གནས་མ་གྱུར་བའི་ཕྱིར་རྣལ་འབྱོར་པ་གཟུང་བ་དང་འཛིན་པའི་རྣམ་པར་རྟོག་པ་མ་སྤངས་པ་རྣམས་ཀྱིས་གཞན་གྱིས་སེམས་ཤེས་པ་ཡང་། ཐ་སྙད་ལ་མི་སླུ་བ་ཉིད་ཀྱིས་གཟུགས་ལ་སོགས་པ་མཐོང་བ་བཞིན་དུ་ཚད་མ་ཉིད་ཡིན་ནོ་༎ 
 yogabalāddhi teṣāṃ jñānaṃ paracittākāraviśeṣānukāri sphuṭābhamupajāyate,	རྣལ་འབྱོར་གྱི་སྟོབས་ཀྱིས་ནི་དེ་དག་ལ་ཤེས་པ་གཞན་གྱི་སེམས་ཀྱི་རྣམ་པའི་བྱེ་བྲག་གི་། རྗེས་སུ་བྱེད་པ་གསལ་བར་སྣང་བ་འབྱུང་བར་འགྱུར་ཏེ་།
 karmadevādyadhiṣṭhānabalāt satyasvapnadarśanavat | teṣāmapi na paracittaviṣayitvena jñānamudeti,	ལས་དང་ལྷ་ལ་སོགས་པའི་བྱིན་གྱི་རླབས་ཀྱི་སྟོབས་ཀྱིས་རྨི་ལམ་བདེན་པ་མཐོང་བ་བཞིན་ནོ་༎ དེ་དག་ལ་ཡང་གཞན་གྱི་སེམས་ཀྱི་ཡུལ་ཅན་ཉིད་ཀྱི་ཤེས་པ་འབྱུང་བ་ནི་མ་ཡིན་༎ ཏེ་། 
 te 'pi tadākārasadṛśasvacittapratibhāsameva jānantītyevamavadhāraṇād paracittavida iti vyavahāraḥ |	དེ་དག་ཀྱང་རང་གི་སེམས་སྣང་བ་དེ་དང་། རྣམ་པ་མཚུངས་པ་ཁོ་ན་ཉིད་ཤེས་པ་ལས་། གཞན་གྱི་སེམས་ཤེས་པ་ཞེས་བྱ་བ་ངེས་པར་གཟུངས་བས་ཐ་སྙད་འདོགས་སོ་༎
 tadākārānukārisfuṭābhatvāt tatpratyakṣam, avisaṃvāditvācca pramāṇam iti matam |	མངོན་སུམ་དུ་ནི་དེའི་རྣམ་པའི་རྗེས་སུ་བྱེད་པ་གསལ་བར་སྣང་བའི་ཕྱིར་དང་། མི་སླུ་པའི་ཚད་མ་ཞེས་བྱ་བར་འདོད་དོ་༎
 acintyo hi bhagavataḥ sarvārthādhigamaḥ,	བཅོམ་ལྡན་འདས་ཀྱིས་དོན་ཐམས་ཅད་ཐུགས་སུ་ཆུང་པ་ནི་བསམ་གྱིས་མི་ཁྱབ་སྟེ་།
 sarvathā jñānabhidhānaviṣayātītatvāt || [87-93]	རྣམ་པ་ཐམས་ཅད་དུ་ཤེས་པ་དང་བརྗོད་པའི་ཡུལ་ལས་འདས་པའི་ཕྱིར་རོ་༎
