nityaH SabdaH mUrta tvAt karma vat sADya vikalaH karmaNaH nitya tvAt	sgra ni rtag ste lus can ma yin pa'i phyir las bzhin no zhes bya ba ni bsgrub par bya ba ma tshang ba yin te las ni mi rtag pa'i phyir ro //	92.97046222507394
nityaH SabdaH mUrta tvAt paramANu vat	sgra ni rtag ste lus can ma yin pa'i phyir rdul phra rab bzhin no zhes bya ba ni sgrub par byed pa ma tshang ba pa'i phyir ro // yin te /	86.50819169497962
sADana vikalaH paramANUnAm mUrta tvAt	rdul phra rab ni lus can yin pa'i phyir ro //	80.75956688986884
nityaH SabdaH mUrta tvAt Gawa vat sADya sADana uBaya vikalaH	sgra rtag ste lus can ma yin pa'i phyir bum pa bzhin no zhes bya ba sgrub par byed pa gnyi ga ma tshang ba yin no //	93.5687463484245
taTA saMdigDa sADya DarmAH dRzwAnta ABAsaH kaScid puruzaH DarmI rAga AdimAn vacanAt	de bzhin du bsgrub par bya ba'i chos la the tshom za ba'i dpe ltar snang ba ni dper na chos can skyes bu 'ga' zhig 'dod chags la sogs pa dang ldan pa yin te /	91.89851264401926
raTyA puruza vat	smra ba'i phyir lam po che'i skyes bu bzhin no zhes bya ba la /	74.39572254059806
htu  tatra dRzwAnte raTyA puruze rAga Adimattvam saMdigDaH para cetaH vRttInAm duranvaya tvAt	lam po che'i skyes bu'i dpe las 'dod chags la sogs pa dang ldan pa la the tshom za ste / gzhan gyi sems ni rjes su rtogs par dka' ba'i phyir ro //	81.53416495266168
saMdigDa sADana DarmA yaTA kaScid puruzaH maraNa DarmaH iti sADye rAga AdimattvAt iti hetuH raTyA puruze dRzwAnte saMdigDaH	sgrub par byed pa'i chos la the tshom za ba na dper na skyes bu gang zhig 'chi ba'i chos dang ldan pa yin te zhes bsgrub par bya ba la 'dod chags la sogs pa dang ldan pa @318a * // yin pa'i phyir zhes bya ba'i gtan tshigs ni lam po che'i skyes bu'i dpe la the tshom * // ste /	85.67265157287007
vIta rAgaH pi rAgI iva cezwate yatas	'dod chags dang bral ba yang 'dod chags dang bcas pa bzhin du g-yo ba'i phyir * // ste / ro //	73.56151988482706
saMdigDa uBaya DarmAH dRzwAnta ABAsaH yaTA kaScid puruzaH DarmI asarvajQaH iti sADye rAga AdimattvAt iti hetuH raTyA puruze dRzwAnte sADyam sADanam saMdigDam	chos gnyi ga la the tshom za ba'i dpe ltar snang ba dper na chos can skyes bu 'ga' zhig thams cad mkhyen pa ma yin te zhes bsgrub par bya ba la 'dod chags la sogs pa dang ldan pa'i phyir re zhes bya ba'i gtan tshigs ni lam po che'i skyes bu'i dpe la bsgrub par bya ba dang / sgrub par byed pa la the tshom za ba yin no //	86.4178577725126
ananvayaH pradarSita anvayaH viparIta anvayaH ca dRzwa anwa ABAsAH	rjes su 'gro ba med pa dang / rjes su 'gro ba ma bstan pa dang / rjes su 'gro ba phyin ci log gi dpe ltar snang ba ni /	84.79064568515489
tatra ananvayaH yaTA yaH vaktA sa rAga AdimAn raTyA puruza vat	de la rjes su 'gro ba med pa ni dper na gang smra ba de ni 'dod chags la sogs pa dang ldan pa yin te lam po che'i skyes bu bzhin no //	82.52540162589833
vaktR tva rAga AdimattvayoH kArya kAraNa BAva pratizeDAt	smra bar byed pa dang 'dod chags la sogs pa dang ldan pa dag bya ba byed pa'i ngo bo bkag pa'i phyir ro //	90.43244202053687
apradarSita anvayaH yaTA anityaH SabdaH kRtaka tvAt iti	rjes su 'gro ba ma bstan pa ni dper na sgra ni mi rtag ste byas pa'i phyir ro zhes bya ba lta bu'o //	93.1141614351477
atra vidyamAnaH pi anvayaH vyAptyA na darSitaH iti	'di la rjes su 'gro ba yod mod kyi khyab pa ma bstan pa zhes bya ba ste /	84.74049443352746
vaktR dozAt ayam dRzwAnta ABAsaH	de ni smra ba'i nyes pas dpe ltar snang ba bzhin no //	88.15363903398867
viparIta anvayaH yaTA	rjes su 'gro ba phyin ci log ni /	74.2921110499989
yat anityam tat kRtakam Gawa Adi vat iti atra anitya tvam sADyam sADyena eva sADanam vyAptam kaTanIyam	dper na gang rtag pa de ni byas pa yin te / bum pa la sogs pa bzhin no zhes bya ba ni 'dir mi rtag pa ni bsgrub par bya ba yin te bsgrub par bya bas sgrub par byed pa la khyab pa bstan par bya ba yin gyi /	89.85660475368205
na tu sADanena vyAptam sADyam kaTyate	sgrub par byed pas bsgrub par bya ba la khyab pa bstan par bya ba ma yin no //	86.56396406929674
aTa viparIta anvayaH dRzwAnta ABAsaH	de'i phyir rjes su 'gro ba phyin ci log gi dpe ltar snang ba yin no //	92.81136510841182
uktAH navA ete sADarmyeNa dRzwAnta ABAsAH	de dag ni chos mthun pa'i dpe ltar snang ba dgu bstan pa yin no //	94.1032887948607
vEDarmyeNa dRzwAnta ABAsAH ucyante	chos mi mthun pa'i dpe ltar snang ba bstan par bya ste /	92.53317281178066
sADyAvyatirekI dRzwAnta ABAsaH yaTA	bsgrub par bya ba ldog pa med pa'i dpe ltar snang ba ni /	87.69350069865845
nityaH SabdaH mUrta tvAt paramANu vat	dper na sgra rtag ste lus can ma yin pa'i phyir /	91.88377830933551
atra paramANoH vEDarmya dRzwAnta tvAt amUrta tvam sADana DarmaH vyAvRttaH htu	rdul phra rab bzhin no zhes bya ba ni 'dir rdul phra rab ni chos mi mthun pa'i dpe yin pa'i phyir lus can ma yin pa sgrub par byed pa'i chos ldog pa yin te /	91.07829177557612
mUrta tvAt paramANUnAm	rdul phra rab ni lus can yin pa'i phyir ro //	80.99991374545627
nitya tvam sADya DarmaH na vyAvRttaH paramANoH nitya tvAt sADana avyatirekt yaTA nityaH SabdaH mUrta tvAt karma vat	bsgrub par bya ba'i chos rtag pa ni log pa ma yin rdul phra rab ni rtag pa'i phyir ro // sgrub par byed pa ldog pa med pa ni dper na sgra rtag ste lus can ma yin pa'i phyir las bzhin no zhes bya ba ni 'dir bsgrub par bya ba'i chos rtag @318b pa pa nyid ldog // pa yin te /	83.44038073837837
atra nitya tvam sADya DarmaH vyAvRttaH karmaNaH nitya tvAt	las ni mi rtag pa'i phyir ro // sgrub par byed pa'i chos ni ldog pa ma yin te /	83.94174262239886
sADana DarmaH na vyAvRttaH karmaNaH mUrta tvAt	las ni lus can ma yin pa'i phyir ro //	69.78341825384842
uBaya avi AvRttaH yaTA nityaH SabdaH mUrta tvAt AkASa Adi vat atra AkASa AdO vEDarmya dRzwAntAt sADyam sADanam ca na vyAvRttam	gnyi ga ldog pa med pa ni dper na sgra ni rtag ste lus can ma yin pa'i phyir nam mkha' la sogs pa bzhin no zhes bya ba 'dir nam mkha' la sogs pa'i chos mi mthun pa'i dpe las bsgrub par bya ba dang / sgrub par byed pa ldog pa med pa yin no //	88.53959734603372
taTA saMdigDa sADya vyatirekI saMdigDa sADana vyatirekI saMdigDa uBaya vyatirekI ca iti saMdigDa sADya vyatirekaH dRzwAnta ABAsaH yaTA	de bzhin du bsgrub par bya ba dang ldog pa la the tshom za ba dang / sgrub par byed pa ldog pa la the tshom za ba dang / gnyi ga ldog pa la the tshom za ba las bsgrub par bya ba ldog pa la the tshom za ba'i dpe ltar snang ba ni /	87.09916695744266
asarva jQAH kapila AdayaH	dper na ser skya la sogs pa ni thams cad mkhyen pa ma yin te /	78.68602088189894
sarvajQa tA liFga BUta kevali SAstra AkaraNAt iti atra vEDarmya udAharaNam yaH sarvajQaH sa jyotiH jQAna Adikam upadizwavAn yaTA RzaBa varDamAna AdiH iti	thams cad mkhyen pa'i rtags su gyur pa'i bstan bcos 'ba' zhig byas pa med pa'i phyir ro zhes bya ba 'dir chos mi mthun pa'i dper brjod pa gang thams cad mkhyen pa ma yin pa des ni skar ma shes pa la sogs pa'i bstan bcos te dper na khyu mchog dang 'phel ba la sogs pa bzhin no zhes bya ba la 'dir chos mi mthun pa'i dper brjod la / khyu mchog dang 'phel ba la sogs pa las thams cad mkhyen pa ma yin pa la log gam mi log the tshom yin no //	67.74939689970408
atra vEDarmya udAharaNAt RzaBa varDamAna AdeH asarvajQa tA nivRttAna vA iti saMdehaH saMdigDa sADana vyatirekaH yaTA na atra trayI vidA brAhmaNena grAhya vacanaH kapila kaNAda AdiH puruzaH rAga AdimattvAt iti	sgrub par byed pa ldog pa la the tshom za ba ni ; dper na 'dir gsum rig pa'i bram ze ser skya dang gzegs zan la sogs pa'i skyes bu'i tshig gzung bar bya ba ma yin te / 'dod chags la sogs pa dang ldan pa'i phyir ro zhes bya ba 'dir chos mthun pa'i dpe brjod pa ni gang gi tshig gzung bar bya ba de ni 'dod chags la sogs pa dang ldan pa ma yin te /	92.59370763258674
atra vEDarmya udAharaNam ye grAhya vacanAH na te rAga Adi mantaH yaTA gOtama AdayaH Darma SAstrANAm praNetAraH iti gOtama AdiByaH rAga AdimattvasvyAvRttiH saMdigDA	dper na goo ta ma la sogs pa'i chos kyi bstan bcos rtsom pa lta bu ste / goo ta ma la sogs pa las 'dod chags la sogs pa dang ldan pa'i chos ldog pa la the tshom za ba'o //	68.20406765325542
saMdigDa uBaya vyatirekI yaTA	gnyi ga ldog pa la the tshom za ba ni dper na ser skya la sogs pa ni 'dod chags dang bral ba ma yin te tshom za ba'o //	63.87504456214763
avIta rAgAH kapila AdayaH parigraha agraha yogAt iti	/ yongs su 'dzin pa dang kun du 'dzin pa dang ldan pa'i phyir zhes bya tshom za ba'o //	85.85780882132416
atra vEDarmya udAharaNam yaH vIta rAgaH na tasya parigraha AgrahO saMBavataH htu	/ ba la / 'dir chos mthun pa'i dper brjod pa / gang 'dod chags dang bral ba de ni yongs su 'dzin pa dang / kun du 'dzin pa dang ldan ba ma yin te /	87.15773658195243
yaTA RzaBa varDamAna AdeH iti	dper na khyu mchog dang 'phel ba la sogs pa bzhin @319a * //	76.66671164830525
RzaBa AdeH vEDarmya dRzwAntAt avIta rAga tvam sADya DarmaH parigraha agraha yogaH sADana DarmaH vyAvRttaH na vA iti saMdehaH	no zhes bya ba la / khyu mchog la sogs pa chos mi mthun pa'i dpe las 'dod chags dang bral ba nyid bsgrub par bya ba'i chos dang yongs su 'dzin pa dang / kun du 'dzin pa sgrub par byed pa'i chos ldog gam mi ldog the tshom za'i /	90.29355739532572
apUrva arTa lABaH parigrahaH	sngar ma rnyed pa dngos po rnyed pa ni yongs su 'dzin pa'o //	72.777394998269
labDasya aparityAgaH AgrahaH	rnyed pa yongs su mi gtong ba ni kun du 'dzin pa'o //	85.35321072812351
tO ca dvO api RzaBa AdO saMBavyete	gnyis po de dag kyang khyu mchog la sogs pa la srid de /	83.71616169384548
Catra cAmara dunduBInAm parigraha agraha SravaNAt	gdugs dang / rnga yab dang / rnga bo che rnams yongs su 'dzin pa dang / kun du 'dzin pa thos pa'i phyir ro //	88.04983740001262
avyatirekaH vEDarmya dRzwAnta ABAsaH pradarSita vyatirekaH viparIta vyatirekaH ca iti avyatirekaH yaTA	ldog pa med pa'i chos mi mthun pa'i dpe ltar snang ba dang ; ldog pa rab tu ma bstan pa dang / ldog pa phyin ci log ces bya ba las /	84.33782520780242
kapiiAdiH avIta rAgaH vaktR tvAt	ldog pa med pa ni dper na ser skya la sogs pa 'dod chags dang bral ba ma yin te / smras pa'i phyir ro //	73.7470613404241
yatra avIta rAga tvam na asti na sa vaktA yaTA upalaKaNxaH iti	gang du 'dod chags dang bral ba med pa ma yin pa de ni smra ba ma yin te /	80.74520054064193
yadi upala KaNxAt ayam vyAvRttaH taTA api sarvaH vIta rAgaH vaktA iti saMdehaH	dper na rdo'i dum bu bzhin no zhes bya ba la gal te 'di rdo'i dum bu las log mod kyi / 'on kyang 'dod chags dang bral bas thams cad las smra ba log pa ma yin te the tshom za ba'i phyir ro //	77.27406979277227
apradarSita vyatirekaH yaTA anityaH SabdaH kRtaka tvAt AkASa Adi vat iti	ldog pa ma bstan pa ni dper na sgra mi rtag ste byas pa'i phyir nam mkha' la sogs pa bzhin no zhes bya ba ni don dam par yang dag pa dpe yin yang /	89.95984592988331
paramArTataH saMyak dRzwAntaH pi ayam vaktR dozAt dRzwAnta ABAsaH	smra ba po'i nyes pas dpe ltar snang ba yin te /	79.33912549326732
para arTa anumAne vaktuH guNa dozayoH vicAryamANa tvAt	gzhan gyi don gyi rjes su dpag pa la smra ba po'i yon tan dang / nyes pa gnyis rnam par dpyad par bya ba yin pa'i phyir ro //	88.14163217951511
taTA hi yat nityam tat sarvam niyamena akRtakam dRzwam yaTA AkASa AdiH iti vacanena viBajya vaktrA vyApti pUrvakaH vyAtiH ekaH na pradarS	'di ltar gang rtag pa de thams cad ni nges par ma byas par mthong ste / dper na nam mkha' la sogs pa bzhin no zhes bya ba'i tshig gis rnam par dbye ste smra ba pos khyab pa sngon du 'gro ba'i ldog pa ma bstan pa'i phyir / ldog pa rab tu ma bstan pa zhes bya'o //	87.9632990655509
viparIta vyatirekaH yaTA	ldog pa phyin ci log ni dper na / gang ma byas pa de ni rtag par mthong ste zhes bya ba la 'dir ni sgrub par byed pa log pa la khyab par bstan par bya ba yin no ; /	59.720932990066565
yat akRtakam tat nityam dRzwam iti atra sADana nivRttyA sADya nivRttiH vyAptA darSayitavyA tena yatra yatra sADya nivRttiH tatra tatra niyamena sADana nivRttiH siDyat	des na gang dang gang bsgrub par bya ba log pa de dang des nges par sgrub par byed pa ldog par 'gyur ro //	63.04211643109716
uktAH dRzwAnta ABAsAH azwAdaSa	dpe ltar snang ba bco brgyad bshad zin to //	92.64978092367
ete eva sarve pakza hetu dRzwAnta ABAsAH vAdinA sADayitum izwam arTam na sADayanti iti sADana ABAsA htu	phyogs dang gtan tshigs dang / dpe ltar snang ba de dag nyid kyis rgol bas sgrub par mi byed pa'i phyir bsgrub pa ltar snang bar 'gyur ba yin no //	91.91610675013789
vAdinaH Bavanti evam ca prativAdinA dUzaNa tvena upanyastAH dUzaNAni Bavanti	@319b 'di ltar yang phyir rgol bas sun 'byin pa nyid nye bar bkod pa de dag sun 'byin par 'gyur ba yin te /	88.07317905663665
pUrva pakza vAdinaH Bipreta arTa sidDi pratibanDAt	phyogs snga ma rgol ba'i mngon par 'dod pa'i don 'grub pa la gags byed pa'i phyir ro // sgrub par byed pa ma tshang bar brjod pa nyid sun 'byin pa yin no zhes bstan to //	79.09556596596026
sADanasya nyUna tA udBAvanam eva dUzaNasya lakzaNam viBajya pRTak ucyate	de lta bas na sgrub par byed pa bzhin du sun 'byin pa'i mtshan nyid rnam par phye ste logs shig tu ma bstan to //	83.37366675949299
dUzaNa ABAsaH etAni eva dUzaNAni prativAdinA uktAni yadA pUrva pakza vAdI miTyA dUzaNa tvena pratipAdayati iti tadA dUzaNa ABAsAH jAtayaH iti paWyante	sun 'byin pa ltar snang ba ni sun 'byin pa de dag nyid phyir rgol bas smras pa yin no // gang gi tshe phyogs snga ma rgol ba yang dag pa ma yin pa'i skyon brjod pa de sun 'byin pa ltar snang ba yin te / ltag chod ces bya'o //	87.63297811113881
aBUta doza udBAvanAni miTyA uttarANi jAti uttaraNI iti vacanAt	yang dag pa ma yin pa'i skyon brjod pa ni phyin ci log gi lan te ltag chod yin no zhes bstan te /	75.14767621970083
yATA duzwa pakze pakza doza udBAvanam nirdoze hetO hetu doza KyApanam aduzwa dRzwAnte dRzwAnta doza upAdAnam dUzaNa ABAsaH iti nyAyAt  j	dper na phyogs skyon med pa la phyogs kyi skyon brjod pa dang / gtan tshigs skyon med pa la gtan tshigs kyi skyon brjod pa dang / dpe skyon med pa la dpe'i skyon brjod pa ni sun 'byin pa lta ba snang ba zhes bya bar rig pa'i phyir ro //	92.92550038140377
tatra pratijQA hetu dAharaNa upanaya nigamanAni paQca avayavam parEH sADanam ucyate	de la gzhan dag ni dam bca' ba dang / gtan tshigs dang dpe dang / nye bar sbyor ba dang mjug bsdu ba dang / yan lag lnga dang ldan pa ni sgrub par byed pa yin no zhes zer te /	80.93318466078516
yaTA anityaH SabdaH iti pratijQA kRtaka tvAt iti hetuH	dper na sgra mi rtag ste zhes bya ba ni dam bca' ba'o // byas pa'i phyir zhes bya ba ni gtan tshigs so //	93.81214061548452
yat kRtakam tat sarvam anityam dRzwam yaTA Gawa Adi iti udAharaNam	gang byas pa de thams cad ni mi rtag par mthong ste / dper na bum pa la sogs pa lta bu zhes bya ba ni dpe'o //	94.32075023651123
taTA kRtakaH SabdaH iti upanayaH	de bzhin du sgra yang byas pa yin no zhes bya ba ni nye bar sbyor ba'o //	92.63696519869782
tasmAt anityaH iti nigamanam	de bas na mi rtag pa yin no zhes bya ba ni 'jug bsdu ba ste /	87.4839231850671
dRzwAnte pratIti samarTaH hetuH DarmiNI upanIyate iti upanayaH	dpe la rtogs pa'i nus pa can gyi gtan tshigs chos can la nye bar sbyor ba ni nye bar sbyor ba zhes bya'o //	89.89826156978738
pratijQAyAH punarvacanam nigamanam iti vacanAt	dam bca' ba yang zlos pa ni mjug bsdu ba zhes bstan to //	73.03047501973037
na etat asti triBiH eva avayavEH anvaya vyatireka pakza Darma saMjQakEH sADya arTa sidDeH taTA hi  vAda kAle vyApti pUrvakaH eva prayogaH kartavyaH	de lta bu ni med de rjes su 'gro ba dang / ldog pa dang phyogs kyi chos zhes bya ba yang gsum pa nyid kyis bsgrub par bya ba'i don 'grub pa'i phyir ro // 'di ltar rtsod pa'i dus su khyab pa sngon du 'gro ba nyid kyi sbyor ba pa'i phyir ro // zhes bya ste /	89.94441089447706
yat kRtakam tat sarvam anityam dRstam yaTA Gawa AdiH iti	gang byas pa de thams cad ni mi rtag par mthong ste pa'i phyir ro // zhes bya ste / / dper na bum pa bzhin na zhes bya ba ni /	91.1150593601836
sADyena sADanasya dRzwAnte vyApti kaTanam anvayaH ucyate	dpe la bsgrub par bya bas sgrub par byed pa la khyab pa bstan pa ni rjes su 'gro ba zhes bstan to // mi mthun pa'i phyogs la yang bsgrub @320a * //	87.55252104004286
vipakze ca sADya nivRttyA sADana nivRttiH vyatirekaH ucyate yaTA asati anitya tve na Bavati eva kRtaka tvam yaTA AkASa AdO	par bya ba log par sgrub par byed pa la ni ldog pa zhes bstan to // dper na mi rtag pa med pas byas pa nyid du mi 'gyur te / dper na nam mkha' la sogs pa bzhin no //	89.50776946328506
htu kRtakaH ca SabdaH iti pakza Darma vacanam	sgra yang byas pa'i phyir zhes bya ba las phyogs kyi chos bstan to //	94.10415567785302
pratijQA nigamane punar sarvaTA na vaktavye	dam bca' ba dang mjug bsdu ba ni rnam pa thams cad du brjod par mi bya'o //	84.81665175619308
taTA sADarmyavati prayoge nvaya aBiDAna sAmarTyAt eva vyatirekaH vagantavyaH iti na pRTak ucyate	de bzhin du chos mthun pa nyid can dag gi sbyor ba la rjes su 'gro ba brjod pa shugs nyid kyis ldog pa khong du chud pas 'di logs shig tu ma bstan to //	91.75207060250375
yaTA yat kRtakam tat sarvam anityam drazwavyam	dper na gang byas pa de dag thams cad ni mi rtag par mthong ste /	91.67346849333707
yaTA Gawa AdiH kRtakaH ca SabdaH iti sADarmyavAn prayogaH	dper na bum pa la sogs pa lta bu'o ; / sgra yang byas pa yin no zhes bya ba ni chos mthun pa nyid can gyi sbyor ba'o //	90.8079773891828
taTA vEDarmyavati prayoge vyatireka ukti sAmarTyAt eva anvayaH pratipannaH iti na anvayaH punar ucyate	chos mi mthun pa nyid can gyi sbyor ba ni ldog pa bstan pa'i shugs nyid kyis rjes su 'gro ba rtogs pa'o // 'dir yang rjes su 'gro ba brjod par mi bya'o //	93.78536982793248
yat nityam tat akRtakam dRzwam yaTAkASa AdiH kRtakaH ca SabdaH iti vEDarmyavAn prayogaH	gang rtag pa de ni ma byas par mthong ste / dper na nam mkha' la sogs pa bzhin no // sgra yang byas pa yin no zhes bya ba ni chos mi mthun pa'i sbyor ba'o //	92.09179400961449
uktAH sADana ABAsAH dUzanABasAH	bsgrub pa ltar snang ba dang / sun 'byin pa ltar snang ba bshad zin to //	70.0718690603129
pratyakzam kIdRSam	mngon sum ci 'dra ba zhig yin zhe na /	87.37365765320627
pratyakzam kalpanA apoXam aBra antam	mngon sum ni rtog pa dang bral zhing ma 'khrul pa ste dbang po la so sor gnas pa ni rten pa'o //	76.02372925245022
pratigatam ASritam akzam yat vijQAnam tat pratyakzam	rnam par shes pa gang yin pa de ni mngon sum ste /	89.64531129431947
paQca indriya ASrayANi jQAnAni iti yAvat	dbang po lnga la brten pa'i shes pa yin no zhes bya ba'i tha tshig go //	90.35449172690694
ati AdayaH krAnta Adi arTe dvitiyayA iti samAsena pratyakza SabdaH vAcya liFgaH sidDaH pratyakzaH boDaH pratyakzA budDiH pratyakzam jQAnam iti upapannam Bavati	shin tu la sogs pa gnan pa la sogs pa'i don la gnyis pa zhes bya ba byed pa po'i bsdu bas mngon sum gyi sgra ni brjod par bya ba'i rtags su grub ste mngon sum rtogs pa dang / mngon sum blo dang / mngon sum shes pa zhes bya ba ni rigs par gyur pa yin no //	93.260325365952
cakzuH Srotra GrANa jihvA kAya AKyAni paQca indriyANi tad ASritAni paQca jQAnAni pramANAni	mig dang rna ba dang sna dang lce dang lus zhes bya ba ni dbang po lnga ste /	80.42055631865006
tad grAhyAH vizayAH rUpa Sabda ganDa rasa sparSa AKyAH prameyANi paQca eva	de la brten pa'i shes pa lnga ni gzung ba'i yul gzugs dang / sgra dang / dri dang / ro dang / reg bya dang zhes bya ba gzhal bya lnga nyid la tshad ma yin no //	89.23343371728026
tat ca pratyakzam nAma jAti Adi kalpanA rahitam nirvikalpakam aBra antam ca yadi Bavati tadA pramANam ucyate	mngon sum de yang ming dang rigs la sogs pa'i rtogs pa dang bral ba rnam par mi rtog pa dang gal te yang 'khrul par ma gyur pa yin na tshad mar bshad de /	89.05948289054118
darSitasya arTasya avisaMvAdanAt	bstan pa'i don la mi slu pa'i phyir ro //	84.21474523079104
tatra nAma kalpanA devadattaH yam iti yat jQAnam jAti kalpanA gOH iyam iti jQAnam	de la ming gi rnam par rtog pa ni 'di ni @320b lha sbyin no zhes bya bar shes pa'o // rigs kyi rnam par rtog pa ni 'di ni ba lang ngo snyam du shes pa'o //	85.51430975990336
viSezaNa viSezyam htu iti kalpanA nIlotpalam iti jQAnam	khyad par dang khyad par du bya ba'i rnam par rtog pa ni autpala sngon po zhes ba'o //	81.72799998431319
anyat api sa vikEpakam jQAnam pratyakza ABAsaH BrAntam ca arTe pi tEmirikasya dvi candra jQAnam SuktikAyAm rajata jQAnam sTANuH ayam puruzaH vA iti jQAnam	gzhan yang rnam par rtog pa dang bcas pa'i mngon sum ltar snang ba dang / yang don la 'khrul pa rab rib kyis zla ba gnyis su shes pa dang / nya phyis la dngul du shes pa dang / 'di ni sngon du ma mam skyes bu'o zhes shes pa yin no //	89.48075094109583
anyat api jQAnam pratyakza ABAsaH pradarSita arTa aprApaka tvAt	shes pa gzhan yang mngon sum ltar snang ba yin te bstan pa'i don dang phrad par mi byed pa'i phyir ro //	93.55660628125635
tatra triviDam pratyakzam	de la mngon sum ni rnam pa gsum ste /	93.12769344046309
vyavahAram apekzya indriya jQAnam sarva citta cEttAnAm svarUpa saMvedanam sva saMvedanam BUta arTa BAvanA prakarza paryanta jam yogi jQAnam ca iti	tha snyad 'dogs pa'i dbang po'i shes pa dang / sems dang sems las byung ba thams cad rang gi ngo bo rig pa ni rang rig pa dang / yang dag pa'i don bsgoms pas gsal ba rab rib kyi mthar thug pa ni rnal 'byor gyi shes pa'o // de'i yul ni rang gi mtshan nyid de /	90.44521121002444
tasya vizayaH sva lakzaNam arTa kriyA samarTam tu sva lakzaNam ucyate	don byed par nus pa ste / rang gi mtshan nyid la bya'o //	73.6682260305494
sAmAnyam tu na arTa kriyA samarTam	spyis ni don byed par nus pa ma yin no //	86.82238836986262
tat eva ca pratyakzam pramANam	de dag nyid kyang mngon sum gyi tshad ma yin no //	94.17387247085571
pramANam arTa pratIti rUpam Palam ca tAdRSam eva	don rtogs pa'i ngo bo yin pa'i phyir 'bras bu yang yin te de dang 'dra ba tshad ma nyid kyi phyir /	86.92557836519016
na pramANa PalayoH BedaH kaScid asti	tshad ma dang 'bras bu la bye brag cung zad kyang med do //	93.03667202238309
anumAnam dviDA sva arTam para arTam ca	rjes su dpag pa ni rnam pa gnyis te ; rang gi don dang gzhan gyi don to //	87.50367285048998
tatra sva arTam tAvat	de la rang gi don ni re zhig phyogs kyi chos bzung nas /	78.18928742408752
gRhIte ca pakza Darme smRte ca sADya sADana BAve paScAt pratipattA yaTArTam pratipadyate yena tat sva arTam anumAnam	bsgrub par bya ba dang sgrub par byed pa 'brel pa dran pa'i rjes la rtogs pa pos don ji lta ba bzhin du rtogs pa / gang yin pa de nyid rang gi don gyi rjes su dpag pa yin no //	86.65432884206761
pakza DarmaH ca triviDaH eva Bavati	phyogs kyi chos ni rnam pa gsum nyid du 'gyur te /	91.61031150817871
kAryam svaBAvaH nupalamBaH ca iti	'bras bu dang rang bzhin dang mi dmigs pa'o //	82.78927846576856
sidDe hi kArya kAraNa BAve kAryam hetuH drazwavyaH	rgyu dang 'bras bur grub na 'bras bu'i gtan tshigs yin par lta ste /	91.65545051947991
yaTA yatra DUmaH tatra agniH yaTA mahAnasa AdO	dper na gang na du ba yod pa na me yod de / dper na tsha ba la sogs pa bzhin no //	93.7352975218727
asti ca iha DUmaH iti  asati agnO na Bavati eva DUmaH yaTA sa jala pradeSe	'di na gang du ba yod pa'i phyir zhes bya ba lta bu'o // me med na du ba yang med de / dper na chu dang bcas pa'i phyogs lta bu'o //	94.49417480125976
asti ca iha DUmaH iti	'di na yang du ba yod pa'i phyir zhes bya ba lta bu'o //	91.42752075195312
svaBAva hetuH	rang bzhin gyi gtan tshigs ni 'di ni shing yin te /	77.2522065966737
vRkzaH yam SiMSapA tvAt iti pUrva pravartita SiMSapA vyavahAra vat	shing sha pa yin pa'i phyir sngon tha snyad zhugs pa'i shing sha pa bzhin no //	77.6699824194583
asati vRkza tve na Bavati eva SiMSapA tvam	shing med na shing sha pa med de /	71.67701325697058
yaTA sTaNxila pradeSe	dper na shing @321a * // gis dpen pa'i phyogs bzhin no //	55.75899480518542
atra api vyApya vyApaka BAve niScite sati vyApyaH hetuH drazwavyaH htu	'dir yang khyab par byed pa'i ngo bo des na / khyab par bya ba ni gtan tshigs yin par lta'o //	84.4964712518086
anupalamBa hetuH yaTA	mi dmigs pa'i gtan tshigs ni /	78.49088215827942
na atra GawaH upalabDi lakzaNa prAptasya anupalabDeH SaSa vizANa Adi vat	'di ni bum pa med de / dmigs pa'i mtshan nyid kyir gyur pa mi dmigs pa'i phyir te / ri bong gi rva la sogs pa bzhin no // 'dir yang dmigs su rung ba dmigs pa la /	82.7208789866424
atra api dRzya anupalamBaH dRzyA Bavena vyAptaH yadA niScitaH tadA ayam hetuH gamakaH	dmigs su rung ba med pas khyab par gal te des na de'i tshe gtan tshigs 'di rtogs par byed pa yin no //	78.51673760931914
anumAna ABAsaH kIdRSaH pUrvavat Sezavat	rjes su dpag pa ltar snang ba ci 'dra zhig ce na /	83.03932614326477
sAmAnyatodRzwam ca iti parEH kalpitam anumAnam sarvam anumAna ABAsaH	snga ma dang ldan pa dang / lhag ma dang ldan pa dang / spyi mthong ba ste / gzhan gyis brtags pa'i rjes su dpag pa thams cad ni rjes su dpag pa ltar snang ba yin te / de rnams la de'i bdag nyid dang de las byung ba'i mtshan nyid kyi 'brel pa med pa'i phyir / ro //	62.690683375617084
tezu tAdAtmya tad utpatti lakzaNasya pratibanDa aBAvAt  sidDe sati eva hi kArya kAraNa BAve vyApya vyApaka BAve ca sADya sADana BAvaH na anyavyaBicAra saMBavAt	rgyu dang 'bras bu'i 'brel pa dang / khyab par bya ba dang khyab par byed pa'i 'brel ba grub pa nyid du gyur na / bsgrub par bya ba dang sgrub par byed pa'i 'brel pa yin gyi // gzhan du ni ma yin te slu ba med pa'i phyir ro //	89.30148429896383
